ObjectId,ID,PERMITNUMBER,PERMITTYPE,PERMITTYPEKEY,STATUS,CONTRACTOR,CATEGORYNAME,WORKTYPE,ZONING,SQUAREFEET,PERMITFEE,PROJECTCOSTS,ADDRESS,CITY,STATE,ZIPCODE,GPSX,GPSY,DISTRICT,NEIGHBORHOOD,ISSUEDATE,Latitude,Longitude
98,11069,HV1083560,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Multi Family,Replacement,R7,0,105,3700,262   CHENOWETH LN,ST MATTHEWS,KY,40207-0000,1235019,280013,9,,2018-12-07 08:13:58,38.2603928206,-85.6619377517
99,11070,HV1083351,HVAC Permit,HVAC,Issued,DFH COMPANY,Single Family,Replacement,UN,0,105,3850,3307   RUDD AVE,LOUISVILLE,KY,40212-0000,1195010,286550,5,PORTLAND,2018-12-05 11:21:19,38.276573683,-85.8016412863
100,11071,HV1083352,HVAC Permit,HVAC,Issued,DFH COMPANY,Single Family,Replacement,R4,0,105,7970,2905   CARLINGFORD DR,GLENVIEW HILLS,KY,40222-0000,1241859,292242,16,,2018-12-05 11:21:20,38.2942553011,-85.6387608701
101,11433,HV1084004,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,4713   CLIFF AVE,LOUISVILLE,KY,40215-0000,1201729,251830,21,BEECHMONT,2018-12-11 18:25:05,38.1815537356,-85.7762349
102,11434,HV1085857,HVAC Permit,HVAC,Issued,MR C REFRIGERATION DBA STERLI,Single Family,Replacement,R5,0,105,2326,2202   HALE AVE,LOUISVILLE,KY,40210-0000,1198004,272535,6,CALIFORNIA,2019-01-04 16:53:43,38.2382318568,-85.7903967289
103,11435,HV1085491,HVAC Permit,HVAC,Issued,KINSER & KINSER INC,Single Family,Replacement,R4,0,105,16200,2106 S ENGLISH STATION RD,LOUISVILLE,KY,40299-0000,1285718,259432,20,,2018-12-31 10:05:56,38.2058829393,-85.4844229769
104,11436,HV1085938,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,New,R4,0,105,6933.2,11713   TROTTINGHAM CIR,LOUISVILLE,KY,40299-0000,1264660,239264,22,,2019-01-07 13:29:59,38.1497087208,-85.5567038002
105,11437,HV1084158,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,105,500,1823   GRESHAM RD,LOUISVILLE,KY,40205-0000,1224829,264135,8,BELKNAP,2018-12-13 09:37:45,38.2163627451,-85.6965537398
106,11438,HV1085279,HVAC Permit,HVAC,Issued,LEGACY HEATING & AIR,Single Family,Replacement,R4,0,105,1500,7410   CROSS CREEK BLVD,HOLLOW CREEK,KY,40228-0000,1246080,240410,23,,2018-12-27 15:44:53,38.1521136151,-85.6213662532
107,11439,HV1085669,HVAC Permit,HVAC,Issued,UNIVERSAL INSTALLATIONS INC,Single Family,Replacement,R4,0,105,4385,7908   MANGO DR,LOUISVILLE,KY,40258-0000,1178093,236840,14,,2019-01-14 16:12:32,38.139292617,-85.8575403226
108,11441,HV1086204,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,155,500,3007   SOMBER WAY,LOUISVILLE,KY,40220-0000,1238559,261746,26,BON AIR,2019-01-09 10:07:54,38.2103856044,-85.6486443519
109,11442,HV1083898,HVAC Permit,HVAC,Issued,WEBER HEATING & A/C INC,Single Family,Replacement,R4,0,105,3995,1716   ASHFIELD LN,LOUISVILLE,KY,40220-0000,1248757,265892,18,,2018-12-19 20:56:15,38.2221891713,-85.6133695835
110,11443,HV1085531,HVAC Permit,HVAC,Issued,FUTCH HEATING AC,Single Family,New,R4,0,155,5500,17107   PITON WAY,LOUISVILLE,KY,40245-0000,1301360,282143,19,,2018-12-31 16:21:32,38.2688053972,-85.4310051635
111,11444,HV1084303,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,Replacement,R4,0,105,2100,11103   HALKIRK PL,DOUGLASS HILLS,KY,40243-0000,1267524,270749,19,,2018-12-14 10:31:48,38.2362697523,-85.5482887195
112,11445,HV1084875,HVAC Permit,HVAC,Issued,DECKER HEATING AC,Single Family,New,R5,0,105,9000,6509   GLENBROOK AVE,LOUISVILLE,KY,40216-0000,1173966,255708,1,,2018-12-20 10:53:25,38.1908979544,-85.8730432684
113,11446,HV1084179,HVAC Permit,HVAC,Issued,ONE CHOICE MECHANICAL LLC,Commercial,Replacement,C1,0,330,38968.81,9501   BLAIRWOOD RD,HURSTBOURNE,KY,40222-0000,1258198,267332,18,,2018-12-13 10:49:33,38.2265221299,-85.5805824451
114,11447,HV1084467,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,New,R5A,0,105,5000,313   BECKLEY RIDGE LN,MIDDLETOWN,KY,40245-0000,1281945,273302,19,,2018-12-17 14:55:05,38.2438270509,-85.4982062973
115,11448,HV1084460,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R6,0,105,1000,1600   GARDINER LN,LOUISVILLE,KY,40205-0000,1226737,259172,8,HAYFIELD DUNDEE,2018-12-17 15:40:23,38.202818023,-85.6896435753
116,11449,HV1084491,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,1073   HESS LN,LOUISVILLE,KY,40217-0000,1215660,261534,10,AUDUBON,2018-12-17 15:40:24,38.2088214982,-85.7283179502
117,11450,HV1084693,HVAC Permit,HVAC,Issued,WEBER HEATING & A/C INC,Single Family,Replacement,R5,0,105,2800,216 N HUBBARDS LN,RICHLAWN,KY,40207-0000,1241330,278125,9,,2018-12-19 20:57:07,38.2554725404,-85.6398616542
118,11451,HV1083909,HVAC Permit,HVAC,Issued,TYLER HEATING AC CO INC,Single Family,Replacement,R4,0,105,2500,7708   HALL FARM DR,LOUISVILLE,KY,40291-0000,1262498,232735,22,,2018-12-11 14:31:54,38.1316972327,-85.5638973306
119,11452,HV1084328,HVAC Permit,HVAC,Issued,THOMPSON HEATING,Multi Family,Replacement,R4,0,105,2600,4812   IMPERIAL TER,LOUISVILLE,KY,40216-0000,1181432,250105,1,,2018-12-14 11:30:31,38.1758726637,-85.8467321717
120,11453,HV1084762,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,4203   KURTZ AVE,LOUISVILLE,KY,40229-0000,1227502,224148,24,,2018-12-19 16:04:20,38.1066855853,-85.6850827884
121,11454,HV1084184,HVAC Permit,HVAC,Issued,MAESER SERVICES CORP,Commercial,Replacement,OR3,0,330,40000,9400   BUNSEN PKY,HURSTBOURNE ACRES,KY,40220-0000,1255780,265416,18,,2018-12-13 14:33:32,38.2211651032,-85.5889018701
122,11455,HV1084246,HVAC Permit,HVAC,Issued,KEN J BUEHNER HEATING AC,Multi Family,Replacement,R7,0,105,4000,2713   RIEDLING DR,LOUISVILLE,KY,40206-0000,1225602,280269,9,CLIFTON HEIGHTS,2018-12-13 15:34:11,38.2606947142,-85.6947443809
123,11456,HV1084131,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,Replacement,R4,0,105,5698,8624   SANCTUARY LN,LOUISVILLE,KY,40291-0000,1258318,229777,22,,2018-12-13 08:40:35,38.1234106647,-85.5782794963
124,11457,HV1083895,HVAC Permit,HVAC,Issued,BUFFAT SERVICES INC,Single Family,New,PRD,0,105,8000,8621   BEAUMONT COVE CT,LOUISVILLE,KY,40291-0000,1258045,228972,22,,2018-12-11 07:24:57,38.1211895213,-85.5791880059
125,11458,HV1084533,HVAC Permit,HVAC,Issued,PROJECT HEATING,Single Family,Replacement,R5,0,105,3100,4602   OAK FOREST RD,LOUISVILLE,KY,40245-0000,1278548,295318,17,,2018-12-18 07:03:52,38.3041502858,-85.5110828018
126,11459,HV1084036,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,Replacement,R5A,0,105,1800,1304   FOREST PARK RD,LOUISVILLE,KY,40223-0000,1264071,275501,18,,2018-12-12 08:44:55,38.2491831926,-85.5605447037
127,11461,HV1084462,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,11210   BLUE LICK RD,LOUISVILLE,KY,40229-0000,1223080,217107,13,,2018-12-17 15:40:20,38.0871629088,-85.7000636728
128,11462,HV1083808,HVAC Permit,HVAC,Issued,PRODUCTION HEATING & COOLING,Commercial,New,R6,0,330,40000,12601   CHARLES FARM CIR,LOUISVILLE,KY,40299-0000,1274166,264785,20,,2018-12-10 12:27:55,38.2201488994,-85.5248790609
129,11463,HV1083987,HVAC Permit,HVAC,Issued,RICK ALLGEIER ASSOCIATES INC,Single Family,Replacement,R5,0,105,1500,1744   CHEROKEE TER,LOUISVILLE,KY,40205-0000,1225715,270016,8,BONNYCASTLE,2018-12-11 15:54:18,38.2325482325,-85.6937911607
130,11464,HV1084692,HVAC Permit,HVAC,Issued,UNIVERSAL INSTALLATIONS INC,Single Family,Replacement,R4,0,105,14400,6800   WOODLAND SPRINGS RD,LOUISVILLE,KY,40299-0000,1281132,234263,20,,2018-12-19 09:40:17,38.1366047117,-85.4991933139
131,11465,HV1084019,HVAC Permit,HVAC,Issued,RICK ALLGEIER ASSOCIATES INC,Single Family,Replacement,R5B,0,105,1500,1312   EVERETT AVE,LOUISVILLE,KY,40204-0000,1220318,271448,8,CHEROKEE TRIANGLE,2018-12-12 07:52:08,38.2362462087,-85.7126569378
132,11466,HV1084241,HVAC Permit,HVAC,Issued,MR C REFRIGERATION DBA STERLI,Single Family,Replacement,R5,0,105,2098,2805   CELINA DR,LOUISVILLE,KY,40213-0000,1220132,245850,21,EDGEWOOD,2018-12-13 15:34:59,38.1659543676,-85.7118899668
133,11467,HV1084253,HVAC Permit,HVAC,Issued,ANYTIME HVAC LLP,Single Family,Replacement,R3,0,155,2000,932   DOVE LN,AUDUBON PARK,KY,40213-0000,1214992,259181,10,,2018-12-13 15:50:24,38.2023314893,-85.7305108241
134,11483,13FS1090,Fire Suppression Permit,FIRE SUPP,Issued,BROWN SPRINKLER CORP,Commercial,Single System Repair,R4,0,150,1000,4800   KAUFMAN LN,LOUISVILLE,KY,40216-0000,1177132,252588,1,,2013-08-13 08:11:58,38.1824843489,-85.8618392732
135,11591,HV1085092,HVAC Permit,HVAC,Issued,Chris Jacobi,Multi Family,Replacement,R6,0,155,3000,721   BURTON AVE,LOUISVILLE,KY,40208-0000,1203192,261020,6,SOUTH LOUISVILLE,2018-12-25 15:07:08,38.20685268,-85.7716740909
136,11599,13MR1036,Mechanical Refrigeration,MREFRIG,Issued,A C F SERVICES COMPANY,Commercial,Replacement,C1,0,40,400,3941   CHENOWETH SQ,ST MATTHEWS,KY,40207-0000,1237093,277885,9,,2013-11-11 13:34:45,38.2546370826,-85.6546024352
137,11626,WR1016742,Wrecking Permit,WRECKING,Issued,QUANTUM ENTERPRISES INC,Single Family,"LT 3000 SqFt, LT 35 Ft Height",R4,858,50,10000,10013   WINGFIELD RD,LOUISVILLE,KY,40291-0000,1259164,235612,22,,2017-05-03 11:49:28,38.13946558,-85.5756308942
138,11643,HV1084486,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,New,R5A,0,105,5000,323   BECKLEY RIDGE LN,MIDDLETOWN,KY,40245-0000,1281988,273396,19,,2018-12-17 14:55:03,38.244086752,-85.4980610236
139,11644,HV1084159,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,155,500,4009   BEAVER ST,LOUISVILLE,KY,40215-0000,1200125,253415,21,BEECHMONT,2018-12-13 09:37:46,38.1858324636,-85.7819060439
140,11645,HV1083926,HVAC Permit,HVAC,Issued,PROJECT HEATING,Single Family,New,(R4),0,105,4700,15528   AIKEN RD,LOUISVILLE,KY,40245-0000,1290192,279772,19,,2018-12-11 10:21:48,38.2618955084,-85.4697917962
141,11646,HV1084449,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,Replacement,RE,0,105,5800,11601   VALLEY VIEW RD,ANCHORAGE,KY,40223-0000,1270285,283970,17,,2018-12-17 13:21:23,38.2726775941,-85.5393214086
142,11647,HV1084564,HVAC Permit,HVAC,Issued,STIVERS HEATING AC,Single Family,Replacement,R5,0,105,2936,8402   CANDLEWORTH DR,LOUISVILLE,KY,40214-0000,1198497,232274,13,,2018-12-18 10:05:11,38.1277122568,-85.7863424755
143,11648,HV1084739,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,Replacement,C2,0,155,9000,1200   BARRET AVE,LOUISVILLE,KY,40204-0000,1216638,270185,8,GERMANTOWN,2018-12-19 13:30:04,38.2326172718,-85.7253969726
144,11649,HV1084748,HVAC Permit,HVAC,Issued,A N Roth Company,Single Family,Replacement,R5,0,105,5500,1891   PRINCETON DR,LOUISVILLE,KY,40205-0000,1224444,266919,8,DEER PARK,2018-12-19 14:16:43,38.2239900928,-85.698045941
145,11650,HV1084484,HVAC Permit,HVAC,Issued,A N Roth Company,Single Family,Replacement,R4,0,105,3396,1816   CASSELBERRY RD,LOUISVILLE,KY,40205-0000,1226212,269484,8,HIGHLANDS DOUGLASS,2018-12-17 14:50:48,38.2311089133,-85.6920321337
146,11652,HV1084699,HVAC Permit,HVAC,Issued,LEGACY HEATING & AIR,Commercial,Alteration,C1,0,270,22000,4415   CANE RUN RD,LOUISVILLE,KY,40216-0000,1183882,257967,1,,2018-12-19 10:10:19,38.1975749968,-85.8386824297
147,11653,HV1084963,HVAC Permit,HVAC,Issued,Allstate Mechanical LLC,Single Family,Replacement,R5,0,105,2200,6403   MARAVIAN DR,LOUISVILLE,KY,40258-0000,1173719,245622,1,,2018-12-21 09:32:38,38.1631938972,-85.8732840875
148,11654,HV1084453,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,1017   OAKWOOD AVE,LOUISVILLE,KY,40215-0000,1200851,250418,21,BEECHMONT,2018-12-17 15:40:17,38.1776368941,-85.779207429
149,11655,HV1084383,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,Replacement,R4,0,105,5200,7509   BRAEBURN CIR,LOUISVILLE,KY,40228-0000,1245572,231379,23,,2018-12-17 09:38:32,38.1272961665,-85.6226646145
150,11656,HV1084972,HVAC Permit,HVAC,Issued,DFH COMPANY,Commercial,Replacement,PEC,0,180,7540,3703   COLLINS LN,LOUISVILLE,KY,40245-0000,1275836,292889,17,,2018-12-21 10:21:36,38.2973785672,-85.5204159574
151,10640,HV1081092,HVAC Permit,HVAC,Issued,DECKER HEATING AC,Single Family,Replacement,R4,0,105,5000,7712   MARIE ANNA DR,LOUISVILLE,KY,40258-0000,1167550,238127,12,,2018-11-15 09:06:49,38.1423151672,-85.8942714457
152,10641,HV1081124,HVAC Permit,HVAC,Issued,AUTOMATIC AIR CORP,Single Family,Replacement,R4,0,105,2000,10905   EASUM RD,LOUISVILLE,KY,40299-0000,1265680,246595,20,,2018-11-26 15:29:01,38.1698775225,-85.5535179722
153,10642,HV1080751,HVAC Permit,HVAC,Issued,FOUR SEASONS HVAC,Single Family,Replacement,R4,0,155,7400,2009   REDLEAF DR,BRIARWOOD,KY,40242-0000,1255206,286126,7,,2018-11-12 14:38:44,38.2780059259,-85.5919499183
154,10643,HV1081193,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R6,0,105,500,8009   EMERALD GREEN WAY,LOUISVILLE,KY,40291-0000,1253087,235555,22,,2018-11-16 11:01:32,38.13906699,-85.5967549825
155,10650,WR1073171,Wrecking Permit,WRECKING,Issued,QUANTUM ENTERPRISES INC,Single Family,"LT 3000 SqFt, LT 35 Ft Height",R6,0,75,17000,917 E ST CATHERINE ST,LOUISVILLE,KY,40204-0000,1212888,271244,4,GERMANTOWN,2018-10-30 11:35:05,38.2353592428,-85.7385100159
156,10652,WR1081834,Wrecking Permit,WRECKING,Issued,WEST END WRECKING,Single Family,"LT 3000 SqFt, LT 35 Ft Height",R5,1800,85,0,1715   MEYERS LN,LOUISVILLE,KY,40216-0000,1186979,245547,3,,2019-01-07 10:05:33,38.1636205666,-85.8271673738
157,10677,FP1021380,Fireplace Permit,FIREPLACE,Issued,FIREPLACE DISTRIBUTORS,Single Family,Solid,R1,0,35,1000,12106 E OSAGE RD,ANCHORAGE,KY,40223-0000,1273249,282779,17,,2017-04-27 11:11:11,38.2695208983,-85.5289403012
158,10708,MO1049812,Moving Permit Application,MOVING,Issued,STEPHEN EDWARDS HOUSE & BUILDING MOVER,Single Family,Metro to Metro,(RR),1536,200,65000,12802   SEATONVILLE RD,LOUISVILLE,KY,40299-0000,1273530,233213,20,,2018-04-17 09:44:02,38.1334355421,-85.5255707322
159,10732,MR1058699,Mechanical Refrigeration,MREFRIG,Issued,ADVANCED MECHANICAL LLC,Commercial,New,C1,0,160,3800,7723   BARDSTOWN RD,LOUISVILLE,KY,40291-0000,1258117,233883,22,,2018-07-18 06:03:40,38.1346767477,-85.5791840997
160,10743,RH1078190,Range Hood Permit,RANGEHOOD,Issued,CHEF SUPPLY,Commercial,Suppressed,PD,0,75,15000,226 W BROADWAY  ,LOUISVILLE,KY,40202-0000,1207854,275095,4,CENTRAL BUSINESS DISTRICT,2018-10-22 09:42:37,38.2457080039,-85.7562528399
161,10745,RH1068395,Range Hood Permit,RANGEHOOD,Issued,GETTLER SHEET METAL CO INC,Commercial,Suppressed,C2,0,75,1,12951   SHELBYVILLE RD,MIDDLETOWN,KY,40243-0000,1278397,273461,19,,2018-07-19 15:04:39,38.2441309418,-85.5105665537
162,10746,RH1074558,Range Hood Permit,RANGEHOOD,Issued,GETTLER SHEET METAL CO INC,Commercial,Non-Suppressed,OR3,0,225,0,6008   BROWNSBORO PARK BLVD,LOUISVILLE,KY,40207-0000,1241745,287548,16,,2018-09-18 08:47:28,38.2813623485,-85.6389114148
163,10777,HV1074807,HVAC Permit,HVAC,Issued,A N Roth Company,Single Family,Replacement,R4,0,105,4095,6216   INNES TRACE RD,LOUISVILLE,KY,40222-0000,1244189,295488,16,,2018-09-17 15:25:44,38.3032639715,-85.6308128343
164,10778,HV1074618,HVAC Permit,HVAC,Issued,MURRYS HEATING AC,Single Family,Replacement,R6,0,105,1795,11435   TAZWELL DR,LOUISVILLE,KY,40241-0000,1270893,295590,17,,2018-09-14 13:27:42,38.3046062797,-85.5377696645
165,10779,HV1074623,HVAC Permit,HVAC,Issued,MURRYS HEATING AC,Multi Family,Replacement,R6,0,105,1,5326   GOVERNOURS WAY,LOUISVILLE,KY,40291-0000,1251274,246789,22,,2018-09-14 13:27:41,38.1698395935,-85.6036319429
166,10845,HV1073528,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,155,500,3810   FIELDSIDE CIR,LOUISVILLE,KY,40299-0000,1248815,254952,11,,2018-09-05 10:01:39,38.192153386,-85.6126043691
167,10846,HV1073710,HVAC Permit,HVAC,Issued,STIVERS HEATING AC,Single Family,Replacement,R5,0,105,4133,3505   WEXFORD DR,LOUISVILLE,KY,40218-0000,1231171,258297,10,BASHFORD MANOR,2018-09-06 11:13:19,38.2006048295,-85.6741682368
168,10847,HV1080151,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,920 S 36TH ST,LOUISVILLE,KY,40211-0000,1191626,275217,1,CHICKASAW,2018-11-06 12:57:37,38.2453005844,-85.8127579071
169,10848,HV1081034,HVAC Permit,HVAC,Issued,Allstate Mechanical LLC,Single Family,Replacement,R4,0,105,2200,6203   MIDDLEROSE CIR,LOUISVILLE,KY,40272-0000,1172709,223563,14,,2018-11-14 13:12:08,38.1025796455,-85.8754424777
170,10849,HV1082285,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,Replacement,R4,0,105,6382,1906   ELMORE ST,LOUISVILLE,KY,40216-0000,1185287,247917,12,,2018-11-27 09:20:46,38.1700479843,-85.8331930897
171,10850,HV1081835,HVAC Permit,HVAC,Issued,CAIR HEATING & COOLING LLC,Single Family,New,R5A,0,105,1000,9332   CROSS MEADOWS CIR,LOUISVILLE,KY,40291-0000,1263212,222147,20,,2018-11-20 14:28:21,38.1026530822,-85.5608914493
172,10852,HV1076884,HVAC Permit,HVAC,Issued,PRUDENTIAL HVAC,Multi Family,Replacement,R6,0,105,5000,10805   SPARROW CIR,LOUISVILLE,KY,40118-0000,1205442,227324,13,,2018-10-09 07:08:39,38.1144368086,-85.7619199595
173,10853,HV1078081,HVAC Permit,HVAC,Issued,STIVERS HEATING AC,Single Family,Replacement,R4,0,105,4192,4601   BALAMOR DR,LOUISVILLE,KY,40216-0000,1178921,255054,1,,2018-10-22 12:29:06,38.1893408123,-85.8557658894
174,10854,HV1079133,HVAC Permit,HVAC,Issued,MILBURN HEATING & A/C LLC,Single Family,Replacement,R4,0,105,1300,504   WENDOVER AVE,ST MATTHEWS,KY,40207-0000,1236401,276069,9,,2018-10-28 11:35:42,38.2496219166,-85.6569154011
175,10855,HV1079320,HVAC Permit,HVAC,Issued,PRODUCTION HEATING & COOLING,Single Family,Replacement,R4,0,105,5000,4103   HISPANYOLA CT,LOUISVILLE,KY,40229-0000,1226783,221604,24,,2018-10-30 08:46:46,38.0996697237,-85.6874432877
176,10856,HV1073406,HVAC Permit,HVAC,Issued,FOUR SEASONS HVAC,Single Family,Replacement,R6,0,105,4250,4704   FAIRWAY POINTE CT,LOUISVILLE,KY,40241-0000,1268428,291720,17,,2018-09-04 12:53:15,38.2938853968,-85.5461691416
177,10857,HV1076347,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,105,500,1510   WOODLUCK AVE,LOUISVILLE,KY,40205-0000,1239952,268254,26,BOWMAN,2018-10-02 11:22:22,38.2283126029,-85.644139654
178,10858,HV1076349,HVAC Permit,HVAC,Issued,A N Roth Company,Single Family,Replacement,R4,0,105,7545,10611   HITE CREEK RD,LOUISVILLE,KY,40241-0000,1265648,298892,17,,2018-10-02 11:27:10,38.3134698253,-85.5562089495
179,10860,HV1077503,HVAC Permit,HVAC,Issued,CAIR HEATING & COOLING LLC,Single Family,New,R5A,0,105,7000,10206   VALKYRIE CT,LOUISVILLE,KY,40272-0000,1177791,225176,25,,2018-10-12 13:43:33,38.1072532604,-85.8578822637
180,10861,HV1073930,HVAC Permit,HVAC,Issued,LAMBS HEATING & COOLING INC,Single Family,Replacement,R5A,0,105,3650,7622   DUDLEY SQUARE DR,GRAYMOOR/DEVONDALE,KY,40222-0000,1249739,282711,7,,2018-09-08 13:25:08,38.2684090929,-85.6108166769
181,10862,HV1075481,HVAC Permit,HVAC,Issued,"ROBBINS HEATING & A/C CO., INC.",Single Family,New,R4,0,155,15000,13801   NEW HOPEWELL RD,LOUISVILLE,KY,40299-0000,1279776,251632,20,,2018-09-24 11:14:05,38.1842454595,-85.5047300239
182,10864,HV1077193,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R5,0,105,500,4011   HILLBROOK DR,LOUISVILLE,KY,40220-0000,1243173,267756,26,HIKES POINT,2018-10-10 09:31:23,38.2270785792,-85.6329020343
183,10866,HV1075530,HVAC Permit,HVAC,Issued,Becht Givens Service Experts,Single Family,Replacement,R4,0,155,2273,2021   BAINBRIDGE ROW DR,INDIAN HILLS,KY,40207-0000,1239966,288268,16,,2018-09-24 13:43:20,38.2832654118,-85.6451462263
184,10868,HV1078507,HVAC Permit,HVAC,Issued,Mr. SUPERIOR HEATING & COOLING,Single Family,Replacement,,0,105,2000,5912   LAUREL LN,NOT IN JEFF CO,KY,40059-0000,1268814,307949,0,,2018-10-22 16:48:36,38.3384604883,-85.5456197316
185,10869,HV1079239,HVAC Permit,HVAC,Issued,ELDER HEATING AC,Single Family,Replacement,R4,0,105,2100,11805   DEARING WOODS DR,LOUISVILLE,KY,40272-0000,1173874,216392,14,,2018-10-29 12:57:30,38.0829472199,-85.8709559967
186,10870,HV1074188,HVAC Permit,HVAC,Issued,FOUR SEASONS HVAC,Single Family,Replacement,R4,0,105,3800,15111   CHESTNUT RIDGE CIR,LOUISVILLE,KY,40245-0000,1286518,284746,19,,2018-09-11 12:05:39,38.275418584,-85.4828182546
187,10871,HV1078421,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R4,0,155,500,4905   BLACK GOLD CT,LOUISVILLE,KY,40216-0000,1182399,248469,1,,2018-10-22 14:18:07,38.1714268212,-85.8432703681
188,10872,HV1078503,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R5,0,105,1000,2830   TREMONT DR,LOUISVILLE,KY,40205-0000,1228927,263113,8,HAYFIELD DUNDEE,2018-10-22 16:54:07,38.2137325138,-85.6822366553
189,10873,HV1073611,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,105,1000,8206   HILLVIEW CT,LOUISVILLE,KY,40258-0000,1180168,234395,14,,2018-09-05 16:52:04,38.1326787995,-85.8501791348
190,10874,HV1073731,HVAC Permit,HVAC,Issued,MAESER SERVICES CORP,Commercial,Replacement,R6,0,125,1250,1717   SOMERSET PL,HURSTBOURNE ACRES,KY,40220-0000,1256704,266169,18,,2018-09-06 12:57:05,38.2232694724,-85.5857239313
191,10875,HV1077031,HVAC Permit,HVAC,Issued,PRUDENTIAL HVAC,Single Family,Replacement,R4,0,105,4600,47   STERLING RD,LOUISVILLE,KY,40220-0000,1252453,266329,18,,2018-10-10 06:50:10,38.2235385682,-85.6005279423
192,10877,HV1073822,HVAC Permit,HVAC,Issued,TOM DREXLER PLUMBING,Single Family,Replacement,R4,0,155,500,7421   CRAWFORDSHIRE LN,LOUISVILLE,KY,40220-0000,1247012,260712,11,,2018-09-07 10:00:19,38.2078952981,-85.6191750201
193,10878,HV1075408,HVAC Permit,HVAC,Issued,BRYANT HEATING & AC,Single Family,Replacement,R4,0,155,2000,211 S MADISON AVE,MIDDLETOWN,KY,40243-0000,1270441,273067,19,,2018-09-21 16:48:11,38.242746841,-85.5382468935
194,10879,HV1075750,HVAC Permit,HVAC,Issued,LEGACY HEATING & AIR,Single Family,Replacement,R4,0,155,1500,8617   WOLF PEN BRANCH RD,LOUISVILLE,KY,40059-0000,1260435,302407,16,,2018-09-26 09:34:25,38.3229165495,-85.5745518851
195,10880,HV1078795,HVAC Permit,HVAC,Issued,Allstate Mechanical LLC,Single Family,Replacement,R4,0,105,2200,7715   KENHURST DR,LOUISVILLE,KY,40258-0000,1172359,237324,12,,2018-10-24 13:09:16,38.140344985,-85.8775035579
196,10881,HV1073514,HVAC Permit,HVAC,Issued,Climatec LLC,Commercial,Replacement,R4,0,330,32897,14700   LANDMARK DR,LOUISVILLE,KY,40245-0000,1286545,281205,19,,2018-09-05 09:12:11,38.2656968617,-85.4825591501
197,10882,HV1073855,HVAC Permit,HVAC,Issued,PRUDENTIAL HVAC,Single Family,New,R4,0,105,9150,629   CHIEFTAIN DR,LOUISVILLE,KY,40118-0000,1207071,220476,13,,2018-09-10 07:34:59,38.0957077366,-85.7558696338
198,10883,HV1077641,HVAC Permit,HVAC,Issued,DFH COMPANY,Single Family,Replacement,R4,0,105,3850,6502   MILLER PARK DR,LOUISVILLE,KY,40258-0000,1173491,236982,12,,2018-10-15 13:05:04,38.1394608458,-85.8735472884
199,10884,HV1078665,HVAC Permit,HVAC,Issued,M R HEATING & A/C,Single Family,Alteration,R5,0,105,5500,3840 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40212-0000,1191180,279584,5,SHAWNEE,2018-10-23 16:11:42,38.2572698717,-85.8145689337
