X,Y,OBJECTID,Comments,DateLastEdit,LaneWidth,SegKey,TextRotation,TextSize_,UseDesignation
-13618526.7581,6041742.9322,517,,,34,,301,3,
-13618537.36,6041756.2291,518,,,7,,301,4,
-13618535.6518,6041753.9083,519,,,10,,301,4,
-13618488.0757,6041788.6099,520,,,11,,301,4,
-13618484.6831,6041785.1047,521,,,10,,301,4,
-13618549.8464,6041755.8338,522,,,EL,,301,4,
-13618643.8524,6041925.5789,523,,,10,,301,4,
-13618622.4668,6041917.543,524,,,13,,301,4,
-13618628.7666,6041927.7572,525,,,20,,301,4,
-13618582.5141,6041962.0004,526,,,16,,301,4,
-13618570.4364,6041941.9314,527,,,12,,301,4,
-13618585.7249,6041952.9587,528,,,11,,301,4,
-13618582.1399,6041948.3639,529,,,9,,301,4,
-13618580.0981,6041944.8082,530,,,17,,301,4,
-13618583.8371,6041951.2341,531,,,5,,301,2,
-13618577.8445,6041942.4899,532,,,5,,301,2,
-13618575.0387,6041958.2575,533,,,11,,301,4,
-13618572.4375,6041954.6815,534,,,9,,301,4,
-13618569.4445,6041949.8251,535,,,18,,301,4,
-13618625.679,6041922.7648,536,,,11,,301,4,
-13618620.1134,6041915.0043,537,,,5,,301,2,
-13618623.3461,6041920.2308,538,,,5,,301,2,
-13618639.4146,6041906.7113,539,,,13,,301,4,
-13618648.702,6041915.073,540,,,20,,301,4,
-13618645.6144,6041910.0807,541,,,11,,301,4,
-13618637.0613,6041904.1726,542,,,5,,301,2,
-13618643.2815,6041907.5467,543,,,5,,301,2,
-13618345.4254,6041482.4037,544,,,18,,31,4,
-13618317.3244,6041499.9019,545,,,18,,31,4,
-13618312.119,6041409.8505,546,,,10,,301,4,
-13618246.0991,6041451.4249,547,,,10,,301,4,
-13618243.4772,6041446.9687,548,,,16,,301,4,
-13618309.496,6041405.5903,549,,,16,,301,4,
-13618241.9742,6041281.2712,550,,,14,,301,4,
-13618238.583,6041276.6347,551,,,12,,301,4,
-13618186.6073,6041316.0016,552,,,14,,301,4,
-13618183.7374,6041310.7639,553,,,12,,301,4,
-13618250.6294,6041282.8305,554,,,16,,301,4,
-13618189.5205,6041320.5009,555,,,16,,301,4,
-13617876.7593,6040851.4628,556,,,10,,359,4,
-13617848.6998,6040853.9109,557,,,14,,270,4,
-13617848.492,6040845.2561,558,,,21,,270,4,
-13617849.1121,6040857.6162,559,,,7,,269,4,
-13617887.8193,6040857.8668,560,,,7,,269,4,
-13617976.0034,6040962.2395,561,,,21,,301,4,
-13617970.6181,6040954.6464,562,,,21,,301,4,
-13618018.2732,6040939.2863,563,,,21,,301,4,
-13618016.737,6040928.2965,564,,,21,,301,4,
-13617942.468,6040974.2415,565,,,21,,301,4,
-13617947.8863,6040983.0608,566,,,21,,301,4,
-13618010.1613,6040934.7502,567,,,15,,31,4,
-13617930.6055,6040836.803,568,,,15,,301,4,
-13617934.9615,6040828.7808,569,,,12,,31,4,
-13617929.2514,6040829.0642,570,,,11,,31,4,
-13617924.1631,6040829.324,571,,,10,,31,4,
-13617918.9475,6040829.3319,572,,,10,,31,4,
-13617871.933,6040728.7795,573,,,12,,31,4,
-13617866.9927,6040730.0348,574,,,11,,31,4,
-13617862.1265,6040730.3144,575,,,10,,31,4,
-13617745.3263,6040478.0024,576,,,11,,359,4,
-13617748.3196,6040478.008,577,,,4,,359,4,
-13617740.6355,6040477.9942,578,,,7,,359,4,
-13617698.3044,6040456.6983,579,,,11,,31,4,
-13617692.2675,6040466.1197,580,,,15,,31,4,
-13617704.5086,6040456.0758,581,,,11,,31,4,
-13617751.7153,6040615.1609,582,,,11,,359,4,
-13617747.4907,6040615.1492,583,,,10,,359,4,
-13617736.5155,6040515.6559,584,,,10,,31,3,
-13617752.5114,6040596.1498,585,,,10,,359,4,
-13617747.6581,6040596.1364,586,,,9,,359,4,
-13617746.2056,6040596.7544,587,,,5,,359,3,
-13617741.0443,6040590.4086,588,,,22,,359,4,
-13617737.4486,6040591.0206,589,,,5,,359,3,
-13617790.1094,6040566.2622,590,,,12,,269,4,
-13617795.7562,6040576.9446,591,,,19,,269,4,
-13617792.8631,6040570.9584,592,,,11,,269,4,
-13617784.5309,6040594.1492,593,,,11,,31,4,
-13617778.7956,6040593.5796,594,,,10,,31,4,
-13617790.5414,6040594.0713,595,,,11,,31,4,
-13617756.8245,6040549.4549,596,,,11,,31,4,
-13617746.0153,6040549.13,597,,,10,,31,4,
-13617751.7273,6040549.3198,598,,,10,,31,4,
-13617737.5441,6040550.0062,599,,,7,,31,4,
-13617741.2849,6040550.2161,600,,,5,,31,4,
-13617762.6267,6040549.9808,601,,,11,,31,4,
-13617749.6983,6040632.5682,602,,,21,,359,4,
-13617886.4288,6040693.9516,603,,,12,,89,4,
-13617894.5254,6040685.3145,604,,,40,,359,4,
-13617908.0573,6040706.1987,605,,,12,,359,4,
-13617919.2433,6040705.6192,606,,,18,,269,4,
-13617911.6141,6040715.3744,607,,,17,,269,4,
-13617910.4685,6040711.9224,608,,,5,,269,2,
-13617929.5026,6040716.5053,609,,,21,,269,4,
-13617929.5051,6040707.3613,610,,,21,,269,4,
-13617810.1568,6040716.2666,611,,,21,,269,4,
-13617810.1594,6040707.2567,612,,,21,,269,4,
-13617878.4914,6040706.303,613,,,21,,269,4,
-13617879.23,6040714.5017,614,,,15,,269,4,
-13617844.0035,6040690.1706,615,,,11,,31,4,
-13617849.8071,6040690.6837,616,,,11,,31,4,
-13617838.906,6040690.0469,617,,,10,,31,4,
-13618660.2167,6042927.8471,618,,,7',,137,4,
-13618654.0836,6042922.4257,619,,,9',,137,4,
-13618649.6974,6042918.3619,620,,,18',,137,4,
-13618656.3836,6042924.7221,621,,,10',,137,4,
-13618650.2213,6042927.8687,622,,,14',,47,4,
-13618615.4154,6042936.8035,623,,,7,,227,4,
-13618626.8059,6042923.1879,624,,,20,,227,4,
-13618622.2376,6042927.887,625,,,12,,227,4,
-13618618.9416,6042931.7507,626,,,11,,227,4,
-13618617.3178,6042934.3956,627,,,6,,227,4,
-13618625.469,6042933.1018,628,,,14',,137,4,
-13618586.3023,6042907.5948,629,,,6,,227,4,
-13618584.8468,6042909.7127,630,,,7,,227,4,
-13618588.0879,6042905.1451,631,,,11,,227,4,
-13618591.0992,6042900.2225,632,,,12,,227,4,
-13618596.2186,6042894.7315,633,,,20,,227,4,
-13618272.383,6042814.2948,634,,,11,,301,4,
-13618433.8294,6042719.5538,635,,,11,,301,4,
-13618437.69,6042722.4266,636,,,11,,301,4,
-13618546.6092,6042677.1991,637,,,12,,317,4,
-13618508.9549,6042666.0898,638,,,10,,301,4,
-13618485.3753,6042686.7997,639,,,11,,301,4,
-13618487.7648,6042691.2473,640,,,11,,301,4,
-13618490.4115,6042695.687,641,,,10,,301,4,
-13618573.5157,6042670.1222,642,,,18,,227,4,
-13618521.0312,6042637.6046,643,,,12,,209,4,
-13618517.1824,6042641.0761,644,,,11,,209,4,
-13618510.8053,6042625.4508,645,,,11,,209,4,
-13618515.0258,6042623.3133,646,,,11,,209,4,
-13618519.3673,6042620.4726,647,,,11,,209,4,
-13618558.3417,6042665.757,648,,,12,,317,4,
-13618555.7321,6042678.3262,649,,,11,,227,4,
-13618574.9179,6042697.4825,650,,,12,,227,4,
-13618581.5158,6042696.9324,651,,,9,,318,4,
-13618579.9064,6042717.6922,652,,,15,,48,4,
-13618553.204,6042645.5424,653,,,11,,31,4,
-13618527.3479,6042641.9153,654,,,12,,123,4,
-13618572.2541,6042621.8079,655,,,11,,301,4,
-13618584.6601,6042643.1279,656,,,11,,301,4,
-13618808.8004,6042441.445,657,,,11,,138,4,
-13618767.4355,6042500.5318,658,,,20,,48,4,
-13618800.6667,6042468.6487,659,,,10,,318,4,
-13618804.0622,6042471.688,660,,,11,,318,4,
-13618794.053,6042461.4556,661,,,11,,318,4,
-13618797.0447,6042465.5338,662,,,10,,318,4,
-13618758.8831,6042459.2489,663,,,5,,31,2,
-13618761.2831,6042456.8306,664,,,10,,31,4,
-13618757.156,6042504.429,665,,,16,,318,4,
-13618750.7175,6042463.3112,666,,,21,,31,4,
-13618755.5427,6042461.3017,667,,,5,,31,2,
-13618756.3971,6042459.9453,668,,,9,,31,4,
-13618765.1763,6042454.4973,669,,,13,,31,4,
-13618734.9028,6042454.3366,670,,,18,,31,4,
-13618751.1586,6042470.6649,671,,,9,,48,4,
-13618761.4841,6042474.7093,672,,,Var.,,48,4,
-13618764.1612,6042472.6836,673,,,5,,48,2,
-13618764.5955,6042471.1395,674,,,9,,48,4,
-13618768.1059,6042467.1124,675,,,10,,48,4,
-13618770.4076,6042465.5174,676,,,5,,48,2,
-13618771.7459,6042462.9363,677,,,13,,48,4,
-13618791.8905,6042456.4751,678,,,12,,318,4,
-13618810.176,6042472.5113,679,,,12,,318,4,
-13618793.0686,6042470.7939,680,,,20,,48,4,
-13618770.8275,6042475.6819,681,,,16,,318,4,
-13618720.6698,6042406.9671,682,,,5,,31,2,
-13618722.9484,6042404.2518,683,,,10,,31,4,
-13618725.1221,6042404.3125,684,,,5,,31,2,
-13618727.5972,6042402.2293,685,,,10,,31,4,
-13618731.6807,6042399.7465,686,,,13,,31,4,
-13618716.8726,6042408.8387,687,,,21,,31,4,
-13617604.5348,6043816.0141,688,,,15,,60,4,
-13617620.4343,6043825.2224,689,,,15,,60,4,
-13617621.0845,6043796.8094,690,,,21,,44,4,
-13617607.3565,6043800.4721,691,,,21,,270,4,
-13617614.9318,6043795.3835,692,,,24,,270,4,
-13617630.2244,6043793.594,693,,,15,,318,4,
-13617624.7748,6043819.2756,694,,,12,,44,4,
-13617655.585,6043801.396,695,,,10,,359,4,
-13617645.611,6043815.5952,696,,,10,,359,4,
-13617689.1532,6043814.6418,697,,,40,,270,4,
-13617674.8884,6043810.1416,698,,,20,,270,4,
-13617675.0611,6043819.0495,699,,,20,,270,4,
-13617626.6644,6043709.0076,700,,,15,,359,4,
-13617613.7658,6043698.998,701,,,12,,359,4,
-13617608.6217,6043699.0983,702,,,12,,359,4,
-13617618.9172,6043698.9379,703,,,16,,359,4,
-13619110.5515,6043587.7839,704,,,12.5,,358,4,
-13619103.9468,6043587.6555,705,,,6,,358,4,
-13619099.2283,6043588.0377,706,,,13,,358,4,
-13619104.0752,6043564.0737,707,,,6,,358,4,
-13619079.1499,6043512.2736,708,,,6,,48,4,
-13619082.5343,6043508.2973,709,,,12,,48,4,
-13619076.8785,6043515.0637,710,,,10,,48,4,
-13619023.7279,6043463.4721,711,,,6,,48,4,
-13619027.0657,6043459.4563,712,,,12,,48,4,
-13619021.4891,6043466.2885,713,,,10,,48,4,
-13619092.9671,6043592.6368,714,,,11',,358,4,
-13619084.1162,6043589.3455,715,,,5',,358,4,
-13619088.6566,6043592.2555,716,,,10',,358,4,
-13619083.3381,6043592.4106,717,,,10.5',,358,4,
-13618999.9675,6043464.2887,718,,,8,,45,4,
-13619001.7177,6043462.5826,719,,,6,,45,4,
-13619006.2421,6043458.3597,720,,,11,,45,4,
-13619157.6627,6043581.6547,721,,,25,,228,4,
-13619150.069,6043632.1885,722,,,10,,269,4,
-13619150.0944,6043627.4602,723,,,10,,269,4,
-13619150.1211,6043622.4987,724,,,11,,269,4,
-13619150.0461,6043636.4516,725,,,11,,269,4,
-13619299.525,6043637.5743,726,,,11,,269,4,
-13619299.7474,6043633.0595,727,,,10,,269,4,
-13619299.602,6043623.1846,728,,,11,,269,4,
-13619299.7738,6043628.1297,729,,,10,,269,4,
-13619177.2878,6043636.5987,730,,,11,,269,4,
-13619190.85,6043632.409,731,,,10,,269,4,
-13619190.8754,6043627.6805,732,,,10,,269,4,
-13619185.8451,6043622.6916,733,,,11,,269,4,
-13619509.1728,6043618.8396,734,,,10,,88,4,
-13619509.7503,6043622.163,735,,,5,,88,2,
-13619509.1345,6043624.5308,736,,,9,,88,4,
-13619509.1109,6043628.0134,737,,,10,,88,4,
-13619509.0745,6043633.4132,738,,,9,,88,4,
-13619509.0555,6043636.2406,739,,,10,,88,4,
-13619509.6331,6043639.5639,740,,,5,,88,2,
-13619408.6539,6043618.1575,741,,,10,,88,4,
-13619409.2313,6043621.4809,742,,,5,,88,2,
-13619408.6153,6043623.8485,743,,,9,,88,4,
-13619408.5918,6043627.3311,744,,,10,,88,4,
-13619408.5554,6043632.7311,745,,,9,,88,4,
-13619409.1139,6043638.8818,746,,,5,,88,2,
-13619408.5363,6043635.5584,747,,,10,,88,4,
-13619439.6506,6043612.4135,748,,,20,,318,4,
-13619434.4994,6043610.7902,749,,,+,,138,2,
-13619435.0123,6043610.1145,750,,,-,,138,2,
-13619451.454,6043607.7055,751,,,-,,138,2,
-13619455.6841,6043609.7527,752,,,20,,318,4,
-13619450.9412,6043608.3812,753,,,+,,138,2,
-13619463.2422,6043598.1229,754,,,21,,318,4,
-13619456.0199,6043591.9598,755,,,21,,318,4,
-13619551.1049,6043638.9592,756,,,6,,88,2,
-13619550.5274,6043635.6358,757,,,10,,88,4,
-13619550.5464,6043632.8085,758,,,9,,88,4,
-13619550.6314,6043620.1873,759,,,10,,88,4,
-13619551.2089,6043623.5105,760,,,6,,88,2,
-13619550.5919,6043626.0513,761,,,9,,88,4,
-13619604.5757,6043628.3072,762,,,9,,88,4,
-13619604.546,6043632.7155,763,,,9,,88,4,
-13619604.5214,6043636.3778,764,,,12,,88,4,
-13619604.614,6043622.6102,765,,,12,,88,4,
-13619425.6693,6043627.5456,766,,,80',,358,2,
-13619357.6949,6043579.1782,767,,,10,,48,4,
-13619375.6355,6043608.175,768,,,15,,358,4,
-13619382.1067,6043608.219,769,,,12,,358,4,
-13619387.7041,6043609.6835,770,,,12,,358,4,
-13619381.6484,6043591.3657,771,,,11,,31,4,
-13619369.0149,6043583.1535,772,,,10,,48,4,
-13619346.9513,6043634.2861,773,,,10,,88,4,
-13619347.5287,6043637.6094,774,,,5,,88,2,
-13619347.5642,6043632.3648,775,,,5,,88,2,
-13619346.9743,6043630.871,776,,,9,,88,4,
-13619361.7915,6043617.7985,777,,,11,,88,4,
-13619361.6328,6043623.2862,778,,,9,,88,4,
-13619362.3418,6043625.1468,779,,,5,,88,2,
-13618205.1649,6043602.5826,780,,,10,,359,4,
-13618199.7885,6043602.595,781,,,9,,359,4,
-13618195.5851,6043602.6046,782,,,9,,359,4,
-13618191.4794,6043602.6141,783,,,9,,359,4,
-13618187.667,6043602.6228,784,,,9,,359,4,
-13618184.3433,6043602.6304,785,,,10,,359,4,
-13618228.9883,6043633.8327,786,,,12,,89,4,
-13618230.2938,6043627.4846,787,,,6,,89,2,
-13618229.0417,6043629.4837,788,,,10,,89,4,
-13618228.6764,6043619.7494,789,,,11,,89,4,
-13618228.6002,6043614.727,790,,,12,,89,4,
-13618228.7916,6043624.4302,791,,,10,,89,4,
-13618289.8701,6043594.1731,792,,,23,,48,4,
-13618278.8163,6043597.6305,793,,,23,,48,4,
-13618328.4288,6043599.3905,794,,,22,,318,4,
-13618318.5015,6043596.1986,795,,,20,,318,4,
-13618268.9915,6043629.2518,796,,,12,,89,4,
-13618333.96,6043629.725,797,,,12,,89,4,
-13618333.9481,6043624.6827,798,,,10,,89,4,
-13618333.9364,6043619.7356,799,,,10,,89,4,
-13618333.9253,6043615.0738,800,,,12,,89,4,
-13618471.8854,6043630.3973,801,,,12,,89,4,
-13618471.8738,6043625.5605,802,,,10,,89,4,
-13618471.8628,6043620.8875,803,,,10,,89,4,
-13618471.8504,6043615.7461,804,,,12,,89,4,
-13618504.3899,6043600.481,805,,,12,,14,4,
-13619646.7901,6043637.1234,806,,,15,,89,4,
-13619646.7989,6043632.5929,807,,,9,,89,4,
-13619647.4316,6043640.5419,808,,,6,,89,2,
-13619647.4437,6043634.2507,809,,,5,,89,2,
-13619631.9449,6043637.4992,810,,,16,,89,4,
-13619631.9541,6043632.7664,811,,,9,,89,4,
-13619631.9617,6043628.82,812,,,9,,89,4,
-13619575.0779,6043632.9589,813,,,9,,89,4,
-13619575.2191,6043627.3644,814,,,9,,89,4,
-13619575.2307,6043621.4724,815,,,12,,89,4,
-13619575.0714,6043636.2769,816,,,12,,89,4,
-13619675.1088,6043613.5855,817,,,10,,359,4,
-13619670.8573,6043613.5772,818,,,10,,359,4,
-13619676.4851,6043585.7284,819,,,10,,359,4,
-13619672.5003,6043585.7206,820,,,Var,,359,4,
-13619683.6883,6043613.6022,821,,,Var,,359,4,
-13619693.5901,6043637.3147,822,,,12,,89,4,
-13619693.5981,6043633.2589,823,,,9,,89,4,
-13619693.6062,6043629.0448,824,,,9,,89,4,
-13619693.6168,6043623.5231,825,,,12,,89,4,
-13619717.6275,6043623.5696,826,,,12,,89,4,
-13619717.6169,6043629.0913,827,,,9,,89,4,
-13619717.6088,6043633.3055,828,,,9,,89,4,
-13619717.601,6043637.3612,829,,,12,,89,4,
-13619630.517,6043611.5144,830,,,12,,48,4,
-13619628.8475,6043614.6316,831,,,6,,48,2,
-13619630.017,6043607.4288,832,,,+,,48,2,
-13619629.4436,6043606.783,833,,,-,,48,2,
-13619631.6866,6043604.3118,834,,,17,,48,4,
-13619618.8222,6043594.734,835,,,19,,48,4,
-13619603.5318,6043598.9309,836,,,26,,48,4,
-13619587.4313,6043583.9408,837,,,29,,48,4,
-13619589.1869,6043569.057,838,,,19,,48,4,
-13619579.0176,6043580.735,839,,,18,,48,4,
-13619585.1016,6043573.6554,840,,,6,,48,4,
-13619583.0068,6043576.0773,841,,,11,,48,4,
-13619668.5187,6043735.0424,842,,,17,,359,4,
-13619673.4371,6043735.052,843,,,9,,359,4,
-13619677.6303,6043735.0602,844,,,9,,359,4,
-13619682.8097,6043735.0701,845,,,10,,359,4,
-13619621.5036,6043606.9766,846,,,12,,48,4,
-13619639.9655,6043615.3572,847,,,25,,48,4,
-13619725.6406,6043623.9553,848,,,11,,89,4,
-13619725.5581,6043637.8201,849,,,11,,89,4,
-13619725.5876,6043632.8844,850,,,10,,89,4,
-13619725.618,6043627.7821,851,,,10,,89,4,
-13619801.0892,6043638.4751,852,,,11,,89,4,
-13619798.2633,6043624.0971,853,,,11,,89,4,
-13619799.3559,6043628.6522,854,,,10,,89,4,
-13619800.1487,6043633.444,855,,,10,,89,4,
-13619815.0889,6043665.1863,856,,,14,,359,4,
-13619859.72,6043610.4627,857,,,12,,48,4,
-13619830.3343,6043614.0293,858,,,12,,359,4,
-13619824.2582,6043613.9931,859,,,11,,359,4,
-13619820.8344,6043595.3721,860,,,11,,22,4,
-13619811.4681,6043598.8161,861,,,11,,22,4,
-13619816.6342,6043597.0822,862,,,10,,22,4,
-13620149.8532,6043640.1823,863,,,11,,89,4,
-13620149.8823,6043635.2206,864,,,10,,89,4,
-13620149.9094,6043630.647,865,,,10,,89,4,
-13620149.9334,6043626.5757,866,,,11,,89,4,
-13619873.7709,6043629.0148,867,,,10,,89,4,
-13619873.7426,6043633.772,868,,,10,,89,4,
-13619873.7116,6043639.0089,869,,,11,,89,4,
-13619848.1782,6043638.215,870,,,11,,89,4,
-13619848.8726,6043640.5917,871,,,5,,89,2,
-13619848.0239,6043633.4565,872,,,11,,89,4,
-13619848.0489,6043629.2272,873,,,9,,89,4,
-13619848.0782,6043624.308,874,,,11,,89,4,
-13619830.7492,6043579.8684,875,,,18,,88,4,
-13619857.5513,6043565.462,876,,,18,,318,4,
-13619824.9202,6043674.6464,877,,,28,,359,4,
-13620360.6911,6043642.2049,878,,,11,,89,4,
-13620360.6781,6043636.9348,879,,,10,,89,4,
-13620361.696,6043634.8979,880,,,5,,89,2,
-13620360.7547,6043632.1228,881,,,10,,89,4,
-13620360.8417,6043623.1555,882,,,11,,89,4,
-13620361.7225,6043629.7552,883,,,5,,89,2,
-13620360.7812,6043626.9802,884,,,10,,89,4,
-13620227.3257,6043626.7609,885,,,11,,89,4,
-13620227.4286,6043631.2208,886,,,10,,89,4,
-13620229.5664,6043635.9991,887,,,10,,89,4,
-13620229.5399,6043641.1541,888,,,11,,89,4,
-13620716.0436,6043610.7606,889,,,10,,47,4,
-13620722.7976,6043610.7481,890,,,10,,49,4,
-13620729.6148,6043610.6574,891,,,10,,49,4,
-13620713.1894,6043642.4126,892,,,10,,270,4,
-13620667.4849,6043642.4857,893,,,10,,270,4,
-13620713.2879,6043647.005,894,,,11,,269,4,
-13620713.129,6043637.7304,895,,,11,,269,4,
-13620713.0375,6043632.8258,896,,,11,,268,4,
-13620712.9638,6043627.8009,897,,,11,,268,4,
-13620667.5369,6043646.7814,898,,,11,,269,4,
-13620667.244,6043637.5443,899,,,11,,269,4,
-13620667.1517,6043632.3363,900,,,11,,269,4,
-13620667.0694,6043627.6774,901,,,11,,269,4,
-13620719.7149,6043594.6104,902,,,19,,49,4,
-13620690.675,6043570.7175,903,,,19,,49,4,
-13620686.1763,6043576.7351,904,,,9,,45,4,
-13620683.7506,6043579.8025,905,,,9,,45,4,
-13620681.2902,6043583.2433,906,,,9,,45,4,
-13619138.5105,6043547.2246,907,,,25,,318,4,
-13619163.5862,6043519.8996,908,,,42,,318,4,
-13619155.4156,6043382.2782,909,,,19,,48,4,
-13619144.9515,6043394.0768,910,,,19,,48,4,
-13619113.2989,6043368.4404,911,,,13,,48,4,
-13619116.4224,6043364.8809,912,,,11,,48,4,
-13619119.9409,6043360.622,913,,,12,,48,4,
-13619125.0616,6043354.8522,914,,,20,,48,4,
-13619094.3221,6043327.9231,915,,,20,,48,4,
-13619089.2013,6043333.6928,916,,,12,,48,4,
-13619085.6829,6043337.9518,917,,,11,,48,4,
-13619082.5594,6043341.5112,918,,,13,,48,4,
-13619085.6978,6043331.1319,919,,,20,,318,4,
-13619202.239,6043444.8861,920,,,19,,48,4,
-13619212.8649,6043432.5123,921,,,19,,48,4,
-13619208.93,6043437.2359,922,,,9,,48,4,
-13619206.2005,6043440.5169,923,,,9,,48,4,
-13619305.1222,6043323.8964,924,,,19,,228,4,
-13619302.2936,6043327.7083,925,,,6,,228,4,
-13619299.167,6043331.1057,926,,,11,,228,4,
-13619294.5306,6043336.218,927,,,18,,228,4,
-13618995.882,6043047.4631,928,,,19,,48,4,
-13618991.0217,6043052.798,929,,,6,,48,4,
-13618989.3394,6043054.9675,930,,,11,,48,4,
-13618985.4167,6043059.4165,931,,,18,,48,4,
-13619133.9661,6043205.4311,932,,,12,,138,4,
-13619016.1704,6043065.2669,933,,,19,,48,4,
-13619011.3099,6043070.602,934,,,6,,48,4,
-13619048.886,6043107.0569,935,,,11,,48,4,
-13619005.7051,6043077.2205,936,,,18,,48,4,
-13619043.6762,6043089.4042,937,,,19,,48,4,
-13619041.2258,6043096.854,938,,,6,,48,4,
-13619037.1334,6043096.9087,939,,,11,,48,4,
-13619033.2107,6043101.3577,940,,,18,,48,4,
-13619061.3505,6043104.9141,941,,,19,,48,4,
-13619050.8851,6043116.8676,942,,,18,,48,4,
-13619142.0917,6043174.9938,943,,,19,,48,4,
-13619137.2312,6043180.3289,944,,,6,,48,4,
-13619135.1113,6043183.0003,945,,,11,,48,4,
-13619131.1886,6043187.4494,946,,,18,,48,4,
-13619127.7157,6043184.4152,947,,,18,,48,4,
-13619208.5649,6043233.9882,948,,,19,,48,4,
-13619203.9013,6043239.0978,949,,,6,,48,4,
-13619182.9348,6043224.4906,950,,,11,,48,4,
-13619178.7498,6043229.2406,951,,,18,,48,4,
-13618890.9301,6042943.784,952,,,12,,48,4,
-13618900.609,6042945.3909,953,,,18,,318,4,
-13618895.4836,6042940.9064,954,,,9,,318,4,
-13618891.9113,6042937.781,955,,,16,,318,4,
-13618897.1456,6042943.8701,956,,,5,,318,2,
-13618888.6031,6042936.396,957,,,5,,318,2,
-13618926.769,6042915.3077,958,,,18,,318,4,
-13618923.3054,6042913.7869,959,,,5,,318,2,
-13618921.6436,6042910.8234,960,,,9,,318,4,
-13618914.7631,6042906.313,961,,,5,,318,2,
-13618918.0712,6042907.6979,962,,,16,,318,4,
-13618892.7123,6042967.2511,963,,,11,,318,4,
-13618905.1416,6042968.0467,964,,,19,,48,4,
-13618900.6456,6042973.2168,965,,,6,,48,4,
-13618898.7188,6042975.4327,966,,,11,,48,4,
-13618894.6244,6042980.1411,967,,,18,,48,4,
-13618872.8531,6042946.1727,968,,,8,,318,4,
-13618859.4708,6042949.3843,969,,,18,,48,4,
-13618863.5653,6042944.6758,970,,,11,,48,4,
-13618865.4921,6042942.4599,971,,,6,,48,4,
-13618869.9881,6042937.2898,972,,,19,,48,4,
-13618825.9511,6042920.0566,973,,,18,,48,4,
-13618830.0456,6042915.3482,974,,,11,,48,4,
-13618831.9724,6042913.1324,975,,,6,,48,4,
-13618836.4684,6042907.9623,976,,,19,,48,4,
-13618867.8308,6042968.5453,977,,,12,,48,4,
-13618795.9791,6043053.0003,978,,,20,,48,4,
-13618806.4884,6043053.305,979,,,17,,318,4,
-13618801.5254,6043048.9626,980,,,8,,318,4,
-13618797.9223,6043045.81,981,,,16,,318,4,
-13618802.9891,6043051.6849,982,,,5,,318,2,
-13618799.5898,6043048.7106,983,,,5,,318,2,
-13618870.344,6042980.1319,984,,,17,,318,4,
-13618866.8446,6042978.5119,985,,,5,,318,2,
-13618865.381,6042975.7897,986,,,8,,318,4,
-13618863.4453,6042975.5377,987,,,5,,318,2,
-13618861.7777,6042972.6371,988,,,16,,318,4,
-13618932.3223,6042991.8277,989,,,19,,48,4,
-13618927.8264,6042996.9979,990,,,6,,48,4,
-13618925.8995,6042999.2137,991,,,11,,48,4,
-13618921.805,6043003.9222,992,,,18,,48,4,
-13618916.5172,6042927.6799,993,,,18,,318,4,
-13618913.2364,6042926.2996,994,,,5,,318,2,
-13618910.9529,6042922.8013,995,,,9,,318,4,
-13618907.7549,6042919.9972,996,,,16,,318,4,
-13618904.6486,6042918.7701,997,,,5,,318,2,
-13619037.336,6042766.5037,998,,,5,,318,2,
-13619040.4422,6042767.7308,999,,,16,,318,4,
-13619043.6403,6042770.5348,1000,,,9,,318,4,
-13619049.2045,6042775.4132,1001,,,18,,318,4,
-13619045.9238,6042774.033,1002,,,5,,318,2,
-13619343.7111,6043267.0482,1003,,,15,,48,4,
-13619427.4888,6043438.8172,1004,,,10,,318,4,
-13619440.7979,6043414.2207,1005,,,22,,318,4,
-13619433.3471,6043408.2277,1006,,,22,,318,4,
-13619436.676,6043434.4508,1007,,,19,,48,4,
-13619432.4247,6043439.4431,1008,,,6,,48,4,
-13619429.6049,6043441.106,1009,,,11,,48,4,
-13619426.3686,6043447.029,1010,,,18,,48,4,
-13619457.0666,6043473.9467,1011,,,18,,48,4,
-13619461.2695,6043468.8713,1012,,,11,,48,4,
-13619463.1227,6043466.3608,1013,,,6,,48,4,
-13619467.3738,6043461.3685,1014,,,19,,48,4,
-13619434.6947,6043464.2739,1015,,,18,,48,4,
-13619455.7339,6043440.1329,1016,,,18,,48,4,
-13619466.5025,6043396.7577,1017,,,11,,318,4,
-13619447.7245,6043380.1985,1018,,,11,,318,4,
