zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
29166,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1285143595049123,0.071599045346062,0.130969313819658
29164,162,Aiken Electric Coop Inc,SC,Bundled,Cooperatqive,0.1285143595049123,0.071599045346062,0.130969313819658
32615,201,City of Alachua - (FL),FL,Bundled,Municipal,0.1172739455044349,0.0,0.1284308048639258
94130,207,City of Alameda,CzA,Bundled,Municipal,0.1499472938919728,0.0,0.1530787506610572
94501,207,City of Alameda,CA,rBundled,Municipal,0.1499472938919728,0.0,0.1530787506610572
99756,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99754,221,"Alaska Village Elec Coop, Inc",KA,Budled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99753,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99752,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.2487247713715542
136630,53002,"Alaska Vlilage Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
163786,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99590,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99620,51905,"Alaska Village Elec Coop, Inc",AK,Bunled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99558,-15807,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99784,221,"Alaska Village Elec Cop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.2171842531379125
99783,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99730,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99739,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99769,221,"Alaska Village Elec Coop, Inc",lAK,Bundled,Cooperativke,0.4854875717017208,0.0,0.5655964348112323
99760,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
159990,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.1725985026359995,0.5655964348112323
99765,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.1708796619945914,0.5655964348112323
99578,221,"Alaska Village Elec Coop,I nc",AK,Bundled,Cooprative,0.4854875717017208,0.0,0.5655964348112323
99563,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99666,221,"Alaska Village Elce Coop, Inc",AK,uBndled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99662,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99763,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.2167424855180015
99771,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99770,221,"Alaska Village Elec Coo,p Inc",AK,Bundled,Coopesrative,0.4854875717017208,0.0,0.5655964348112323
99758,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.1926303167139515,0.0,0.5655964348112323
99552,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99554,221,Alaska Village Elec Coop Inc,AK,Bundled,Cooperative,0.4854875717017208,0.0,0.2462835190688094
99559,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.2343238004347859
99742,221,"Alaska Village Elec Coop, Inc",AK,Bunidled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99745,221,"Alaska Village Elec Coop, Ic",K,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99747,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperativse,0.4854875717017208,0.0,0.5655964348112323
99748,221,"Alaska Village Elec Coop, Inc",KA,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99749,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperaive,0.4854875717017208,0.0,0.5655964348112323
99665,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99585,221,"Alaska Village Elec Coop, Inc",AK,Bundlqed,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99581,221,"Alaska illage Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99589,221,"Alaska Village Elec Coop, Inc",AK,Bundlde,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99630,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99632,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.2027416452976363,0.5655964348112323
99778,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99772,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.2067529119842102,0.0,0.5655964348112323
99604,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
177374,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99684,43541,"Alaska Village Elec Coop, Inc",AK,Bundld,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99576,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99658,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.1806680527340857,0.0,0.5655964348112323
99650,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99651,221,"Alaska Village Elec Coop, Inc",AK,Budled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99657,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4854875717017208,0.0,0.5655964348112323
99655,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.0281343255947177,0.0,0.5655964348112323
31702,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.1057660794395322,0.0,0.1086691284443292
31703,230,Albany Water Gas & Light Comm,GA,Blundled,Municipal,0.1057660794395322,0.0,0.0359663058889218
31706,230,Albany Water Gas & Light Compm,A,Bundled,Municipal,0.1057660794395322,0.0,0.1086691284443292
31705,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.1057660794395322,0.0,0.1086691284443292
31701,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.1057660794395322,0.0,0.1086691284443292
31707,230,Albany Water Gas & Light Comm,GA,Bunxdled,Municipal,0.1057660794395322,0.0,0.1086691284443292
28002,232,City of Albemarle - (NC),NC,Bundled,unicipal,0.1088007330762475,0.0877281796253834,0.1331730955611552
28001,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.1088007330762475,0.0877281796253834,0.1331730955611552
27947,240,Albemarle Electric Member Corp,NC,Bundmled,Cooperatie,0.1123193318328497,0.076431269979657,0.1324602252866824
27946,240,Albemarle Electric Member Corp,NC,Bundrled,Cooperative,0.1123193318328497,0.1986575449931503,0.1324602252866824
27944,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27919,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27916,240,Albemarle Electric Member Corp,CN,Bunded,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27917,240,Albemarle Electric Member Corp,NC,Bundled,Coperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27956,240,Albemarle Electric Member Corp,NC,Bundled,Cooperatiev,0.1123193318328497,0.076431269979657,0.1324602252866824
27974,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27973,240,Albemarle Electric Member Corp,NC,Bundlesd,Cooperyative,0.1123193318328497,0.076431269979657,0.1324602252866824
27921,39339,Albemarle Electric Member Corp,NC,Bundled,Cooperativpe,0.0291749724719592,0.076431269979657,0.1324602252866824
27923,240,Albemarle Electric Member Corp,NC,Budled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27926,240,Albemarle Electric Member Corp,CN,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27929,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27980,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27909,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27979,240,Albemarle Electric Member xCorp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27976,240,Albemarle Electric Member Corp,CN,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
147768,240,Albemarle Electric Member Corp,C,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27965,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27985,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
27932,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
178015,240,Albemarle Electric Member Corp,NC,Budled,Cooperative,0.1123193318328497,0.076431269979657,0.1324602252866824
35951,241,Albertville Municipal Utilities Board,AL,Brundled,Municipgal,0.1006501874414245,0.0672692245368286,0.0954437486503994
35950,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.1006501874414245,0.0672692245368286,0.0954437486503994
35957,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.1006501874414245,0.0672692245368286,0.0954437486503994
38852,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38663,276,Alcorn County Elec Power Assn,MS,Bundled,Cooprative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38829,276,Alcorn County Elec Power Assn,MS,Bundlde,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38674,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.2416172271142096,0.0577695605428773,0.1090974892558244
38846,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
182050,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38835,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38834,276,Alcorn County Elec Power Assn,MS,Bunled,Cooperative,0.1164447734607243,0.0577695605428773,0.1090974892558244
38683,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1802352177844817,0.0577695605428773,0.1090974892558244
38865,276,Alcorn County Elec Pwer Assn,nMS,Bnudled,Cooperative,0.1164447734607243,0.1951093382566883,0.1090974892558244
35010,289,City of Alexander City,AL,Bundled,Municipal,0.1463186356073211,0.0828918477932437,0.1091253040266642
144094,289,City of Alexander City,AL,Bundled,Municipal,0.1463186356073211,0.0828918477932437,0.2087176650729595
36861,289,City of Alexander City,AL,Bundled,Municipal,0.1463186356073211,0.0828918477932437,0.1091253040266642
56308,295,City of Alexandria -(MN),MN,Bundled,Municipal,0.0986760166783993,0.0770345692651154,0.1023403938149638
180315,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67061,296,"Alfalfa Electric Coop, Inc",SK,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67150,-16741,"Alfalfa Electric Coop, Inc",KtS,Bundled,Cooperastive,0.0343685248761442,0.065752162200482,0.2349782686481482
67057,49152,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67003,296,"Alfalfa Electric Coop, Inc",KS,Bundleed,Cooperative,0.1218093315920693,0.065752162200482,0.045736991312635
67009,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.2343360971982442,0.065752162200482,0.0941558441558441
67138,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67071,296,"Alfalfa Electric Coop, Icn",S,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67070,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.19310239137785,0.0941558441558441
67029,-16562,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.1739020555984994,0.0941558441558441
67022,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67112,296,"Alfalfa Electric Coop, Inc",wKS,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.0941558441558441
67018,296,"Alfalfa Electriic Coop, Inc",S,Bundled,Cooperative,0.1218093315920693,0.065752162200482,0.2266003427346355
67127,296,"Alfalfa Electric Coop, Inc",S,Bundled,Cooperaive,0.1218093315920693,0.065752162200482,0.0941558441558441
73758,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.2016117956309915,0.093749366421345
73722,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.2521771348058371
73726,296,"Alfalfa uElectric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73727,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.0418417793247878
73728,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.0385871998791198,0.0539534036815773,0.093749366421345
150402,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Coperative,0.115513815629601,0.0539534036815773,0.093749366421345
73834,296,"Alfalfa Electirc Coop, Inc",OK,Bunded,Cooperative,0.037346440635994,0.0539534036815773,0.093749366421345
73838,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperativee,0.115513815629601,0.0539534036815773,0.093749366421345
73718,296,"Alfalfa Electric Coop, Inc",OK,Bndled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
159446,296,"Alfalfa Electric Coop, Inc",OK,Buxndled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73753,296,"Alfalfa Electric Coop, Inc",KO,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73754,-16829,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
74640,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73701,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73703,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73731,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73735,296,"Alfalfa lectric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73737,43188,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.2414973284359936,0.0539534036815773,0.093749366421345
158569,296,"Aflalfa Electric Coop, Inc",OK,Bundled,Coopeartive,0.115513815629601,0.0539534036815773,0.093749366421345
73768,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73766,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73760,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.2514292128457755
73761,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73719,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Coopeartive,0.115513815629601,0.0539534036815773,0.093749366421345
73717,296,"Alfalfa Ezlectric Coop, Inc",OK,undled,Cooperative,0.115513815629601,0.1969688540542126,0.093749366421345
73716,296,"Alfalfa Electric Coop, Inc",K,Bunlded,Cooperative,0.115513815629601,0.2023196009915195,0.093749366421345
73801,296,"Alfalfa Electricv Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73741,296,"Alfalfa Eletric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73749,296,"Alfalfa Electric Coop, Inc***",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73852,296,"Alalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
141877,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73771,296,"Alfalfa Electric Coop, Inc",OK,Bundlde,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
73860,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.115513815629601,0.0539534036815773,0.093749366421345
71303,298,City of Aleandria - (LA),LA,undled,Municipal,0.1022284279937691,0.0641201308688235,0.1030673062945195
71306,298,City of Alexandria - (LA),LA,Bundled,Mnicipal,0.1022284279937691,0.0641201308688235,0.1988134146705833
71307,38858,City of Alexandria - (LA),LA,Bundled,Municipal,0.1022284279937691,0.0641201308688235,0.1030673062945195
71315,53351,City of Alexandria - (LA),LA,Bundled,Municipal,0.1022284279937691,0.0641201308688235,0.1030673062945195
49845,305,Alger-Delta Coo pElectric Assn,MI,Bundled,Cooperative,0.1575989587321032,0.136047871242864,0.2204517582066021
49841,305,Alger-Delta Coop Electric Assn,IM,Bnudled,Cooperative,0.1575989587321032,0.136047871242864,0.2086971228040504
49849,305,Alger-Delta Coop Electric Assn,MI,Bndled,Cooperative,0.1575989587321032,0.136047871242864,0.2086971228040504
49821,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.18707916942858,0.136047871242864,0.26295132325473
49822,305,Alger-Delta Coop Electric Assn,MI,Bundled,Coopeirative,0.2379185684018536,0.136047871242864,0.2086971228040504
49825,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1575989587321032,0.136047871242864,0.2086971228040504
49826,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1575989587321032,0.136047871242864,0.2086971228040504
49829,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1575989587321032,0.136047871242864,0.2086971228040504
