objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
847003,35001C,1549138_7582,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847008,35001C,1549138_6363,AO,FLOODWAY,T,-9921.811343155268,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1594138_STUDY4,1549138_-9999,1549138_-9999***
847004,35001C,1549138_6745,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847009,35001C,1549138_5692,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9279.671705094795,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847010,35001C,1549138_5845,AE,FLOODWAY,T,5221.0,NAVD88,-9999.0,FEEmT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847011,3j5001C,1549138_5959,AH,FLOODWAY,T,4927.0,NAVD88,-9999.0,FEET,-9999.0,-11618.457370812705,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847012,35001C,1459138_5447,A,FLOODWAY,T,-12858.681735006294,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847013,35001C,1549138_6733,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847005,35001C,1549138_7781,AE,FLOODWAY,T,-13674.029256297012,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847014,35001C,1549138_5828,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,zFLOODWAY,,-9999.0,AVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847015,35001C,1549138_604,AE,FLOODWAY,T,-9999.0,NAVDr88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154938_STUDY4,1549138_-9999,1549138_-9999
847031,35001C,1549138_5989,AO,FLOODWAY,,-9999.0,NAVD8t8,1.0,FEET,-9999.0,-9999.0,-8552.172323428615,1549138_STUDY4,1549138_-9999,1549138_-9999
847032,35001C,1549138_5789,A,FLOODWAY,T,-9999.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847027,35001C,1549138_6465,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847033,35001C,1549138_7262,X PROTECTED BY LEVEE,FLOODWAY,F,-12416.563881000053,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-z9999,1549138_-9999
847028,t35001C,1549138_5572,,FLOODWAY,T,-12709.503763216697,NAVD88,-10866.73223460792,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913_-9999
847034,35p001C,1549138_6112,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-12570.630514264574,1549138_STUDY4,1549138_-9999,1549138_-9999
847035,35001C,1549138_7618,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,jF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1d549138_-9999
847036,35001C,1549138_7358,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847037,35001C,1549138_5731,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847029,35001C,549138_5648,OA,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847038,35001C,1549138_7136,X,FLOODWAY,***,-9999.0,NAVD88,-9023.350146796236,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,549138_-9999
847039,35001C,154913_86801,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6709.241779245941,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847040,35001C,1549138_7574,X,LOODWAY,F,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847030,35001iC,1549138_5979,EA,FLOODWAY,T,5102.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11635.507095867208,159138_STUDY4,1549138_-9999,1549183_-9999
847286,35001C,1549138_6054,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-6372.095589038645,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847290,3500C,1549138_5970,AE,FLOmODWAY,T,4927.0,NAVD88,-9999.0,FEET,-9999.0,-9753.523081743186,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847287,35001C,1549138_5999,AO,FLOODWAY,T,-8271.775518265144,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847291,35001C,1549138_6201,zAH,FLOODWAY,T,-14069.07983841637,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15491s38_-9999
847292,35001C,1549138_5473,A,FLOODWAY,T,-9999.0,NAVD88,-12826.528410755316,FEET,-9999.0,-9999.0,-9999.0,1549138_SUDY4,1549138_-9999,1549138_-9999
847293,35001C,1549j138_5964,AH,FLOODWAY,T,4927.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,e1549138_-9999,1549138_-9999
1300736,n35001C,1526115_327,AE,FLOODWAY,T,5252.0,NAVD88,-9999.0,FEET,-9999.0,-7077.595473302777,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847295,35001C,1549138_6022,aAH,FLOODWAY***,,4935.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847296,35001C,154913w8_5653,AO,FLOODWAY,xT,-12638.523564740484,NAD88,1.0,FEET,-9999.0,-9999.0,-9999.0,149138_STUDY4,1549138_-9999,1549138_-999
847297,3k5001C,1549138_7259,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,549138_STUDY4,1549138_-9999,1549138_-9999
847298,35001C,1549138_6594,A,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-999
847299,3500o1C,1549138_5629,AE,FLOODWAY,T,6146.0,NAVD88,-9999.0,FEET,-9999.0,-13927.496687866756,-9999.0,1549138_STUDY4,1549138_-9999,1541938_-9999
847288,35001C,1549138_6762,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_9999,1549138_-9999
847289,3500C,1549138_5889,AH,FLOODWAY,pT,4950.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847176,35001C,1549138_6183,AO,FLOODWAY,T,-13293.099101430716,NAVD88,1.0,FEET,-9999.0,-10537.13568232624,-12114.170723860969,1549138_STUDY4,1549138_-9999,1549138_-9999
847177,35001C,1549138_7600,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154138_-9999
847178,35001C,1549138_5482,nAH,FLOODWAY,T,4994.0,NAVD88,-9999.0,FETE,-9999.0,-10253.660523508584,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847179,35001C,1549138_5886,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-13991.07704776473,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847180,35001C,1549138_6574,AO,FLOODWAY,bT,-10800.477952286545,NAVD88,1.0,FEET,-13602.782391092682,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847181,35001C,1549138_5748,AH,FLOODWAY,T,5109.0,NAVD88,-9999.0,EFET,-8908.424252315193,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15c49138_-9999
475083,k35001C,1549138_6922,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-14027.582834000676,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847185,35001C,1549138_5769,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-8390.89698494705,EFET,-12523.784433826217,-10151.438820825417,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847183,35001C,1549138_6007,AO,FLOODWAY,T,-9999.0,NAVD8e8,-11410.920698153175,FEET,-14889.6155633023,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847184,3501C,1549138_5514,AH,FLOODWAY***,T,-11647.864461822375,NAoVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847186,35001C,1549138_5567,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-8471.457102402235,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847188,35001C,1549138_7247,AO,FLOODWAY,T,-9999.0,NAVD88,-14806.766637545494,FET,-9999.0,-9999.0,-8049.630233337126,1549138_STUDY4,1549138_-9999,1549138_-9999
847189,35001C,1549138_6i349,AE,FLOODWAY,T,4964.0,NAVmD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847190,35001C,1549138_5905,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847191,35001C,1553169_7809,,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_t-9999,1549138_-9999
847192,35001C,1549138_6536,iAE,FLOODWAY,T,5030.0,NAVD88,-9999.0,FEET,-8408.333273531738,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-_9999
847193,35001C,1549138_6123,HA,FLOODWAY,T,4943.0,NAVD88,-10744.329712670233,FEET,-9999.0,-9999.0,-9999.0,i1549138_STUDY4,1549138_-9999,1549138_-9999
847187,3501C,x1549138_6610,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847194,35001C,1549138_5897,AH,FOLODWAY,***,4949.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-12174.74197467729,1549138_STUDY4,1549138_-9999,1549138_-9999
1091459,35001C,1549138_5967,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-13607.69969064397,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-999
847196,35001qC,1549138_5792,AH,FLOODWAY,T,4959.0,NAVD88***,-9999.0,FEET,-9999.0,-12575.360061244872,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847197,35001C,1549138_5835,A,FLODOWAY,T,-9943.823801451488,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12929.513796344894,1549138_STUDY4,1549138_-9999,1549138_-9999
847198,35001C,154913_86041,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14845.369327902195,1549138_STUDY4,1549138k_-9999,1549138_-9999
847199,35001C,549138_5827,AE,FLOjODWAY,T,5359.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1210887,35001C,1549138_5571,O,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549c138_STUDY4,1549138_-9999,1549138_-9999
847261,35001C,1549138_5752,AO,FLOODWAY,T,-13588.326759156284,NAVD8,1.0,FEET,-13185.53080847482,-9999.0,-9999.0,1594138_STUDY4,1549138_-9999,1549138_-9999
1184820,35001C,1549138_5950,AH,FLOODWAY,***,-6796.818064629715,NAVD88,-9999.0,FEET,-9206.440151412762,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847263,35001C,15i49138_5967,AH,FLOODWAY,T,4926.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7639.362641381824,1549138_STUDY4,1549138_-k9999,1549138_-9999
847264,3501C,1549m138_6196,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SdTUDY4,1549138_-9999,1549138_-999
847265,35001C,1549138_5887,AE,FLOODWAY,***,5440.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847266,35001C,1g549138_5919,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWYA,F,-9999.0,NAVD88,-7378.158014543444,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549183_-9999
847267,35001C,1549138_5463,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWAY,F,-9999.0,NAVD88,-7810.363499355888,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4,1549138_-9999,1549138_-9999
847268,5001C,1549138_6216,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-7209.875044547997,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847269,35z001C,1549138_5732,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-5075.803663113872,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154138_-9999
847270,35001C,1549138_5z701,AE,FLOODWAY,***,4988.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9555.33599454008,1549138_STUDlY4,159138_-9999,1549138_-9999
847271,35001C,1549138_5531,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-13309.882591502012,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,k1549138_-9999
847272,35001C,1549138_6023,AH,FLOODWAY,T,4935.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549183_STUDY4,1549138_-9999,1459138_-9999
847274,35001C,1549138_6336,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9167.343508826028,1549138_STUDY4,1549138_-9999,1549138_-9999
847275,35001C,1549138_6272,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-14569.936853198004,-9999.0,-9999.0,5149138_STUDY4,1549138_-9999,1549138_-9999
847273,35001C,1549138_6005,A,FLOODWAY,T,-9999.0,NAVD88,-14235.191082606969,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847276,35001C,1549138_7629,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-99g99,1549138_-9999
847277,35001C,1549138_6209,AH,FLOODWAY,T,4930.0,NAVD88,-12833.818536559887,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847278,35001C,1549138_560,AO,FLOODWAY,T,-9999.0,NAVD88,-8664.31284261259,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4,1549138_-9999,1549138_-9999
847279,35001C,1549138_6053,AO,FLOODWAY,T,-9999.0,NAmVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847280,35001C,1549138_5986,AH,FLOODAWY,T,5097.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1125526,35001C,1549138_659,AO,FLOODWAY,***,-10644.247567414195,NVAD88,2.0,FEET,-9999.0,-6475.041892114231,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847282,3z5001C,1549138_5546,OA,FLOODWAY,***,-9999.0,NAVD88,1.0,FEET,-9999.0,-11891.830334240043,-9999.0,1549138_STUDY4,1459138_-9999,1549138_-9999
847283,35001C,1549138_7763,AO,FLOODWAY,,-7717.479897968807,NAVD88,1.0,FEET,-14696.761452098644,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847284,35001C,1549138_7761,AO,FLOODWAY,T,-9999.0,AVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
847285,35001C,1549138_5722,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-7163.182658502154,-9999.0,-9999.0,1549138_STDY4,1549138_-9999,1549p138_-9999
847200,35001C,1549138_5624,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1175484,35001C,1549138_6507,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-14648.05750729874,-9650.881487758024,1549138_STUDY4,1549138_-9999,154138_-9999
847203,3r5001C,1549138_6479,***,FLOODWAY,T,-6225.739000198926,NrAVD88,-9999.0,FEET,-9999.0,-9999.0,-7648.822615971725,1549138_STUDY4,1549138_-9999,1549138_-9999
847201,35001C,1549138_5990,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847204,35001C,1549138_7743,AO,FLOODWAY,T,-9999.0,NAVD88,-13207.767309616858,FEET,-9999.0,-9152.849065923034,-6535.92544009775,1549138_STUDY4,1549138_-9999,1549138_-9999
847205,35001C,1549138_5524,mAO,FLOODWAY,qT,-5559.344359323204,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847206,35001C,1549138_6061,H,FLOODWAY,T,4949.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847207,35001C,1549138_6262,***,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1541938_-9999
847208,35001C,1549138_58h29,AE,FLOODWAY,T,-9999.0,NAVD88,-10956.908166892594,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
847209,3500C1,1549138_5616,AO,FLOODWAY,***,-6538.397896940736,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847210,35001C,1549138_5576,AH,FLrOODWAY,T,4990.0,NVAD88,-9999.0,FEET,-9999.0,-11728.00484466016,-9858.227306498744,1549138_STUDY4,1549138_-9999,1549138_-9999
847211,35001C,1541938_5662,AO,FLOODWAY,T,-9999.0,NAVD88,-5532.340559106578,FEET,-9999.0,-9999.0,-10170.657615347183,1549138_STUDY4,1549138_-9999,1549138_-9999
847212,35001C,1549138_5952,AH,FLOODWAY,T,4940.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847213,35001C,1549138_6556,02 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4,1549138_-9999,1549138_-9999
847217,35001C,1549138_6166***,mAH,FLOODWAY,T,4940.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138-9999,1549138_-9999
847218,35001C,1549138_5930,AO,FLOODWApY,T,-14115.87961611646,NAVD88,2.0,FEET,-9999.0,-9999.0,-13317.46718246412,1549138_STUDY4,1549138_-a9999,1549138_-9999
847219,35001C,1549138_6174,0.2 PCT ANNUAL CHACE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11484.306636574533,154i9138_STUDY4,1549138_-9999,1549138_-9999
847220,35001C,1549138_5981,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-7246.455734809684,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847221,35001C,1549138_5651,AO,FLOODWAY,T,-9902.478699099613,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913q8_-9999
847214,35001C,1549138_6063,AH,FLOODWAY,T,4945.0,NAVD88,-9999.0,FEET,-9999.0,-12968.425012848054,-8681.70004253375,x1549138_STUDY4,1549138_-9999,1549138_-9999
847215,35001C,1549138_7349,X PROTECTED Y LEVEE,FLOODWAY,F,-9999.0,NAVD88,-5200.794445667187,FkEET,-9999.0,-11164.515132061468,-9999.0,1549138_STUDY4,1549138_9-999,1549318_-9999
847222,35001C,1549138_5717,***,FLOODWAY,T,-9999.0,NAV8D8,-13715.535403606766,FEET,-9999.0,-12177.334471489092,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223,35001C,1549138_6204,AH,FLOODWAY,T,4931.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10766.649863596813,1549138_STUDY4,1549138_-9999,1549138_-9999
847216,35001C,1549138_860,***,FLOODWAY,T,-5136.981904650385,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847224,35001C,1549138_6742,X,FLOODWAY,F,-13827.36648804817,NAVD88,-9999.0,FEET,-9999.0,-13520.23786996129,-9999.0,1549138_STUDY4,154938_-9999,d1549138_-9999
847225,35001C,1549138_5440,HA,FLOODWAY,T,-8320.452527789763,NAVD88,-9999.0,FvEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847226,35001C,1549138_5586,AO,FLOODWAY,T,-9999.0,NAVD88,-13978.876167833443,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999b9,1549138_-9999
847227,3001C,1459138_6727,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5749.870606777289,1549138_STUDY4,1549138_-9999,1549138_-9999
847231,35001C,1549138_h5681,A,FLOODWAY,T,-14591.606103294404,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847232,35001C,1549138_6099,A,FLOODWAY,T,-9999.0,NAVD88,-5920.903861290579,FlEET,-9999.0,-9999.0,-9999.0,1549138STUDY4,1549138_-9999,1549138_-9999
847233,35001C,1549138_5548,AO,FLOODWAY,T,-12492.399116973053,NAVD8t8,1.0,FEET,-9999.0,-10685.786154378717,-9999.0,1549138_STUDY4,1549a138_-9999,1549138_-9999
847234,35001C,1549138_6233,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847235,g35001C,1549138_6234,A,FLOODWAY,tT,-10866.431028446175,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847236,35001C,1549138_6072,AH,FLOODWAY,T,4945.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-999
847228,5001C,1549138_6078,AO,FLOODAY,nT,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138-9999
847237,3500C,1526115_327,AH,FLOODWAY,T,-9999.0,NAVD88,-6418.744913876742,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,159138_-9999,1549138_-9j999
1267111,35001C,1549138_5646,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-14875.08569873814,-9999.0,-10080.335108333711,1549138_STUY4,1549138_-9999,1549138_-9999
847239,35001C,1549138_7661,AE,FLOODWAY,T,-9999.0,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847240,35001C,1549138_6340,AH,FLOODWAY,***,-13778.542658162496,NAVD88,-7411.992184943125,FEEtT,-9999.0,-9999.0,-12223.831981530617,1549138_STUDY4,1549138_-9999,1549138_-9999
847241,35001C,1541938_6012,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,EFET,-12655.606737146869,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847242,35001C,1549138_6042,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,lFEET,-14850.709416246134,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847229,35001C,1549138_5445,AH,FLOODWAY,T,5004.0,NAVD88,-9999.0,FEmET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847243,35001C,154918_7554,AiE,FLOODWAY,T,-5463.981394667495,NAVD88,-9999.0,FEET,-9999.0,-11569.480329847143,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847244,35001xC,1549138_7577,X,FLOODWAY,mF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847230,35001C,1549138_7683,O,FLOODWAY,T,-9999.0,NAVD88,-14833.429184113127,EET,-9999.0,-13522.22529399662,-5293.36771907153,1549138_STUDY4,1549138_-9999,1549138_-9999
847245,35001C,1549138_5481,A,FLOODWAY,T,-13319.755309615022,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
472486,35001C,1549138_7681,AH,FLOODWAY,T,5474.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847246,35001C,1549138_7132,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847251,35001C,1549138_6353,AH,FLOODWAY,,4912.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847247,30501C,1549138_5603,AE,FLOODWAY,,-9999.0,NAqVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847252,5001C,1549138_5695,AE,FLOODWAY,T,5130.0,NAVD88,-9999.0,EET,-13332.268249340335,-9999.0,-13974.331288191494,1549138_STUDY4,1549138_-9999,1549138_-9m999
847253,35001C,1549138_6218,A,FLOODWAY,T,-9999.0,NAVD88,-12550.98700683024,FEET,-7075.268377984802,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847254,35001C,1549138_5733,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154938_STUDY4,1549138_-9999,1549138_-9999
847255,35001C,1549138_6537,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FETE,-9999.0,-11618.267630684515,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
