X,Y,OBJECTID,MAP,MAP_NUMBER,SITE_NAME,PUBLIC_PRI,BOATING_MA,CAMPING,FIELD_SPOR,COURT_SPOR,GOLF,SWIMMING,TRAIL,PICNIC_PLA,SKIING,FIPS_CODE,DATE_,ALT_NAME,S_ADDRESS,S_TOWN,S_PHONE,CONTACT,ORGANIZ,CO_ADDRESS,CO_TOWN,CO_STATE,CO_ZIP,CO_PHONE,CO_FAX,OPERATOR,A_ARCHTARG,B_BASESOFT,C_BICYCL,D_BOATMTR,E_BOATNMTR,F_CAMP,G_FISH,H_FTSOCLAC,I_GOLF,J_HIKING,K_HISTIMP,L_HORSRID,M_HUNT,N_ICESKAT,O_INSKAT,P_MTRCYL,Q_MTBIKE,R_NATATTR,S_NATOBSER,T_ORGEVENT,U_PICNIC,V_SKIDOWN,W_SKICROSS,X_SKINSCUB,Y_SLIDE,Z_SNOWMOB,AA_SNOWSHO,AB_SWIMPOO,AC_SWIMLAK,AD_SWIMRIV,AE_TENNIS,AF_VOLLEY,AG_WALKJOG,AH_O1_YN,AH_OTHR1,AI_O2_YN,AI_OTHR2,ENTERPRISE,ENT_OTHR,ACREAGE,N_PARKSUM,N_PARKWIN,Q_WATACC,WATER_NM,Q_AMUSE,Q_NATRCENT,N_CARLAUND,N_PAVERAMP,N_GRAVRAMP,N_BOATSLIP,N_MOORING,N_DRYDOCK,Q_TRANSIEN,Q_PUMPING,Q_BOATRENT,N_TENTS,N_SHELTER,N_WINCABIN,N_VEHICLE,Q_SEWERAGE,N_ELECTRY,N_WATER,N_BOTH,Q_GROUP,Q_PRIM,Q_WINCAMP,TOTALFLDS,Q_BASEB,Q_SOFTB,Q_LITLEA,Q_SOCCR,Q_FOOTB,OTHFLD,TOTALCRTS,Q_TENNIS,Q_BASKET,Q_VOLLEY,OTHCRTS,Q_PICNIC,Q_PICSHEL,PLYGND,N_REGHOLES,N_PAR3HOLE,Q_DRIVING,Q_MINATURE,F_BEACH,N_OUTPOOLS,SKITYPE,N_DOWNHILL,N_LIFTS,Q_SNOWMAKE,N_XCSKI,M_TRLTOTAL,Q_HIKING,Q_BIKING,MOUNTBIK,Q_ATV,Q_SNOWMOBL,Q_XSKI,Q_HORSEBK,CNTYCODE,NAME
521309.16,247376.09,36,70014,44I,PARKER POND F & W ACCESS,1,Y, , , , , , , , ,19040,3/31/95, , ,"GLOVER, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,0.5,8,0,Y,PARKER POND, , ,2,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
519189.66,241609.92,37,70015,43C,DANIELS POND F & W ACCESS,1,Y, , , , , , , , ,19040,3/31/95, , ,"GLOVER, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,0.5,4,0,Y,DANIELS POND, , ,2,0,1,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
523668.81,238372.34,38,70016,44P,CLARK POND F & W ACCESS,1,Y, , , , , , , , ,19040,3/31/95,TILDY'S POND F & W ACCESS, ,"GLOVER, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,0.81,0,0,Y,CLARK POND, , ,0,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
524640.63,242388.5,39,70017,44K,BASEBALL FIELD,2, , ,Y, , , , , , ,19040,2/1/95, , ,"GLOVER, VT  05839", ,LARRY WHITE, , ,GLOVER,VT,05839,802-525-6286, ,9, ,H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,SOFTBALL FIELD,1.5,40,0,N, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y, , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
524604.06,244840.029999999,40,70018,44M,GLOVER SKATING RINK,1, , , , , , , , , ,19040,2/15/95, , ,"GLOVER, VT  05839", ,RICK & TAMMY WELCH,GLOVER SKATING RINK,RR 2 BOX 170,GLOVER,VT,05839,802-525-3817, ,8, , , , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , ,98,SKATING RINK,1,0,20, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
524567.44,245103.470000001,41,70019,44J,GLOVER VILLAGE SCHOOL,1, , ,Y,Y, , ,Y,Y, ,19040,2/15/95, ,SCHOOL STREET,"GLOVER, VT  05839",802-525-6985,NICK WASUCK,GLOVER VILLAGE SCHOOL,SCHOOL STREET,GLOVER,VT,05839,802-525-6958,802-525-6958,7,X,X, , , , ,X,X, ,X, , , ,X, , , , , , ,X, ,X, ,X, , , , , , , ,X, , , , ,98,SCHOOL,3.7,40,40,Y,BARTON RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y,Y,Y,N, ,1, ,Y, , ,Y,N,Y,0,0, , ,0,0,0,0,0, ,0,2, , , , , , , ,19,ORLEANS
511282.75,233860.130000001,42,70020,59S,ELIGO POND F & W ACCESS,1,Y, , , , , , , , ,19045,3/31/95, , ,GREENSBORO,802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,0.5,24,8,Y,LAKE ELIGO, , ,0,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509858.84,240706.130000001,43,70021,42I,LITTLE HOSMER DAM,1,Y, , , , , , , , ,19030,2/9/95, , ,"CRAFTSBURY, VT", ,STATE OF VERMONT - ANR,ENVIRONMENTAL CONSERVATION,103 SOUTH MAIN STREET,WATERBURY,VT,05671-0601,802-241-3451,802-244-5141,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , ,X,TRAPPING, , ,13, ,3,3,0,Y,LITTLE HOSMER POND,N,N,0,0,1,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509357.03,239113.02,44,70022,42F,STERLING COLLEGE,2, , ,Y, , , , , , ,19030,2/7/95, ,MAIN STREET,"CRAFTSBURY COMMON, VT  05",802-586-7711, ,STERLING COLLEGE,MAIN STREET,CRAFTSBURY COMMON,VT,05827,802-586-7711, ,9, ,X, , , , , , , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , ,98,COLLEGE,250,0,0,N, ,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y, ,Y, , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509460.88,239452.17,45,70023,42G,DEAN JOHNSON MEMORIAL PARK,1, , , ,Y, , , ,Y, ,19030,1/31/95, ,RR 1 BOX 775,"CRAFTSBURY COMMON, VT  05827", ,ALLEN SWEATT,CRAFTSBURY REC. COMMITTEE,RR 1 BOX 775,CRAFTSBURY COMMON,VT,05827,802-586-2215, ,4, , , , , , , , , , , , , , , , , , , , ,H, , , , , , , , , ,H,H, , , , , ,6, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,1,Y,Y,Y, ,Y,Y,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509357.03,239362.189999999,46,70024,42D,CRAFTSBURY ACADEMY,1, , ,Y, , , , , , ,19030,2/7/95, ,MAIN STREET,"CRAFTSBURY COMMON, VT  05827",802-586-2541,CARL FORTUNE,CRAFTSBURY ACADEMY,MAIN STREET,CRAFTSBURY COMMON,VT,05827,802-586-2541, ,7, ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,SCHOOL,0,20,0,N, ,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y,Y,Y,Y,N, ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509306.84,239241.060000001,47,70025,42B,CRAFTSBURY COMMON,1, , , , , , , , , ,19030,2/7/95, ,RR 1 BOX 775,"CRAFTSBURY COMMON, VT  05827",802-586-2215,ALLEN SWEATT,CRAFTSBURY REC. COMMITTEE,RR 1 BOX 775,CRAFTSBURY COMMON,VT,05827,802-586-2215, ,4, , , , , , , , , , , , , , , , , , , , ,X, ,X, , , , , , , , , ,X, , , , ,14, ,1,15,5,Y,ELIGO,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509919.28,237440.41,48,70026,42E,CRAFTSBURY ELEMENTARY SCHOOL,1, , ,Y,Y, , , ,Y, ,19030,2/15/95, ,MAIN STREET,"CRAFTSBURY COMMON, VT  05827",802-586-2541,CARL FORTUNE,CRAFTSBURY ELEMENTARY SCHOOL,P.O. BOX 73,CRAFTSBURY COMMON,VT,05827,802-586-2541,802-586-7524,4, ,X,X, ,X, ,X,X, ,X, , , ,X, , ,X,X, ,X, ,X,X, ,X,X, , ,X, , , ,X, , , , ,98,SCHOOL,10,40,40,Y,LITTLE & BIG HOSMER,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y,Y,Y,Y,N, ,1, ,Y, , ,Y,N,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
511236.0,244357.550000001,49,70027,43F,WINDRIDGE TENNIS CAMP,2,Y, ,Y,Y, ,Y,Y, , ,19005,3/31/95, ,P.O. BOX  4518,"SO. BURLINGTON, VT  05406",802-586-9646,CHARLES WITHERELL,WINDRIDGE TENNIS CAMP,BOX 27,CRAFTSBURY COMMON,VT,05827,802-586-9646, ,9,X,X, , ,X, ,X,X, ,X, , , , , , ,X, , , , , , , , , , , ,X, ,X, , , , , , ,98,CHILDREN'S CAMP,50,20,0,Y,GREAT HOSMER POND,N,N,0,0,0,8,7,0,N,N,N,0,0,0,0, ,0,0,0, , , ,2,N,Y,N,Y,N, ,16,Y,Y,Y, ,N,N,N,0,0, , ,150,0,0,0,0, ,0,1,N,N,Y,N,N,Y,N,19,ORLEANS
510854.41,242402.27,50,70028,43E,CRAFTSBURY SPORTS CENTER,2,Y,Y,Y,Y, ,Y,Y,Y,Y,19030,1/31/95, ,BOX 31,"CRAFTSBURY COMMON, VT  05827",802-586-7767,JOHN BRODHEAD,CRAFTSBURY SPORTS CENTER,P.O. BOX 31,CRAFTSBURY COMMON,VT,05827,802-586-7767,802-586-7768,10, , ,X, ,X,X,X,X, ,X,X,X, ,X,X, ,X,X,X,X,X, ,X, , , ,X, ,X, ,X,X,X,X,SCULLING,X,ORIENTEERING,12, ,140,100,200,Y,GREAT HOSMER POND,N,N,1,0,0,0,0,0, , ,Y,0,0,0,0, ,0,0,0, ,Y,Y,3,N,N,N,Y,N, ,5,Y,Y,Y,HORSESHOE,Y,N,N,0,0, , ,60,0,2,0,0, ,23,96,Y,N,Y,N,N,Y,Y,19,ORLEANS
516698.81,234572.529999999,51,70029,59D,BARR HILL NATURAL AREA,1, , , , , , ,Y, , ,19045,1/31/95, , ,"GREENSBORO, VT",802-229-4425,MARYKE GILLIS,THE NATURE CONSERVANCY - VT,27 STATE STREET,MONTPELIER,VT,05602,802-229-4425,802-229-1347,8, , , , , , , , , ,X, , , , , , , , ,X, ,X, ,X, , , ,X, , , , , ,X,X,STONE FIREPLACES, , ,16, ,256,0,0,N, ,N,Y,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,N,N,N,0,0, , ,0,0,0,0,0, ,0,1,Y,N,N,N,N,Y,N,19,ORLEANS
510727.22,223184.029999999,52,70030,59L,HAZEN UNION HIGH SCHOOL,1, , ,Y,Y, , , ,Y, ,5025,2/15/95, ,N. MAIN STREET,"HARDWICK, VT  05842",802-472-6511,DAN HUDSON,HAZEN UNION HIGH SCHOOL,N. MAIN STREET,HARDWICK,VT,05842,802-472-6511, ,7, , , , , , , ,X, , , , , , , , , , , , , , ,X, , , , , , , ,X,X,X, , , , ,98,SCHOOL,100,200,100, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y, ,Y, , ,1,Y,Y, , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,5,CALEDONIA
510477.81,225269.23,53,70031,59K,HARDWICK VILLAGE MUNICIPAL FOREST,1, , , , , , , , ,Y,5025,2/7/95, ,P.O. BOX 516,"HARDWICK, VT  05843",802-472-5201,"JACK E. YOUND, GENERAL MGR.",HARKWICK ELECTRIC DEPARTMENT,P.O. BOX 516,HARDWICK,VT,05843,802-472-5201,802-472-6769,4,X, , , ,X,X,X, , ,X, , ,X, , , , , , , , , ,X, , , , , , , , , , , , , , ,17, ,341,0,0,Y,HARDWICK LAKE,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,1,0, , , , , , , ,5,CALEDONIA
508212.47,228587.5,54,70032,58E,WAPANACKI PROGRAM CENTER,1,Y,Y,Y, , ,Y,Y,Y,Y,5025,3/27/95, ,RR 1 BOX 1115,"HARDWICK, VT  05843",802-472-8227,THOMAS A. CAMPBELL,VT. GIRL SCOUT COUNCIL,79 ALLEN MARTIN DRIVE,ESSEX JCT.,VT,05452-3400,802-878-7131,802-878-3943,8,X,X, , ,X,X,X, , ,X,X, , , , , , ,X,X,H,H, ,X, ,X, ,X, ,X, , ,X,X, , , , ,98,CAMP,235,25,3,Y,WAPANACKI LAKE,N,Y,0,0,0,0,0,0,Y, , ,0,1,10,0, ,0,0,0, ,Y, ,2,N,Y,N,Y,N, ,0, , , , ,Y,N,N,0,0, , ,75,0,2,0,0, ,4,2,Y,N,N,N,N,Y,Y,15,LAMOILLE
510715.53,221021.300000001,55,70033,74A,IDLE HOURS CAMPGROUND,2, ,Y, , , ,Y,Y,Y, ,5025,7/13/95, ,"MACVILLE POND RD., JCT. RTS. 14 & 15","HARDWICK, VT  05843",802-472-6732,MR. & MRS. B.,IDLE HOURS CAMPGROUND,P.O. BOX 1053,HARDWICK,VT,05843,802-472-6732, ,10, , , ,X,X,X,X, , , , , , , , , , , , , , , , , , , , ,X,X, , , ,X, , , , ,1, ,0,0,0,Y,MACVILLE POND,N,N,0,0,0,0,0,0, , , ,22,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , ,Y,0,0, , ,0,1,0,0,0, ,0,0, , , , , , ,Y,5,CALEDONIA
510659.31,221063.48,56,70034,74B,MACKVILLE POND BEACH,1, , , , , ,Y, , , ,5025,1/31/95, , ,"HARDWICK, VT  05843",802-472-6120,CHARLES SAFFORD,TOWN OF HARDWICK, ,HARDWICK,VT,05843,802-472-6120, ,4, , , , ,X, ,X, , , , , , ,X, , , , , , ,X, ,X, , , ,X, ,X, , , ,X, , , , ,6, ,2,20,20,Y,MACKVILLE POND, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,300,0,0,0,0, ,0,0, , , , , , , ,5,CALEDONIA
516054.38,223661.550000001,57,70035,59A,EAST HARDWICK DISTRICT FOREST,1, , , , , , , , , ,5025,4/21/95, , ,"EAST HARDWICK, VT  05836", ,DOUG CASAVANT,EAST HARDWICK DISTRICT FOREST,VILLAGE OFFICES,EAST HARDWICK,VT,05836,802-472-3305, ,5, , , , , , , , , ,X, , ,X, , , , , , , , , , , , ,X, , , , , , , , , , , ,98,WATERSHED,89,0,0,N, ,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,5,CALEDONIA
509522.16,247709.84,58,70036,42A,ALBANY VILLAGE SCHOOL,1, , , , , , , ,Y, ,9005,2/2/95, , ,"ALBANY, VT  05820",802-755-6263,CAROL YOUNG,ALBANY SCHOOL, ,ALBANY,VT,05820,802-755-6263, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , ,98,SCHOOL,1,5,5,N, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
509480.88,248294.449999999,59,70037,42C,ALBANY BALL PARK,1, , ,Y, , , , , , ,9005,2/8/95, ,P.O. BOX 181,"ALBANY, VT  05820",802-755-6100,TOWN CLERK,TOWN OF ALBANY,P.O. BOX 181,ALBANY,VT,05820,802-755-6100, ,4, ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,3,0,0,N, ,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,N,Y,Y,N,N, ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
514130.28,247448.529999999,60,70038,43D,HILLTOP VIEW SCHOOL,1, , , , , , , ,Y, ,9005,2/2/95, ,RR 1 BOX 124A,"ALBANY, VT  05820",802-775-6168,CAROLE YOUNG,ALBANY SCHOOL,RR 1 BOX 124A,IRASBURG,VT,05845,802-755-6168, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , ,98,SCHOOL,1,10,5,N, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
516764.5,245172.02,61,70039,43A,ALBANY MUNICIPAL FOREST,1, , , , , , , , , ,9005,2/8/95, ,P.O. BOX 181,"ALBANY, VT  05820", ,TOWN CLERK,TOWN OF ALBANY,P.O. BOX 181,ALBANY,VT,05820,802-755-6100, ,4, , , , , , , , , ,X, , ,X, , , , , ,X, , , , , , , , , , , , , , , , , , ,98,TOWN FOREST,40,0,0,Y,HARTWELL POND,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
510060.75,225476.52,62,70040,59R,HARDWICK LAKE F & W ACCESS,1,Y, , , , , , , , ,5025,3/31/95, , ,"HARDWICK, VT  05843",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , , ,X, ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,6,0,0,Y,HARDWICK LAKE, , ,1,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,5,CALEDONIA
527515.13,264456.560000001,63,60001,11A,BROWINGTON POND F & W ACCESS,1,Y, , , , , , , , ,19015,3/31/95, , ,"BROWINGTON, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,1,7,0,Y,BROWINGTON POND,N,N,2,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
531618.56,269072.25,64,60002,12J,BIG SALEM POND F & W ACCESS,1,Y, , , , , , , , ,19035,3/31/95, , ,"DERBY, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , ,X, , , , , , , , ,TRAPPING, , ,13, ,0.5,6,0,Y,BIG SALEM POND,N,N,2,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
531677.56,268830.41,65,60003,12K,LITTLE SALEM POND F & W ACCESS,1,Y, , , , , , , , ,19035,3/31/95, , ,"DERBY, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,0.4,2,0,Y,LITTLE SALEM POND,N,N,1,0,1,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
529896.06,273164.630000001,66,60004,12L,DERBY POND F & W ACCESS,1,Y, , , , , , , , ,19035,3/31/95, , ,"DERBY, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , ,X, , , , , , , , ,TRAPPING, , ,13, ,1,5,0,Y,DERBY POND,N,N,2,1,0,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
530864.44,275891.91,67,60005,12M,JOHN'S RIVER F & W ACCESS,1,Y, , , , , , , , ,19035,3/31/95, , ,"DERBY, VT",802-748-8787,LT. ROBERT K. BAIRD,DISTRICT WARDEN SUPERVISOR,180 PORTLAND STREET,ST. JOHNSBURY,VT,05819,802-748-8787,802-748-6687,1, , , ,X,X, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , ,TRAPPING, , ,13, ,2,5,0,Y,JOHN'S RIVER,N,N,1,0,1,0,0,0,Y,N,N,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
531402.06,278212.75,68,60006,12F,BAXTER PARK,1, , ,Y,Y, , ,Y,Y,Y,19035,1/23/95, , ,"DERBY LINE, VT  05830", ,DERBY LINE TRUSTEES,VILLAGE OF DERBY LINE,BOX 296,DERBY LINE,VT,05830,802-873-3080, ,5, ,X,X, , , , , , ,X,X,X, ,X,X, , , , , ,X, ,X, , ,X,X, , , , , ,X, , , , ,14, ,13,50,25,N, ,Y,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1,Y,Y,Y,Y,N, ,2,Y,N,N, ,Y,N,Y,0,0, , ,0,0,2,0,0, ,1,0,Y,N,N,N,Y,Y,Y,19,ORLEANS
530103.75,277957.84,69,60007,12E,DERRBY ELEMENTARY SCHOOL,1, , ,Y,Y, , , ,Y, ,19035,4/7/95, ,ELM STREET,"DERBY LINE, VT  05830",802-873-3162,DOUGLAS WESTIN,DERBY ELEMENTARY SCHOOL,ELM STREET,DERBY LINE,VT,05830,802-873-3162,802-873-9106,7, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , ,98, ,15,100,100,N, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y,Y,Y,Y,TRACK,2,N,Y,N, ,Y,N,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
528999.44,272202.41,70,60008,11F,DERBY COMMON & SKATING RINK,1, , , , , , , , , ,19035,4/4/95,VILLAGE OF DERBY CENTER,P.O. BOX 137,"DERBY, VT  05829-0137", ,VILLAGE OF DERBY CENTER,DERBY COMMON & SKATING RINK,P.O. BOX 137,DERBY,VT,05829-0137,802-766-5313, ,5, , , , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , ,98,ICE RINK,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
529082.19,272184.689999999,71,60009,11C,NORTH COUNTRY JR. HIGH SCHOOL,1, , ,Y, , , ,Y,Y,Y,19035,5/4/95,NORTH COUNTRY JR. UHSD #22,RR 1 BOX 125,"DERBY, VT  05829",802-766-2276,ELIZABETH LEROY,NORTH COUNTRY JR. HIGH SCHOOL,RR 1 BOX 125,DERBY,VT,05829,802-766-2276,802-766-2287,7, ,X, , , , , ,X, , , , , , , , , , , , , , ,X, , , , , , , , , , , , , , ,98,SCHOOL,15,150,150,N, ,N,N,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y,Y,N,Y,N, ,0, , , , ,Y,N,N,0,0, , ,0,0,2,0,0, ,0,5,N,N,N,N,N,Y,N,19,ORLEANS
528485.38,272716.529999999,72,60010,11B,FIRESIDE CAMPGROUND,2, ,Y, , , , , ,Y, ,19035,4/7/95, ,RR 1 BOX 340,"DERBY, VT  05829",802-766-5109,SKIP & BESSIE HASTINGS,FIRESIDE CAMPGROUND,RR 1 BOX 340,DERBY,VT,05829,802-766-5109, ,10, , , , , ,X, , , , , , , , , , , , , , ,X, , , , , , , , , , , , , , , , ,1, ,3,35,0,N, , , ,0,0,0,0,0,0, , , ,6,0,0,35, ,0,0,10,Y,Y,N,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,19,ORLEANS
