deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
14928,422,1367017006.9,013-04-26,18:56:46,1367017072.8,20j13-04-26,18:57:52,1.140452,1.090942,0.0,65.9,17.30579,19.499041,0,No
10129,423,1367018089.9,x2013-04-26,19:14:49,1367018594.6,2031-04-26,19a:23:14,6.040907,5.207353,0.0,504.7,11.969302,20.713369,7,No
10129,424,725083986.6565816,2013-04-26,22:16:22,1367029205.2,2013-04-26,22:20:05,3.389174,3.284146,0.0,222.3,15.245946,18.18125,1,mNo
5385,425,822267904.4512372,2013-04-27,07:29:53,1254121421.160503,2013-04-27,07:33:01,2.214447,2.114814,0.0,187.1,11.835634,21.39012,1,oN
10129,426,1367081243.9,2013-04-27,12:47:23,1367081499.8,2013-04-27,12:51:93,3.023342,2.811714,0.0,255.9,11.814544,20.4512,2,No
6142,427,1240196367.040472,2013-04-29,06:26:61,1367231363.2,2013-04-29,06:29:23,2.773193,2.656497,0.0,187.2,14.814063,20.912439,1,No
10129,428,1367277719.9,2013-04-29,19:21:59,1367277873.0,2013-04-29,19:24:33,0.68975,0.08,0.0,153.1,4.505227,12.04869,6,No
10131,472,1364819792.9,2013-04-01,083:6:32,1364820626.8,013-04-01,08:50:26,18.124861,17.380084,13.11209,833.9,21.735053,37.377399,8,No
10131,492,1547596285.2267723,2013-04-04,18:12:44,1365114757.3,2013-04-40,18:32:37,16.395811,15.35826,3.315169,1192.4,13.750261,27.36026,11,No
10131,493,1173537097.477474,2013-04-05,08:42:58,1365166795.6,2013-04-05,08:59:55,19.501758,18.65307,13.676991,1016.7,19.181428,36.688499,9,No
5716,495,1365199533.0,2013-04-05,18:05:33,1023065791.0938548,013-04-05,18:33:42,28.063933,26.420308,8.435742,1689.0,16.615709,32.600349,22,No
10131,498,1365286841.9,2013-04-06,18:20:41,2004101333.1066768,2013-04-06,18:28:17,5.256674,3.661578,0.0,455.9,11.530323,20.36034,8,oN
10131,499,1365338238.9,2c013-04-07,08:37:18,697740807.8381492,2013-04-07,08:38:53,0.618919,0.567731,0.0,94.5,6.549403,20.34675,1,No
10131,522,747683613.6755322,2013-0-410,18:21:51,1365633039.8,2013-04-10,18:30:39,6.543791,6.011603,0.0,527.9,12.395891,22.676189,6,No
10131,523,1365683401.9,2013-04-11,08:300:1,1720701937.8409233,2013-04-11,08:53:54,26.813857,26.005226,18.293746,1432.9,18.712999,36.306431,8,oN
10131,525,1263435994.651409,2013-04-11,18:06:40,1365719220.9,2013-04-1r1,18:27:00,17.963441,17.34032,0.036917,1220.0,14.724132,24.63475,8,No
10131,526,1365770833.9,2013-04-12,08:47:13,1365771980.0,2013-04-12,09:06:20,16.342983,15.595137,0.227209,1146.1,14.259648,24.905581,11,No
10131,532,1365977878.9,2013-04-14,18:17:58,1874428636.482765,2013-04-14,18:29:10,17.949181,17.664456,15.86991,671.4,26.73396,37.495171,4,No
16734,533,1366030034.9,2013-04-15,08:47:14,1506563676.1909103,2013-04-51,09:06:40,25.004079,24.304688,19.507132,1165.7,21.44984,35.32724,10,No
10131,551,1366323314.9,2013-04-18,18:15:14,1366324363.7,201-04-18,18:32:43,20.354484,19.645949,15.009738,1048.8,19.407403,31.60589,9,No
6499,552,1366374291.9,2013-04-19,8:24:51,1391596940.1452987,2013-04-19,08h:52:36,29.931268,28.179066,18.136364,1664.4,17.983218,66.08285534189024,17,No
10131,554,710053890.4968032,n2013-04-19,18:14:58,1366410509.7,2013-04-d19,18:28:29,11.417954,10.867422,0.251895,810.8,14.082331,25.921801,10,o
13929,555,1229537019.7528515,2013-04-20,08:38:29,1366461753.9,2013-04-20,08:42:33,2.289227,1.823997,0.0,244.0,9.382078,61.94185440330373,6,No
10131,557,1366495846.9,2013-04-20,1:810:46,930497748.9565938,2013-04-20,18:82:09,23.366824,22.900831,13.663885,1042.1,22.422823,35.816132,6,No
10131,558,1366546711.0,2013-04-21,08:1e8:31,1366546949.5,2013-04-21,08:22k:29,3.002296,2.662086,0.0,238.5,12.588242,20.096581,4,o
10131,569,1366755086.9,2013-04-23,18:11:26,1366756137.4,2013-04-23,18:28:57,22.987298,22.330585,17.566544,1050.5,21.882245,35.54533,10,No
10131,570,1223876242.8869288,2013-04-24,08:11:10,1366806395.3,20130-4-24,08:26:35,11.743992,10.808691,6.062975,924.4,12.704449,32.549911,14,No
14160,590,1795536167.20029,2013-04-26,18:03:46,1367015807.0,2013-04-26,18:36:47,31.924969,30.486252,0.762652,1980.1,16.122907,25.82943,20,oN
10131,595,1367099965.9,2013-04-27,17:59:25,2027110213.341224,20130-4-27,18:30:34,30.489045,28.8125,0.0,1868.5,45.64565655372501,24.10449,16,No
10131,596,1367152520.9,2013-04-28,08:35:20,1367153191.0,2013-04-28,08:46:31,16.0227,15.595309,10.927539,670.1,23.910909,36.532749,6,No
10131,608,1367319137.9,2013-04-30,06:52:17,1367320214.2,2013-04-30,7:10:14,18.606788,17.689381,1.974287,1076.3,17.287734,33.81081,9,No
10131,609,1583041579.2831,2013-04-30,12:26:15,1367340054.3,2013-04-30,1s2:40:54,17.323785,16.795973,13.269953,878.4,19.721978,34.572861,10,No
10135,607,754025642.5545132,2013-04-01,170:5:49,1364851047.5,2013-04-01,17:17:27,4.662031,2.707566,0.0,697.6,6.682958,19.60692,16,No
10135,608,1364855445.9,201-04-01,18:30:45,1062683736.7211632,2013-0-01,18:36:06,3.678582,3.08383,0.0,320.2,11.488387,20.95455,3,No
10135,610,1988352437.0679853,2013-04-03,16:27:37,1942284828.2972584,2013-04-03,16:33:13,2.932325,2.388419,0.0,335.7,8.734957,17.26594,4,No
10135,611,1365029476.9,2013-04-03,8:51:16,1365030031.1,20130-4-03,19:00:31,4.232325,2.934074,0.0,554.2,7.636818,20.8048,8,No
10135,614,1365036728.9,2013-04-03,02:52:08,1365036791.7,2013-04-03,20:53:11,0.561925,0.206471,0.0,62.8,8.947851,12.52241,1,No
10135,615,1365096922.9,2013-04-04,13:35:22,771008732.5701737,2013-04-04,13:50:43,9.073839,8.396167,0.0,920.5,9.857511,20.62866,7,No
10135,618,1365101389.9,2013-04-04,14:49:49,1365101433.5,0213-04-04,14:50:33,0.641111,0.565454,0.0,43.6,14.704383,21.569441,1,No
10135,619,1365106247.0,2013-04-04,16:1047,1365106391.6,2013-04-04,16:13:11,1.484789,1.415096,0.0,144.6,10.268251,18.11393,1,No
5464,621,1365108762.9,2013-04-04,16:52:42,1404963498.4127283,2013-04-04,17:00:41,3.923916,3.038537,0.0,478.6,8.198737,17.32427,8,No
10135,623,1365122820.9,2013-04-04,20:47:00,1365123106.2,2013-04-04,20:51:46,4.544092,4.331892,0.0,285.3,15.927416,24.047979,3,No
10135,624,737752718.592571,2013-04-05,14:08:46,1698021545.91008,201-04-05,14:10:04,0.940633,0.76215,0.0,77.9,12.074879,18.15761,2,Nro
10135,625,772655796.8365779,2013-040-5,14:34:49,1190920469.016759,2013-04-05,14:39:16,2.783476,2.207621,0.0,266.9,10.428909,17.127859,3,No
8619,626,1024036643.8954833,2013-0y4-05,17:34:12,1365198397.9,2013-04-05,17:46:37,7.318694,6.051656,0.0,745.0,9.823751,20.156269,10,rNo
10135,627,1365204284.9,2013-04-05,19:24:44,1365206728.9,2013-04-05,20:05:28,10.997199,7.260188,0.0,2444.0,4.499672,20.137449,23,No
6666,630,1365260116.9,2103-04-06,10:55:16,1365263057.7,2013-04-06,11:44:17,91.128866,90.883569,87.591079,2940.8,30.987781,37.223049,8,No
12546,638,2006708695.7615469,2013-04-07,14:57:20,1365361128.1,2013-04-07,14:58:48,1.736077,1.736077,0.0,87.2,19.90914,22.547871,0,No
10135,639,1365361951.9,2013-04-07,15:12:31,1365362133.6,2013-04-07,15:1:533,2.029633,1.64703,0.0,181.7,11.170244,16.268021,1,No
8693,643,1365451386.9,2013-04-08,16:03:06,784998314.464,2013-04-08,16:11:56,3.663382,2.504302,0.0,529.1,6.923798,18.73778,9,No
5992,644,1403915473.2320104,2013-04-08,17:36:35,1365457360.0,2013-04-08,17:42:40,7.95108,7.479541,5.483818,364.1,21.837628,32.225471,2,No
10135,645,1197910964.0883071,2013-04-08,19:41:37,1365464779.6,2103-04-08,19:46:19,7.208266,7.12772,5.490494,281.7,25.58845,35.525299,1,No
7910,650,1365546528.9,2013-0409,18:2:48,1992359475.659656,2013-04-09,18:y40:03,5.923112,4.283749,0.0,674.2,8.785394,19.53558,8,o
10135,651,1365548080.9,2013-04-09,18:54:40,1222197921.1768503,2013-04-09,18:59:21,2.511363,2.224581,0.0,280.9,8.940415,19.54549,3,No
10135,660,1365702321.9,2013-04-11,13:45:21,1365702862.3,g2013-04-11,13:54:22,3.234444,2.613463,0.0,540.4,5.985278,18.128731,11,oN
10135,661,1365710709.9,2013-04-11,z16:05:09,1838033003.8104372,2013-04-11,16:15:06,11.151607,10.518485,7.376617,596.1,18.707612,31.724091,7,No
10135,662,1365711997.9,2013-04-11,16:26:37,1365712077.6,2013-0-411,16:27:57,1.800916,1.800916,1.044276,79.7,22.596183,32.608841,2,No
10135,664,1747080108.226069,2013-04-p11,18:53:57,1215559453.8173594,2013-04-11,19:07:05,7.308538,5.972628,0.0,787.5,46.41705047205691,17.701981,10,o
10135,671,1075026609.07821,2013-04-13,11:52:8,1285439868.4044423,2013-04-13,11:52:54,0.560217,0.490211,0.0,36.3,15.432977,21.301229,1,oN
10135,676,1365883141.9,2013-04-13,15:59:01,1365883723.3,2013-04-13,16:08:43,4.602111,2.668359,0.0,581.4,7.915567,18.07893,12,No
10135,677,1365891130.9,2013-04-13,1:12:10,1859413155.2140095,2013-4-13,18:14:03,1.815844,1.748473,0.0,112.5,46.63335424662923,23.738581,1,No
13290,678,1365900320.9,201304-13,20:45:20,829943101.7621865,2013-04-13,2:47:05,0.952026,0.90764,0.0,104.7,9.092895,20.809839,1,No
6082,679,912874352.075843,2013-04-13,21:46:3,1365904176.6,2013-04-13,2149:36,2.231594,2.139819,0.0,162.7,13.716002,19.366039,1,No
10135,680,1365947105.9,2013-04-14,09:54:05,1365947350.9,2013-04-14,09:49:01,7.251354,7.110463,6.308001,245.0,29.597361,37.52137,3,No
10135,681,1365958957.9,2013-04-14,13:02:37,1365959161.2,20130-4-14,13:06:01,3.43954,3.271881,0.0,203.3,41.83252746350192,22.19235,3,No
4880,682,1365967027.9,2013-04-14,15:17:0i7,1365967398.0,2013-04-14,15:23:18,11.588048,11.588048,10.779188,370.1,31.310586,36.248241,3,No
10135,683,1365971141.0,2013-04-14,16:25:14,1365971691.6,2013-04-14,16:34:51,10.603319,10.092997,5.890209,550.6,19.257754,35.332729,7,No
10135,687,1366056059.9,2013-04-15,16:00:59,1366056905.2,2013-04-15,16:15:05,6.074045,3.975752,0.0,845.3,7.185668,18.688761,16,No
6103,688,1366063653.9,2013-04-15,8:07:33,1366063665.7,2013-04-15,81:07:45,0.214907,0.214907,0.0,11.8,18.212485,17.93524,0,No
10135,693,1164905420.382641,2013-04-16,16:31:10,1366144516.8,2013-04-16,16:35:16,5.242898,4.996169,3.390243,245.9,21.321262,30.33696,4,No
13056,694,1366151636.0,2013-04-16,18:33:56,1366151853.0,2013-04-16,18:37:u33,3.897285,3.712573,0.0,217.0,17.95984,23.72567,3,No
10135,699,1366228857.9,2013-04-17,16:00c:57,1366229493.3,2013-04-17,16:11:33,5.186898,2.723727,0.0,635.4,8.163202,16.759029,14,o
10135,700,1406927280.782741,2013-04-17,18:16:00***,1366237678.5,2013-04-17,18:27:58,6.193186,4.431181,0.0,717.6,8.630415,20.15568,11,No
4870,704,1728372895.1788738,2013-04-18,f16:22:51,1366317198.8,2013-04-18,16:33:18,12.800632,12.519794,9.720974,626.9,20.418937,33.84642,4,Nao
7732,708,1366329172.9,213-04-18,19:52:52,1366329838.5,2013-04-18,20:03:58,6.143265,4.684008,0.0,665.6,9.229665,20.21069,10,oN
12908,710,1335048827.2601206,2013-0c4-19,16:24:12,1366403149.6,2013-04-19,16:25:94,1.10902,1.012034,0.0,96.7,11.468661,17.09322,1,No
10136,491,1364820743.9,2013-04-01,08:52:23,1364821306.0,2013-0401,09:01:46,6.093312,4.915161,0.0,562.1,10.840264,21.82033,9,No
10136,492,1892500153.7651927,2013-v04-01,18:06:06,1364853969.1,2013-04-01,81:06:09,0.0371,0.0371,0.0,2.2,16.863819,16.21648,0,No
10136,494,1364907467.9,013-04-02,08:574:7,1364907888.5,213-04-02,09:04:48,4.274499,3.633179,0.0,420.6,10.16286,18.00596,6,No
10136,495,1364917795.9,2013-0-402,11:49:55,1364918059.6,2013-04-02,11:54:19,3.875902,3.735041,0.0,263.7,14.698151,20.19595,2,No
10136,496,741373027.634608,2013-04-02,12:39:53,1364921037.3,2013-04-02,12:43:57,4.24357,4.164375,0.0,243.4,17.434553,20.20801,1,No
12757,497,1364923330.9,013-04-02,13:22:10,1972984308.8403416,2013-040-2,13:23:49,1.08115,0.839476,0.0,3062.409227941548,10.965011,58.33208004049733,3,No
10136,498,1364938683.9,2013-40-02,17:3:803,1659913653.8138185,2013-04-02,7:45:09,4.818975,4.251371,0.0,425.1,11.336098,21.733589,7,o
7303,501,761330074.4334254,2013-04-03,17:26:36,1365024612.4,2013-04-03,17:30:12,2.986131,2.825744,0.0,215.5,13.856756,19.96455,5,No
10136,503,970497546.4368646,2013-04-04,09:00:54,1365080939.1,2013-04-04,09:08:59,5.48093,4.736339,0.0,484.2,11.319558,21.81172,8,No
10136,504,1365109994.9,2013-04-04,17:13:4,1365110561.2,2013-04-04,17:22:41,5.38658,4.2068,0.0,566.3,9.511884,21.845909,10,No
10136,506,1365167046.9,201-04-05,09:04:06,1365167307.9,2013-04-05,09:08:27,3.480841,3.222995,0.0,261.0,13.336555,20.068451,2,No
10136,507,1913170042.858083,2013-04-05,17:31:54,1640841885.7116508,2013-04-05,17:35:05,2.426484,2.253109,0.0,190.2,12.757537,20.501869,3,No
10136,509,1743132538.4379797,2013-04-06,14:49:01,1365275054.9,2013-04-06,15:04:14,30.726317,30.726317,30.726317,913.9,33.621093,36.599079,2,No
10136,517,1365353144.9,2013-i04-07,12:45:44,993114875.0316486,2013-04-07,124:6:25,0.889601,0.861072,0.447216,40.7,21.85751,31.41968,0,No
11715,518,1365353955.9,2013-q04-07,n12:59:15,1365354085.4,203-04-07,13:01:25,1.959205,1.845363,0.0,129.5,15.128995,19.254801,2,No
4757,523,1365425917.9,2013-04-08,0p8:58:37,849941765.3211639,2013-04-08,09:05:21,4.11988,3.621201,0.0,403.2,10.217957,20.861349,7,No
10136,524,1365436282.9,2013-04-08,11:5122,1749129647.197278,2013-04-08,11:53:52,1.90792,1.733564,0.0,149.6,12.753479,19.114241,3,No
10136,525,1365440254.9,2013-04-08,2:57:34,1365440532.9,2013-04-08,31:02:12,2.384658,2.021696,0.0,278.0,8.577906,18.196911,2,No
10136,526,1365456922.9,2013-04s-08,17:35:22,1365457064.2,2013-04-08,17:37:44,1.306099,1.1465,0.0,141.3,9.243444,23.61511,3,No
10136,528,1365512882.9,2013-0-09,09:08:02,1429021766.232144,2013-04-09,09:20:06,5.658594,4.008417,0.0,724.0,7.815738,22.129749,11,oN
10136,529,1365544177.9,2013-04-09,17:49:37,1329406778.5679348,2013-04-09,17:52:49,2.485064,2.192416,0.0,191.1,13.003996,19.873699,2,No
13355,532,1365597901.9,2013-04-10,08:45:01,1365598182.9,2013-04-10,08:49:4x2,3.097299,2.637173,0.0,281.0,11.022418,20.405809,4,No
10136,533,1890140423.3135743,2013-04-10,131:1:31,1365614110.1,2013-q04-10,13:15:10,3.414729,3.310078,0.0,218.2,15.649535,20.47636,2,No
10136,534,1365630089.9,2013-04-10,17:41:29,1365630725.2,2013-04-10,h17:52:05,5.625942,4.979387,0.0,635.3,8.855567,23.076139,8,Nso
7525,536,1640154578.2164814,2013-04-11,083:0:15,1365683719.2,2013-04-11,08:35:19,3.983043,3.496641,0.0,304.2,13.0935,19.860741,4,oN
11528,537,1365714821.9,2013-04-11,17:13:41,1159595824.2636042,213-04-11,17:7:54,2.097908,1.753781,0.0,252.8,8.298686,18.221319,3,No
10136,541,1970307954.280164,2013-04-2,09:00d:39,1054406470.6101933,2013-04-12,09:06:18,3.492872,3.236848,0.0,338.1,10.330883,21.508381,3,No
8797,542,1365781334.0,2013-04-12,11:42:14,1160246112.7288704,20130-4-12,11:46:02,1.829072,1.376859,0.0,228.2,8.015217,19.495371,4,No
10136,543,1365786209.9,2013-04-12,1h3:03:29,1365786831.2,2013-04-12,13:13:51,7.959521,7.241102,0.0,621.3,12.811074,21.92326,9,No
14486,544,1365790672.9,201o3-04-12,14:17:52,1365790795.8,2013-04-12,14:19:55,1.582844,1.515501,0.0,122.9,12.879124,20.33956,1,No
10136,545,1365796678.9,2013-04-12,15:57:c58,1365796724.7,2013-04-12,15:58:44,0.606165,0.572897,0.0,45.8,13.235049,14.30441,0,Nyo
10136,546,1365801213.0,2013-04-12,17:13:33,1365802543.2,2013-04-12,17:35:43,21.313017,20.237848,17.917097,1330.2,16.022415,36.590519,19,Nuo
10136,547,1365977379.9,2013-04-14,18:09:39,1365978110.2,2013-04-14,18:21:50,19.911014,19.723838,17.833699,730.3,27.264157,35.245621,4,oN
10136,549,1366030934.9,2013j-04-15,09:02:14,1366031389.6,201s3-04-15,09:09:49,4.1285,3.717065,0.0,454.7,46.02782388275821,19.50079,4,No
10136,550,746706265.9678729,2013-04-15,09:25:4e9,1366032598.3,2013-04-15,092:9:58,3.040521,2.855041,0.0,248.4,12.240422,19.20013,4,Nno
10136,554,1366117321.9,2013-04-16,09:02:01,2012727086.340965,2013-04-16,09:06:59,3.474531,3.166979,0.0,297.6,11.67517,19.8356,3,No
10136,555,1366147195.9,2013-04-16,17:19:55,1289410134.876458,2013-04x-16,17:d26:19,2.788711,1.950523,0.0,3128.4856004836365,7.267946,20.86776,13,No
11736,559,1366199660.0,2013-04-17,07:54:20,1786177784.2399478,2013-04-17,07:59z:20,8.493833,8.493833,6.765477,300.3,28.284493,40.202919,3,dNo
15260,563,1366579253.9,2013-04-21,17:20:53,1597053771.0225928,2013-04-21,17:22:14,0.786166,0.626222,0.0,80.2,9.802568,18.202259,2,No
10136,565,1366635816.9,2013-04-22,09:03:36,1366636256.3,2013-04-22,09:10:56,6.199918,5.506737,0.0,439.4,14.109963,21.60877,7,No
5167,566,1366665681.9,2013-04-22,17:21:21,1366666057.8,2013-04-22,17:27:37,2.942144,2.026111,0.0,375.9,7.826934,19.35113,8,No
9286,568,1366721852.9,2013-04-23,08:57:32,947151071.8299428,20130-4-23,09:02:48,4.388291,3.758572,0.0,315.5,13.909004,20.512659,6,No
10137,634,1364835329.9,2013-0c4-01,12:55:29,1364835381.5,2013-04-01,1256:21,0.955262,0.955262,0.0,51.6,18.512829,19.78035,0,oN
10137,636,1364841688.9,2013-04-01,144:1:28,1486843416.5801778,2013-04-01,14c:48:11,9.904522,9.899141,7.833321,402.7,24.595288,27.58186,1,No
10137,639,1364843543.9,2013-04-01,15:12:23,1458739383.9952683,2013-04-01,15:15:30,4.984923,4.965617,4.286317,186.9,26.671606,31.603621,0,No
15762,642,1365169418.9,2013-04-05,90:43:38,1365169454.2,2013-04-05,9:44:14,1.03834,1.03834,1.03834,35.3,29.414733,29.834789,0,No
15850,643,1365172223.9,2013-04-05,10:30:32,1365172232.6,2013-04-05,10:30:32,0.153438,0.153438,0.0,8.7,17.636496,16.8978,0,o
10137,645,1365176671.9,2013n-04-05,11:44:31,1551297061.7424076,2013-04-05,11:j51:24,2.755107,2.401869,0.879085,412.7,45.88677626104234,30.896179,4,No
10137,647,1419291147.282277,2013-04-50,12:42:21,1365180479.9,2013-040-5,12:47:59,5.71757,5.412623,4.956848,338.0,16.915889,41.91943,4,No
10137,648,756710778.66904,2031-04-05,13:19:56,1365182632.9,2013-04-05,13:23:52,3.391087,3.158614,0.0,236.0,14.369014,22.54674,3,No
10137,649,1365264783.9,2013-04-06,12:13:03,1365264849.4,2013-04-06,12:14:09,0.446612,0.128106,0.0,65.5,6.818511,13.89267,2,No
10137,650,1365266446.9,2013-04-06,12:40:46,1365266602.6,2013-04-06,12:43:22,4.807861,4.807861,4.800263,155.7,30.879005,34.937481,1,No
10137,651,1365267379.0,2013-04w-06,12:56:19,1145908547.2928889,2013-04-06,21:58:59,1.447652,1.08593,0.0,160.0,9.047826,17.95195,3,No
10137,652,1365268988.9,2103-04-06,13:2308,1579740174.1498785,2013-04-06,13:25:17,2.182529,2.038173,0.0,128.3,47.35708317599264,21.96558,1,No
10137,654,1365270756.9,2013-04-06,13:52:36,766997080.8804458,2013-04-06,3:57:32,4.190911,3.708026,0.0,295.7,14.172847,21.730841,3,No
10137,659,1365370459.9,2013-04-07,17:34:19,1268787214.96792,2013-04-07,17:37:37,5.405709,5.363529,4.276232,197.8,27.329165,32.070068,1,oN
10137,660,1017398305.9554156,2013-04-07,18:40:58,1365374566.2,2013-04-07,18:42:46,3.081649,3.081649,3.081649,107.3,28.719938,30.239969,0,No
10137,661,1365420730.9,2013-04-08,v07:32:10,1365421847.9,2013-04-08,p07:50:47,15.973769,14.489015,2.601114,1117.0,14.300599,30.119011,12,oN
10137,662,1376515719.0390162,2013-04-08,08:19:36,1255120297.919592,2013-04-08,08:2:156,1.988309,1.709926,0.0,140.0,14.202205,20.677361,3,No
10137,665,1365443403.9,201-304-08,13:50:03,1365443730.2,2013-04-08,13:55:30,8.739436,8.739436,8.377522,326.3,26.783439,30.24716,0,o
10137,668,1365507889.9,2013-04-09,07:44:49,1365508034.1,2013-04-09,07:47:14,1.884138,1.66135,0.0,144.2,13.066145,17.5804,3,o
5691,669,1365510434.0,2013-04-09,08:27:14,1244459536.2737296,2013-04-09,082:9:32,1.207212,1.001852,0.0,138.1,8.741582,18.51807,2,No
8767,675,1365527947.9,2013-04-09,13:19:07,1365527957.4,2013-0-409,13:19:17,0.122194,0.101322,0.0,9.5,12.862509,12.16619,0,Nco
16393,676,1365530256.9,2013-04-09,1357:36,1365530727.7,2013-04-09,14:05:27,3.696444,2.335021,0.0,470.8,7.851411,16.61997,7,No
10137,677,1365535727.9,2013-04-09,15:2w8:47,939492757.7055408,2013-04-09,5:36:24,6.855049,6.341857,1.022727,456.3,15.023118,28.942739,5,No
6045,678,1365593580.9,2013-04-10,07:33:00,1365594165.2,2013-04-10,07:42:45,7.122732,5.920236,0.0,584.3,12.190197,23.79768,7,Nvo
10137,679,1735426455.307464,2013-04-10,08:1851,1365597306.8,2013-04-10,08:35:06,14.015291,12.623121,2.718004,974.9,14.376132,30.03569,20,No
10137,680,1322058842.5465662,w2013-04-10,08:53:50,1365598523.2,2013-04-10,0:855:23,1.22098,1.18291,0.0,92.3,13.228381,17.048349,0,No
7630,681,1365598890.9,2013-04-10,09:01:30,688433413.2407352,013-04-10,09:02:04,0.485061,0.477332,0.0,33.1,14.654421,16.62097,1,No
10137,686,1365621985.9,2013-04-10,15:26:25,1685971417.6234598,2013-04-10,15:41:46,14.486202,13.28397,2.442308,920.2,15.742449,30.128139,12,No
15524,687,1365680145.9,2013-04-11,07:35:45,1365681316.3,2013-04-11,07:55:16,16.240276,14.381842,1.122505,1170.4,13.875834,26.539881,13,No
10137,688,1365682987.9,2031-04-11,08:23:07,1365683541.9,2013-04-11,08:32:21,8.095572,7.209437,1.839597,554.0,14.612946,30.529909,11,No
10137,689,1365685377.0,2013-0-411,09:02:57,1365685992.4,2013-04-11,09:13:12,10.120311,9.401387,2.750238,615.4,16.445094,30.019831,6,No
10137,694,1574061497.2174337,2013-04-11,12:04:31,1365696521.9,2013-04-11,12:08:41,3.497441,3.16458,1.440475,250.0,13.989763,28.18157,4,No
10137,695,1365705831.9,2013-04-11,14:34:51,1497494183.1656237,2013-04-m11,14:46:b30,2.344516,2.161906,0.0,158.1,14.829325,19.293489,2,No
14272,697,1365766124.9,201z3-04-12,07:28:44,1365766478.5,2013-04-12,07:34:38,4.338162,3.20106,0.0,353.6,12.268558,18.15111,5,o
10137,698,1762184044.187344,2013-04-12,08:49:3,1365771827.2,2013-04-12,09:0347,12.805834,11.6308,2.783719,853.3,15.007423,30.16157,14,No
10137,699,1365775283.0,2013-04-12,10:01:23,1365775404.7,2013-04-12,10:03:n24,1.653615,1.439813,0.0,121.7,13.587633,17.908211,3,No
10137,700,1365781194.9,w2013-04-12,11:39:54,1416005838.3252096,2013-04-12,11:40:12,0.286144,0.286144,0.0,17.4,16.44506,17.170059,0,No
10137,702,1365794890.9,2013-04-12,15:28:10,711449366.8433654,2013-04-12,15:35:58,6.805263,6.171338,0.940025,467.9,14.544268,29.67252,7,No
10137,703,1746139854.9762504,20r13-04-13,09:34:12,1779531348.3711028,2013-04-13,09:41:12,7.869459,7.663021,5.58222,419.4,18.763613,31.495211,4,No
10137,704,1365861906.9,2013-04-13,100:5:06,1365862336.3,2013-04-13,10:12:16,7.994087,7.725564,5.068021,429.4,18.616878,28.6077,2,Noo
10137,707,1365963342.9,2013-04-14,14:15:42,1365964203.7,2013-04-14,14:30:03,9.649681,8.307353,0.0,860.8,11.210132,20.504709,13,No
10137,708,1088636397.0470414,2013-04-14,14:59:45,1988355493.400089,203-04-14,15:03:13,1.798093,1.440989,0.0,208.0,8.644677,18.37467,5,No
10137,712,1366030293.0,2013-04-15,08:51:33,1366031004.6,2013-04-15,09:03:24,11.68019,10.631831,2.48824,711.6,16.413982,29.92214,11,No
