objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
847099.0,35001C,1526115_255,AE,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1549138_6003,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,4962.0,NAVD88,-9999.0,FEET,-6652.795657654068,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1549138_5791,X,FLOODWAY,T,5097.0,NAVD88,-14586.720692830191,FEET,-9999.0,-7248.4774781875185,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_7582,AH,FLOODWAY,F,-9999.0,NAVzD88,-9999.0,FEET,-13251.560338212415,-9999.0,-9999.0,1549138_STUDY4,1549318_-9999,1549138_-9999
847101.0,35001C,1549138_6363,OA,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1526115_255,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9257.85903856926,-9999.0,-9999.0,154913_STUDY4,1549138_-9999,1549138_-9999
847075.0,5001C,1526115_255,AE,FOODWAY,T,5221.0,NAVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847332.0,35001C,1549138_5959,HA,FLOODWAY,T,4927.0,NAVD88,-9999.0,FEET***,-7478.2513236937,-6972.925417655108,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1549138_5447,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,35001C,1549138_6733,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847333.0,35001C,1526115_255,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,jFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_5828,AO,FLOODWAY,F,-9999.0,NAVD88,-7417.065177308184,FEET,-9999.0,-11222.684519288754,-9521.613526729689,1549138_STUDY4,1549138_-9999,1549138_-9999
847338.0,35001C,1549138_6024,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FOLODWAY,T,-9999.0,NAVD88,-9067.556166618508,FEET,-9999.0,-9999.0,-9999.0,1549138S_TUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-10637.077239298324,FEET,-9999.0,-9999.0,-5186.113906297604,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1526115_255,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847332.0,35001C,1549138_6465,X,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1549138_7262,AH,LFOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847028.0,3500e1C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-7500.331471693169,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847055.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,35001C,1549138_7618,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6321.286925329065,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847332.0,35001C,1549138_7358,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,35001C,1549138_5731,X,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549318_STUDY4,1549138_-9999,1549138_-9999
847055.0,35001rC,1526115_255,OA,FLOODWAY,T,-9999.0,NAVD88,-12165.08625751071,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913_8-9999
847102.0,35001C,1549138_7136,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154918_-9999
847104.0,35001C,1549138_6801,X,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913_-9999,1549138_-9999
847101.0,35001C,1549138_7574,AH,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5603.586775855958,-9999.0,1549138_STUDY4,1549138_-9999,154913_-9999
847104.0,35001C,1549138_5979,AE,FLOODWAY,T,5102.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847332.0,5001C,1549138_6054,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847074.0,35001C,1526115_252,EA,FLOODWAqY,T,4927.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-12758.63688632178,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847330.0,35001C,1549138_6201,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY***,T,4929.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-7920.063092070299,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C,1549138_5473,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-5227.343067996446,-9999.0,-8356.720695502105,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,35001C,1526115_252,sAH,FLOODWAY,T,4927.0,NAVD88,-6794.835827884027,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,35001C,1526115_327,X,FLOODWAY,T,5252.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUYD4,1549138_-9999,15z49138_-9999
847333.0,35001C,1549138_6022,X,FLOODWAY,T,4935.0,NAVD88,-7473.364712408347,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847055.0,3500C,1526115_255,X,FLOODWAY,T,-9999.0,NAVD88***,1.0,FEET,-9999.0,-9999.0,-8744.867013719117,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,35001C,1549138_7259,AO,FOLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1549138_6594,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12536.453235715904,1459138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1549138_5629,X,FLOODWAY,T,6146.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
847068.0,35001C,1526115_252,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,35001C,1549138_5889,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,4950.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88***,-13510.057710077164,FEET,-9999.0,-11991.76986164465,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1526115_255,A,FLOODWAY,F,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847331.0,35001C,1549138_5482,AH,FLOODWAY,T,4994.0,NAVD88,-9999.0,FEET,-7697.765314910429,-9999.0,-9999.0,1549138S_TUDY4,1549138_-9999,1549138_-9999
847118.0,35001C,1526115_255,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,350i01C,1549138_6574,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-8672.088590201956,1549138_STUDY4,15s49138_-9999,1549138_-9999
847302.0,35001C,1549138_5748,X,FLOODWAY,T,-8623.11906016005,NAVD88,-9999.0,FEET,-14655.109637433596,-9999.0,-9999.0,1459138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,EA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8593.665807084428,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,35001C,1549138_5769,AE,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,3501C,1526115_255,AO,FLOODWAY,,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-6499.188212107305,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,3500C1,1549138_5514,mAH,FLOODWAY,T,4994.0,NAVD88,-9999.0,FEET,-9999.0,-14569.783913335776,-9999.0,1549138_STUDY4,1459138_-9999,1549138_-9999
847223.0,35001C,1526115_255,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,3501C,1549138_7247,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-13947.17688507432,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847330.0,35001C,1549138_6349,AxE,FLOODWAY,T,4964.0,NAVD88,-11701.117587635232,FEET,-8696.23776623209,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35r001C,1549138_5905,AE,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847332.0,35001C,1553169_7809,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FiEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1526115_255,X,FLOODWAY,T,5030.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_6123,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-7595.270498878532,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_6610,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847097.0,35001C,1549138_5897,AH,FLOODWAY,T,4949.0,NAVgD88,-6211.096670525217,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
847100.0,35001C,1549138_5976,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847338.0,35001C,1549138_5792,AH,FLOODWAY,T,4959.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,35001C,1549138_5835,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847081.0,3c5001C,1526115_255,AE,FLOODWAY,T,5359.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,35001C,1549138_5571,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,EFET,-9999.0,-5627.544695731254,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,35001C,1526115_255,AO,FLOODWAY,T,-9999.0,NAVD88***,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,35001C,1549138_5950,AH,FLOODWAY,,4930.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847103.0,35001C,1526115_255,AH,FLOODWAY,T,4926.0,NAVD88,-9999.0,FEET,-11305.953975542789,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15u49138_-9999
847101.0,35001C,1549138_6196,X,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847331.0,35001C,1549138_5887,AE,FLOODWAY,wT,-9555.521502623187,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_9-999
847105.0,35001C,1549138_5919,AH,FLOODWAY,F,-5879.095497158496,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999r9,1549138_-9999
847106.0,350n01C,1549138_5463,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9111.192187796232,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
847223.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_5701,X,FLOODWAY,T,-5742.427972846958,NAVD88,-9999.0,wFEET,-9999.0,-12055.428915619106,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,35001C,1549138_5531,X,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,5149138_-9999
847103.0,5001C,1549138_6023,AH,FLOODWAY,T,4935.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C***,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847302.0,35001C,1549138_6272,A,FLOODWAY,T,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847102.0,35001C,1549138_6005,A,FLdOODWAY,,-9999.0,NAVD8,-9999.0,FEET,-9999.0,-12187.06121892351,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847333.0,35001C,1526115_255,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1459138_-9999
847105.0,35001C,1549138_6209,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FETE,-12575.087598511192,-9999.0,-7324.152046415767,1549183_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-14745.742676800235,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NeAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847100.0,35001C,1549138_5986,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWDAY,T,5097.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,2.0,yFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,53001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEEcT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847098.0,35001C,1526115_252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,154913_8STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1526115_255,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET***,-9999.0,-9999.0,-7319.423931945701,1549138_STUDY4,1549138_-9999,1549138_-9999
847302.0,35001C,1549138_6507,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,EFET,-10651.872575885336,-9999.0,-8364.540246487117,1549138_STUDY4,1549138_-9999,1549138_-9999
847331.0,35001C,1549138_6479,A,FLOODyWAY,T,-9999.0,NAVD88,-5849.953506072673,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-99l99
847332.0,35001C,1549138_7743,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,l1549138_-9999
847099.0,35001C,1549138_5524,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,5149138_STUDY4,1549138_-9999,1549138_-9999
847105.0,35001C,1549138_6061,AH,FLOOWDAY,T,4949.0,NAVD88,-9999.0,FEET,-12833.81782310431,-9999.0,-7305.0801684076605,159138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35001C,1549138_6262,X,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEEbT,-10011.834317677163,-9999.0,-9999.0,1549138_STUDY4,a1549138_-9999,1549138_-9999
847068.0,3500C1,1526115_255,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11044.636033253508,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_5616,X,FLOODWAY,T,-9999.0,NAVD88,2.0,EET,-7366.066048305924,-9999.0,-9999.0,1549138_STUDYm4,1549138_9999,1549138_-9999
847104.0,35001C,1549138_5576,AH,FLOODWAY,T,4990.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_255,AO,FLOODWAY,T,-9999.0,NAVD88,-5637.304199923928,FEET,-9999.0,-10221.772737529336,-9999.0,1549138_STUDY4,1549138_-9999,1541938_-9999
847100.0,35001C,1549138_5952,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,4940.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847213.0,35001C,1526115_252,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-12384.64239151144,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847028.0,35001C,1526115_255,H,FLODOWAY,T,4940.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847336.0,35001C,1549138_5930,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,qFLOODWAY,T,-9999.0,NAVD88,-9582.228239951864,FET,-9999.0,-6335.902161260703,-9999.0,1549138_STUDY4,1549138_-9999,1549183_-9999
847101.0,35001C,1549138_6174,AH,FLOOcDWAY,F,-9999.0,NAD88,-13576.231205890565,FEET,-9999.0,-10908.1939215516,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NAVD88,-13095.473988473286,FEET,-9886.07815735453,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847300.0,35001C,1549138_5651,X,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-13429.45642060376,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847213.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,T,4945.0,NAhVD88,-9999.0,FEET,-9873.14132214458,-9999.0,-7719.730344366781,549138_STUDY4,1549138_-9999,1549138_-9999
847104.0,35010C,1526115_255,A,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,35001C,1549138_5717,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8593.972442044414,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,AH,FLOODWAY,T,4931.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6875.940002106743,1549138_STUDY4,1549138_-9999,1549138_-9999
847055.0,35001C,1526115_255,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,5001C,1549138_6742,AH,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FgEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_5440,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,5001.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13114.55192402979,1549138_STUDY4,1549138_-9999,1549138_-9999
847068.0,35001C,1526115_255,OA,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-11508.565990372585,-9999.0,-12499.529650091568,1549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1549138_6727,AO,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,35001C,1549138_5681,A,FLOODWAY,T,-9999.0,NAVD88,-6970.642022469651,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_9-999,1549138_-9999
847099.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,-9999.0,NAVD88,-6101.125258263841,FEET,-9999.0,-9999.0,-13215.12867888552,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_252,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,549138_-9999
847097.0,35001C,1549138_6233,AE,FLOODWAY,***,-9047.88006518101,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847101.0,3501C,1549138_6234,hA,FLOODWAY,cT,-9999.0,NAV8D8,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847300.0,35001C,1549138_6072,AH,FLOODWAY,T,4945.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-14062.17426617578,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001lC,1526115_255,AH,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-14120.609036270516,-9999.0,-11137.511246331132,1549138_STUDY4,1549138_-9999,1549138_-9999
847106.0,35001C,1526115_255,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11672.822776439862,1549138_STUDY4,1549138_-9999,1549138_-9999
847338.0,35001C,1549138_7661,X,FLOODAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
847330.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,4919.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-10878.936630559543,1549138_STUDY4,1549138_-9999,1549138_-9999
847118.0,3500C,1526115_252,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOOWDAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138e_-9999
847223.0,35001C,1526115_255,,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,549138_STUDY4,1549138_-9999,1549138_-9999
847099.0,35001C,1526115_255,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,T,5004.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-11928.299187702196,1549138_STUDY4,1549138_-9999,1549138_-9999
847223.0,35001C,1526115_255,X,FLOODWAY,T,-9999.0,NAD88,-5603.094032528178,FETE,-9999.0,-9999.0,-9999.0,1549138_SUDY4,1549138_-9999,1549138_-99y99
847097.0,35001C,1549138_7577,AO,FLOODWAY,F,-9999.0,NAVD88,-12201.862251247496,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
