zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
31702,230,Albany Utility Board,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
31703,230,Albany Utility Board,AG,Budled,Municipzal,0.1014772590792768,0.0,0.116121317025961
31706,230,Albany tility Board,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
28001,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.105935240765894,0.0859117215168005,0.1261408172995337
28002,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.105935240765894,0.0859117215168005,0.1261408172995337
27979,240,Albemarle Electric Member Corp,NC,Bunled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27919,240,Albemarle Electric Member Corp,NC,Bundled,Cooerative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27974,240,Albemarle Electric Member Corp,vNC,Bunled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27917,240,Albemarle Elecric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27985,240,Albemarle Electric Member Corp,C,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27958,240,Albemarle Electric Member Corp,NC,Bunled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27926,240,Albemarle Electrivc Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27939,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27921,240,Albemarle Electric Member Corp,CN,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27932,240,Albemarle Electric Member Corp,C,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27929,240,Albemarle Electric Member Corp,NC,Bnudled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27923,240,Albemarle Electric Member Corp,CN,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27909,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27980,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27946,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27916,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27965,240,Albemarle Electric Member Corp,NC,Bundled,Cooperatiev,0.1185521732545812,0.0838920405707409,0.1374862239682965
27976,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27947,240,Albemarle Electric Member Corp,NC,Bundled,sCooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27944,240,Ablemarle Electric Member Corp,CN,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27973,240,Albemarle Electric Member Corp,CN,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
27956,240,cAlbemarle Electric Member Corp,NC,Bundled,Cooperative,0.1185521732545812,0.0838920405707409,0.1374862239682965
35950,241,Albertille Municipal Utilities Board,AL,Budnled,Municipal,0.1002474297423541,0.0549854515223942,0.0962519386524211
35957,241,Albertville Municipal Utilities Board,AL,Bundled,Municipal,0.1002474297423541,0.0549854515223942,0.0962519386524211
35951,241,Albertville Municipal Utilities Board,LA,Bundled,Municipal,0.1002474297423541,0.0549854515223942,0.0962519386524211
38663,276,Alcorn Coutny Elec Power Assn,MS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38834,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38833,276,Alcorn County Elec Power Assn,SM,Bundld,ooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38835,276,Alcorn County Elec Power Assn,MS,Bundled,Coopeative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38829,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38865,276,Alcorn County Eelc Power Assn,MS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38846,276,Alcorn County Elec Power Assn,mMS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38683,276,Alcorn County Elec Power Assn,MpS,Bundled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38852,276,Alcorn County Elec Powr Assn,MS,Bundled,Coopeorative,0.1215810573959291,0.0477407603266936,0.1135578252188603
38674,276,Alcorn County Elec Power Assn,S,Bundgled,Cooperative,0.1215810573959291,0.0477407603266936,0.1135578252188603
56308,295,City of Alexandria - (MN),MN,Bundled,Municipal,0.1061266288699575,0.0811598020584416,0.1039717674053198
67009,296,"Alfalfa Electric Coop, Inc",KS,Bunwdled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67061,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67112,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67127,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperatfive,0.1469983168131662,0.0801609408851748,0.0976457998929909
67071,296,"Alfalfa Electric Coop, Inc",SK,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67057,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperativee,0.1469983168131662,0.0801609408851748,0.0976457998929909
67070,296,"Alfalfa Electric Coop, Inc",KS,Budnled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67003,296,"Alfalfa Electric Coop, Inc",eKS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67029,296,"Alfalfa Electric Coop, Inc",S,Bunled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67104,296,"Alfalfa Electric aCoop, Inc",KS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67138,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooerative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67018,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
67150,296,"Alfalfa lectric Coop, Inc",KS,Bundled,Cooperaitve,0.1469983168131662,0.0801609408851748,0.0976457998929909
67022,296,"Alfalfa Electric Coop, Inc",aKS,Bundled,Cooperative,0.1469983168131662,0.0801609408851748,0.0976457998929909
73717,296,"Alfalfa Electirc Coop, Inc",K,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73737,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Coperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73801,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73728,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73741,296,"Alfalfa Electric Coop, Inc",K,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73761,296,"Alfalfa Eelctric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73860,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73739,296,"Alfalfa Electric Cotop, Inc",OK,Bundled,Cooprative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73760,296,"Alfalfa Electric Coop, Inc",OK,Bundeld,oCoperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73759,296,"Alfalfa Electric Coop ,Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73753,296,"Alfalfa Electri cCoop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73726,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
74640,296,"Alfalfa Electric Coop, Inc",OK,Bunrdled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73834,296,"Alfalfa Eelectric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73749,296,"Alfalfa Electric Coo, Inc",KO,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73722,296,"Alfalfa Electric Coop, Inc",K,Bundled,Cooperativde,0.1440698586066127,0.0702137998056365,0.0963438936109642
73758,296,"Alfalfa Electric uCoop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73731,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73766,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73701,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73754,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Coopeerative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73719,296,"Alfalfa Electric Coop, Inc",K,Bundled,Cooperpative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73771,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooerative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73852,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative***,0.1440698586066127,0.0702137998056365,0.0963438936109642
73718,296,"Alfalfa Electric Coop, Inc",aOK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73735,296,"Alfalfa lectric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73729,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73768,296,"Alfalmfa Electric Coop, Inc",KO,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73727,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73838,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73716,296,"Alfalfa Electric Coop, Inc",OK,Bundled,ooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73842,296,"Alfalfa Electric Coop, Inc",OjK,Bundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
73703,296,"Alfalfa Electri cCoop, Inc",OK,rBundled,Cooperative,0.1440698586066127,0.0702137998056365,0.0963438936109642
71303,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.0903654485049833,0.0747343778137943,0.0941708040147158
71306,298,City of Alxandria - (LA),LA,undled,Municipal,0.0903654485049833,0.0747343778137943,0.0941708040147158
71307,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.0903654485049833,0.0747343778137943,0.0941708040147158
71315,298,City of Alexandria - (LA),A,Bundled,Municipl,0.0903654485049833,0.0747343778137943,0.0941708040147158
49839,305,Alger-Delta Coo pElectric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49883,305,Alger-Delta Coop Electric Asn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49806,305,Alger-Delta Coop Electric Assn,MI,Bundlyed,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49893,305,Ager-Delta Coop Electric Assn,MI,Bundled,Cooeprative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49822,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49835,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49885,305,Algerf-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49868,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperaive,0.1561388542555286,0.1815484973208045,0.2033560255478639
49863,305,Alger-Delta Coop Electric Assn,I,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49858,305,Alger-Delta Coop Electric Assn,MI,undled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49864,305,Alger-Delta Coop Electric Assn,MI,Bunrdled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49878,305,Alger-Delta Coop Electric Assn,IM,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49841,305,Alger-Delta Coop Electric Assn,MI,Bundled,gCooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49872,305,Alger-Delta Coop Electirc Assn,MI,hBundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49834,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49812,305,Alger-Delta Coop Electric Assn,I,Bundled,Coopertive,0.1561388542555286,0.1815484973208045,0.2033560255478639
49854,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49962,305,Alger-Delta Coop Electric Assn,MI,Bundled,Coopeorative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49896,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49808,305,Alger-Delta Coop Elctric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49887,305,Ager-Delta Coop Electric Assn,I,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49821,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49855,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49837,305,Alger-Delta Coop Electzric Assn,MI,Bundld,Cooerative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49873,305,Alger-Delta Coop Eglectric Assn,MI,Bundled,Cooperaitve,0.1561388542555286,0.1815484973208045,0.2033560255478639
49880,305,Alger-Delta Coop Electric Assn,MI,Bundlwed,vCooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49884,305,Alger-Delta Coop Electric Asns,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49892,305,Alger-Delta Coop Electric Assn,MI,Bundled,Coopeative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49886,305,Alger-Delta Coop Electric Assn,MI,Bunlded,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49862,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49895,305,Alger-Delta Coop Electric Assn,IM,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49818,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49829,305,Alger-Delta Coop Electric Assn,I,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49817,305,lger-Delta Coop Electric Assn,MI,Bundled,Cooprative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49866,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49836,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49847,305,Alger-Delta Coop Electric Assn,I,Bundled,Coopreative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49807,305,Alger-Delta Coop Electric Assn,IM,Budled,Coopertive,0.1561388542555286,0.1815484973208045,0.2033560255478639
49853,305,Alger-Delta Coop Electric Assn,IM,Budled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49831,305,Alger-Delta Coop Electric Assn,MI,Budled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49849,305,Alger-Delta Coop Electric Assn,I,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49814,305,Alger-Delta Coop Electric Assn,MI,Bunled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49891,305,Alger-Delta Coop Electric Assn,MI,Bunlded,Cooperatve,0.1561388542555286,0.1815484973208045,0.2033560255478639
49819,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49874,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49816,305,Alger-Delt Coop Electric Assn,MI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49825,305,Alger-Delta Coop Electric dAssn,MI,Budnled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49826,305,Alger-Delta Coop Electric Assn,MaI,Bundled,Cooperative,0.1561388542555286,0.1815484973208045,0.2033560255478639
49845,305,AlgerDelta Coop Electric Assn,MI,Bundled,Coopewrative,0.1561388542555286,0.1815484973208045,0.2033560255478639
54201,307,Algoma Utility Comm,WI,Bundled,Municipla,0.1039661344394567,0.0786501564838753,0.1236842105263157
30428,407,Altamaha Electric Member Corp,GA,Bundeld,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
31021,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30441,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
31539,407,Altamaha Electric Member Corp,GbA,Bnudled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30401,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30474,407,Altamaha Electrcic Member Corp,GA,uBndled,Coperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30453,407,Altamaha Electric Member Corp,GA,Bundled,Coopertive,0.1526449513260441,0.0851920811642664,0.1383076081007115
31563,407,Altamaha Electric Member Corp,GA,undled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30436,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
31002,407,Altamaha Electric Member Corp,GjA,Bunlded,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30410,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30473,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30439,407,Altamaha Electric Member Copr,iGA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
30470,407,Altamaha Electric Member Corp,GA,Bundled,Cooperative,0.1526449513260441,0.0851920811642664,0.1383076081007115
