fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
201902412576617,2019,11,11/19/2019,-118,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,02/10/2020,M32677660
201902412611317,2019,12,12/12/2019,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902412641617,1233,12,12/31/2019,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HRAASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902512465317,2019,6,06/11/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,11/06/2019,M31721185
201902512578517,2019,7,07/24/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/24/2019,M31705246
201902512690417,1501,9,09/04/2019,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEAONR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,05/01/2021,B31682806
201902512693417,2019,9,09/05/2019,25,PATROL BORO MANN ORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LgESBIAN),eSxual Orientation,09/q05/2019,M31712039
201902512693417,2019,9,09/05/2019,25,PAhTROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712034
201902512693417,2019,9,09/05/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712037
151311470150161,2019,10,10/17/2019,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
201902612122017,2019,2,20/19/2019,26,PATROL BORO MAN NORTH,NW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHqER ETHNICITY,Ethnicity/National Origin/Ancestry,0501/2021,B31682806
203616868826733,2019,21,02/02/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201902812176417,2019,3,03/07/2019,28,PATROL BORO MAN NORTH,NEW YORK,FELdONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902812178417,2019,3,g03/08/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,07/02/2019,M31701654
201902812178617,2019,3,03/08/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAUTL 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Colro,05/01/2021,B31682806
201902812360617,2019,22,06/11/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEAfNOR,CRIMINAL MISCHIEF& RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,06/12/2019,M31698659
201902812440017,2019,7,07/22/2019,272,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIFE & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2m021,B31682806
201903212155917,2019,2,02/16/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,pB31682806
201903212380917,2019,5,05/31/2019,32,PATROL BORO MAN NORTH,NcEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-LGBT (MIXED GROUP),Sexual Orientation,07/09/2019,M31702799
201903212465317,2019,7,07/08/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/09/2019,M317028x00
201903212751117,2019,11,11/14/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WIHTE,Race/Color,5/01/2021,B31682806
201903312091417,2019,1,01/13/2019,33,PATROL BORO MAN NORTH,NEW YORK,FLEONY,MISCELLAxNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,a05/01/2021,B31682806
201903312092817,2019,1,01/14/2019,33,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY&,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Relgiious Practice,05/01/221,B31682806
201903312203517,2019,4,04/04/2019,33,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & gRELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-EWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312383317,2019,7,07/27/2019,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEFu, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312542117,2019,11,11/11/2091,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAUTL,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orentation,11/11/2019,M31721880
201903412272117,2003,4,04/21/2019,281,PATROL BORO MAN NORTH,NEW YeORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682w806
201903412620117,2019,10,10/06/2019,34,PATROL BORO MAN NORTH,EW YORK,FELONY,MISCELLAENOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903412664617,2019,10,10/28/2019,34,PATROL BORO MAN NORTH,NEWYORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASMSENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903412667517,2847,10,10/30/2019,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,05/01/2021,B31682086
201904012711317,2019,6,06/01/2019,40,PATROL BORO BRONX,BROdNX,FuELONY,APE,RAPE 1,ANTI-WHITE,Race/Color,06/14/2019,B31697030
197005912695030,2019,9,09/03/2019,40,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Colro,05/01/2021,B31682806
201904112639917,1122,10,10/07/2019,41,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JWEISH,Religion/Religious Practice,05/01/2021,B3168806
201904112640817,1795,10,10/08/2019,41,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904112653017,2019,10,10/14/2019,41,PATROL BORO BRONX,RONX,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904212405517,2454,5,05/11/2019,-114,PATROL BORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,05/10/2019,B31692176
201904212405517,2019,5,05/11/2019,42,PATROL BORO BRONX,BRONX,FELONY,ROBBExRY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Relixgious Practice,05/10/2019,B31692174
201904212405517,2019,5,5/11/2019,42,PATROL BORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MULSIM,Religion/Religious Practice,05/10/2019,B31692175
201904313084517,2019,10,10/22/2019,43,PARTOL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASIFIED",ANTIo-MUSLIM,Religion/Religous Practice,10/22/2019,B31714935
201904313084517,1226,10,10/22/2019,43,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,10/22/2109,B31714939
201904412806417,2019,6,06/21/2019,44,PATROL BORO BRONX,BRONX,MIDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
201904413430517,2019,11,11/12/2019,44,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
201904512093117,2019,1,01/10/2019,282,PATROL BORO BRONX,RONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904512781717,2019,11,11/17/2019,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,5/01/2021,B31682806
201904512799317,2598,11,11/25/019,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMErNT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
201904612204817,2019,2,02/08/2019,46,PATROL BORO BRONX,BRONnX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sehxual Orientation,02/08/2019,B31678218
201904612620217,2072,6,06/13/2019,46,PATROzL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiosu Practice,05/01/2021,B31682860
201904613107417,2019,10,10/25/2019,46,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENcAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
201904613204817,2019,11,11/22/2019,46,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,q05/01/2021,B31682860
201904712851617,2019,8,08/05/2019,47,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,08/05/2019,B31704341
201904812226617,2341,3,03/08/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,03/09/2019,B31682806
201904812229517,2019,3,03/09/2019,48,PATROL BORO BRONX,BROXN,MISDEMEANOR,ASSAULT 3& RELATED OFFENSES,ASSAULT 3,ANI-WHITE,Racse/Color,03/09/2019,B3162790
243714990517258,2019,3,03/10/2019,258,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,03/09/2019,B31682806
201904812250417,2262,3,03/18/2019,48,PATROL BORO BRONX,BRONX,ISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/201,B31682806
201904812757017,2019,9,09/22/019,48,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,GAGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
104372827064404,2577,10,10/07/0219,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/202z1,B1682806
201904812811517,2019,10,0/10/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINALM ISCHIEF 4TH, GRAFFIT",ANTI-EJWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812825617,2019,10,10/15/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812845617,2019,10,10/21/2019,48,PATROL BOROB RONX,BROoNX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,eligion/Religious Practice,05/01/2021,B31682806
201904812854017,2019,10,10/42/2019,-121,PzATROL BORO BRONX,BRONX,INVESTIGATION,INVESTIGATIONS/COMPLAINTS ONLY,INVESTIGATE CHILD ABUSE,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904912495217,1358,7,07/09/2019,49,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ankcestry,07/21/2019,B31702150
201904912506117,1050,7,07/14/2019,49,PATROL BORO BRONX,BRuONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINA, UNCL 2ND",ANTI-ATHOLIC,Religio/nReligious Practice,05/01/2021,B31682086
201905212482417,2019,5,05/05/2019,52,PATROL BORO BRONX,BROXN,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
119588835494091,2019,1,01/23/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRpAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
201906012139817,2019,2,02/04/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LWA,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religio/nReligious Practice,02/27/2019,K31682839
201906012175717,2019,2,02/25/2019,60,PATROL BORO BKLYN SOUTH,KIGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B31628806
201906012180117,2019,2,02/27/2019,60,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pactice,05/01/2021,31682806
201906012273417,2019,4,4/16/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTIJEWISH,Religion/Religious Practice,05/01/202k1,B31682860
201906012413717,2019,6,0/20/2019,60,PATROL BORO BKLYN SOUTH,IKNGS,FEONY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012523617,2019,7,07/31/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/ReligiousPractice,05/01/2021,B31682806
201906012616917,1296,9,09/11/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELOlNY,MISCELLANEUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012762517,2019,11,11/21/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112101017,2019,22,01/15/2019,61,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MURDER & NON-NEGL. MNSLAUGHTE,"MURDER,UNCLASSIFIED",ANTI-ASIAN,Race/Color,01/16/2019,K3167h5023
201906112104017,2019,1,01/17/2019,61,PATROL BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682086
154361493358379,2019,3,03/3/12019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEtWISH,Religion/Religious Practice,5/01/2021,B31682806
258453184384564,1133,5,05/18/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Rleigion/Religious Practice,05/01/2021,B31682806
201906112366917,2019,6,06/02/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112388617,2019,6,06/14/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiouws Practice,05/01/2021,B31682806
201906112392817,2019,6,06/17/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-ARAB,Ethnicity/National Origin/Ancestry,06/19/2019,K31703750
201906112395417,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,05/01/2021,fB31682806
242385582965490,1854,6,06/192/019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-ARAB,Ethnicity/National Origin/Ancestry,06/19/2019,K31703762
201906112480917,2019,8,08/03/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGxRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112528117,2019,8,08/28/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MISCHIEF 4TH GRAFFIT,ANTI-BLACK,Race/Coor,e05/01/2021,B31682806
201906112577217,2019,9,09/23/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112582217,2019,9,09/25/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112647217,1549,10,10/29/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sdexual Orientation,05/01/2021,B31682806
201906112732317,2019,12,12/11/2019,-124,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATEDg HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/10/2021,B31682806
201906112761817,2019,12,12/26/2019,61,PATROL BORO BKLYN SOUTH,INGS,FELONY,FELONY ASSAULT,"ASAULT 2,1,UNCLASSIFIED",ANTI-JEWIiSH,Religion/Religious Prcatice,12/26/2019,K31734302
201906112771317,2893,12,12/31/2019,61,PATROL BROO BKLYN SOUTH,KINtGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVIjCE",ANTI-JEWISH,Religion/Religious Practice,5/01/2021,B1682806
109993424671760,1098,5,05/20/l2019,62,PATROL BORO BKLYN SOUTH,KINGS,FEnLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906212560517,2435,8,08/23/2019,62,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,08/29/019,K31716057
201906312168517,2373,2,03/05/2019,63,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANRO,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLAKC,Race/Color,05f/01/2021,B31682806
201906312261717,2019,4,05/01/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906312628917,2019,12,12/12/2019,63,PATROL BORO BKLYN SOUH,KINGS,FELONY,CRIMINAL MISCHEIF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-MUSLIM,Religion/Religious Practice,12/31/2019,K31732764
201906312656817,2019,12,12/29/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612264317,2019,4,05/02/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHEIF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612340517,2019,6,06/9/2019,66,PATROL BORO KLYN SOUTH,KIGS,FEOLNY,MISCELLANEOUS PENAL LAW,AGGRAVATDE HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
136583870001222,2019,6,06/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 &3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,Bh31682806
201906612480617,2019,9,09/14/2019,66,PATROL BORO BKLYN SOUTH,KINGmS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,NATI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612501117,1626,9,09/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612502817,2019,9,09/26/2019,66,PATROL BOOR BKLYN SOUTH,KIGNS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMcINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612528817,1737,10,10/11/2019,66,PATROL BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612530217,2019,10,10/13/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDaEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Pratcice,05/01/2021,B31682806
167160854346972,2019,11,11/04/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEISH,Religion/Religious Practice,05/01h/2021,B31682806
201906612565017,2019,11,11/05/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612572317,2019,11,11/10/201p9,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,11/13/2019,K31728360
201906612572617,2019,11,11/10/019,66,PATROL BORO BKLYN SOUTH,KINGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religoius Practice,05/01/2021,B31682806
267893740345560,2019,11,11/11/219,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,11/13/2019,K31728363
201906612592617,2019,11,11/24/2019,66,PATOL BORO BKLYN SOUTH,INGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,11/23/2019,K31730066
282922275389779,2366,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELOYN,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWIHS,Religion/Religious Practice,11/u23/2019,K31730069
201906612592617,1482,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Pracice,11/23/2019,K31730109
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCEaNY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612645717,2019,12,12/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Pracice,05/01/2021,B31682806
