OBJECTID,ID,NAME,START_DATE,END_DATE,AGENCY,AGENCY_TYPE,DESCRIPTION,PROJECT_TYPE,PROJECT_STATUS,PERMIT_NUMBER,EXTERNAL_ID,BUDGET_ID,PAVE_CURB_TO_CURB,SHAPE_Length,SHAPE_Area
77283,70662,Drainage Rehab Program,,,SPU,Water/Sewer,11863921 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - SPU DRAINAGE UTILITY,Excavation,Active,,11863921,BC-SU-C370B,0,61.8351990607259,304.210626853142
77306,73670,Spot Rehab Crews,,,SPU,Water/Sewer,13732347 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 059-191 059-190,Excavation,Active,,13732347,BC-SU-C370B,0,61.8352577975594,304.211202209448
77334,73677,ADA Ramp Restoration @ 9701 SAND POINT WAY NE,2023/02/06 00:00:00+00,2023/03/07 00:00:00+00,Lumen,Telecommunications,,Other Construction,Active,,N.882517,,0,61.8340655457025,304.199460590533
77335,73681,Remove Pole A1076489 + Transfers @ 6257 3RD AVE NW,2022/02/13 00:00:00+00,2022/03/14 00:00:00+00,Lumen,Telecommunications,,Other Construction,Active,,N.945225,,0,61.8343343925687,304.202117288714
77336,73688,JB0001102237-Comcast-Cannon,2023/04/10 00:00:00+00,2023/04/14 00:00:00+00,Comcast,Telecommunications,"TIE INTO EXISTING SPLICE CASE SP.WAGL.0095
-DE-LASH EXISTING 18CT FIBER. RE-LASH 48CT FIBER ON EXISTING AERIAL STRAND.",Aerial Work,Active,,,,0,3676.95098388029,35943.5641409389
77337,73713,Spot Rehab Crews,,,SPU,Water/Sewer,13742355 - WW MAINLINE DIG SPOT 12 INCH - COMBINED MAIN LINE - 036-283 036-282,Excavation,Active,,13742355,BC-SU-C370B,0,61.8346733272748,304.205447156577
77338,73756,Lining Rehab Crew Programmatic,,2023/12/30 00:00:00+00,SPU,Water/Sewer,13763185 - MAINLINE GRIND MILL - COMBINED MAIN LINE - 037-435 037-237,Excavation,Active,,13763185,BC-SU-C370B,0,61.8347789554184,304.206483677114
77339,73813,Drainage Rehab Program,2022/12/23 00:00:00+00,2025/12/18 00:00:00+00,SPU,Water/Sewer,13765376 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CATCH BASIN - SWC 24TH AVE W/W MCGRAW ST,Excavation,Active,,13765376,BC-SU-C370B,0,61.8345753922513,304.204490213726
77340,73820,Drainage Rehab Program,2022/12/22 00:00:00+00,2025/12/17 00:00:00+00,SPU,Water/Sewer,13765138 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CATCH BASIN - SEC 47TH AVE SW/SW HOLGATE ST,Excavation,Active,,13765138,BC-SU-C370B,0,61.8351566735865,304.210207554331
77502,62121,570  MERCER ST,2023/05/01 00:00:00+00,2023/11/01 00:00:00+00,Private Development,Permitted Work,Scope of Work:  This project is proposing a 7 story multi-use office/retail building with 2 levels of below grade parking. A 2-foot dedication is being made to the alley on the west side frontage. The east and south frontages are proposing new sidewalk with added landscape. New curb will be needed at existing driveways. Concrete panel restoration is anticipated for utility connections in 6th Ave.,Other Construction,Active,SUSIPX414821,SUSIPX414821,,0,1799.65980952849,17149.6291618725
77521,63959,Lining Rehab Crew Programmatic,,,SPU,Water/Sewer,11270477 - CB INLET LINE SPOT REPAIR - CATCH BASIN - SEC 26TH AVE SW/SW HUDSON ST,Excavation,Active,,11270477,BC-SU-C370B,0,61.8353991593355,304.212599636066
77530,64068,SPOT SEWER UNIT PRICE CONTRACT 5 - UPC 5,,,SPU,Water/Sewer,11297517 - CNTRCTR CB OUTFALL FULL DIG - DRAINAGE LATERAL,Excavation,Active,,11297517,BC-SU-C370B,0,61.8350222849904,304.208887278445
77614,72260,Pine St Enhancements,2022/09/30 00:00:00+00,2023/09/30 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,AWSC,Surface Improvements Only,Active,,,,0,1738.52777155946,16806.572532187
77617,73594,26th Ave SW and SW Cambridge St,,,SDOT Policy and Planning,SDOT,Improvements to the intersection of 25th Ave SW and SW Cambridge St to help with traffic calming and pedestrian crossing. Improvements include curb bulbs and updated tactile pads.,Planned Projects,Active,,,,0,3395.35684309004,33197.1790677824
77684,73726,Comcast JB0001266492,2023/01/30 00:00:00+00,2023/01/30 00:00:00+00,Comcast,Telecommunications,Aerial overlashing on 15th Ave S -  S McClellan St & Beacon Ave S,Aerial Work,Active,,,,0,1320.3627794175,12032.9384245433
77790,73222,CSG 746692 MINOR,2022/11/30 00:00:00+00,2022/12/29 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8340794198481,304.199610442296
77791,73225,CSG 836776 MINOR,2022/11/30 00:00:00+00,2022/12/30 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8339625207819,304.198467346559
77795,73607,CMP - 1600 S Columbian Way,2023/01/05 00:00:00+00,2025/01/07 00:00:00+00,Private Development,Permitted Work,"Please direct construction coordination to: Superintendent Doug Hamilton, dough@cornerstonegci.com, 360-854-8334.
Demolition of the existing Mercer Middle School, Construction of a new 2 and 3 story Classroom, Commons, Gym, Music, and Arts middle school facility. Including new athletic fields over 120 geothermal wells. Includes sidewalk, drive entry and ADA ramp improvements.",Other Construction,Active,,,,0,2045.63449095111,224146.514657881
77796,73643,279990.UE10.4.PH,,,Comcast,Telecommunications,Pot Hole P,Other Construction,Active,SUUTIL0012610,,,0,4906.34846705298,47377.9741780059
77901,73693,4th Ave PBL Upgrade,2023/06/01 00:00:00+00,2024/06/01 00:00:00+00,SDOT Transit and Mobility,SDOT,"(Dates only set for evaluating overlaps) Upgrade the existing two way bike lane on the Southwest side of 4th Ave to a protected bike lane with jersey barrier separation. Barriers placed to not interfere with loading zones, driveways, and other areas which require street side access.",Planned Projects,Active,,,,0,14590.2998196563,143297.307830461
78145,73616,CMP - 5217 42nd Ave S,2023/01/04 00:00:00+00,2025/10/16 00:00:00+00,Private Development,Permitted Work,"Please direct construction coordination to: Site Superintendent Curtis Gilley, (360) 443-0442, curtis.gilley@storybuilt.com
 Josephine South will be a mixed-use project consisting of 167 apartment units throughout two buildings separated by an alleyway in the Columbia City Neighborhood of Seattle, WA. Building B is a 6-story apartment building containing 89 units, amenity space, and two additional levels of underground parking for 81 vehicles. Existing structures will be demolished.",Other Construction,Active,,,,0,643.700993927731,22127.4346721569
78254,73665,Rainier Ave S RRFB's,2023/03/01 00:00:00+00,2023/11/01 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,"Install RRFB's on Rainier Ave S at S Redwing St, S Norfolk St, S Pilgrim St & S Cooper St.",Surface Improvements Only,Active,,,,0,5199.66759473786,50872.3442496365
78573,71385,Spot Rehab Crews,,,SPU,Water/Sewer,13246689 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 045-428 045-429,Excavation,Active,,13246689,BC-SU-C370B,0,61.8351242843592,304.209900034763
78574,71386,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251686 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-023 072-022,Excavation,Active,,13251686,BC-SU-C380B,0,61.8356925300322,304.215490946393
78592,44755,ATT-15586-028,2022/07/30 00:00:00+00,2025/01/01 00:00:00+00,ATT,Telecommunications,SWF/Small Cell deployment at 365 Madison ST & 3rd Ave.,Mobility Impact Only,Active,317202,DTSEA_028,MRWOR0XXXXX,1,61.834913355302,304.207805762232
78629,71653,DEMAND METERING,2023/02/11 00:00:00+00,2023/02/17 00:00:00+00,SPU,Water/Sewer,"13324057 - SERVICE RENEW - 2"" DOM - SERVICE - 2"" DOM  / NEP-70050258-1",Excavation,Active,,13324057,BC-SU-C110B,0,61.8347419827567,304.20612504967
78639,71903,Drainage Rehab Program,,,SPU,Water/Sewer,13372311 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CULVERT - 11027 ARROYO BEACH PL SW,Excavation,Active,,13372311,BC-SU-C370B,0,61.8359693649338,304.218210897054
78641,71935,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13377587 - STUCTURE REHAB COATING/LINER - WASTEWATER MAINTENANCE HOLE - 231-124,Mobility Impact Only,Active,,13377587,BC-SU-C370B,0,61.8341707049935,304.200515526156
78656,72507,Drainage Rehab Program,2022/09/22 00:00:00+00,2024/09/17 00:00:00+00,SPU,Water/Sewer,13505099 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - INLET,Excavation,Active,,13505099,BC-SU-C370B,0,61.8342513086758,304.201305233594
78779,73289,Lining Rehab Crew Programmatic,2022/12/19 00:00:00+00,2023/01/01 00:00:00+00,SPU,Water/Sewer,13648642 - MAINLINE GRIND MILL - COMBINED MAIN LINE - 019-208 019-207,Excavation,Active,,13648642,BC-SU-C370B,0,61.8346290116513,304.205018654616
78784,73593,1 Pole Replacement + Anchors on 2 Poles @ 6300 9TH AVE NE,2022/12/28 00:00:00+00,2023/01/26 00:00:00+00,Lumen,Telecommunications,,Other Construction,Active,,N.893819,,0,123.668678728279,608.404342443203
78786,73657,Spot Rehab Crews,,,SPU,Water/Sewer,13729395 - WW MAINLINE DIG SPOT 8 INCH - SANITARY MAIN LINE - 300-429 300-120,Excavation,Active,,13729395,BC-SU-C370B,0,61.8358696362286,304.217226577373
78787,73658,Spot Rehab Crews,,,SPU,Water/Sewer,13729955 - WW MAINLINE DIG SPOT 10 INCH - COMBINED MAIN LINE - 048-147 048-146,Excavation,Active,,13729955,BC-SU-C370B,0,61.8349334108015,304.208018987115
78799,66991,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12377687 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 040-358 040-357,Excavation,Active,,12377687,BC-SU-C370B,0,61.8349639395318,304.208307410067
78926,67442,Spot Rehab Crews,,,SPU,Water/Sewer,12623122 - WW MAINLINE DIG SPOT 10 INCH - COMBINED MAIN LINE - 019-096 019-097,Excavation,Active,,12623122,BC-SU-C370B,0,61.8345601983639,304.204336580896
78952,45046,Airlift PS 56 Conversion,2023/06/01 00:00:00+00,2024/01/30 00:00:00+00,SPU,Water/Sewer,"This project involves decomissioning PS 56 and its forcemain and constructing a new gravity line to transfer flows out of the basin. The work includes the design, construction and closeout of the following improvements:1) Decommissioning and demolition of PS 56 and its forcemain2) Construction of a new gravity line to transfer flows out of the basin3) Re-aligning and reconnecting side sewers4) Re-",Other Construction,Active,SUSIP0000378,C315093,BC-SU-C370B,0,1909.00530210156,69844.8171303066
78954,45078,Pearl Street DWW Imp,2020/07/05 00:00:00+00,2023/02/27 00:00:00+00,SPU,Water/Sewer,"At least thirteen properties in the Pearl Street area have experienced sewer backups in the past ten years during the wet season, and are correlated with storm events which cause SSOs in the right-of-way too. Also, during storm events, Maple Elementary and Maple Wood Park and Playfield, located in the upper part of the basin, have suffered flooding. Selected recommendation includes:1. New passive",Other Construction,Active,,C312051,BC-SU-C380B,,7399.5160512929,324376.732506353
79049,64501,216  10TH AVE,2023/06/01 00:00:00+00,2023/12/01 00:00:00+00,Private Development,Permitted Work,"Scope of Work:  Extension of an 8"" combined sewer main within E Spruce St north into the alley behind the site, to the northern edge of the project frontage.",Other Construction,Active,SUSIPX423738,SUSIPX423738,,0,1193.14081763316,11154.9536137779
79195,73167,Lining Rehab Crew Programmatic,2022/12/19 00:00:00+00,2023/01/01 00:00:00+00,SPU,Water/Sewer,13628272 - MAINLINE GRIND MILL - CULVERT - 10380 RAINIER AVE S,Excavation,Active,,13628272,BC-SU-C370B,0,61.8358551595752,304.217086138291
79196,73180,Spot Rehab Crews,,,SPU,Water/Sewer,13632406 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 055-302 055-301,Excavation,Active,,13632406,BC-SU-C370B,0,61.8352829247757,304.2114579818
79198,73199,Lining Rehab Crew Programmatic,2022/12/19 00:00:00+00,2023/01/01 00:00:00+00,SPU,Water/Sewer,13635929 - MAINLINE GRIND MILL - SANITARY MAIN LINE - 058-179 058-178,Excavation,Active,,13635929,BC-SU-C370B,0,61.8352686175203,304.21130772492
79204,73399,CLAIMS INVESTIGATION,2023/01/02 00:00:00+00,2023/01/15 00:00:00+00,SPU,Water/Sewer,13680037 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CULVERT - 10121 RAINIER AVE S,Excavation,Active,,13680037,BC-SU-C370B,0,61.8359073164519,304.217589648939
79208,73582,Drainage Rehab Program,,,SPU,Water/Sewer,13713025 - DRAINAGE STRUCTURE REPAIR - JUNCTION BOX,Excavation,Active,,13713025,BC-SU-C370B,0,61.833999173342,304.198821047202
79209,73584,Lining Rehab Crew Programmatic,2022/11/29 00:00:00+00,2025/11/24 00:00:00+00,SPU,Water/Sewer,13711994 - MAINLINE GRIND MILL - SANITARY MAIN LINE - 301-090 301-087,Excavation,Active,,13711994,BC-SU-C370B,0,61.8359830485525,304.218348906838
79244,60495,REQUESTED BY DSO,2019/05/09 00:00:00+00,2023/01/04 00:00:00+00,SPU,Water/Sewer,"10019786 - SERVICE RENEW - 2"" DOM - SERVICE - 2"" DOM / PCN-Y0536178-1",Excavation,Active,,10019786,BC-SU-C110B,0,61.8347496315361,304.206209711071
79306,52592,Delridge 168/169 CSO Control,2021/06/30 00:00:00+00,2025/12/30 00:00:00+00,SPU,Water/Sewer,Options Analysis to identify a suite of CSO and stormwater approaches to improve the quality of discharges to Longfellow Creek during wet weather.,Other Construction,Active,,C317028,BC-SU-C360B,0,41374.7940229317,26002033.5094503
79309,69589,COVID Recovery Transit Lanes and Rainier Ave S (Phase 2),2024/08/13 00:00:00+00,2025/04/25 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,Northbound bus only lane,Surface Improvements Only,Active,,WP00000507,WP00000507,0,12808.7980790413,125764.020563973
79314,45089,SCWQ Pump Station,2023/10/17 00:00:00+00,2026/07/27 00:00:00+00,SPU,Water/Sewer,Design and construction of 12 MGD pump station for the SCWQP storage tunnel.,Other Construction,Active,,C315502,BC-SU-C360B,,1208.7388504201,86467.3179486805
79315,45121,S Park WQ Facility,2027/01/14 00:00:00+00,2028/12/29 00:00:00+00,SPU,Water/Sewer,"Options analysis, design and construction of a water quality facility servicing the 7th Ave South drainage basin. This is the second phase of the work that was started with design and construction of the South Park Pump Station (C308011). The facility will treat stormwater runoff to meet the goals of the Integrated Plan.",Other Construction,Active,,C314066,BC-SU-C380B,,902.839285986456,43315.9160085366
79316,45140,2015 Spot Sewer Lining Contrc1,2017/03/12 00:00:00+00,2018/11/14 00:00:00+00,SPU,Water/Sewer,This project has 28 sites containing rehabilitation by both open trench and trenchless method throughout the City of Seattle.  The open trench rehabilitation consists of removing and replacing portion of damaged sewer pipe of varying depth and size by open excavation.  The trenchless rehabilitation utilizes Cured-In-Place-Pipe (CIPP) lining and segmental lining method to rehabilitate defected sewe,Other Construction,Active,,C315080,BC-SU-C370B,,25083.9512561695,123317.47314867
79317,45153,South Park Drainage Conveyance,2021/10/17 00:00:00+00,2023/05/04 00:00:00+00,SPU,Water/Sewer,"Complete analysis, design and construction of drainage improvements in the South Park neighborhood.  This work is in support of Action Plan Item 0E-02 of the Strategic Plan, to accelerate implementation of already-planned infrastructure improvements in the South Park neighborhood.This work identify and prioritize drainage improvements and develop an implementation plan for constructing drainage co",Other Construction,Active,,C314057,BC-SU-C380B,,7585.27633109079,150940.68612101
79345,67066,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12443083 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 025-133 025-131,Excavation,Active,,12443083,BC-SU-C370B,0,61.8344175902416,304.202937328499
79430,73661,CSG 908473 MINOR,2022/12/26 00:00:00+00,2022/12/26 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8354099988707,304.212697282708
79431,73804,CSG 829725 MINOR,2023/01/18 00:00:00+00,2023/01/18 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8347801894208,304.206509462861
79486,71532,CSG 133940 MINOR,2022/08/10 00:00:00+00,2022/12/29 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8359538215465,304.218038179667
79498,73411,CSG 827213 MINOR,2022/11/28 00:00:00+00,2022/12/30 00:00:00+00,Comcast,Telecommunications,,Excavation,Active,,,,0,61.8352994329479,304.211605494745
80019,70421,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12957482 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-99128436-1",Excavation,Active,,12957482,BC-SU-C110B,0,61.8348413578363,304.207103775667
80023,70453,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12323970 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-F0885044-1",Excavation,Active,,12323970,BC-SU-C110B,0,61.8343072399424,304.201860169302
80025,70471,Water Svc Line Renewal Small,2021/05/04 00:00:00+00,2023/01/17 00:00:00+00,SPU,Water/Sewer,"12213628 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-Z0304037-1",Excavation,Active,,12213628,BC-SU-C110B,0,61.834132750133,304.2001368861
80030,70503,Spot Rehab Crews,,,SPU,Water/Sewer,13134783 - WW ABANDON PIPE - SANITARY MAIN LINE - 013-221 013-269,Excavation,Active,,13134783,BC-SU-C370B,0,61.8343785046704,304.202557661591
80042,70589,Spot Rehab Crews,2019/04/09 00:00:00+00,2022/12/30 00:00:00+00,SPU,Water/Sewer,9951186 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 078-051,Excavation,Active,,9951186,BC-SU-C370B,0,61.8357281155722,304.215845785716
80050,70653,Drainage Rehab Program,,,SPU,Water/Sewer,12623384 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CULVERT - 3902 SW 106TH ST,Excavation,Active,,12623384,BC-SU-C370B,0,61.8360063952285,304.218574956414
80243,73679,Drainage Rehab Program,,2024/12/08 00:00:00+00,SPU,Water/Sewer,13734941 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - SEC RENTON AVE S/S MEAD ST,Excavation,Active,,13734941,BC-SU-C370B,0,61.8354528116561,304.213121512132
80244,73711,2 pole Removals @ 4000 E MADISON ST,2023/01/24 00:00:00+00,2023/02/22 00:00:00+00,Lumen,Telecommunications,,Other Construction,Active,,P.003406,,0,61.8345293806359,304.204039882128
80245,73754,Spot Rehab Crews,,,SPU,Water/Sewer,13762452 - WW MAINLINE DIG SPOT 10 INCH - COMBINED MAIN LINE - 028-371 028-370,Excavation,Active,,13762452,BC-SU-C370B,0,61.8345660893637,304.204400690734
80246,73811,Drainage Rehab Program,2022/12/23 00:00:00+00,2025/12/18 00:00:00+00,SPU,Water/Sewer,13765400 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - SWC 24TH AVE W/W MCGRAW ST,Excavation,Active,,13765400,BC-SU-C370B,0,61.8345753922513,304.204490213726
80247,73822,Drainage Rehab Program,2022/12/22 00:00:00+00,2025/12/17 00:00:00+00,SPU,Water/Sewer,13765162 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - SEC 47TH AVE SW/SW HOLGATE ST,Excavation,Active,,13765162,BC-SU-C370B,0,61.8351566735865,304.210207554331
80400,68992,SUUMP0000290 - JB0000801964-Comcast-Cannon,2022/04/25 00:00:00+00,2023/03/31 00:00:00+00,Comcast,Telecommunications,"POTHOLE 3 EXISTING UTILITIES FOR ACCURATE DEPTHS AT PROPOSED CROSSINGS. 
TIE INTO EXISTING VAULT AND INSTALL (2) 2"" CONDUIT VIA DIRECTIONAL DRILL PULL THROUGH COAX AND PLACE NEW VAULT. FROM NEW VAULT INSTALL (1) 2"" CONDUIT AND PULL THROUGH HARDLINE COAX. CONTINUE WORK ON PRIVATE PROPERTY",Excavation,Active,SUUMP0000290,,,0,355.02364171749,3189.8363705842
80636,71939,Spot Rehab Crews,,,SPU,Water/Sewer,13388541 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 054-155,Excavation,Active,,13388541,BC-SU-C370B,0,61.8352024231089,304.210652513331
81015,63965,Sandboxes & Junction Boxes,,,SPU,Water/Sewer,11271034 - DRAINAGE STRUCTURE REPAIR - INLET,Excavation,Active,,11271034,BO-SU-N200B,0,61.8342513086758,304.201305233594
81135,69460,SDOT ADA Program - 2023 CSR Curb Ramps,2023/01/31 00:00:00+00,2023/12/01 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,Curb Ramp Improvements at identified intersections. SDOT crews will construct.,Other Construction,Active,,,,0,2535.23274129916,12472.5330676994
81144,73673,4740  17TH AVE NE,,,Private Development,Permitted Work,UW 17th Ave LLC | Storm main extension and associated frontage improvements along 17th Ave NE.,Other Construction,Active,SUSIP0000623,SUSIP0000623,,0,929.934667408333,8848.318061952
81145,73759,1502 N 128TH ST,,,Private Development,Permitted Work,"1502 N.128th St
Install new driveway along ashworth avenue N, and remove excess width of driveway along N. 128th St so that it complies.  The long has more than 160' of street frontage and qualifies for three curbcuts, but we'd like to merge two to serve the house with a 20' drive and add a 10' drive to the cottage.",Other Construction,Active,SUSIP0000447,SUSIP0000447,,0,1160.63995232489,11118.9146719337
81176,73506,6737  2ND AVE NW,,,Private Development,Permitted Work,Repair cracked/elevated sidewalk,Other Construction,Active,SUSIP0000614,SUSIP0000614,,0,1361.82097411119,13098.9199581252
81177,73659,300 W REPUBLICAN ST,,,Private Development,Permitted Work,koz Development | New 169 unit multifamily apartment building.  No parking or retail/commercial is proposed.,Other Construction,Active,SUSIP0000622,SUSIP0000622,,0,705.692735536449,6641.23497324697
81279,72102,1531  19TH AVE,2023/08/30 00:00:00+00,2023/12/07 00:00:00+00,Private Development,Permitted Work,"MRN Homes | The development will include the demolition of the existing duplex and the construction of a nine-unit rowhouse, with associated site work. The total site is approximately 7,874 SF. There will be seven surface parking spaces.",Other Construction,Active,SUSIP0000541,SUSIP0000541,,0,1512.55538453862,14604.133860305
81685,63617,SPOT SEWER UNIT PRICE CONTRACT 5 - UPC 5,,,SPU,Water/Sewer,11190654 - CNTRCTR CB OUTFALL FULL DIG - DRAINAGE LATERAL,Excavation,Active,,11190654,BC-SU-C370B,0,61.8353991593355,304.212599636066
