STATEFP,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,SCSDLEA,Shape_Length,Shape_Area,OBJECTID
17,1728200,New Trier Township High School District 203,00,09,12,G5410, ,E,49262634,1027033,+42.1017872,-087.7501283, , ,28200,0.431051623060394,0.00547345101687218,172
17,1728530,Niles Township Community High School District 219,00,09,12,G5410, ,E,49732916,0,+42.0298874,-087.7585770, , ,28530,0.398290328618974,0.00540678221213453,173
17,1729010,Northfield Township High School District 225,00,09,12,G5410, ,E,84407356,749648,+42.1058914,-087.8345603, , ,29010,0.502573916863181,0.00926887894548348,174
17,1729220,Oak Lawn Community High School District 229,00,09,12,G5410, ,E,15481020,0,+41.7233592,-087.7600471, , ,29220,0.198944772711802,0.00167510651847737,175
17,1729280,Oak Park and River Forest District 200,00,09,12,G5410, ,E,18408259,4794,+41.8899758,-087.7989388, , ,29280,0.23229923783791,0.00199747050282858,176
17,1730450,Township High School District 211,00,09,12,G5410, ,E,160476843,1139747,+42.0719749,-088.0712901, , ,30450,0.624344275355964,0.0175810049582813,177
17,1732910,Proviso Township High School District 209,00,09,12,G5410, ,E,63716689,0,+41.8724134,-087.8707980, , ,32910,0.44503525478847,0.00691020896739097,178
17,1733270,Reavis Township High School District 220,00,09,12,G5410, ,E,24447638,0,+41.7597695,-087.7704005, , ,33270,0.300710317140625,0.00264680760470999,179
17,1733420,Rich Township High School District 227,00,09,12,G5410, ,E,85915795,387516,+41.5100091,-087.7346941, , ,33420,0.460576079884429,0.00930793263705556,180
17,1733720,Ridgewood Community High School District 234,00,09,12,G5410, ,E,6948668,0,+41.9627382,-087.8166774, , ,33720,0.164423565154726,0.000754648143691158,181
17,1734020,Riverside Brookfield Township School District 208,00,09,12,G5410, ,E,16040750,89901,+41.8350092,-087.8334190, , ,34020,0.185182641084466,0.0017483867419009,182
17,1738940,Thornton Fractional Township High School District 215,00,09,12,G5410, ,E,39272038,534253,+41.5856206,-087.5445710, , ,38940,0.349122921084343,0.00429809186025873,183
17,1738970,Thornton Township High School District 205,00,09,12,G5410, ,E,88243812,1278755,+41.6083740,-087.6225568, , ,38970,0.460264727891152,0.00966962606750134,184
17,1730330,Ottawa Township High School District 140,00,09,12,G5410, ,E,605063314,13259802,+41.3313340,-088.8325200, , ,30330,2.3807512962439,0.0665065185565319,185
17,1717903,Flanagan-Cornell District 74 in Rooks Creek,00,09,12,G5410,A,F,762687,0,+40.9341111,-088.7675833, , ,17903,0.0453782085344054,8.15464499288753e-05,186
17,1703780,Anna Jonesboro Community High School District 81,00,09,12,G5410, ,E,405630194,2799932,+37.4712354,-089.1913985, , ,03780,1.52645792076359,0.0416000890216542,187
17,1740290,Vienna High School District 133,00,09,12,G5410, ,E,752812923,7253709,+37.4438151,-088.8658483, , ,40290,1.51157356798288,0.0773885851517787,188
17,1725770,Metamora Township High School District 122,00,09,12,G5410, ,E,249902751,25152561,+40.8140260,-089.4199449, , ,25770,0.900464313162125,0.0293530145097619,189
17,1739870,United Township High School District 30,00,09,12,G5410, ,E,98993000,7861351,+41.5160623,-090.3907775, , ,39870,0.641890280527668,0.0115255124090698,190
17,1726640,Morris Community High School District 101,00,09,12,G5410, ,E,271784362,13465220,+41.3777600,-088.4360457, , ,26640,1.01509171102486,0.0307036633042202,191
17,1716260,Gardner-South Wilmington Township High School District,00,09,12,G5410, ,E,134671028,3726219,+41.1897470,-088.3083297, , ,16260,0.604847873523895,0.0148542182058213,192
17,1735850,Seneca Township High School District 160,00,09,12,G5410, ,E,563131969,12017434,+41.2592008,-088.5525680, , ,35850,1.65843981199991,0.0618027047461272,193
17,1728260,Newark Community High School District 18,00,09,12,G5410, ,E,257864840,370498,+41.5122017,-088.5179116, , ,28260,1.17623707532735,0.027850983879205,194
17,1712870,Dwight Township High School District 230,00,09,12,G5410, ,E,412243831,221068,+41.0729988,-088.4631538, , ,12870,1.65286104270211,0.0441953600649635,195
17,1706960,Bradley-Bourbonnais Consolidated High School District 307,00,09,12,G5410, ,E,112198786,947236,+41.1829130,-087.8612047, , ,06960,0.637842760288287,0.0121419373476032,196
17,1737140,St. Anne Community High School District 302,00,09,12,G5410, ,E,346671908,1059283,+41.0314845,-087.6727770, , ,37140,1.18105499025904,0.0372329585898754,197
17,1725320,McHenry Community High School District 156,00,09,12,G5410, ,E,112257166,7918327,+42.3376521,-088.2795920, , ,25320,0.766112094410543,0.0131279843224872,198
17,1712570,Community High School District 99,00,09,12,G5410, ,E,79914831,1465692,+41.7761556,-088.0217838, , ,12570,0.578832677110641,0.00881286166225059,199
17,1713940,DuPage High School District 88,00,09,12,G5410, ,E,55704662,1018524,+41.9021667,-087.9903629, , ,13940,0.449903785198747,0.00615452094690765,200
17,1715030,Fenton Community High School District 100,00,09,12,G5410, ,E,31039324,456302,+41.9658652,-087.9616282, , ,15030,0.283868494353705,0.00342062466577717,201
17,1716830,Glenbard Township High School District 87,00,09,12,G5410, ,E,114563192,3669859,+41.8936718,-088.0728660, , ,16830,0.745051480147453,0.0128270769525265,202
17,1721840,Lake Park Community High School District 108,00,09,12,G5410, ,E,49532189,1648437,+41.9709738,-088.0673596, , ,21840,0.42431753382887,0.00555911214636618,203
17,1731620,Pinckneyville Community High School District 101,00,09,12,G5410, ,E,749372714,5500521,+38.1170831,-089.3810703, , ,31620,1.84110712476482,0.0775518051836469,204
17,1719620,Hononegah Community High School District 207,00,09,12,G5410, ,E,284457229,4249415,+42.4362751,-089.1013015, , ,19620,1.25158239956451,0.031586959726668,205
17,1724570,Marengo Community High School District 154,00,09,12,G5410, ,E,295984605,349429,+42.2289724,-088.6141568, , ,24570,0.955210415268935,0.0323193911072052,206
17,1709300,Centralia High School District 200,00,09,12,G5410, ,E,343614818,3326064,+38.4765831,-089.1266608, , ,09300,1.2811654273007,0.0358183658864769,207
17,1727360,Mount Vernon Township High School District 201,00,09,12,G5410, ,E,663143585,6406046,+38.2900715,-088.8599649, , ,27360,1.5615530484271,0.0689476733454876,208
17,1709780,Chester Non-High School District 122,00,09,12,G5410, ,E,89456160,6847720,+38.0723787,-090.0975553, , ,09780,0.598576925276782,0.00988777186040043,209
17,1706420,Bloom Township High School District 206,00,09,12,G5410, ,E,103268800,414395,+41.5031250,-087.6056812, , ,06420,0.547610807785887,0.0111817525540338,210
17,1720610,Joliet Township High School District 204,00,09,12,G5410, ,E,280123351,5619862,+41.4726603,-088.1091531, , ,20610,1.07354591026616,0.0308006711933225,211
17,1723070,Lincoln Way Community High School District 210,00,09,12,G5410, ,E,256189118,248918,+41.4875890,-087.9219563, , ,23070,0.993418366439218,0.0276479830714117,212
17,1723350,Lockport Township High School District 205,00,09,12,G5410, ,E,157916142,1170943,+41.5930519,-088.0104827, , ,23350,0.768495514213855,0.0171803367411521,213
17,1726340,Minooka Community High School District 111,00,09,12,G5410, ,E,229297119,5181217,+41.4730770,-088.2768508, , ,26340,0.826400404279499,0.0252740308980612,214
17,1718030,Hall High School District 502,00,09,12,G5410, ,E,182568967,6498084,+41.3540938,-089.2525339, , ,18030,1.34819720793599,0.0203429121121875,215
17,1722110,LaSalle-Peru Township High School District 120,00,09,12,G5410, ,E,469190347,6454208,+41.3168007,-089.0736782, , ,22110,1.68810989569931,0.0511466460852227,216
17,1701384,Illini West High School District 307,00,09,12,G5410, ,E,947193672,16384081,+40.4997501,-091.0654874, , ,01384,2.87763251823851,0.102370037891679,217
17,1705640,Belleville Township High School District 201,00,09,12,G5410, ,E,302542265,5014533,+38.5078087,-090.0393653, , ,05640,1.13254512276148,0.0317648725779799,218
17,1715840,Freeburg Community High School District 77,00,09,12,G5410, ,E,296455379,7683802,+38.3988733,-089.9020723, , ,15840,1.33899776656058,0.031366067089644,219
17,1729790,O'Fallon Township High School District 203,00,09,12,G5410, ,E,126164290,1742357,+38.6045704,-089.9064056, , ,29790,0.677780031924822,0.0132280638137768,220
17,1704020,Argo Community High School District 217,00,09,12,G5410, ,E,30606417,1034899,+41.7598003,-087.8289776, , ,04020,0.28707941728821,0.00342559286495466,221
17,1704170,Township High School District 214,00,09,12,G5410, ,E,168923155,1396131,+42.0762484,-087.9617537, , ,04170,0.65327051679759,0.0185296164267987,222
17,1706540,Community High School District 218,00,09,12,G5410, ,E,77967472,1149708,+41.6702888,-087.7358926, , ,06540,0.563451641898221,0.00855375521822914,223
17,1707050,Bremen Community High School District 228,00,09,12,G5410, ,E,79978350,255013,+41.5987613,-087.7324748, , ,07050,0.461414228868881,0.00866481380852064,224
17,1708400,Consolidated High School District 230,00,09,12,G5410, ,E,183583037,6134603,+41.6433950,-087.8512225, , ,08400,0.609126668825907,0.0205030445212589,225
17,1714490,Evanston Township High School District 202,00,09,12,G5410, ,E,23094787,57390,+42.0471170,-087.6971114, , ,14490,0.247412037791234,0.00251766088538942,226
17,1714580,Evergreen Park Community High School District 231,00,09,12,G5410, ,E,8191088,0,+41.7212749,-087.7013342, , ,14580,0.137797692384869,0.000886277393775301,227
17,1719320,Hinsdale Township High School District 86,00,09,12,G5410, ,E,73091554,2214394,+41.7788563,-087.9436813, , ,19320,0.597604998931452,0.00815515616267531,228
17,1719560,Homewood-Flossmoor Community High School District 233,00,09,12,G5410, ,E,29900114,154112,+41.5485798,-087.6699662, , ,19560,0.279428345475486,0.0032433088629809,229
17,1722500,Lemont Township High School District 210,00,09,12,G5410, ,E,77454395,2900675,+41.6801475,-087.9731885, , ,22500,0.451994526339851,0.00868907825508653,230
17,1722740,Leyden Community High School District 212,00,09,12,G5410, ,E,44225877,0,+41.9376511,-087.8759775, , ,22740,0.445997669818338,0.00480121788958322,231
17,1723880,Lyons Township High School District 204,00,09,12,G5410, ,E,61022133,289108,+41.7860138,-087.8797038, , ,23880,0.432922847809008,0.0066404432058297,232
17,1703870,Antioch Community High School District 117,00,09,12,G5410, ,E,129884286,22802774,+42.4519009,-088.0898435, , ,03870,0.67990367434911,0.0167104004619524,233
17,1711370,Community High School District 155,00,09,12,G5410, ,E,171304800,5376505,+42.2416429,-088.3000111, , ,11370,0.812812420456005,0.0192715132847206,234
17,1717340,Grant Community High School District 124,00,09,12,G5410, ,E,60205439,16990973,+42.3819573,-088.1593888, , ,17340,0.489067226658923,0.00843866826359941,235
17,1717550,Grayslake Community High School District 127,00,09,12,G5410, ,E,63781846,4613464,+42.3606206,-088.0470870, , ,17550,0.604395950216312,0.00747385994291302,236
17,1717902,Flanagan-Cornell District 74 in Pontiac,00,09,12,G5410,A,F,12723901,0,+40.9512121,-088.6748113, , ,17902,0.232415905987385,0.00136079349356344,237
17,1712990,East Alton-Wood River Community High School District 14,00,09,12,G5410, ,E,31616063,3510104,+38.8394437,-090.1020126, , ,12990,0.39691558459303,0.0036444754071449,238
17,1705970,Benton Consolidated High School District 103,00,09,12,G5410, ,E,440882612,46824457,+38.0431026,-088.8459047, , ,05970,1.6306679606085,0.0500515051102039,239
17,1740440,Community High School District 94,00,09,12,G5410, ,E,81297187,2327044,+41.8793727,-088.2033455, , ,40440,0.530726291536152,0.00907026482019894,240
17,1713230,East Peoria Community High School District 309,00,09,12,G5410, ,E,80881434,9595867,+40.6741311,-089.5458262, , ,13230,0.524783574313094,0.00963670322983138,241
17,1731110,Pekin Community High School District 303,00,09,12,G5410, ,E,210803143,12201818,+40.5439497,-089.6596456, , ,31110,1.46834445556894,0.0237062256951846,242
17,1740980,Washington Community High School District 308,00,09,12,G5410, ,E,139115302,34035,+40.7042865,-089.4140836, , ,40980,0.541578388316784,0.0148273978394141,243
21,2121001,Laurel County School District for East Bernstadt ISD,00,09,12,G5410,A,F,13374173,37742,+37.1925108,-084.1154524, , ,21001,0.163562463238802,0.00136109790837068,244
21,2121002,Pulaski County School District for Science Hill ISD,00,09,12,G5410,A,F,16157207,82670,+37.1767828,-084.6243030, , ,21002,0.212474849533224,0.00164778768495839,245
21,2121003,Elizabethtown Independent School District for West Point ISD,00,09,12,G5410,A,F,10558920,2199755,+37.9896790,-085.9683059, , ,21003,0.226697482971034,0.00130852431339617,246
21,2121004,Jefferson County School District in Anchorage ISD,00,09,12,G5410,A,F,7735417,39589,+38.2697855,-085.5376327, , ,21004,0.1359106844143,0.000800406946260757,247
21,2121005,Campbell County School District in Southgate ISD,00,09,12,G5410,A,F,3700847,2285,+39.0638867,-084.4709874, , ,21005,0.111924880146311,0.00038540521290259,248
23,2300053,Five Town Community School District,00,09,12,G5410, ,E,341609095,75260553,+44.2542007,-069.1379708, , ,00053,1.02845156960352,0.0469745486675081,249
23,2303480,Bremen,00,09,12,G5410, ,E,42647102,29483360,+43.9800698,-069.4303812, , ,03480,0.417851252435999,0.00809340309233719,250
23,2304830,Damariscotta,00,09,12,G5410, ,E,32204515,5899813,+44.0223510,-069.4907559, , ,04830,0.296731521953195,0.00427812430112734,251
23,2308400,Moosabec Community School District,00,09,12,G5410, ,E,88398563,296736114,+44.5059115,-067.5342418, , ,08400,0.971682265132031,0.0435872046933899,252
23,2308500,Mount Desert Community School District,00,09,12,G5410, ,E,283523740,216452463,+44.3188034,-068.3232666, , ,08500,1.15769351730024,0.0564049740316048,253
23,2308760,Newcastle,00,09,12,G5410, ,E,75245160,9108003,+44.0522769,-069.5675223, , ,08760,0.461286308200981,0.00947278058072584,254
25,2500541,Somerset-Berkley School District,00,09,12,G5410, ,E,63224157,12706712,+41.8045317,-071.1114096, , ,00541,0.683216335287528,0.00822526253573811,255
25,2501920,Amherst-Pelham School District,00,07,12,G5410, ,E,264252980,6076426,+42.4167592,-072.4501320, , ,01920,0.910149579668001,0.0295671451429534,256
25,2502580,Berlin-Boylston School District,00,07,12,G5410, ,E,75184980,10081828,+42.3717812,-071.6811961, , ,02580,0.532180478027826,0.00931878087348763,257
25,2503870,Concord-Carlisle School District,00,09,12,G5410, ,E,103050129,4051906,+42.4903716,-071.3532655, , ,03870,0.52903426461347,0.0117273106875625,258
25,2504290,Dover-Sherborn School District,00,06,12,G5410, ,E,80051871,1782995,+42.2356194,-071.3329541, , ,04290,0.636674742594866,0.00892527663346074,259
25,2504560,Nauset School District,00,06,12,G5410, ,E,183516614,99662295,+41.8333183,-070.0037867, , ,04560,1.02646629004785,0.0306905053786533,260
25,2505100,Frontier School District,00,07,12,G5410, ,E,270644012,5803445,+42.4871823,-072.6475796, , ,05100,0.894811467066692,0.0302726757288963,261
25,2505740,Hampshire School District,00,07,12,G5410, ,E,334152220,4978684,+42.3494979,-072.7821402, , ,05740,1.19860573460519,0.0370517790931877,262
25,2506510,King Philip School District,00,07,12,G5410, ,E,123269010,4981015,+42.0581953,-071.3508770, , ,06510,0.650120397189651,0.0139500230130694,263
25,2506930,Lincoln-Sudbury School District,00,09,12,G5410, ,E,99725360,3213670,+42.4008258,-071.3896887, , ,06930,0.73075998351888,0.0112560547430728,264
25,2507380,Martha's Vineyard School District,00,09,12,G5410, ,E,233302695,675238166,+41.3661733,-070.6325377, , ,07380,1.7375831293888,0.0977715530373621,265
25,2507410,Masconomet School District,00,07,12,G5410, ,E,126650649,7250153,+42.6521665,-071.0010008, , ,07410,0.787784464508389,0.0146991227224142,266
25,2508160,Mount Greylock School District,00,07,12,G5410, ,E,230581381,2265402,+42.6152902,-073.2397272, , ,08160,0.950255428373194,0.0255505011704559,267
25,2508910,Northborough-Southborough School District,00,09,12,G5410, ,E,84137749,4625880,+42.3133469,-071.5932103, , ,08910,0.599465856323375,0.0096927426240251,268
25,2509150,Old Rochester School District,00,07,12,G5410, ,E,168264994,55422825,+41.7182359,-070.8113435, , ,09150,0.817158356496441,0.024200330700889,269
25,2509900,Ralph C. Mahar School District,00,07,12,G5410, ,E,429769350,75746679,+42.4654045,-072.3087328, , ,09900,1.66423119864498,0.0553633549463875,270
25,2510830,Silver Lake School District,00,07,12,G5410, ,E,127685926,9520318,+41.9779013,-070.7964724, , ,10830,0.613441389281766,0.0149054345231978,271
25,2511490,Tantasqua School District,00,07,12,G5410, ,E,299320211,11230427,+42.1215862,-072.1650141, , ,11490,0.954810717787173,0.0338063289789398,272
25,2522222,Mohawk Trail Regional School District in Hawley and Charlemont towns,00,07,12,G5410,A,F,146907908,1191123,+42.6104497,-072.8877351, , ,22222,0.707850005520089,0.0162478791613018,273
25,2525002,North Adams School District in Clarksburg (9-12),00,09,12,G5410,A,F,32868742,267283,+42.7227205,-073.1058185, , ,25002,0.288955481297167,0.00364201929472912,274
25,2525003,Gill-Montague School District in Erving (7-12),00,07,12,G5410,A,F,35721723,1529359,+42.6134178,-072.4264276, , ,25003,0.375374909740923,0.00408659653074262,275
