X,Y,OBJECTID,Tab_Name,Name,Short_Desc,Latitude,Longitude,Address,Hours,Desc1,Desc2,Desc3,Desc4,Desc5,Website,Pic_URL,Artist,Year,Year_Sort_FirstYr,Neighborhood,Developer,Cycle_Type,Special_Sort
-111.933951,33.420649,21,ASU Art,Industrial Development in Arizona & Spanish Influence in Arizona,<font size='2'><b>Artist:</b> Joseph Henninger <br><font size='2'><b>Year:</b> 1934,33.420649,-111.933951,"Board Room, Old Main",,<font size='2'><b>Artist:</b> Joseph Henninger <br><font size='2'><b>Year:</b> 1934,"Commissioned by the government-sponsored Public Works of Art Project during the Depression, this 7-foot by 16-foot mural depicts the artist's view of Arizona history, specifically the influence of the Spanish conquistadors and padres of the Catholic Church. Joseph Henninger chose a triptych format to depict the influence of both groups on the Native Americans of southern Arizona. Henniger had difficulty finding information for this subject and complained about the ""meager historical data"" available, stating that he arrived at the subject by ""pure conjecture.""","In 1934 he wrote, ""I have divided the canvas so that the bondage of the church is on the left side and the bondage of the Conquistador is on the right. I have placed the figure of an Indian well forward and almost center of the composition crying to the Great Spirit for relief from the oppression of both his physical life and his spiritual life.""","Originally commissioned to hang in Matthews Library above the stacks of books, this mural and its companion, ""Industrial Development in Arizona,"" are now located on the second floor of Old Main.",,,https://gis.tempe.gov/publicart/Henninger_Industrial_Development.jpg,Joseph Henninger ,1934,1934,,,,
-111.933951,33.420649,22,All Art,Industrial Development in Arizona & Spanish Influence in Arizona,<font size='2'><b>Artist:</b> Joseph Henninger <br><font size='2'><b>Year:</b> 1934,33.420649,-111.933951,"Board Room, Old Main",,<font size='2'><b>Artist:</b> Joseph Henninger <br><font size='2'><b>Year:</b> 1934,"Commissioned by the government-sponsored Public Works of Art Project during the Depression, this 7-foot by 16-foot mural depicts the artist's view of Arizona history, specifically the influence of the Spanish conquistadors and padres of the Catholic Church. Joseph Henninger chose a triptych format to depict the influence of both groups on the Native Americans of southern Arizona. Henniger had difficulty finding information for this subject and complained about the ""meager historical data"" available, stating that he arrived at the subject by ""pure conjecture.""","In 1934 he wrote, ""I have divided the canvas so that the bondage of the church is on the left side and the bondage of the Conquistador is on the right. I have placed the figure of an Indian well forward and almost center of the composition crying to the Great Spirit for relief from the oppression of both his physical life and his spiritual life.""","Originally commissioned to hang in Matthews Library above the stacks of books, this mural and its companion, ""Industrial Development in Arizona,"" are now located on the second floor of Old Main.",,,https://gis.tempe.gov/publicart/Henninger_Industrial_Development.jpg,Joseph Henninger ,1934,1934,,,,
-111.934178,33.4204580000001,23,All Art,Influence of Spanish in Arizona,<font size='2'><b>Artist:</b>Morgan Henninger<br><font size='2'><b>Year:</b> 1934,33.420458,-111.934178,"Old Main, Board Room",Oil on canvas,<font size='2'><b>Artist:</b>Morgan Henninger<br><font size='2'><b>Year:</b> 1934,"First commissioned by the government-sponsored Public Works of Art Project, this 7-foot-by-16-foot mural depicts the artist's view of Arizona history, specifically the influence of the Spanish Conquistadors and the Padres of the Catholic Church. Henninger chose a triptych format to depict the influence of both groups on the Native Americans of southern Arizona. The painting is divided to show the bondage of the church on the left side and the suppression of the Conquistadors on the right. In the center , the figure of a Native American cries to the Great Spirit for relief from the oppression of his physical and spiritual lives. Henninger wanted the viewer's eye to move around the composition then return to the center to show history repeating itself. There was a clear social, moral and ethical statement to be made by this painting.",,,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Henninger_InfluenceOfSpanishInArizona.jpg,Morgan Henninger,1934,1934,,,,
-111.934178,33.4204580000001,24,ASU Art,Influence of Spanish in Arizona,<font size='2'><b>Artist:</b>Morgan Henninger<br><font size='2'><b>Year:</b> 1934,33.420458,-111.934178,"Old Main, Board Room",Oil on canvas,<font size='2'><b>Artist:</b>Morgan Henninger<br><font size='2'><b>Year:</b> 1934,"First commissioned by the government-sponsored Public Works of Art Project, this 7-foot-by-16-foot mural depicts the artist's view of Arizona history, specifically the influence of the Spanish Conquistadors and the Padres of the Catholic Church. Henninger chose a triptych format to depict the influence of both groups on the Native Americans of southern Arizona. The painting is divided to show the bondage of the church on the left side and the suppression of the Conquistadors on the right. In the center , the figure of a Native American cries to the Great Spirit for relief from the oppression of his physical and spiritual lives. Henninger wanted the viewer's eye to move around the composition then return to the center to show history repeating itself. There was a clear social, moral and ethical statement to be made by this painting.",,,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Henninger_InfluenceOfSpanishInArizona.jpg,Morgan Henninger,1934,1934,,,,
-111.933983,33.4209270000001,25,ASU Art,Kachina Fountain,<font size='2'><b>Artist:</b> Emry Kopta<br><font size='2'><b>Year:</b> 1934,33.420927,-111.933983,Between University Club and Old Main,,<font size='2'><b>Artist:</b> Emry Kopta<br><font size='2'><b>Year:</b> 1934,"Since the earliest days of ASU, there has been a fountain at this site north of Old Main. In 1934, Emry Kopta (1884-1953) completed the central pedestal of powdered stone as part of the government-sponsored Public Works of Art Project. The Austrian-born sculptor lived on a Hopi mesa from 1912 to 1923 and chose images from their culture as the fountain's theme.",,,,,https://gis.tempe.gov/publicart/Kopta_Fountain.jpg,Emry Kopta,1934,1934,,,,
-111.933983,33.4209270000001,26,All Art,Kachina Fountain,<font size='2'><b>Artist:</b> Emry Kopta<br><font size='2'><b>Year:</b> 1934,33.420927,-111.933983,Between University Club and Old Main,,<font size='2'><b>Artist:</b> Emry Kopta<br><font size='2'><b>Year:</b> 1934,"Since the earliest days of ASU, there has been a fountain at this site north of Old Main. In 1934, Emry Kopta (1884-1953) completed the central pedestal of powdered stone as part of the government-sponsored Public Works of Art Project. The Austrian-born sculptor lived on a Hopi mesa from 1912 to 1923 and chose images from their culture as the fountain's theme.",,,,,https://gis.tempe.gov/publicart/Kopta_Fountain.jpg,Emry Kopta,1934,1934,,,,
-111.935435,33.4174790000001,27,ASU Art,Man's Wisdom Subdues the Agressive Forces of Nature,<font size='2'><b>Artist:</b> Jean Charlot <br><font size='2'><b>Year:</b> 1951,33.417479,-111.935435,Interdisciplinary A,,<font size='2'><b>Artist:</b> Jean Charlot <br><font size='2'><b>Year:</b> 1951,"Uniquely Arizonan in theme, this fresco by Jean Charlot (1898-1979) was painted on the south lobby wall of Interdisciplinary A building in 1951. Though born in France, Charlot is a well-known member of the Mexican Muralist Movement of the 1920s and a student of Diego Rivera. Charlot looked to Arizona, and ASU history for the theme of this mural. The stairway that bisects the wall posed a challenge for the artist, who celebrates the Snake Dance in the top portion, and ASU's worldwide reputation for the research and production of anti-venom serum in the lower. ""The Indian dance is a synthesis that illustrates the poetical and aesthetic approach,"" wrote Charlot, ""the research of modern science is analytical and factual.""",,,,,"https://gis.tempe.gov/publicart/Charlot_Mans_Wisdom,_Subdues.jpg",Jean Charlot ,1951,1951,,,,
-111.935435,33.4174790000001,28,All Art,Man's Wisdom Subdues the Agressive Forces of Nature,<font size='2'><b>Artist:</b> Jean Charlot <br><font size='2'><b>Year:</b> 1951,33.417479,-111.935435,Interdisciplinary A,,<font size='2'><b>Artist:</b> Jean Charlot <br><font size='2'><b>Year:</b> 1951,"Uniquely Arizonan in theme, this fresco by Jean Charlot (1898-1979) was painted on the south lobby wall of Interdisciplinary A building in 1951. Though born in France, Charlot is a well-known member of the Mexican Muralist Movement of the 1920s and a student of Diego Rivera. Charlot looked to Arizona, and ASU history for the theme of this mural. The stairway that bisects the wall posed a challenge for the artist, who celebrates the Snake Dance in the top portion, and ASU's worldwide reputation for the research and production of anti-venom serum in the lower. ""The Indian dance is a synthesis that illustrates the poetical and aesthetic approach,"" wrote Charlot, ""the research of modern science is analytical and factual.""",,,,,"https://gis.tempe.gov/publicart/Charlot_Mans_Wisdom,_Subdues.jpg",Jean Charlot ,1951,1951,,,,
-111.934101,33.4182490000001,29,ASU Art,Devil Dancer,<font size='2'><b>Artist:</b> Gary Slater <br><font size='2'><b>Year:</b> 1979,33.418249,-111.934101,North of Memorial Union,Steel,<font size='2'><b>Artist:</b> Gary Slater <br><font size='2'><b>Year:</b> 1979,"A gentle breeze set this 1979 Corten steel sculpture in motion. Purchased for the Memorial Union Art Collection, Devil Dancer spins on its base resembling the local phenomenon - the dust devil. Tempe artist Gary Slater complete commission for many public and private collections, including the Scottsdale Center for the Arts, Arizona; Albright College, Reading Pennsylvania; New Mexico Museum of Fine Arts, Santa Fe; Nabisco Corporation, New Jersey; University of Minnesota, Minneapolis; International Harvester, Chicago; City of Palo Alto, California; and the cities of Glendale, Mesa and Phoenix, Arizona.",,,,,https://gis.tempe.gov/publicart/Slater_Devil_Dancer.jpg,Gary Slater ,1979,1979,,,,
-111.934101,33.4182490000001,30,All Art,Devil Dancer,<font size='2'><b>Artist:</b> Gary Slater <br><font size='2'><b>Year:</b> 1979,33.418249,-111.934101,North of Memorial Union,Steel,<font size='2'><b>Artist:</b> Gary Slater <br><font size='2'><b>Year:</b> 1979,"A gentle breeze set this 1979 Corten steel sculpture in motion. Purchased for the Memorial Union Art Collection, Devil Dancer spins on its base resembling the local phenomenon - the dust devil. Tempe artist Gary Slater complete commission for many public and private collections, including the Scottsdale Center for the Arts, Arizona; Albright College, Reading Pennsylvania; New Mexico Museum of Fine Arts, Santa Fe; Nabisco Corporation, New Jersey; University of Minnesota, Minneapolis; International Harvester, Chicago; City of Palo Alto, California; and the cities of Glendale, Mesa and Phoenix, Arizona.",,,,,https://gis.tempe.gov/publicart/Slater_Devil_Dancer.jpg,Gary Slater ,1979,1979,,,,
