countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
CARTER,ARDMORE,01I030,125,LINCOLN ES,275.0,(580) 223-2477,Ellen Patty,PO Box 1709,Ardmore,OK,73402.0,5-Jan,24
CARTER,ARDMORE,01C029,135,WILL ROGERS ES,484.0,(580) 223-2482,Johncy Martin,PO Box 1709,Ardmore,OK,73402.0,PK-KG,33
CARTER,ARDMORE,01I025,505,ARDMORE MS,660.0,(580) 223-2475,Cindy Huddleston,PO Box 1709,Ardmore,rOK,73402.0,8-Jun,50
CARTER,ARDMORE,01C024,705,ARDMORE HS,789.0,(580) 226-7680,James Falvey,PO Box 1709,Ardmore,K,73402.0,12-Sep,72
CARTER,SPRINGER,01I011,105,SPRINGER ES,146.0,(580) 653-2471,Brandi Price,16624 Us Hwy 77,Springer,OK,73458.0,PK-08,22
CARTER,SPRINGER,01C029,705,SPRINGER HS,56.0,(580) 653-2471,Russell Noland,16624 Us Hwy 77,Springer,KO,73458.0,12-Sep,18
CARTER,PLAINVIEW,01I025,105,PLAINVIEW PRIMARY ES,418.0,(580) 223-5757,Lisa Moore,1140 South Plainview Rd,Ardmore,OK,73401.0,PK-02,37
CARTER,PLAINVIEW,01I030,110,PLAINVIEW INTERMEDIATE ES,344.0,(580) 223-6437,Julie Altom,1140 South Plainview Rd,Ardmore,OmK,73401.0,5-Mar,34
CARTER,PLAINVIEW,01I025,505,PLAINVIEW MS,336.0,(580) 223-6502,Tim Parhan,1140 South Plainview Rd,Ardmore,OK,73401.0,8-Jun,37
CARTER,PLAINVIEW,01I030,705,PLAINVIEW HS,432.0,(580) 223-5877,Brian Nickel,1140 South Plainview Rd,Ardmore,lOK,73401.0,12-Sep,43
CARTER,LONE GROVE,01C029,105,LONE GROVE INTERMEDIATE SCHOOL,334.0,(580) 657-3270,Amy Benson,PO Box 1330,Lone Grove,OK,73443.0,5-Mar,30
CARTER,LONE GROVE,01I004,110,LONE GROVE PRIMARY ES,447.0,(580) 657-4367,Tonya Finnerty,PO Box 1330,Lone Grove,OK,73443.0,PK-02,35
CARTER,LONE GROVE,01C032,505,LONE GROVE MS,314.0,(580) 657-3132,Meri Jayne Miller,PO Box 1330,Lone Grove,aOK,73443.0,8-Jun,39
CARTER,LONE GROVE,01I030,705,LONE GROVE HS,420.0,(580) 657-3133,Chris Sudderth,PO Box 1330,Lone Grove,ObK,73443.0,12-Sep,50
CARTER,WILSON,08I020,105,WILSON ES,320.0,(580) 668-2355,Clifford Benson,1860 Hewitt Rd,Wilson,OK,73463.0,PK-08,27
CARTER,WILSON,02I046,705,WILSON HS,160.0,(580) 668-2317,Gary S. Labeth,1860 Hewitt Rd,Wilson,OK,73463.0,12-Sep,20
CARTER,HEALDTON,01I004,105,HEALDTON ES,226.0,(580) 229-1201,Donielle Cantwell,PO Box 490,Healdton,OK,73438.0,PK-05,21
CARTER,HEALDTON,03I015,505,HEALDTON MS,111.0,(580) 229-0303,Greg Munholland,PO Box 490,Healdton,K,73438.0,8-Jun,16
CARTER,HEALDTON,01C024,705,HEALDTON HS,174.0,(580) 229-0540,Justin Kana,PO Box 490,Healdton,KO,73438.0,12-Sep,23
CARTER,FOX,01C028,105,FOX ES,241.0,(580) 673-2083,Mark Williams,PO Box 248,Fox,OK,73435.0,PK-08,24
CARTER,FOX,01I011,705,FOX HS,99.0,(580) 673-2082,Jason Wright,PO Box 248,Fox,KO,73435.0,12-Sep,13
CARTER,DICKSON,01I025,105,DICKSON ES,353.0,(580) 223-9509,Debby Custer,4762 State Hwy 199,Ardmore,K,73401.0,PK-02,30
CARTER,DICKSON,07I072,110,DICKSON UPPER ES,283.0,(580) 223-1443,David Gardner,4762 State Hwy 199,Ardmore,K,73401.0,5-Mar,28
CARTER,DICKSON,02I046,510,DICKSON MS,270.0,(580) 223-2700,Matt Krimmer,4762 State Hwy 199,Ardmore,OK,73401.0,8-Jun,33
CARTER,DICKSON,01C029,705,DICKSON HS,396.0,(580) 226-0633,Rex Trent,4762 State Hwy 199,Ardmore,K,73401.0,12-Sep,42
CHEROKEE,LOWREY,02I046,105,LOWREY PUBLIC SCHOOL,134.0,(918) 456-4053,Bryan Hix,21132 East 640 Rd,Tahlequah,OK,74464.0,PK-08,15
CHEROKEE,NORWOOD,02I046,105,NORWOOD PUBLIC SCHOOL,202.0,(918) 478-3092,Diana Garnatz,7966 West 790 Rd,Hulbert,OK,74441.0,PK-08,18
CHEROKEE,WOODALL,02I046,105,WOODALL PUBLIC SCHOOL,488.0,(918) 456-1581,Cris Wyse,14090 West 835 Rd,Tahlequah,OK,74464.0,PK-08,36
CHEROKEE,SHADY GROVE,01I030,105,SHADY GROVE PUBLIC SCHOOL,154.0,(918) 772-2511,Emmett Thompson,11042 West Shady Grove Rd,Hulbert,OK,74441.0,PK-08,18
CHEROKEE,PEGGS,01I011,105,PEGGS PUBLIC SCHOOL,256.0,(918) 598-3412,Carolyn Robbins,PO Box 119,Peggs,OK,74452.0,PK-08,18
CHEROKEE,GRAND VIEW,01C029,105,GRAND VIEW PUBLIC SCHOOL,635.0,(918) 456-5131,Allen Rule,15481 North Jarvis Rd,Tahlequah,OK,74464.0,PK-08,57
CHEROKEE,BRIGGS,02I046,105,BRIGGS PUBLIC SCHOOL,496.0,(918) 456-4221,George Ritzhaupt,17210 South 569 Rd,Tahlequah,OK,74464.0,PK-08,37
CHEROKEE,TENKILLER,01C029,105,TENKILLER PUBLIC SCHOOL,291.0,(918) 457-5996,Keith Fisher,26106 East 863 Rd,Welling,OK,74471.0,PK-08,28
CHEROKEE,KEYS,02I046,105,KEYS ES,538.0,(918) 456-4501,Robin Gibson,19061 East 840 Rd,Park Hill,OK,74451.0,PK-08,54
CHEROKEE,KEYS,01I030,705,KEYS HS,327.0,(918) 458-1835,Leon Ashlock,26622 South 520 Rd,Park Hill,K,74451.0,12-Sep,32
CHEROKEE,HULBERT,01I004,105,HULBERT ES,331.0,(918) 772-2501,Taf Morphis,PO Box 188,Hulbert,qOK,74441.0,PK-06,24
CHEROKEE,HULBERT,11I016,615,HULBERT JR-SR HS (JR),94.0,(918) 772-2501,Brad Ferguson,PO Box 188,Hulbert,OK,74441.0,8-Jul,8
CHEROKEE,UHLBERT,11I016,715,HULBERT JR-SR HS (SR),202.0,(918) 772-2501,Brad Ferguson,PO Box 188,Hulbert,K,74441.0,12-Sep,25
CHEROKEE,TAHLEQUAH,14I002,115,SEQUOYAH ES,242.0,(918) 458-4130,Tanya Jones,425 South College,Tahlequah,OK,74464.0,PK-PK,18
CHEROKEE,TAHLEQUAH,01I004,210,CHEROKEE ES,415.0,(918) 458-4110,Marissa Mccoy,800 E Goingsnake,Tahlequah,OsK,74464.0,KG-05,39
CHEROKEE,TAHLEQUAH,01I030,212,GREENWOOD ES,557.0,(918) 458-4120,Susan Vanzant,400 E Ross,Tahlequah,K,74464.0,KG-05,44
CHEROKEE,TAHLEQUAH,01I004,225,HERITAGE ES,512.0,(918) 458-4180,Lacie Davenport,333 Southridge Rd,Tahlequah,OK,74464.0,KG-05,40
CHEROKEE,TAHLEQUAH,08I020,520,TAHLEQUAH MS,600.0,(918) 458-4140,Jaycie Smith,871 Pendleton,Tahlequah,KO,74464.0,8-Jun,72
CHEROKEE,TAHLEQUAH,01C019,705,TAHLEQUAH HS,1183.0,(918) 458-4150,Jeff Thorne,591 Pendleton St,Tahlequah,OaK,74464.0,12-Sep,106
CHEROKEE,CHEROKEE IMMERSION CHARTER SCH,01C032,971,CHEROKEE IMMERSION CHARTER SCH,109.0,(918) 207-4900,Holly Davis,PO Box 520,Tahlequah,OK,74465.0,PK-08,13
CHOCTAW,GRANT,04I075,105,GRANT PUBLIC SCHOOL,157.0,(580) 326-8315,Buck Hammers,PO Box 159,Grant,K,74738.0,PK-08,13
CHOCTAW,SWINK,01I004,105,SWINK PUBLIC SCHOOL,177.0,(580) 873-2695,Mark Bush,PO Box 73,Swink,OK,74761.0,PK-08,14
CHOCTAW,BOSWELL,01C022,105,BOSWELL ES,250.0,(580) 566-2735,Rick Grimes,PO Box 839,Boswell,OK,74727.0,PK-06,21
CHOCTAW,BOSWELL,09I022,515,BOSWELL MS,51.0,(580) 566-2735,Rick Grimes,PO Box 839,Boswell,K,74727.0,8-Jul,13
CHOCTAW,BOSWELL,01I011,715,BOSWELL HS,78.0,(580) 566-2735,Rick Grimes,PO Box 839,Boswell,K,74727.0,12-Sep,13
CHOCTAW,FORT TOWSON,01C028,105,FORT TOWSON ES,191.0,(580) 873-2780,Ami Payne,PO Box 39,Fort Towson,K,74735.0,PK-06,21
CHOCTAW,FORT TOWSON,01C032,605,FORT TOWSON JHS,76.0,(580) 873-2325,Phill Hall,PO Box 39,Fort Towson,OK,74735.0,8-Jul,15
CHOCTAW,FORT TOWSON,01C029,705,FORT TOWSON HS,147.0,(580) 873-2325,Phil Hall,PO Box 39,Fort Towson,OgK,74735.0,12-Sep,21
CHOCTAW,SOPER,01C032,105,SOPER ES,267.0,(580) 345-2211,Tonya Scott,PO Box 149,Soper,OK,74759.0,PK-08,22
CHOCTAW,SOPER,01C022,705,SOPER HS,137.0,(580) 345-2211,James Eberts,PO Box 149,Soper,OcK,74759.0,12-Sep,17
CHOCTAW,HUGO,01I030,135,HUGO ES,475.0,(580) 326-8373,Nancy Welch,208 N 2Nd St,Hugo,OK,74743.0,PK-03,31
CHOCTAW,HUGO,06I080,140,HUGO INTERMEDIATE,150.0,(580) 326-0106,Vivian Shanklin,208 N 2Nd St,Hugo,KO,74743.0,5-Apr,13
CHOCTAW,HUGO,09I022,510,HUGO MS,227.0,(580) 326-3365,Anna Pate,208 N 2Nd St,Hugo,K,74743.0,8-Jun,26
CHOCTAW,HUGO,02I046,705,HUGO HS,320.0,(580) 326-9648,Earl Dalke,208 N 2Nd St,Hugo,sOK,74743.0,12-Sep,29
CIMARRON,BOISE CITY,03C022,105,BOISE CITY ES,170.0,(580) 544-3161,Betty Smallwood,PO Box 1117,Boise City,OK,73933.0,PK-06,18
CIMARRON,BOISE CITY,01C028,505,BOISE CITY JHS,42.0,(580) 544-3161,Betty Smallwood,PO Box 1117,Boise City,KO,73933.0,8-Jul,12
CIMARRON,BOISE CITY,01C032,705,BOISE CITY HS,84.0,(580) 544-3111,Cassie Graham,PO Box 1115,Boise City,OnK,73933.0,12-Sep,16
CIMARRON,FELT,01C029,105,FELT ES,50.0,(580) 426-2220,Christopher May,101 South Lincoln,Felt,OK,73937.0,PK-08,11
CIMARRON,FELT,01I011,705,FELT HS,32.0,(580) 426-2220,Christopher May,101 South Lincoln,Felt,OdK,73937.0,12-Sep,8
CIMARRON,KEYES,01I030,105,KEYES ES,50.0,(580) 546-7231,James Washburn,PO Box 47,Keyes,OK,73947.0,PK-08,12
CIMARRON,KEYES,01I025,705,KEYES HS,25.0,(580) 546-7231,James Washburn,PO Box 47,Keyes,KO,73947.0,12-Sep,9
CLEVELAND,ROBIN HILL,01I004,105,ROBIN HILL PUBLIC SCHOOL,280.0,(405) 321-4186,James Martin,4801 East Franklin Rd,Norman,OK,73026.0,PK-08,18
CLEVELAND,MOORE,01C019,103,CENTRAL ES,518.0,(405) 735-4140,Becky Jackson,123 Northwest Second St,Moore,K,73160.0,PK-06,37
CLEVELAND,MOORE,14I002,107,FAIRVIEW ES,680.0,(405) 735-4170,Jennifer Mcmanus,2431 Southwest 89Th St,Oklahoma City,K,73159.0,PK-06,44
CLEVELAND,MOORE,14I002,108,KELLEY ES,476.0,(405) 735-4400,Dena Taylor,1900 North Janeway Ave,Moore,OK,73160.0,PK-06,34
CLEVELAND,MOORE,01C029,109,NORTHMOOR ES,423.0,(405) 735-4420,Vernona Decarlo,211 Northeast 19Th,Moore,OK,73160.0,PK-06,31
CLEVELAND,MOORE,01I004,110,SOUTHGATE-RIPPETOE ES,597.0,(405) 735-4480,Neal Johnson,500 North Norman Ave,Moore,KO,73160.0,PK-06,48
CLEVELAND,MOORE,01I004,112,PLAZA TOWERS ES,427.0,(405) 735-4430,Patrick Chase,852 Southwest 11Th St,Moore,OK,73160.0,PK-06,31
CLEVELAND,MOORE,01I030,113,SKY RANCH ES,664.0,(405) 735-4460,Debra Hendrix,9501 South Western Ave,Oklahoma City,KO,73139.0,PK-06,42
CLEVELAND,MOORE,01C024,117,KINGSGATE ES,516.0,(405) 735-4410,Karie Hill,1400 Kingsgate Rd,Oklahoma City,K,73159.0,PK-06,34
CLEVELAND,MOORE,01C032,120,HOUCHIN ES,589.0,(405) 735-4190,Kyle Harrison,3200 Webster St,Moore,K,73160.0,PK-06,35
CLEVELAND,MOORE,01I025,125,WINDING CREEK ES,646.0,(405) 735-4510,Paula Gifford,1401 Northeast 12Th St,Moore,KO,73160.0,PK-06,44
CLEVELAND,MOORE,01I004,130,SANTA FE ES,581.0,(405) 735-4450,Charla Uhles,501 North Santa Fe Ave,Moore,OmK,73160.0,PK-06,38
CLEVELAND,MORE,14I002,135,APPLE CREEK ES,565.0,(405) 735-4100,Pamela Huston,1101 Southeast 14Th St,Moore,OK,73160.0,PK-06,35
CLEVELAND,MOORE,01C019,140,RED OAK ES,423.0,(405) 735-4440,Amber Balderrama,11224 South Pennsylvania Ave,Oklahoma City,OK,73170.0,PK-06,30
LEVELAND,MtOORE,14I002,145,BRIARWOOD ES,590.0,(405) 735-4110,Shelley Mcmillin,14901 South Hudson Ave,Oklahoma City,KO,73170.0,PK-06,35
CLEVELAND,MOORE,14I002,155,FISHER ES,499.0,(405) 735-4180,Shannon Thompson,11800 Southwood Drive,Oklahoma City,OK,73170.0,PK-06,33
LEVELAND,MOOqRE,14I002,160,SOONER ES,543.0,(405) 735-4470,Kevin Mcelroy,5420 Southeast 89Th St,Oklahoma City,KO,73135.0,PK-06,35
CLEVELAND,MOORE,01I011,165,EARLYWINE ES,478.0,(405) 735-4150,Ben Randall,12800 South May Ave,Oklahoma City,K,73170.0,PK-06,35
CLEVELAND,MOORE,01I030,170,BROADMOORE ES,646.0,(405) 735-4120,Kathy Massey,3401 South Broadway St,Moore,gOK,73160.0,PK-06,42
CLEVELAD,MOORE,14I002,175,EASTLAKE ES,476.0,(405) 735-4160,Cynthia Zink,1301 Southwest 134Th St,Oklahoma City,K,73170.0,PK-06,32
CLEVELAND,MOORE,01C022,180,BRYANT ES,572.0,(405) 735-4130,Kristen Kuepker,9400 South Bryant Ave,Oklahoma City,K,73160.0,PK-06,38
CLEVELAND,MOORE,14I002,181,WAYLAND BONDS ES,555.0,(405) 735-4500,Shawna Wilson,14025 South May Ave,Oklahoma City,KO,73170.0,PK-06,36
CLEVELAND,MOORE,01C028,185,OAKRIDGE ES,576.0,(405) 735-4530,Robin Anderson,3201 South Santa Fe,Moore,OK,73160.0,PK-06,37
CLEVELAND,MOORE,01I025,190,HERITAGE TRAILS ES,856.0,(405) 735-4520,Jason Perez,1801 South Bryant Ave,Moore,eOK,73160.0,PK-06,46
CLEVELAND,MOORE,01C028,195,SOUTH LAKE ES,421.0,(405) 735-4660,Amy Simpson,12627 S Portland,Oklahoma City,bOK,73170.0,PK-06,24
CLEVELAND,MOORE,01C019,610,BRINK JHS,986.0,(405) 735-4540,David Peak,11420 South Western Ave,Oklahoma City,OrK,73170.0,8-Jul,65
CLEVELAND,MOpORE,14I002,650,HIGHLAND EAST JHS,681.0,(405) 735-4580,Mark Archer,1200 Southeast Fourth St,Moore,K,73160.0,8-Jul,59
CLEVELAND,MOORE,01C028,655,HIGHLAND WEST JHS,603.0,(405) 735-4600,Peggy Pate,901 North Santa Fe Ave,Moore,OiK,73160.0,8-Jul,48
CyLEVELAND,MbOORE,14I002,680,WEST JHS,631.0,(405) 735-4620,Daniel Reed,9400 South Pennsylvania Ave,Oklahoma City,K,73159.0,8-Jul,58
CLEVELAND,MOORE,01C029,685,CENTRAL JHS,611.0,(405) 735-4560,Tammy Baker,400 North Broadway St,Moore,OK,73160.0,8-Jul,49
CLEVLAND,MOOER,14I002,705,MOORE HS,2402.0,(405) 735-4700,Mike Coyle,300 North Eastern Ave,Moore,aOK,73160.0,12-Sep,158
CLEVELAND,MOORE,01C022,710,WESTMOORE HS,2247.0,(405) 735-4800,Mark Hunt,12613 South Western Ave,Oklahoma City,OfK,73170.0,12-Sep,145
CLEVEALND,OMORE,14I002,715,SOUTHMOORE HS,2081.0,(405) 735-4900,Roy Smith,2901 South Santa Fe,Moore,K,73170.0,12-Sep,137
CLEVELAND,NORMAN,14I029,107,LAKEVIEW ES,215.0,(405) 366-5899,Paula Palermo,3310 108Th Ave Northeast,Norman,KO,73071.0,PK-05,21
CLEVELAND,NORMAN,02I001,110,ADAMS ES,569.0,(405) 366-5972,Alice Graddy,817 Denison Drive,Norman,K,73069.0,PK-05,44
CLEVELAND,NOMAN,14I029,112,CLEVELAND ES,604.0,(405) 366-5875,Ty Bell,500 North Sherry Ave,Norman,KO,73069.0,PK-05,42
CLEVELAND,NORMAN,01I025,115,JACKSON ES,517.0,(405) 366-5884,Craig Stevens,520 Wylie Rd,Norman,OK,73069.0,PK-05,45
CLEVELAND,NOmRMAN,14I029,120,JEFFERSON ES,380.0,(405) 366-5889,Dominic Barone,250 North Cockrel Ave,Norman,KO,73071.0,PK-05,46
CLEVELAND,NORMAN,01C019,122,KENNEDY ES,421.0,(405) 366-5894,Montie Koehn,621 Sunrise St,Norman,OqK,73071.0,PK-05,37
CLEVELAND,NORMAN,01C022,125,LINCOLN ES,310.0,(405) 366-5904,Olivia Dean,915 Classen Blvd,Norman,K,73071.0,PK-05,27
CEVELAND,ONRMAN,14I029,130,MADISON ES,425.0,(405) 366-5910,Annette Williams,500 James Drive,Norman,OK,73072.0,PK-05,34
CLEVELAND,NORMAN,01I025,135,MCKINLEY ES,293.0,(405) 366-5914,Carol Emerson,728 South Flood Ave,Norman,OK,73069.0,PK-05,27
CLEVELAND,NORMAN,01C019,140,EISENHOWER ES,627.0,(405) 366-5879,Susan Powell,1415 Fairlawn Drive,Norman,OK,73071.0,PK-05,46
CLEVELAND,NORMAN,01I025,145,WILSON ES,278.0,(405) 366-5932,Chris Crelia,800 North Peters Ave,Norman,OK,73069.0,PK-05,30
CLEVELAND,NORMAN,02I046,150,MONROE ES,439.0,(405) 366-5927,Lori Connery,1601 Mcgee Drive,Norman,OK,73072.0,PK-05,35
CLEVELAND,NORMAN,01C029,151,RONALD REAGAN ES,543.0,(405) 366-5994,Carol Burton,1601 24Th Ave Se,Norman,K,73071.0,PK-05,38
CLEVELAND,NORMAN,01C032,153,ROOSEVELT ES,659.0,(405) 447-6581,Tiffany Dixon,4250 West Tecumseh Rd,Norman,eOK,73072.0,PK-05,50
CLEVELAND,NORMAN,01C028,155,TRUMAN ES,404.0,(405) 366-5980,Robye Jackson,600 Parkside Rd,Norman,OcK,73072.0,5-Mar,41
CLEVELAND,NORMAN,11I016,160,WASHINGTON ES,535.0,(405) 366-5984,Linda Parsons,600 48Th St Southeast,Norman,OK,73026.0,PK-05,39
CLEVELAND,NORMAN,01C024,165,TRUMAN PRIMARY SCHOOL,524.0,(405) 366-5949,Kristie Eselin,601 Meadow Ridge Rd,Norman,lOK,73072.0,PK-08,44
CLEVELAND,NORMAN,01I011,170,DIMENSIONS ACADEMY,95.0,(405) 579-1880,Paul Tryggestad,1101 East Main St,Norman,OK,73071.0,KG-08,38
xCLEVELAND,NORAN,14I029,500,IRVING MS,815.0,(405) 366-5941,Linda Baxter,125 Vicksburg Ave,Norman,KO,73071.0,8-Jun,65
CLEVELAND,NORMAN,01I004,501,ALCOTT MS,720.0,(405) 366-5845,Dana Morris,1919 West Boyd St,Norman,K,73069.0,8-Jun,60
CLEVELAND,NORMAN,01C029,502,LONGFELLOW MS,745.0,(405) 366-5948,Shelly Ellis,215 North Ponca Ave,Norman,OK,73071.0,8-Jun,63
CLEVELAND,NORMAN,14I029,504,WHITTIER MS,1130.0,(405) 366-5956,Gayla Mears,2000 West Brooks St,Norman,OaK,73069.0,8-Jun,68
CLEVELAND,NORMAN,01I025,705,NORMAN HS,1992.0,(405) 366-5812,Scott Beck,911 West Main St,Norman,KO,73069.0,12-Sep,155
CLEVELAND,NORMAN,01C028,710,NORMAN NORTH HS,2298.0,(405) 366-5954,Peter Liesenfeld,1809 Stubbeman Ave,Norman,cOK,73069.0,12-Aug,173
CLEVELADN,NORAN,14I029,740,DIMENSIONS ACADEMY,281.0,(405) 579-1880,Paul Tryggestad,1101 East Main St,Norman,K,73071.0,12-Sep,32
CLEVELAND,NOBLE,01I025,105,KATHERINE I. DAILY ES,575.0,(405) 872-3406,Michael Prior,300 South Fifth St,Noble,OK,73068.0,PK-01,33
CLEVELAND,NOBLE,01I011,110,PIONEER INTERMEDIATE ES,414.0,(405) 872-3472,Karen Canfield,611 Ash St,Noble,KO,73068.0,5-Apr,28
CLEVELAND,NOBLE,01C024,115,JOHN K. HUBBARD ES,434.0,(405) 872-9201,Nathan Gray,1104 Maguire Rd,Noble,OK,73068.0,3-Feb,31
CLEVELAND,NOBLE,02I001,510,CURTIS INGE MS,606.0,(405) 872-3495,Ronnie Fulks,1201 North Eighth St,Noble,KO,73068.0,8-Jun,57
CLEVELAND,NOBLE,01C029,705,NOBLE HS,831.0,(405) 872-3441,Steve Barrett,4601 East Etowah Rd,Noble,K,73068.0,12-Sep,64
CLEVELAND,LEXINGTON,01I025,105,LEXINGTON ES,486.0,(405) 527-7236,Steve Blair,420 Northeast Fourth St,Lexington,OK,73051.0,PK-04,40
CLEVELAND,LEXINGTON,16I008,110,LEXINGTON INTERMEDIATE SCHOOL,166.0,(405) 527-7236,Steve Blair,420 Northeast Fourth St,Lexington,OyK,73051.0,6-May,24
CLEVELAND,LEXINGTON,01I011,510,LEXINGTON MS,176.0,() -,John Speir,701 South Main St,Oklahoma City,OK,74012.0,8-Jul,35
CLEVELAND,LEXINGTON,16I001,705,LEXINGTON HS,331.0,(405) 527-7236,Ryan Pieper,801 East Broadway,Lexington,KO,73051.0,12-Sep,37
CLEVELAND,LITTLE AXE,01C032,105,LITTLE AXE ES,632.0,(405) 447-0913,Brian Tupper,2000 168Th Ave Northeast,Norman,OK,73026.0,PK-05,41
CLEVELAND,LITTLE AXE,01I011,505,LITTLE AXE MS,305.0,(405) 329-2156,Dalton Griffin,2000 168Th Ave Northeast,Norman,KO,73026.0,8-Jun,30
CLEVELAND,LITTLE AXE,20I026,715,LITTLE AXE HS,349.0,(405) 329-1612,Carrie Tucker,2000 168Th Ave Northeast,Norman,K,73026.0,12-Sep,35
COAL,COTTONWOOD,01C022,105,COTTONWOOD PUBLIC SCHOOL,177.0,(580) 927-3907,John Daniel,PO Box 347,Coalgate,KO,74538.0,PK-08,24
COAL,COALGATE,01I004,105,EMERSON ES,413.0,(580) 927-2350,Greg Davidson,2 West Cedar,Coalgate,OK,74538.0,PK-06,40
COAL,COALGATE,01C022,505,WALLACE BYRD MS,102.0,(580) 927-3560,Phil Wilkenson,2 West Cedar,Coalgate,OwK,74538.0,8-Jul,31
COAL,COALGATE,01C028,705,COALGATE HS,224.0,(580) 927-2592,Kris Hall,2 West Cedar,Coalgate,KO,74538.0,12-Sep,31
COAL,TUPELO,14I002,105,TUPELO ES,190.0,(580) 845-2802,Jason Goostree,PO Box 239,Tupelo,OK,74572.0,PK-08,18
COAL,TUPELO,04I075,705,TUPELO HS,81.0,(580) 845-2381,Bill Godwin,PO Box 239,Tupelo,OfK,74572.0,12-Sep,15
COMANCHE,FLOWER MOUND,01I025,105,FLOWER MOUND PUBLIC SCHOOL,331.0,(580) 353-4088,Diana Jackson,2805 Southeast Flower Mound Rd,Lawton,OK,73501.0,PK-05,20
COMANCHE,BISHOP,02I093,105,BISHOP PUBLIC SCHOOL,523.0,(580) 353-4870,Howard Hampton,2204 Southwest Bishop Rd,Lawton,OK,73505.0,PK-06,33
COMANCHE,CACHE,01C029,105,CACHE PRIMARY ES,333.0,(580) 429-3542,Jacqueline Green,102 East H Ave,Cache,OK,73527.0,PK-01,25
COMANCHE,CACHE,16I001,110,CACHE INTERMEDIATE ES,400.0,(580) 429-8536,Rellon Sampler,102 East H Ave,Cache,OK,73527.0,4-Feb,33
COMANCHE,ACHE,16I001,505,CACHE MS,273.0,(580) 429-8489,Mitch Ange,102 East H Ave,Cache,K,73527.0,8-Jul,35
COMANCHE,CACHE,02I001,530,CACHE 5TH AND 6TH GRADE MS,307.0,(580) 429-0222,Debbie Hoffman,102 East H Ave,Cache,KO,73527.0,6-May,31
COMANCHE,CACHE,01I011,705,CACHE HS,539.0,(580) 429-3214,Corey Holland,102 East H Ave,Cache,KO,73527.0,12-Sep,52
COMANCHE,INDIAHOMA,01I004,105,INDIAHOMA ES,148.0,(580) 246-3333,Greg Ellis,PO Box 8,Indiahoma,OK,73552.0,PK-08,22
COMANCHE,INDIAHOMA,09I034,705,INDIAHOMA HS,62.0,(580) 246-3333,Greg Ellis,PO Box 8,Indiahoma,K,73552.0,12-Sep,14
COMANCHE,STERLING,01I030,105,STERLING ES,301.0,(580) 365-4166,Sandra Fehring,PO Box 158,Sterling,OK,73567.0,PK-08,26
COMANCHE,STERLING,01C022,705,STERLING HS,111.0,(580) 365-4303,Marty Curry,PO Box 158,Sterling,KO,73567.0,12-Sep,16
COMANCHE,GERONIMO,01I030,105,GERONIMO ES,198.0,(580) 353-0882,Amy Latimer,800 West Main St,Geronimo,K,73543.0,PK-06,16
COMANCHE,GERONIMO,01C028,505,GERONIMO MS,49.0,(580) 355-3160,Trae Koch,800 West Main St,Geronimo,OK,73543.0,8-Jul,15
COMANCHE,GERONIMO,01I004,705,GERONIMO HS,90.0,(580) 355-3160,Trae Koch,800 West Main St,Geronimo,K,73543.0,12-Sep,16
COMANCHE,LAWTON,16I008,105,ADAMS ES,224.0,(580) 353-7983,Sharon Havron,3501 Northwest Ferris Ave,Lawton,OK,73505.0,KG-05,17
COMANCHE,LAWTON,02I046,106,ALMOR WEST ES,354.0,(580) 536-6006,Stan Melby,6902 Southwest Delta Ave,Lawton,K,73505.0,PK-05,23
COMANCHE,LAWTON,01C022,107,BROCKLAND ES,196.0,(580) 536-6948,Calvin Prince,6205 Northwest Ferris Ave,Lawton,K,73505.0,PK-05,19
COMANCHE,LAWTON,01I030,108,CARRIAGE HILLS ES,366.0,(580) 248-6161,Larry Stormer,215 Southeast Warwick Way,Lawton,OK,73501.0,PK-05,27
COMANCHE,LAWTON,02I046,110,CLEVELAND ES,306.0,(580) 353-8861,Ora Fitzgerald,1202 Southwest 27Th St,Lawton,OK,73505.0,PK-05,23
COMANCHE,LAWTON,01I025,114,CROSBY PARK ES,278.0,(580) 353-7107,Dana Moore,1602 Northwest Horton Blvd,Lawton,KO,73505.0,KG-05,20
COMANCHE,LAWTON,01I004,122,EDISON ES,391.0,(580) 536-4223,Donna Catlin,5801 Northwest Columbia Ave,Lawton,OK,73505.0,KG-05,29
COMANCHE,LAWTON,01C029,125,EISENHOWER ES,340.0,(580) 355-4599,Tamie Barrett,315 Southwest 52Nd St,Lawton,wOK,73505.0,KG-05,47
COMANCHE,LAWTON,01I004,135,GERONIMO ROAD ES,611.0,(580) 248-7004,Mikel Ford,5727 Geronimo Rd,Fort Sill,K,73503.0,PK-05,36
COMANCHE,LATWON,16I008,140,RIDGECREST ES,495.0,(580) 355-6033,David Dehaven,1614 Northwest 47Th St,Lawton,OK,73505.0,KG-05,39
COMANCHE,LAWTON,01C022,148,HUGH BISH ES,352.0,(580) 248-2244,Phil Smith,5611 Northwest Alan A Dale Lane,Lawton,K,73505.0,PK-05,27
COMANCHE,LAWTON,02I046,160,BEGINNINGS ACADEMY,370.0,(580) 585-6407,Rhonda Weber,501 Northwest Woodridge Drive,Lawton,OK,73507.0,PK-PK,23
