OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,MATERIAL,MODEL_TYPE,ASSET_HEIGHT,ASBLT,INSTALL_DATE,COMMENTS,CATEGORY,STYLE,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,OWNERSHIP_DATE,ADDDTTM,MODDTTM,MAINTAINED_BY,LAST_ASSET_VERIFICATION_DATE,MAINTENANCE_FINANCIAL_RESP,MAINTENANCE_AGREEMENT,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,LOG_COMMENT_1,LOG_COMMENT_2,LOG_COMMENT_3,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,DATE_MVW_LAST_UPDATED,SHAPE_Length,SHAPE_Area
1088,764700,16,12830,RRX-101232U,RRX,SHILSHOLE AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL CROSSING 3 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, Standard Oil E; Milepost designation in ERROR. There are two xings servicing same property. 3 tracks ACAC POOR - tracks are coming out of the ground, pavement is very eroded. PRIVATE",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/09/19 00:00:00+00,POOR,2019/09/19 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Shilshole_Ave.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101232U_InspectRecord_20190919.pdf,,9,2023/09/26 19:13:07+00,100.516992953272,-746.146591248081
1089,764614,16,23532,RRX-096193S,RRX,WEST MARGINAL WAY SW BETWEEN SW ANDOVER ST AND SW DAKOTA ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-YARD,0,,,"PRIVATE along WMW; Two ENS signs -  Blue ENS sign says 096192K, B&W ENS sign says 096193S. 1 yard track AC/AC FAIR - mud and dirt gathering, chipped asphalt . WB traffic has stop, W10-1 old fashioned . EB traffic has 2 ENS signs.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,FAIR,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096193S_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,83.6302370080873,455.957635411349
1090,764615,16,23530,RRX-096194Y,RRX,WEST MARGINAL WAY SW BETWEEN MARGINAL PL SW AND MARGINAL SB PL SW CROSSING 1 TRACKS,RRX-AC/PC,RRX-YARD,0,,,"PRIVATE; near Terminal 5 Quiet Zone; Coordinates updated 8/6/19. 1 yard track, north part of track is AC/AC FAIR - eroded asphalt, overgrown weed. South part is AC/PC FAIR - some weeds. Next to Global Warehouse, only traffic source. WB traffic has stop sign. Confirm wtih BNSF",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,FAIR,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096194Y_InspectRecord_20190802.pdf,,,,,,5,2023/09/26 19:13:07+00,239.310169875345,-1764.48465042078
1091,764600,16,22454,RRX-096173F,RRX,SW IDAHO ST BETWEEN DEAD END AND WEST MARGINAL WAY SW CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"Alaska Marine, listed as PUBLIC in FRA; 2 tracks AC/AC FAIR - some erosion. WB traffic has stop sign . EB traffic has W10-1 (yellow), pole with: stop sign, ENS, W10-1 (B&W)",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,FAIR,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096173F_InspectRecord_20190802.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,122.227803318476,-759.168097014611
1092,764601,16,286968,RRX-096174M,RRX,DUWAMISH RIVER TRL BETWEEN NP RR AND SW FRONT ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"PRIVATE - Chemithon (5430 W Marginal). 2 tracks AC/PC FAIR - grass growing on tracks. 2 ENS, 1 stop, 1 W10-1  PRIVATE sign",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/15 00:00:00+00,FAIR,2019/08/15 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096174M_InspectRecord_20190815.pdf,,,,,,5,2023/09/26 19:13:07+00,103.545285427537,-790.749932233408
1093,764756,16,14403,RRX-809579N,RRX,EAST MARGINAL WAY S BETWEEN S FIDALGO ST AND 1ST AVE S CROSSING 1 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"CalPortland. 1 indy track AC/PC GOOD - some dirt, but polished otherwise. Track is the same color as business driveway (grey). 2 ENS signs, 1 W10-1 private, 1 stop sign. PRIVATE",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/11/11 00:00:00+00,GOOD,2019/11/11 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809579N_InspectRecord_20191111.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,94.3409458680108,-531.308694483955
1094,764757,16,1226,RRX-809580H,RRX,1ST S AVE S BETWEEN 1ST N AVE S AND S FRONT ST CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, CalPortland. 2 indy tracks AC/AC POOR - lots of cracked pavement, uneven tracks. PRIVATE. ENS, xbuck tape, stop sign for EB traffic.",RRX-ATGRDE,RRX-PASSVE,OUTSVC,2019/12/19 00:00:00+00,POOR,2019/12/19 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809580H_InspectRecord_20191219.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,133.803302753246,-1107.30607415772
1095,764758,16,1227,RRX-809581P,RRX,1ST AVE S BETWEEN S FRONT ST AND S MICHIGAN N ST CROSSING 1 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"PRIVATE, CalPortland. 1 indy track. PRIVATE. AC/PC FAIR - some erosion. ENS, xbuck.",RRX-ATGRDE,RRX-PASSVE,OUTSVC,2019/12/19 00:00:00+00,FAIR,2019/12/19 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809581P_InspectRecord_20191219.pdf,,,,,6,2023/09/26 19:13:07+00,84.0963259898264,454.755767905413
1096,764837,16,486025,RRX-LRT0017,RRX,M L KING JR WR WAY S BETWEEN S ORCAS ST AND S RAYMOND ST CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"S Raymond St/S 37th St Pedestrian; Skewed pedestrian only xing. 37th turns into Raymond Street west of xing. Only 1 ped xing across MLK. NB crosswalk is south of SB crosswalk. Lots of rainwater along tracks. Standard signage. Stop signs for EB,WB drivers turning onto MLK (no way to drive straight across). Pavement in train platform is cracked, flooded.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/12 00:00:00+00,FAIR,2019/12/12 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0017_InspectRecord_20191212.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,114.352573694199,-963.113073588189
1097,764688,16,287185,RRX-101210U,RRX,BURKE GILMAN TRL BETWEEN 38TH AVE NW AND 34TH AVE NW CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE Hiram's Restaurant; Milepost designation in ERROR. Middle of parking lot for The Canal/SPU Salmon Bay Natural Area. 1 track ACAC GOOD surface, parking lot in good condition. Xing utilizes pay-to-park lot. PRIVATE xing allows PUBLIC access at 34th Ave NW. Track runs down the street. View of locks nearby. Gravel road adjacent to tracks",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/11 00:00:00+00,GOOD,2019/07/11 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_101210U_Photos_34thAve_20150712.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_54th_St..pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101210U_InspectRecord_20190711.pdf,,,8,2023/09/26 19:13:07+00,99.9114999937677,-593.86951708853
1098,764689,16,274368,RRX-101211B,RRX,NW 54TH SR ST BETWEEN 32ND AVE NW AND NW 54TH ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"32nd St NW; Traffic flowing from 32nd Ave. Tracks divide the parking lot in half. One x-buck south of xing. No other safety signage or pavement markings for xing NB or SB. AC/AC GOOD - no cracks or obvious damage. Allows public access to Ballard Locks +  parking, bike trail, etc. Milepost designation is in ERROR.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/11 00:00:00+00,GOOD,2019/07/11 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101211B_InspectRecord_20190711.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_101211B_Photos_32ndAveNW_20150712.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,,,8,2023/09/26 19:13:07+00,113.182401790995,-736.201624376029
1099,764701,16,12830,RRX-101233B,RRX,SHILSHOLE AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, 5209 Shilsole; Milepost designation in ERROR. PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/09/19 00:00:00+00,POOR,2019/09/19 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Ltr_BDTL_XingRepairNotice_SalmonBay_20110518.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BurkeGilmanTrail_ImplementAgment_19910923.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_Shilshole_Ave.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101233B_InspectRecord_20190919.pdf,10,2023/09/26 19:13:07+00,86.9394867913264,539.239625660174
1100,764783,16,19330,RRX-809491R,RRX,S ALBRO PL BETWEEN STANLEY AVE S AND CORGIAT DR S CROSSING,RRX-BRIDGE,RRX-INDY,0,,,"S Alboro Pl Overpass; Shared track with BNSF",RRX-UNDER,RRX-NONE,INSVC,2019/08/07 00:00:00+00,GOOD,2019/08/07 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,195.55064138122,-2615.64025091271
1101,764784,16,490942,RRX-809492X,RRX,BAILEY ST ON RP BETWEEN I5 BAILEY ST ON RP AND I5 SB CROSSING,RRX-BRIDGE,RRX-INDY,0,,,I-5 NB and SB on ramps,RRX-UNDER,RRX-NONE,INSVC,2019/07/25 00:00:00+00,GOOD,2019/07/25 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,360.870381672574,-7667.21054566668
1102,764785,16,490949,RRX-809495T,RRX,CORSON AV S OFF RP BETWEEN I5 CORSON AV S OFF RP AND I5 NB CROSSING,RRX-BRIDGE,RRX-INDY,0,,,I-5 Off Ramp,RRX-UNDER,RRX-NONE,INSVC,2019/07/25 00:00:00+00,GOOD,2019/07/25 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809495T_InspPhotos_20150721.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,136.892906951172,-1275.47599873223
1103,764616,16,13342,RRX-096196M,RRX,WEST SEATTLE BR WB BETWEEN ALASKAN WY VI SB WSB WB OFF RP AND W SEATTLE BR WB OFF RP CROSSING 2 TRACKS,RRX-BRIDGE,RRX-YARD,0,,,"W. Bridge Access; 2 yard track.  Likely WSDOT ownership IF actually RR UNDER; accident report shows AT_GRADE",RRX-UNDER,RRX-NONE,INSVC,2019/08/02 00:00:00+00,GOOD,2019/08/02 00:00:00+00,MULTIPLE,,2020/05/05 00:00:00+00,,MULTIPLE,,MULTIPLE,,DISTRICT1,DISTRICT2,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096196M_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,267.537215989904,-1932.83522162926
1104,764602,16,286968,RRX-096175U,RRX,DUWAMISH RIVER TRL BETWEEN NP RR AND SW FRONT ST CROSSING 2 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"PRIVATE - Chemithon; Coordinates updated 8/15/19. Next to Lafarge. 2 tracks AC/PC FAIR - lots of dust, weeds. 3 stop signs, 2 ENS, 1 W10-1.  PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/15 00:00:00+00,FAIR,2019/08/15 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096175U_InspectRecord_20190815.pdf,,,,,,5,2023/09/26 19:13:07+00,114.538904817408,-960.000627497013
1105,764603,16,23537,RRX-096177H,RRX,WEST MARGINAL WAY SW BETWEEN PUGET WAY SW AND SW BRANDON ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE; 1 track ACAC GOOD - no holes in asphalt. WB traffic has pole with: stop sign, ENS, W10-1(B&W). EB traffic has ENS sign. PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,GOOD,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096177H_InspectRecord_20190802.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,141.739716415126,-953.863742492304
1106,764604,16,22105,RRX-096179W,RRX,SW EDMUNDS ST BETWEEN DUWAMISH RIVER TRL AND WEST MARGINAL WAY SW CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"W Edmunds; 1 track AC/AC GOOD- some cracks in pavement but looks solid. WB traffic has 2 stop signs, W10-1(B&W). Photos are on O Drive",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/02 00:00:00+00,GOOD,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096179W_InspectRecord_20190802.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,94.3105168529217,-542.750872968297
