"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Grades  (Low-High),Certified Staff,
CANADIAN    ,YUKON                         ,09-I027,110,MYERS ES                      ,323,(405) 354-5252,Ron Brummett,ron.brummett@yukonps.com,1200 South First Street,Yukon,OK,73099,PK-03,30,
CANADIAN    ,YUKON                         ,09-I027,115,SHEDECK ES                    ,389,(405) 354-6601,Mark Park,mark.park@yukonps.com,2100 South Holly Avenue,Yukon,OK,73099,PK-03,31,
CANADIAN    ,YUKON                         ,09-I027,120,RANCHWOOD ES                  ,376,(405) 354-6616,Kristin Lipe,kristin.lipe@yukonps.com,607 Annawood Drive,Yukon,OK,73099,PK-03,25,
CANADIAN    ,YUKON                         ,09-I027,125,SURREY HILLS ES               ,446,(405) 373-1973,Bill Pierce,bill.pierce@yukonps.com,10700 Hastings Avenue,Yukon,OK,73099,PK-03,26,
CANADIAN    ,YUKON                         ,09-I027,130,PARKLAND ES                   ,375,(405) 354-7786,Lance Haggard,lance.haggard@yukonps.com,2201 South Cornwell Drive,Yukon,OK,73099,PK-03,29,
CANADIAN    ,YUKON                         ,09-I027,135,SKYVIEW ES                    ,581,(405) 354-4852,Carla Smith,carla.smith@yukonps.com,650 South Yukon Parkway,Yukon,OK,73099,PK-03,38,
CANADIAN    ,YUKON                         ,09-I027,140,INDEPENDENCE ES               ,631,(405) 265-1352,Roni Mckee,roni.mckee@yukonps.com,500 East Vandament Avenue,Yukon,OK,73099,04-05,39,
CANADIAN    ,YUKON                         ,09-I027,145,LAKEVIEW ES                   ,581,(405) 265-1342,Scott Hein,scott.hein@yukonps.com,872 South Yukon Parkway,Yukon,OK,73099,04-05,35,
CANADIAN    ,YUKON                         ,09-I027,520,YUKON MS                      ,1819,(405) 354-5274,Diana Lebsack,diana.lebsack@yukonps.com,801 Garth Brooks Boulevard,Yukon,OK,73099,06-08,105,
CANADIAN    ,YUKON                         ,09-I027,705,YUKON HS                      ,2506,(405) 354-6692,Melissa Barlow,melissa.barlow@yukonps.com,1777 South Yukon Parkway,Yukon,OK,73099,09-12,142,
CANADIAN    ,EL RENO                       ,09-I034,110,HILLCREST ES                  ,328,(405) 262-2396,Lanae Goucher,lgoucher@elrenops.org,Post Office Box 580,El Reno,OK,73036,PK-KG,23,
CANADIAN    ,EL RENO                       ,09-I034,120,LINCOLN LEARNING CTR          ,380,(405) 262-1941,Joel Read,jread@elrenops.org,Post Office Box 580,El Reno,OK,73036,03-04,30,
CANADIAN    ,EL RENO                       ,09-I034,135,ROSE WITCHER ES               ,412,(405) 262-5592,Tiffani Patrick,tpatrick@elrenops.org,Post Office Box 580,El Reno,OK,73036,01-02,30,
CANADIAN    ,EL RENO                       ,09-I034,510,LESLIE F ROBLYER LEARNING CTR ,328,(405) 262-2700,Monica Brower,mbrower@elrenops.org,Post Office Box 580,El Reno,OK,73036,05-06,31,
CANADIAN    ,EL RENO                       ,09-I034,610,ETTA DALE JHS                 ,347,(405) 262-3253,Kim Landers,klanders@elrenops.org,Post Office Box 580,El Reno,OK,73036,07-08,37,
CANADIAN    ,EL RENO                       ,09-I034,705,EL RENO HS                    ,840,(405) 262-3254,Pat Liticker,pliticker@elrenops.org,Post Office Box 580,El Reno,OK,73036,09-12,66,
CANADIAN    ,UNION CITY                    ,09-I057,105,UNION CITY ES                 ,196,(405) 483-5327,Kerri Griggs,kgriggs@unioncity.k12.ok.us,P.O.Box 279,Union City,OK,73090,PK-08,11,
CANADIAN    ,UNION CITY                    ,09-I057,705,UNION CITY HS                 ,95,(405) 483-5326,Todd Carel,tcarel@unioncity.k12.ok.us,P.O.Box 279,Union City,OK,73090,09-12,10,
CANADIAN    ,MUSTANG                       ,09-I069,105,MUSTANG ES                    ,491,(405) 376-2491,Laquita Semmler,semmlerl@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,KG-04,35,
CANADIAN    ,MUSTANG                       ,09-I069,110,MUSTANG VALLEY ES             ,690,(405) 324-2541,Jillian Mitchell,mitchellj@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,KG-04,47,
CANADIAN    ,MUSTANG                       ,09-I069,115,MUSTANG LAKEHOMA ES           ,540,(405) 376-2409,Shawna Carter,carters@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,KG-04,36,
CANADIAN    ,MUSTANG                       ,09-I069,120,MUSTANG TRAILS ES             ,709,(405) 324-0016,Alisha Suffield,suffielda@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,PK-04,48,
CANADIAN    ,MUSTANG                       ,09-I069,125,MUSTANG CREEK ES              ,689,(405) 324-4567,Susan Dombek,dombeks@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,PK-04,48,
CANADIAN    ,MUSTANG                       ,09-I069,130,MUSTANG EDUCATION CTR         ,325,(405) 376-7322,Sondra Bivens,bivenss@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,PK-PK,13,
CANADIAN    ,MUSTANG                       ,09-I069,135,MUSTANG CENTENNIAL ES         ,655,(405) 256-6466,Molly Wilson,wilsonmo@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,PK-04,58,
CANADIAN    ,MUSTANG                       ,09-I069,140,MUSTANG HORIZON IES           ,723,(405) 256-6282,Holly Mckinney,mckinneyh@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,05-06,54,
CANADIAN    ,MUSTANG                       ,09-I069,145,CANYON RIDGE IES              ,916,(405) 256-6955,Kathy Blackwell,blackwellk@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,04-06,62,
CANADIAN    ,MUSTANG                       ,09-I069,150,PRAIRIE VIEW ES               ,614,(405) 256-6989,Cynthia Daniel,danielc@mustangps.org,906 S. Heights Drive,Mustang,OK,73064,PK-04,41,
CANADIAN    ,MUSTANG                       ,09-I069,505,MUSTANG MS                    ,730,(405) 376-2448,Kathy Knowles,knowlesk@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,07-08,61,
CANADIAN    ,MUSTANG                       ,09-I069,510,MUSTANG NORTH MS              ,862,(405) 324-2236,Christy Bradley,bradleyc@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,07-08,64,
CANADIAN    ,MUSTANG                       ,09-I069,705,MUSTANG HS                    ,2854,(405) 376-2404,Teresa Wilkerson,wilkersont@mustangps.org, 906 S. Heights Drive,Mustang,OK,73064,09-12,178,
CANADIAN    ,CALUMET                       ,09-I076,105,CALUMET ES                    ,149,(405) 893-2222,Lindy Renbarger,lrenbarger@chs.k12.ok.us,Post Office Box 10,Calumet,OK,73014,PK-06,16,
CANADIAN    ,CALUMET                       ,09-I076,610,CALUMET JHS                   ,42,(405) 893-2222,Chuck Hood,hoodc@chs.k12.ok.us,Post Office Box 10,Calumet,OK,73014,07-08,12,
CANADIAN    ,CALUMET                       ,09-I076,705,CALUMET HS                    ,72,(405) 893-2222,Chuck Hood,hoodc@chs.k12.ok.us,110 N. Freehome,Calumet,OK,73014,09-12,14,
CARTER      ,ZANEIS                        ,10-C072,105,ZANEIS PUBLIC SCHOOL          ,288,(580) 668-2955,Ryan Cole,zaneis@zaneis.k12.ok.us,30515 Us Highway 70,Wilson,OK,73463,PK-08,19,
CARTER      ,ARDMORE                       ,10-I019,110,CHARLES EVANS ES              ,657,(580) 223-2472,Denise Brunk,dbrunk@ardmoreschools.org,Po Box 1709,Ardmore,OK,73402,01-05,54,
CARTER      ,ARDMORE                       ,10-I019,120,JEFFERSON ES                  ,255,(580) 223-2474,Casey Hall,chall@ardmoreschools.org,Po Box 1709,Ardmore,OK,73401,01-05,26,
CARTER      ,ARDMORE                       ,10-I019,125,LINCOLN ES                    ,287,(580) 223-2477,Ellen Patty,epatty@ardmoreschools.org,Po Box 1709,Ardmore,OK,73402,01-05,24,
CARTER      ,ARDMORE                       ,10-I019,135,WILL ROGERS ES                ,425,(580) 223-2482,Johncy Martin,jmartin@ardmoreschools.org,Po Box 1709,Ardmore,OK,73402,PK-KG,34,
CARTER      ,ARDMORE                       ,10-I019,505,ARDMORE MS                    ,661,(580) 223-2475,Cindy Huddleston,chuddleston@ardmoreschools.org,Po Box 1709,Ardmore,OK,73402,06-08,58,
CARTER      ,ARDMORE                       ,10-I019,705,ARDMORE HS                    ,769,(580) 226-7680,James Falvey,jfalvey@ardmoreschools.org,Po Box 1709,Ardmore,OK,73402,09-12,82,
CARTER      ,SPRINGER                      ,10-I021,105,SPRINGER ES                   ,166,(580) 653-2471,Brandi Price,bprice@springer.k12.ok.us,16624 Us Hwy 77,Springer,OK,73458,PK-08,20,
CARTER      ,SPRINGER                      ,10-I021,705,SPRINGER HS                   ,50,(580) 653-2471,Russell Noland,rnoland@springer.k12.ok.us,16624 Us Hwy 77,Springer,OK,73458,09-12,17,
CARTER      ,PLAINVIEW                     ,10-I027,105,PLAINVIEW PRIMARY ES          ,413,(580) 223-5757,Lisa Moore,lmoore@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,PK-02,34,
CARTER      ,PLAINVIEW                     ,10-I027,110,PLAINVIEW INTERMEDIATE ES     ,353,(580) 223-6437,Julie Altom,jaltom@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,03-05,33,
CARTER      ,PLAINVIEW                     ,10-I027,505,PLAINVIEW MS                  ,343,(580) 223-6502,Tim Parhan,tparham@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,06-08,35,
CARTER      ,PLAINVIEW                     ,10-I027,705,PLAINVIEW HS                  ,443,(580) 223-5877,Brian Nickel,bnickel@plainview.k12.ok.us,1140 South Plainview Road,Ardmore,OK,73401,09-12,43,
CARTER      ,LONE GROVE                    ,10-I032,105,LONE GROVE INTERMEDIATE SCHOOL,365,(580) 657-3270,Amy Benson,abenson@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,03-05,27,
CARTER      ,LONE GROVE                    ,10-I032,110,LONE GROVE PRIMARY ES         ,431,(580) 657-4367,Tonya Finnerty,tfinn@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,PK-02,31,
CARTER      ,LONE GROVE                    ,10-I032,505,LONE GROVE MS                 ,325,(580) 657-3132,Richard Mckee,rmckee@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,06-08,34,
CARTER      ,LONE GROVE                    ,10-I032,705,LONE GROVE HS                 ,415,(580) 657-3133,Chris Sudderth,csudderth@lonegrove.k12.ok.us,Post Office Box 1330,Lone Grove,OK,73443,09-12,43,
CARTER      ,WILSON                        ,10-I043,105,WILSON ES                     ,318,(580) 668-2355,Clifford Benson,cbenson@wilson.k12.ok.us,1860 Hewitt Road,Wilson,OK,73463,PK-08,29,
CARTER      ,WILSON                        ,10-I043,705,WILSON HS                     ,168,(580) 668-2317,Gary S. Labeth,glabeth@wilson.k12.ok.us,1860 Hewitt Road,Wilson,OK,73463,09-12,21,
CARTER      ,HEALDTON                      ,10-I055,105,HEALDTON ES                   ,234,(580) 229-1201,Donielle Cantwell,dcantwell@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,PK-05,20,
CARTER      ,HEALDTON                      ,10-I055,505,HEALDTON MS                   ,103,(580) 229-0303,Greg Munholland,gmunholland@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,06-08,18,
CARTER      ,HEALDTON                      ,10-I055,705,HEALDTON HS                   ,175,(580) 229-0540,Justin Kana,jkana@healdtonschools.org,Post Office Box 490,Healdton,OK,73438,09-12,23,
CARTER      ,FOX                           ,10-I074,105,FOX ES                        ,230,(580) 673-2083,Mark Williams,mwilliams@foxps.k12.ok.us,Post Office Box 248,Fox,OK,73435,PK-08,21,
CARTER      ,FOX                           ,10-I074,705,FOX HS                        ,88,(580) 673-2082,Jason Wright,jwright@foxps.k12.ok.us,Post Office Box 248,Fox,OK,73435,09-12,14,
CARTER      ,DICKSON                       ,10-I077,105,DICKSON ES                    ,372,(580) 223-9509,Debby Custer,dcuster@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,PK-02,25,
CARTER      ,DICKSON                       ,10-I077,110,DICKSON UPPER ES              ,286,(580) 223-1443,David Gardner,dgardner@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,03-05,17,
CARTER      ,DICKSON                       ,10-I077,510,DICKSON MS                    ,303,(580) 223-2700,Matt Krimmer,mkrimmer@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,06-08,26,
CARTER      ,DICKSON                       ,10-I077,705,DICKSON HS                    ,375,(580) 226-0633,Rex Trent,rtrent@dickson.k12.ok.us,4762 State Highway 199,Ardmore,OK,73401,09-12,30,
CHEROKEE    ,LOWREY                        ,11-C010,105,LOWREY PUBLIC SCHOOL          ,138,(918) 456-4053,Bryan Hix,bhix@lowrey.k12.ok.us,21132 East 640 Road,Tahlequah,OK,74464,PK-08,13,
CHEROKEE    ,NORWOOD                       ,11-C014,105,NORWOOD PUBLIC SCHOOL         ,184,(918) 478-3092,Diana Garnatz,garnatzd@norwood.k12.ok.us,7966 West 790 Road,Hulbert,OK,74441,PK-08,16,
CHEROKEE    ,WOODALL                       ,11-C021,105,WOODALL PUBLIC SCHOOL         ,492,(918) 456-1581,Cris Wyse,cwyse@woodall.k12.ok.us,14090 West 835 Road,Tahlequah,OK,74464,PK-08,32,
CHEROKEE    ,SHADY GROVE                   ,11-C026,105,SHADY GROVE PUBLIC SCHOOL     ,145,(918) 772-2511,Emmett Thompson,ethompson@shadygrove.k12.ok.us,11042 West Shady Grove Road,Hulbert,OK,74441,PK-08,18,
CHEROKEE    ,PEGGS                         ,11-C031,105,PEGGS PUBLIC SCHOOL           ,222,(918) 598-3412,Carolyn Robbins,crobbins@peggs.k12.ok.us,Post Office Box 119,Peggs,OK,74452,PK-08,18,
CHEROKEE    ,GRAND VIEW                    ,11-C034,105,GRAND VIEW PUBLIC SCHOOL      ,630,(918) 456-5131,Allen Rule,arule@grandview.k12.ok.us,15481 North Jarvis Road,Tahlequah,OK,74464,PK-08,56,
CHEROKEE    ,GRAND VIEW                    ,11-C034,105,GRAND VIEW PUBLIC SCHOOL      ,630,(918) 456-5131,Steve Gillman,sgillman@grandview.k12.ok.us,15481 North Jarvis Road,Tahlequah,OK,74464,PK-08,56,
CHEROKEE    ,BRIGGS                        ,11-C044,105,BRIGGS PUBLIC SCHOOL          ,463,(918) 456-4221,George Ritzhaupt,gritzy@briggs.k12.ok.us,17210 South 569 Road,Tahlequah,OK,74464,PK-08,38,
CHEROKEE    ,TENKILLER                     ,11-C066,105,TENKILLER PUBLIC SCHOOL       ,302,(918) 457-5996,Keith Fisher,kfisher@tenkiller.k12.ok.us,26106 East 863 Road,Welling,OK,74471,PK-08,28,
CHEROKEE    ,KEYS                          ,11-I006,105,KEYS ES                       ,481,(918) 456-4501,Tami Woods,twoods@keys.k12.ok.us,19061 East 840 Road,Park Hill,OK,74451,PK-08,43,
CHEROKEE    ,KEYS                          ,11-I006,705,KEYS HS                       ,332,(918) 458-1835,Steven Goss,sgoss@keys.k12.ok.us,26622 South 520 Road,Park Hill,OK,74451,09-12,27,
CHEROKEE    ,HULBERT                       ,11-I016,105,HULBERT ES                    ,311,(918) 772-2501,Taf Morphis,tmorphis@hulbertriders.com,Post Office Box 188,Hulbert,OK,74441,PK-06,31,
CHEROKEE    ,HULBERT                       ,11-I016,615,HULBERT JR-SR HS (JR)         ,88,(918) 772-2501,Harold Rusty Harris,rharris@hulbertriders.com,Post Office Box 188,Hulbert,OK,74441,07-08,14,
CHEROKEE    ,HULBERT                       ,11-I016,715,HULBERT JR-SR HS (SR)         ,204,(918) 772-2501,Harold Rusty Harris,rharris@hulbertriders.com,Post Office Box 188,Hulbert,OK,74441,09-12,28,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,115,SEQUOYAH ES                   ,221,(918) 458-4130,Tanya Jones,jonest@tahlequahschools.org,425 South College,Tahlequah,OK,74464,PK-PK,13,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,210,CHEROKEE ES                   ,433,(918) 458-4110,Marissa Mccoy,mccoym@tahlequahschools.org,800 E Goingsnake,Tahlequah,OK,74464,KG-05,38,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,212,GREENWOOD ES                  ,602,(918) 458-4120,Susan Vanzant,vanzants@tahlequahschools.org,400 E Ross,Tahlequah,OK,74464,KG-05,44,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,225,HERITAGE ES                   ,546,(918) 458-4180,Lacie Davenport,davenportl@tahlequahschools.org,333 Southridge Rd,Tahlequah,OK,74464,KG-05,41,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,520,TAHLEQUAH MS                  ,632,(918) 458-4140,Jaycie Smith,smithj@tahlequahschools.org,871 Pendleton,Tahlequah,OK,74464,06-08,61,
CHEROKEE    ,TAHLEQUAH                     ,11-I035,705,TAHLEQUAH HS                  ,1206,(918) 458-4150,Cory Slagle,slaglec@tahlequahschools.org,591 Pendleton Street,Tahlequah,OK,74464,09-12,114,
CHEROKEE    ,CHEROKEE IMMERSION CHARTER SCH,11-T001,971,CHEROKEE IMMERSION CHARTER SCH,106,(918) 207-4900,Holly Davis,holly-davis@cherokee.org,Post Office Box 520,Tahlequah,OK,74465,PK-08,10,
CHOCTAW     ,GRANT                         ,12-C003,105,GRANT PUBLIC SCHOOL           ,118,(580) 326-8315,Buck Hammers,bhammers@grant.k12.ok.us,Post Office Box 159,Grant,OK,74738,PK-08,12,
CHOCTAW     ,SWINK                         ,12-C021,105,SWINK PUBLIC SCHOOL           ,159,(580) 873-2695,Mark Bush,mbush@swink.k12.ok.us,Post Office Box 73,Swink,OK,74761,PK-08,13,
CHOCTAW     ,BOSWELL                       ,12-I001,105,BOSWELL ES                    ,237,(580) 566-2735,Rick Grimes,rgrimes@boswellschools.org,Post Office Box 839,Boswell,OK,74727,PK-06,20,
CHOCTAW     ,BOSWELL                       ,12-I001,515,BOSWELL MS                    ,53,(580) 566-2735,Rick Grimes,rgrimes@boswellschools.org,Post Office Box 839,Boswell,OK,74727,07-08,13,
CHOCTAW     ,BOSWELL                       ,12-I001,715,BOSWELL HS                    ,86,(580) 566-2735,Rick Grimes,rgrimes@boswellschools.org,Post Office Box 839,Boswell,OK,74727,09-12,13,
CHOCTAW     ,FORT TOWSON                   ,12-I002,105,FORT TOWSON ES                ,177,(580) 873-2780,Ami Payne,apayne@forttowson.k12.ok.us,Post Office Box 39,Fort Towson,OK,74735,PK-06,19,
CHOCTAW     ,FORT TOWSON                   ,12-I002,605,FORT TOWSON JHS               ,54,(580) 873-2325,Phill Hall,PHALL@FORTTOWSON.K12.OK.US,Post Office Box 39,Fort Towson,OK,74735,07-08,15,
CHOCTAW     ,FORT TOWSON                   ,12-I002,705,FORT TOWSON HS                ,166,(580) 873-2325,Phil Hall,phall@forttowson.k12.ok.us,Post Office Box 39,Fort Towson,OK,74735,09-12,18,
CHOCTAW     ,SOPER                         ,12-I004,105,SOPER ES                      ,260,(580) 345-2211,Tonya Scott,t.scott@soperisd.org,Post Office Box 149,Soper,OK,74759,PK-08,19,
CHOCTAW     ,SOPER                         ,12-I004,705,SOPER HS                      ,135,(580) 345-2211,James Eberts,j.eberts@soperisd.com,Post Office Box 149,Soper,OK,74759,09-12,14,
CHOCTAW     ,HUGO                          ,12-I039,135,HUGO ES                       ,462,(580) 326-8373,Nancy Welch,nwelch@hugoschools.com,208 N 2Nd Street,Hugo,OK,74743,PK-03,41,
CHOCTAW     ,HUGO                          ,12-I039,140,HUGO INTERMEDIATE             ,171,(580) 326-0106,Vivian Shanklin,vshanklin@hugoschools.com,208 N 2Nd Street,Hugo,OK,74743,04-05,15,
CHOCTAW     ,HUGO                          ,12-I039,510,HUGO MS                       ,220,(580) 326-3365,Anna Pate,apate@hugoschools.com,208 N 2Nd Street,Hugo,OK,74743,06-08,27,
CHOCTAW     ,HUGO                          ,12-I039,705,HUGO HS                       ,315,(580) 326-9648,Earl Dalke,edalke@hugoschools.com,208 N 2Nd Street,Hugo,OK,74743,09-12,28,
CIMARRON    ,BOISE CITY                    ,13-I002,105,BOISE CITY ES                 ,168,(580) 544-3161,Betty Smallwood,betty.smallwood@bcpsd.org,P. O. Box 1117,Boise City,OK,73933,PK-06,18,
