MODEL89,OBJECTID,LINE89,FRAME89,YEAR,SCALE89,CAN_NBR89,FLGTDATE89,PRINTSAVAIL,SHAPEAREA,SHAPELEN
03077,884,3,77,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9628356.37437031,12709.4932160358
03078,885,3,78,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9995430.23640156,12940.8654754545
03079,886,3,79,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10918724.873193,13463.6269979422
03080,887,3,80,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9052054.77596719,12613.7765800664
03081,888,3,81,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11220589.28985,13733.8709742835
03082,889,3,82,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11775909.3621352,14076.218742392
03083,890,3,83,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11066522.2545922,13821.138441619
03084,891,3,84,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11083289.0667688,13893.049353232
03085,892,3,85,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11523126.8516633,14164.9753406108
03086,893,3,86,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11839323.5971383,14372.4226692293
03087,894,3,87,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11933165.8889273,14479.8663407762
03088,895,3,88,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,12273015.5995789,14611.9581049551
03089,896,3,89,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11534107.0814969,14249.6620743595
03090,897,3,90,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,12836360.1352414,14714.5847159723
03091,898,3,91,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11157387.442375,13864.0978923007
03092,899,3,92,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10028130.7016234,13252.7817013878
03093,900,3,93,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10581635.3234117,13418.5275211257
03094,901,3,94,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9092298.37274531,12593.6990133386
03095,902,3,95,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10441121.6229734,13182.8271733648
03096,903,3,96,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9477556.82131875,12603.0768962377
03097,904,3,97,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9308345.00172344,12483.4559903345
03098,905,3,98,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9616366.32014062,12639.1782443306
03099,906,3,99,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9221646.11495156,12532.9291444114
03100,907,3,100,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10306164.0463922,13191.287776912
03101,908,3,101,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9872403.85049375,13095.3294907123
03102,909,3,102,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11398738.4610102,13946.4031816958
03103,910,3,103,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11379464.9404203,14067.8937506138
03104,911,3,104,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11587476.540875,14284.1860485858
03105,912,3,105,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,11958634.1620266,14582.4596320753
03106,913,3,106,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,12660152.45755,15013.626787612
03107,914,3,107,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,12806038.6960937,15204.6407424897
03108,915,3,108,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,12598434.4587961,15261.7893298152
03109,916,3,109,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,13189182.4684898,15638.2127054615
03110,917,3,110,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,14783457.0336344,16392.0133765916
03111,918,3,111,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,13651107.7314695,16152.5278463077
03001,919,3,1,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,33858921.714068,23217.9963844512
03002,920,3,2,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,13560805.5649867,16157.4551253743
03003,921,3,3,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8910692.86809688,15065.5629048786
03004,922,3,4,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,5201486.91938828,9170.85529210796
03005,923,3,5,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,5615931.79398359,9502.26130305282
03006,924,3,6,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,6637546.54028203,10323.9992507947
03007,925,3,7,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,6521187.45016875,10235.1488812701
03008,926,3,8,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7637841.72938828,11071.1237463744
03009,927,3,9,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7451252.69718438,10994.507759172
03010,928,3,10,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8222855.56748906,11561.5179120987
03011,929,3,11,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8423302.44403828,11780.3060594312
03012,930,3,12,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8827850.08677578,12138.8449429941
03013,931,3,13,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,6987765.43047969,11240.1419417323
03014,932,3,14,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9410688.98826875,12578.927860787
03015,933,3,15,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9343551.27916641,12599.4906411972
03016,934,3,16,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9981341.17696328,12980.4531936826
03017,935,3,17,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9612827.24205078,12860.0395572503
03018,936,3,18,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10119854.6902523,13169.5124922488
03019,937,3,19,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9264324.28534453,12824.3813863947
03020,938,3,20,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10029724.3820453,13207.7214308583
03021,939,3,21,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9997616.02948437,13149.4938757481
03022,940,3,22,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9281296.27090703,12671.5888076351
03023,941,3,23,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9313887.83125781,12563.4564465693
03024,942,3,24,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9075385.40672891,12320.2352678724
03025,943,3,25,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8361757.4308,11820.5757524865
03026,944,3,26,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7970058.45805234,11494.5392081071
03027,945,3,27,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7501534.03615156,11120.9412691427
03028,946,3,28,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,6815371.34434609,10603.079350556
03029,947,3,29,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7333807.04985625,10894.8024629341
03030,948,3,30,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,6706495.22441719,10482.3345616853
03031,949,3,31,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7222496.51292109,10828.4334256579
03032,950,3,32,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7680828.494225,11177.2688965674
03033,951,3,33,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8070016.90395469,11474.4055849884
03034,952,3,34,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7950072.12818984,11463.4444665604
03035,953,3,35,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7986399.72297109,11556.0639162273
03036,954,3,36,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9062434.14497422,12239.0702622096
03037,955,3,37,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8017079.64382031,11755.5907716557
03038,956,3,38,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10829433.7188375,13325.1895770814
03039,957,3,39,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9101445.32855,12515.7054896782
03040,958,3,40,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9304816.97306875,12712.3596046728
03041,959,3,41,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9051420.82242813,12687.1845545483
03042,960,3,42,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10735712.3217969,13561.5532191167
03043,961,3,43,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9607777.06687422,13100.394170554
03044,962,3,44,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10651193.3733523,13537.6920735818
03045,963,3,45,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9417350.3537125,12935.2756014428
03046,964,3,46,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10722963.524568,13538.4617410266
03047,965,3,47,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9536254.70639063,12957.0036167037
03048,966,3,48,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9819404.22357578,13057.2773552891
03049,967,3,49,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9908636.97043906,13069.615890312
03050,968,3,50,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9092204.96050781,12654.9091092789
03051,969,3,51,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9371706.87378672,12769.9327175182
03052,970,3,52,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9858468.89353984,12997.9883831915
03053,971,3,53,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,7174617.77650156,11650.5348442703
03054,972,3,54,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9798540.04073672,12918.2058409448
03055,973,3,55,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,8802873.53058125,12402.1541208241
03056,974,3,56,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,9011473.15762812,12484.197642512
03058,975,3,58,1989,1 in.=660 ft.,9-H-3,1989/03/24 00:00:00+00,YES,10618953.5017383,13397.784376615
02231,976,2,231,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11500454.3568758,14241.8024421684
02232,977,2,232,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11550557.784307,14187.9484226477
02233,978,2,233,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12332431.518532,14511.3830099937
02234,979,2,234,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10861678.6520102,13844.5499449879
02235,980,2,235,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10198837.2644609,13529.8828205027
02236,981,2,236,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10726310.6012523,13741.089471956
02237,982,2,237,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10337911.9194703,13546.6531778652
02238,983,2,238,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10603108.3530883,13645.2463953274
02239,984,2,239,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11794751.2674203,14167.1434125332
02240,985,2,240,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10242596.7421813,13443.9889158504
02241,986,2,241,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10524945.9043453,13549.9286180104
02242,987,2,242,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10388342.6724125,13463.281709058
02243,988,2,243,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9992126.8932875,13257.4839277725
02244,989,2,244,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10168558.8349055,13318.6977825703
02245,990,2,245,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10392621.4491609,13446.169677886
02246,991,2,246,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10217005.7452617,13398.6963799375
02247,992,2,247,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11308309.9859875,13971.5157303642
02248,993,2,248,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10816843.1014883,13831.8048935271
02249,994,2,249,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11500732.3553586,14214.495393421
02250,995,2,250,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10953470.3624164,14063.9157598993
02251,996,2,251,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12586451.1579648,14814.4824392213
02252,997,2,252,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12080250.841068,14653.3496696136
02253,998,2,253,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12184900.8665523,14739.1308640759
02254,999,2,254,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11555850.1395742,14523.6403647619
02255,1000,2,255,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12582274.1209547,14981.1677261884
02256,1001,2,256,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12255272.2358961,14892.1643353725
02257,1002,2,257,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12341628.409882,14971.4036783296
02258,1003,2,258,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,12670517.7785648,15144.6685540875
02259,1004,2,259,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11003547.1536844,14429.358385809
02260,1005,2,260,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11962440.4734492,14653.3251777875
02261,1006,2,261,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11698072.7416273,14384.7209096383
02262,1007,2,262,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11320286.9074914,14068.1462877602
02263,1008,2,263,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10843982.1481312,13706.7043316322
02264,1009,2,264,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10460769.8990984,13391.2661727036
02265,1010,2,265,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10191146.7514,13194.8023686041
02266,1011,2,266,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9962010.88378437,13030.9692987145
02267,1012,2,267,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10318517.8302961,13234.2925840923
02268,1013,2,268,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10444020.9438477,13323.0853748813
02269,1014,2,269,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11095824.1194867,13663.474749588
02270,1015,2,270,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11105081.3458984,13696.1841992804
02271,1016,2,271,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10939300.2711883,13646.2346538125
02272,1017,2,272,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,20421942.1809359,18103.4976226109
02273,1018,2,273,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11237516.3646531,13857.3131318347
02274,1019,2,274,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10584306.047132,13559.8032618364
02275,1020,2,275,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10904653.0030461,13710.7436612562
02276,1021,2,276,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11435923.3730023,13958.9939196519
02277,1022,2,277,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10167150.9511945,13380.3714775371
02278,1023,2,278,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11124151.2337805,13823.7651124117
02279,1024,2,279,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10767258.7097039,13661.4647371923
02280,1025,2,280,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10757323.3034508,13658.3375164927
02281,1026,2,281,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10637242.8973961,13606.4361680875
02282,1027,2,282,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10726849.4315633,13659.3133288666
02283,1028,2,283,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10629046.8207477,13619.1016181308
02173,1029,2,173,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,22125911.1997031,18976.9986711843
02174,1030,2,174,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9002762.65059219,12521.4207257532
02175,1031,2,175,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9596357.27840469,12755.5825457506
02176,1032,2,176,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10103079.3075445,12956.1530537325
02177,1033,2,177,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9080750.31583594,12359.9576417382
02178,1034,2,178,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9181847.33353516,12360.7796891178
02179,1035,2,179,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8533920.79910547,11958.7340799676
02180,1036,2,180,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8179435.72963906,11714.5276580948
02181,1037,2,181,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8083601.46856328,11611.1788032673
02182,1038,2,182,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7825340.33017891,11429.3496827685
02183,1039,2,183,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7744052.83274219,11349.3200964597
02184,1040,2,184,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7760184.90333281,11330.5337781589
02185,1041,2,185,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7594433.18877813,11241.2416703547
02186,1042,2,186,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7542061.23873125,11219.269236376
02187,1043,2,187,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8005345.35637813,11558.1546120045
02188,1044,2,188,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8262473.36689688,11774.4131775852
02189,1045,2,189,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8507718.33789219,11984.2617155812
02190,1046,2,190,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9148765.98802266,12405.8871773485
02191,1047,2,191,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9175547.17672031,12505.8487858473
02192,1048,2,192,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8925990.56548672,12464.0280803797
02193,1049,2,193,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9173373.57869844,12671.88120855
02194,1050,2,194,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9646945.15464375,12953.1731199888
02195,1051,2,195,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9729565.70425391,12997.0341755201
02196,1052,2,196,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8883025.52343594,12510.4838698448
02197,1053,2,197,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9294132.58113047,12640.6559352471
02198,1054,2,198,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8836530.12154844,12342.2725052236
02199,1055,2,199,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8027608.48859531,11860.7005443241
02200,1056,2,200,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8588736.98638203,12086.5128183472
02201,1057,2,201,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10437814.8301242,13033.3168630702
02202,1058,2,202,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8661709.96223281,11964.7860164759
02203,1059,2,203,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8181771.12394453,11653.141756195
02204,1060,2,204,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8097996.14619297,11566.9072289062
02205,1061,2,205,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7902735.78794219,11420.5032425374
02206,1062,2,206,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7223162.19265312,10974.8357389767
02207,1063,2,207,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7623408.82075625,11185.5932462865
02208,1064,2,208,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7639283.88114375,11199.6101988844
02209,1065,2,209,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7088996.88833281,10857.6141787417
02210,1066,2,210,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,6777386.07733438,10698.4251565841
02211,1067,2,211,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8253243.89284453,11645.0072996554
02212,1068,2,212,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7630424.60866719,11311.7025609321
02213,1069,2,213,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8132673.34151094,11641.3583364423
02214,1070,2,214,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7519231.45175313,11341.3736599807
02215,1071,2,215,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8145044.11061094,11743.3409033797
02216,1072,2,216,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8426558.03955078,11951.8158054513
02218,1073,2,218,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8179499.96329531,11929.6526721182
02219,1074,2,219,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8490403.12310156,12151.6779752232
02220,1075,2,220,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9210437.13084688,12578.3847568355
02221,1076,2,221,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8831472.56136953,12453.159625244
02222,1077,2,222,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9295232.31458828,12743.5525930581
02223,1078,2,223,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8955730.96600078,12608.5353623026
02224,1079,2,224,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9664773.4531461,12967.0139948359
02225,1080,2,225,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9854503.45630938,13046.9357393378
02226,1081,2,226,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9218155.57982031,12724.1276127094
02227,1082,2,227,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9863235.90552188,13021.3834310626
02228,1083,2,228,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9443908.7400875,12798.9842250789
02229,1084,2,229,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8233674.13029375,12196.8096594194
02119,1085,2,119,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10883821.9787773,17368.0698706729
02120,1086,2,120,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,7742851.85742891,11800.2274264789
02121,1087,2,121,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,2635300.74008047,9162.77967933268
02122,1088,2,122,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9197963.6366375,12511.9484125503
02123,1089,2,123,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9889832.39621563,12848.8780625197
02124,1090,2,124,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9270820.42531094,12505.8686993985
02125,1091,2,125,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9836643.72269063,12781.713761098
02126,1092,2,126,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9167975.07865156,12406.1936877391
02127,1093,2,127,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9619440.56344922,12665.5190217364
02128,1094,2,128,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,8482668.47545,12094.6790845623
02129,1095,2,129,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10170372.8455516,13014.1493730401
02130,1096,2,130,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10367051.3007469,13161.9796358233
02131,1097,2,131,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11009779.0742344,13544.2682024125
02133,1098,2,133,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10709671.7066109,13489.4457065567
02134,1099,2,134,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,9928329.31102109,13159.1930339372
02135,1100,2,135,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10716625.9349336,13584.1097150885
02136,1101,2,136,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,10309009.6429063,13452.9088634234
02137,1102,2,137,1989,1 in.=660 ft.,9-H-2,1989/03/24 00:00:00+00,YES,11512985.4455164,14062.543570617
