X,Y,OBJECTID,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,ADMIN_ST,LAT,LONG,created_date,last_edited_date,DESCRIPTION,WEB_LINK,UNIT_NAME,WEB_DISPLAY,PHOTO_LINK,PHOTO_THUMB,SEASON_RSTRCT,SEASON_OPEN,SEASON_CLOSE,NOTES,GlobalID,COORD_SRC_TYPE,ORIG_STATE_FET_TYPE
159839.6753,4227814.667,327,8,Parking Area,Parking - 60' x 70' - Aggregate,COS01000,CO,38.13411,-108.88075,2016/01/27 18:19:38+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{B34B440B-0DB5-4424-817F-F96CEB9C15A5},GIS,
160017.1562,4227920.6687,328,4,Point of Interest,Site Road - Aggregate - .25mi x 12',COS01000,CO,38.13513,-108.87878,2016/01/27 18:23:20+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{0175323B-4448-4676-9D55-18DF4C75440B},GIS,
160011.7092,4227916.4483,329,4,Point of Interest,Site Road - Natural - 12' x 400',COS01000,CO,38.13509,-108.87884,2016/01/27 18:26:11+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{92B5DE5C-604B-4641-8171-8493E4BB788B},GIS,
163082.8767,4189992.3135,330,2,Boat Ramp,Boat Ramp - Aggregate,COS01000,CO,37.7952,-108.82611,2016/01/27 20:31:18+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{A9385484-7465-4396-AE2B-08361DE2E437},GIS,
163030.5394,4189985.563,332,2,Boat Launch,Mountain Sheep Point Rec Site,COS01000,CO,37.79512,-108.8267,2016/01/27 20:46:50+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{0EB132B2-6B25-47B9-BF4D-5F0CDC644073},GIS,
163067.4463,4189981.8263,333,5,Toilet,Mountain Sheep Point Restroom,COS01000,CO,37.7951,-108.82628,2016/01/27 20:52:49+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{ECD4DC9E-2F13-4821-9ACD-675760F5E6DE},GIS,
163029.1125,4189972.2779,334,8,Parking Area,Parking - 25' x 80' - Aggregate,COS01000,CO,37.795,-108.82671,2016/01/27 20:55:58+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{CC719416-BCA0-4E93-89B1-035F15112C1F},GIS,
190362.0063,4139370.0294,339,7,Access Point,Phils World Rec Area,COS01000,CO,37.34942,-108.4955,2016/01/27 22:01:15+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{EFA01192-F0F2-4C8D-95AA-AD0495CB808D},GIS,
163774.5538,4190960.308,340,10,Campground,Site Road - Aggregate,COS01000,CO,37.80416,-108.81872,2016/01/27 22:30:14+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{8E119773-93E8-474E-9212-FBC21052A692},GIS,
165050.5193,4194728.8435,341,3,Campsite - Primitive - Non Reservable - No Fee,Snaggletooth Disperse Sites,COS01000,CO,37.83852,-108.806,2016/01/27 22:32:37+00,2017/10/20 15:16:40+00,,,Dolores River,YES,,,NO,,,,{66A0BE32-4ECA-4A07-9D20-FD50EA33E65E},GIS,
175187.1669,4134715.7789,342,7,Trail Head,Mud Springs Trailhead,COS01000,CO,37.30237009,-108.66445928,2016/01/28 18:39:37+00,2017/10/20 15:16:40+00,Mud Springs,,,YES,,,NO,,,,{A8AA4AF4-6618-4B5E-A4C9-55AB20B88CCB},GIS,
248290.1892,4131187.7309,343,7,Access Point,Skyline Trailhead,COS01000,CO,37.29327164,-107.83959326,2016/02/25 17:15:46+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{608D8FD1-B25A-48DC-8B32-FB0E3CC66DCB},GPS,
244585.5093,4135658.1716,344,7,Trail Head,East Animas Bouldering Area Trailhead,COS01000,CO,37.33250717,-107.8828763,2016/02/25 17:35:23+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{6C1B0EEA-CFB0-4539-893F-E025387502C4},GPS,
248688.1851,4133948.5125,345,8,Parking Area,East Animas Climbing Area Parking Lot,COS01000,CO,37.31823427,-107.83604246,2016/02/25 17:46:22+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{309DFFD6-5A2A-4DAA-A93A-2B80455C01F4},GPS,
248702.4727,4133943.2208,346,7,Trail Head,East Animas Climbing Area Trailhead,COS01000,CO,37.31819049,-107.83587962,2016/02/25 18:01:24+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{B104420A-CE3C-4B05-92E8-1BEE6CFAC4C0},GPS,
246545.9852,4123539.6367,347,8,Parking Area,Grandview - Sale Barn Parking Area,COS01000,CO,37.22394387,-107.8566442,2016/02/25 18:13:54+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{4D392F78-34F9-49BD-8F3D-D0803FD29B8F},GPS,
246572.5759,4123523.3648,348,7,Trail Head,Grandview - Sale Barn Trailhead,COS01000,CO,37.2238046,-107.85633931,2016/02/25 18:17:12+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{58A1F562-E1F5-4CF2-B644-C505A1DB9656},GPS,
246077.4072,4124272.9308,349,8,Parking Area,Grandview - Big Canyon Parking Area,COS01000,CO,37.23041812,-107.86216917,2016/02/25 18:24:43+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{D481740C-CCAB-4818-A81B-507202B6888C},GPS,
246155.4594,4124313.2799,350,7,Trail Head,Grandview - Big Canyon Trailhead,COS01000,CO,37.23080263,-107.86130412,2016/02/25 18:25:34+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{6B3FFAAA-0007-4A60-9CE9-F8C72F9D9044},GPS,
245687.4944,4124869.3024,351,8,Parking Area,Grandview - Sale Barn Parking Area,COS01000,CO,37.23568085,-107.86676262,2016/02/25 18:27:21+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15 ,December 1,,{A6B89452-10A9-494D-8C41-1166C4BA0DAA},GPS,
245698.8553,4124874.3012,352,7,Trail Head,Grandview - Sale Barn Trailhead,COS01000,CO,37.23572895,-107.86663641,2016/02/25 18:28:29+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15 ,December 1,,{5AFE0209-12CE-42E2-805E-04B52D3329B8},GPS,
241614.9266,4128696.8441,353,8,Parking Area,Perins Peak Parking Lot (Twin Buttes),COS01000,CO,37.26901794,-107.91394517,2016/02/25 20:37:41+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{C0746066-EE19-4872-88E6-5D1BF183E6D5},GPS,
241591.7756,4128718.6723,354,7,Trail Head,Perins Peak Trailhead (Twin Buttes),COS01000,CO,37.26920802,-107.91421353,2016/02/25 20:39:16+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{D8A739B4-6E66-48A4-9677-BD7407EFAFB2},GPS,
243890.705,4131200.6806,355,8,Parking Area,Perins Peak Hidden Valley Parking Lot,COS01000,CO,37.2921875,-107.88917214,2016/02/25 20:46:02+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{D9D73580-8128-4951-BE9B-C5A4A2E297FE},GIS,
243874.6536,4131193.7132,356,7,Trail Head,Perins Peak Hidden Valley Trailhead,COS01000,CO,37.29212036,-107.8893506,2016/02/25 21:04:50+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{4A4F55F4-63E9-413F-93F2-12F3503FFBE5},GIS,
243870.6849,4131297.6947,357,8,Parking Area,Perins Peak North Hidden Valley Parking Lot,COS01000,CO,37.29305536,-107.88943115,2016/02/25 21:06:59+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{00BB2EF1-69C5-4415-907D-0F0C14441CCD},GIS,
243852.4286,4131292.1384,358,7,Trail Head,Perins Peak North Hidden Valley Trailhead,COS01000,CO,37.29300031,-107.88963495,2016/02/25 21:07:39+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{D7B48D22-A427-433B-B382-D13EC1D65D43},GIS,
243957.4684,4130328.7886,359,8,Parking Area,Perins Peak Leyden St Parking Area,COS01000,CO,37.28435666,-107.88811958,2016/02/25 21:27:13+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{CF296A13-B72C-4334-B8E5-F9B5771B1367},GIS,
243941.5933,4130328.1271,360,7,Trail Head,Perins Peak Leyden St Trailhead,COS01000,CO,37.28434634,-107.88829821,2016/02/25 21:32:00+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{9494FD91-C16C-49FD-9C06-12B82E0FA0AD},GIS,
244149.2917,4130495.4764,361,8,Parking Area,Perins Peak Montview Pkwy Parking Area,COS01000,CO,37.28591003,-107.8860157,2016/02/25 21:35:22+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{A3C8C80B-9B82-444D-BADA-E4B617B71D09},GIS,
244117.8062,4130503.6785,362,7,Trail Head,Perins Peak Montview Pkwy Trailhead,COS01000,CO,37.28597522,-107.88637327,2016/02/25 21:39:23+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{4A4F342F-0AAE-4012-BD4E-E7B180B0EFF4},GIS,
244149.0271,4130694.5493,363,8,Parking Area,Perins Peak Crestview Parking Area,COS01000,CO,37.28770212,-107.88608719,2016/02/25 21:40:54+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{FA6A40FE-A448-4779-B85E-E3C8D21587C7},GIS,
244127.5958,4130691.3743,364,7,Trail Head,Perins Peak Crestview Trailhead,COS01000,CO,37.28766764,-107.88632757,2016/02/25 21:46:49+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{61F1C506-600E-423E-95EB-E4CEF214BD55},GIS,
243857.7203,4129674.1816,365,8,Parking Area,Perins Peak Ella Vita Parking Area,COS01000,CO,37.27843611,-107.88901796,2016/02/25 21:51:05+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{B11B9ADB-A6CF-4B48-9442-7A30B1EDF09E},GIS,
243787.6055,4129711.5541,366,7,Trail Head,Perins Peak Ella Vita Trailhead,COS01000,CO,37.27875326,-107.88982074,2016/02/25 21:53:28+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{D06D0AE9-CDE5-4835-8ECE-60E6EFE27A8C},GIS,
243389.2435,4129393.2153,367,8,Parking Area,Perins Peak Tech Center Parking Area,COS01000,CO,37.27577768,-107.89419882,2016/02/25 22:05:44+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{E932FBEA-A5AE-4072-9FCD-5593B1B484F6},GIS,
243397.181,4129412.7945,368,7,Trail Head,Perins Peak Tech Center Trailhead,COS01000,CO,37.27595613,-107.89411615,2016/02/25 22:06:24+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{0C943C2C-2DA8-4277-BB00-9954402BB1C5},GIS,
244732.4035,4132368.4608,369,8,Parking Area,Animas City Mountain - Jacobs Cliff Parking Area,COS01000,CO,37.30293184,-107.88008904,2016/02/25 22:11:58+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15 ,December 1,,{576A9EE5-8BA4-44AD-AEF9-9C618B1606F9},GIS,
244720.4972,4132388.0401,370,7,Trail Head,Animas City Mountain - Jacobs Cliff Trailhead,COS01000,CO,37.30310483,-107.88022995,2016/02/25 22:17:51+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{EB871473-CF3D-446E-ADED-663E285FCE57},GIS,
244953.7279,4132044.4779,371,8,Parking Area,Animas City Mountain - Birket Parking Area,COS01000,CO,37.30007588,-107.87748358,2016/02/25 22:22:04+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{1D949EFF-AEE7-49B9-AEFD-6157DBC63B30},GIS,
244971.5873,4132043.2873,372,7,Trail Head,Animas City Mountain - Birket Trailhead,COS01000,CO,37.30007006,-107.87728191,2016/02/25 22:23:22+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{40383486-8456-47B0-B986-B3E58DBFF9CC},GIS,
245387.9034,4132331.6242,373,8,Parking Area,Animas City Mountain - Animas Mtn Parking Area,COS01000,CO,37.3027799,-107.87268916,2016/02/25 22:50:50+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{33326FF1-6F2D-4821-B2C6-8D91FCC7A9FF},GIS,
245380.7596,4132394.3305,374,7,Trail Head,Animas City Mountain - Animas Mtn Trailhead,COS01000,CO,37.30334247,-107.87279116,2016/02/25 22:52:49+00,2017/10/20 15:16:40+00,,,,YES,,,YES,April 15,December 1,,{113E6C1D-040A-4060-8CBB-0487DFF9225B},GIS,
174724.3143,4215449.9518,375,8,Parking Area,"20 R, GYP Rd Parking Area",COS01000,CO,38.02838825,-108.70564838,2016/02/29 18:05:10+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{85714636-CC07-4274-9BE9-011BA49B265F},GPS,
194282.0438,4196589.1209,376,8,Parking Area,"D, Disappointment Rd Parking Area",COS01000,CO,37.86551876,-108.47521972,2016/02/29 18:24:34+00,2017/10/20 15:16:40+00,,,McKenna Peak,YES,,,NO,,,,{9E1BD4C4-6762-4080-AF67-E4324677BC61},GPS,
268847.0841,4135399.9475,378,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.33653645,-107.60922725,2016/02/29 19:29:43+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,Used to collect wood,{7AC66FD4-DF5F-4961-AF8E-6D14D80C3528},GPS,
268821.9737,4135231.2795,379,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.33501143,-107.60945784,2016/02/29 19:34:56+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{30777D45-A3E4-43B6-9DBF-D51F222642A8},GPS,
268852.004,4135400.6132,380,8,Parking Area,Forest Lakes Parking Area,COS01000,CO,37.33654367,-107.60917197,2016/02/29 19:36:13+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,Used to collect fire wood,{99F083D7-2D54-456A-8251-D2CC2E66F0ED},GPS,
268828.1914,4135228.3691,381,8,Parking Area,Forest Lakes Parking Area,COS01000,CO,37.33498677,-107.60938682,2016/02/29 19:36:50+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{85300581-6C04-45E8-B907-F924D3AC1969},GPS,
268478.3695,4135024.5452,382,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.3330643,-107.61326812,2016/02/29 19:37:50+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{C133431D-7FEB-4F44-A0AF-8DC078605783},GPS,
268491.1479,4135025.2177,383,8,Parking Area,Forest Lakes Parking Area,COS01000,CO,37.33307354,-107.61312423,2016/02/29 19:39:04+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{B83D3CBF-0303-45FD-8DBC-78AB7088603A},GPS,
268713.0911,4135011.9619,384,8,Parking Area,Forest Lakes Parking Area ,COS01000,CO,37.33300947,-107.61061732,2016/02/29 19:40:35+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{D90F2D3D-4797-49B8-887A-E76336C794F5},GPS,
268688.5908,4135023.6794,385,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.33310888,-107.61089725,2016/02/29 19:41:02+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{09CCEEEB-C9B8-45E9-BD38-63593DD4A8F0},GPS,
268295.3379,4135028.8357,386,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.3330573,-107.61533343,2016/02/29 19:48:45+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{C49E88AF-6DCA-4F36-9299-2A60D873DBF1},GPS,
268301.9778,4135032.3509,387,8,Parking Area,Forest Lakes Parking Area,COS01000,CO,37.33309061,-107.61525966,2016/02/29 19:49:13+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{41411DC1-827C-4BC6-B4BD-5701A02CB9AF},GPS,
262507.4666,4130437.2969,388,7,Trail Head,Bayfield Area Trailhead,COS01000,CO,37.29025307,-107.6791302,2016/02/29 19:50:53+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{241591FF-6081-4C22-A6E3-D0E51CE5036A},GPS,
269993.6082,4134681.1178,389,7,Trail Head,Forest Lakes Trailhead,COS01000,CO,37.33034828,-107.59607468,2016/02/29 20:38:28+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{78FD0995-CDAB-4931-A36A-F986CE51FED8},GPS,
269996.7832,4134687.8647,390,8,Parking Area,Forest Lakes Parking Area,COS01000,CO,37.33040982,-107.59604097,2016/02/29 21:05:40+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{7D0B67C7-EEC9-4106-82AF-4F6F4F159A08},GPS,
245305.1796,4128081.9949,391,8,Parking Area,Horse Gulch Parking Area,COS01000,CO,37.26449938,-107.87216591,2016/03/01 16:28:53+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{524EA3A1-657E-4A8D-8089-25E41413141C},GIS,
245354.693,4128042.9595,392,7,Trail Head,Horse Gulch Trailhead,COS01000,CO,37.2641615,-107.87159484,2016/03/01 16:33:29+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{8D5F3359-4429-49E7-A59D-CF34A290BA52},GIS,
212288.8338,4135552.5836,393,8,Parking Area,Menefee Parking Area,COS01000,CO,37.32211848,-108.24686482,2016/03/01 16:47:39+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{7F299EE6-8C19-4DCC-8390-06A343C8E5FD},GIS,
212266.7792,4135555.9862,394,7,Trail Head,Menefee Trailhead,COS01000,CO,37.32214227,-108.24711466,2016/03/01 16:48:50+00,2017/10/20 15:16:40+00,,,,YES,,,NO,,,,{51439B3A-2AA8-4E91-A3B5-765F4F4E558E},GIS,
244063.1851,4256627.0101,395,7,Trail Head,Buzzard Gulch,COS05000,CO,38.42125663,-107.93164354,2016/05/19 14:32:37+00,2017/10/20 15:16:40+00,,http://www.blm.gov/co/st/en/fo/ufo/recreation/Buzzard_Gulch.html,,YES,,,,,,,{CCFCE639-C118-455A-B321-B4E00A917D18},UNK,
239380.584,4257728.694,396,7,Staging Area,Highway 90 Staging Area,COS05000,CO,38.42981827,-107.98562241,2016/05/19 16:45:49+00,2017/10/20 15:16:40+00,,,,YES,,,,,,,{6685B1A0-E50B-4BA7-BB2A-E390C620B14C},UNK,
260630.2504,4228691.2253,397,7,Trail Head,Ridgway Area Trails,COS05000,CO,38.1743675,-107.73262651,2016/05/19 16:51:54+00,2017/10/20 15:16:40+00,,http://www.blm.gov/co/st/en/BLM_Programs/recreation/recreation_areas0/uncompahgre_field/ridgway_area_trails.html,,YES,,,YES,April 30,December 1,,{0FC6000D-C8C6-4313-B8E3-9953C6E4960A},UNK,
290637.7841,4198168.7233,398,10,Campground,Bent Creek,COS06000,CO,37.90698333,-107.38143333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{A239C62B-E90F-4254-8867-0AABCD77FFAD},UNK,
286106.4172,4197604.6478,399,7,Access Point,Cataract Gulch (Sherman),COS06000,CO,37.90085,-107.43276667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{F66302F8-6D77-4FF0-B3DA-34618A1EFFFF},UNK,
319923.2512,4228517.0953,400,10,Campground,Cebolla Creek Campground,COS06000,CO,38.1866,-107.05616666,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{27C9F9F6-BBD6-4D19-9E9A-2DC56457569F},UNK,
305120.9831,4245650.432,402,4,Interpretive Site,Gateview Rec. Site,COS06000,CO,38.33781667,-107.22978333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{2BA2B690-60E8-49A4-8BF5-4D80EF32F9E1},UNK,
289749.715,4198134.0916,403,10,Campground,Mill Creek Rec. Site,COS06000,CO,37.9064667,-107.39151667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{4D136FD0-4F2A-4373-A4BF-20118119B458},UNK,
277322.2953,4206268.0534,406,4,Point of Interest,Roses Cabin,COS06000,CO,37.97675,-107.53526667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{4E766C69-6488-42E5-BFD6-E9DE9ABCB5D7},UNK,
283577.5089,4201359.8595,407,7,Trail Head,Silver Creek Trailhead,COS06000,CO,37.93406666,-107.46263334,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{94F0A626-0B8E-44A1-8487-642CC4293F4A},UNK,
302302.25,4235530.6935,410,10,Campground,The Gate Rec. Site,COS06000,CO,38.24606666,-107.25918333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{4EACFF50-075C-4CE8-B34C-EBA71670E4FF},UNK,
435574.2066,4155809.2562,411,11,Natural Area/Endangered Area,Blanca Wildlife Site,COF03000,CO,37.5470333,-105.729333,,2017/10/20 15:16:40+00,,,,YES,,,,07/16,02/14,,{70C0C523-04FF-42CB-A9F1-07A3D9FD2D97},UNK,
447556.7464,4164763.696,412,4,Interpretive Site,Zapata Falls Recreation Area,COF03000,CO,37.6285,-105.59433334,,2017/10/20 15:16:40+00,,,Zapata Falls SRMA,YES,,,,,,,{12BB99AB-0F5A-4477-96C2-1B79BBDD196B},UNK,
406043.5171,4270063.4962,413,2,Boat Launch,AHRA - Big Bend Rec Site,COF02000,CO,38.57406667,-106.0786,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{68F79B92-4BC6-48A0-8AAF-A499E1693C12},UNK,
437465.9678,4246787.2818,414,2,Boat Launch,AHRA - Canyon Trading Post,COF02000,CO,38.367082,-105.715833,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{FEC6969B-F6B0-4EEE-BC8C-51554B148767},UNK,
405722.7634,4297032.9702,415,4,Scenic Overlook,AHRA - Collegiate Peaks Scenic Overlook,COF02000,CO,38.81703333,-106.08595,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{612442C2-B16B-449D-8305-3327DB051848},UNK,
404851.3282,4291817.7116,416,2,Boat Launch,AHRA - Fishermans Bridge Rec Site,COF02000,CO,38.76995,-106.09526666,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{5B1CC52C-A6FC-4132-A586-E5F2CEECBF02},UNK,
456948.7618,4256241.6148,417,4,Interpretive Site,AHRA - Five Points Rec Site,COF02000,CO,38.45343333,-105.4934,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{EFC45DFE-D138-4325-B8C2-0ED997DE0C3D},UNK,
408252.4264,4278688.9574,418,2,Boat Launch,AHRA - Hecla Junction Rec Site,COF02000,CO,38.65201666,-106.05438333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{E0011994-4094-426D-9B1D-8125DAEAA143},UNK,
442961.7471,4249343.2974,419,2,Boat Launch,AHRA - Lone Pine Rec Site,COF02000,CO,38.39048333,-105.65313333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{7C2B809A-8CF1-48BC-8424-F2FF01685F72},UNK,
423319.6453,4258833.5728,420,2,Boat Launch,AHRA - Point Bar Rec Site,COF02000,CO,38.474533,-105.879066,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{FDCB3E6B-29FE-4692-993F-AC75331154B0},UNK,
466211.2842,4259761.1253,421,2,Boat Launch,AHRA - Parkdale Rec Site,COF02000,CO,38.48555,-105.38741666,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{BEBB38FE-5AC8-44D4-BA4B-0EB0FC87871E},UNK,
396139.8877,4313155.9281,422,2,Boat Launch,AHRA - Number 4 Rec Site,COF02000,CO,38.961216,-106.19875,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{20B7BAF9-ED1B-40D3-B612-1228950DA5F6},UNK,
454520.3181,4255766.7399,423,2,Boat Launch,AHRA - Pinnacle Rock Rec Site,COF02000,CO,38.44903333,-105.5212,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{75987F99-C6AA-4839-ABAF-807BC7420027},UNK,
398609.2586,4308850.6603,424,2,Boat Launch,AHRA - Railroad Bridge Rec Site,COF02000,CO,38.92271667,-106.16961667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{C6AEFBDD-E574-4DAB-919B-8E82FD2A4D56},UNK,
424506.2043,4258387.7232,425,2,Boat Launch,AHRA - Rincon Rec Site,COF02000,CO,38.47061667,-105.86541667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{FD047E12-1255-4A53-8203-6C25851DC002},UNK,
406877.7309,4290004.9859,426,2,Boat Launch,AHRA - Ruby Mountain Rec Sits,COF02000,CO,38.75383333,-106.0717,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{08BBDD44-7377-49B3-A644-56E3DB1C4350},UNK,
416132.5938,4262604.5982,427,2,Boat Launch,AHRA - Salida East Rec Site,COF02000,CO,38.507866,-105.9619,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{CECFA90D-DA42-40A7-BED5-D8D6CC22770A},UNK,
459658.0538,4256813.8239,428,2,Boat Launch,AHRA - Spikebuck Rec Site,COF02000,CO,38.45871667,-105.46238333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{4DA71400-05CE-477A-ABF5-826AA7CD52EC},UNK,
407216.5398,4274409.688,429,2,Boat Launch,AHRA - Stone Bridge Rec Site,COF02000,CO,38.613351,-106.065715,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{11B22366-316E-4015-8CB3-50200706D4E9},UNK,
449122.4844,4251754.3383,430,12,OHV Designated Area,AHRA - Texas Creek OHV Area,COF02000,CO,38.412583,-105.582766,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{2AEC1029-1922-43FB-A19D-EBA46C8EC328},UNK,
449001.8163,4251546.1529,431,4,Point of Interest,AHRA - Texas Creek Rec Site,COF02000,CO,38.4107,-105.584133,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{AE7130BD-78FF-44D8-882A-BE71D45834F9},UNK,
432362.4695,4249578.8165,432,2,Boat Launch,AHRA - Vallie Bridge Rec Site,COF02000,CO,38.39186667,-105.77451666,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{A52C5E9D-5415-4833-A1D6-7B6B6375DFE6},UNK,
488333.901,4273936.8857,433,4,Picnic Area,Dunnville,COF02000,CO,38.61386666,-105.134,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{6F7D718C-268D-43D3-A0D5-1B8F782B7825},UNK,
480948.6041,4264942.6698,434,4,Interpretive Site,Garden Park - Cleveland Quarry,COF02000,CO,38.53268334,-105.21858333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{BC54A309-A0A8-40E9-97F4-2EF33D0F72E6},UNK,
480355.015,4274165.0534,436,8,Parking Area,Shelf Road Parking Area,COF02000,CO,38.61336666,-105.2244,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{4686F9FE-37E6-47C7-9B05-9F2061922322},UNK,
489060.6328,4264209.9383,437,4,Interpretive Site,Twelve Rec Site,COF02000,CO,38.52621667,-105.1255,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{0BBFA918-8B6B-4131-B631-AF224268BFD3},UNK,
387449.2899,4189024.2343,438,1,Visitor Center,Penitente Canyon,COF03000,CO,37.84171667,-106.27916667,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{B565EB0D-7024-48B2-93F8-8AC6EB558295},UNK,
178840.4909,4428355.3598,439,4,Interpretive Site,East Fourmile,CON05000,CO,39.9444,-108.7589,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{B31C5B59-39FD-4952-8DB9-7BD0906879A4},UNK,
179536.8724,4415744.4496,440,4,Picnic Area,South Orientation,CON05000,CO,39.83128334,-108.74458333,,2017/10/20 15:16:40+00,,,,YES,,,,,,,{C68829F6-6862-4FC6-89E9-5FF9A88468E8},UNK,
