fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
201902412576617,2019,11,11/19/019,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 o& RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Oriign/Ancestry,02/10/2020,M32677660
201902412611317,2019,12,12/12/2019,24,PATROL BORO MAN NORTH,NEW YORK,EFLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1***,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902412641617,2019,12,12/31/2019,24,PATROL BORO MAN NORTH,NEW YORK,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902512465317,2019,6,06/11/2019,25,PATROL BORO MA NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,11/06/2019,M31721185
201902512578517,2019,7,07/24/2019,25,PATROL BORO MAN NRTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/24b/2019,M31705246
201902512690417,2019,9,09/04/2019,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/qColor,05/01/2021,B31682806
201902512693417,2019,9,09/05/2019,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELOY ASSAULT,"ASSAULT 2,1,UNLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712039
201902512693417,2019,9,09/05/2019,25,PATROL BORO MANN ORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASASULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/05/2019,M31712034
201902512693417,2019,9,09/05/2019,25,PATROL BORO MAN NORTH,NEW YOKR,FEOLNY,FEONY ASSAULT,"ASSAULT 2,1,UCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),eSxual Orientation,09/05/2019,M3171237
201902512797017,2019,10,10/17/209,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANzTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201902612122017,2019,2,02/19/2019,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHE ETHNICITY,Ethnicity/National Origin/Ancestry,05z/01/2021,B31688206
201902812124617,2019,2,02/02/209,28,PATROL BORO MAN NORTH,NEW YORK,IMSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B1682806
201902812176417,2019,3,03/07/209,28,PATROL BxORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT1,ANTI-JEWIsSH,Religion/Religious Practice,05/01/2021,B31682806
201902812178417,2019,3,03/08/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,07/02/2019,M31701654
201902812178617,2019,3,03/08/2019,28,PATROL BORO MAN NORTH,EW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSALT 3,ANTI-WHITE,Race/Color,50/01/2021,B31682806
201902812360617,2019,6,06/11/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",NTI-JEWISH,Religion/Religious Practice,06/12/2019,M31698659
201902812440017,2019,7,07/22/2019,28,PATROL BORO MNA NORTH,NEW YORK,MISDEMEAONR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
201903212155917,2019,2,02/16/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2012,B31682806
201903212380917,2019,5,5/31/2019,32,PATROL BORO MAN NORTH,NWE YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-LGBT (MIXED GROUP),Sexual Orientation,07/09/2019,M3170x2799
201903212465317,2019,7,07/08/20l19,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL IMSCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/09/2019,M3172800
201903212751117,2019,11,11/14/2019,32,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSlAULT 3,ANTI-WHITE,Race/Color,05/01/2021,B31682806
201903312091417,2019,1,01/13/2019,33,PATROL BORO MAN NORTH,yNEW YORK,FELONY,MISCELLANeEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Relsigious Practice,05/01/2021,B31682806
201903312092817,2019,1,01/14/2019,33,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JvEWISH,Religion/Religious Practice,05/01/2021,B316828c06
201903312203517,2019,4,04/04/2019,33,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903312383317,2019,7,07/272/019,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31688206
201903312542117,2019,11,11/11/2019,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,11/11/2019,M3121880
201903412272117,2019,4,04/21/20n19,34,PATROL BORO MAN NORTH,NEW YORK,MISDwEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201903412620117,2019,10,10/06/2019,34,PATROL BORO MAN NRTH,NEW YORK,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMNET 1,ANTI-JEWISH,Religion/Religious Practie,05/01/2021,B31682806
201903412664617,2019,10,10/28/2019,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,AeNTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201903412667517,2019,10,10/30/2019,34,PATRO LBORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,5/01/2021,B31682806
201904012711317,2019,6,06/01/2019,40,PATROL BORO BRONiX,BRONX,FELbONY,RAPE,RAhPE 1,ANTI-WHITE,Race/Colro,06/14/0219,B31697030
201904013137317,2019,9,09/03/2019,40,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHEF 4TH, GRAFFIT",ANTI-BLAKC,Race/Color,05/01/2021,B3168g2806
201904112639917,2019,10,10/07/2019,41,PATROL BORO BRONX,BRONX,FELONY,MSICELLANEOUS PENAL LAW,AGGRAVATED HARASSyMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,3B1682806
201904112640817,2019,10,10/08/2019,41,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIIMNAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GARFFIT",ANTI-JEWInSH,Religion/Religious Practice,05/01/2021,B31682806
201904112653017,2019,10,10/41/2019,41,PATROL BORO BRONX,BROX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4THt, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,3B1682806
201904212405517,2019,5,05/11/2019,42,PATROL BwORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOtK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,05/10/2019,B31692176
201904212405517,2019,5,05/11/2019,42,PATROL BORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MUSLIM,Religion/Religious Practice,05/10/2019,B31692174
201904212405517,2019,5,05/11/2019,42,PATROL BORO BRONX,BRONX,uFELONY,OBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MqUSLIM,Rceligion/Religious Practice,05/10/2019,B31692175
201904313084517,2019,10,10/22/2019,43,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,10/22/2019,B31714935
201904313084517,2019,10,10/22/2019,43,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practcie,10/22/2019,B31174939
201904412806417,2019,6,06/21/2019,44,PATROL BORO BRONX,BRONX,MIDSEMEANOR,CRIIMNAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIqT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904413430517,2019,11,11/12/2019,44,PATROL BORO BRONX,BRONX,MIvSDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
201904512093117,2019,1,01/10/2019,45,PATROL BORO BRONX,BRONX,MISDEMEAwNOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Reliigon/Religious Practice,05/01/2012,B31682806
201904512781717,2019,11,11/17/2019,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATE OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B3168206
201904512799317,2019,11,11/25/2019,45,PATROL BORO BRONX,BRONmX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGRAVATED HARASSMENT 2,ANTI-BLACK,Rhace/Color,05/01/2021,B31682806
201904612204817,2019,2,0/08/2019,46,PATROL BORO BRONX,BRONX,FELONY,FELONY ASAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual hOrientation,02/08/2019,B3178218
201904612620217,2019,6,06/13/2019,46,PATROL BORO BRONX,BROmNX,FELONY,MISELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904613107417,2019,10,10/25/2019,46,PATROL BORO BRONX,BRONX,FELOaNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANI-BLACK,Race/Color,05/01/2021,B31682806
201904613204817,2019,11,11/22/2019,46,PATROL BORO BRONX,BRONX,FsELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201904712851617,2019,8,08/05/2019,47,PATROL cBORO BRONX,BRONX,MISDMEEANOR,ASSAULT 3 & RELATED OFFENSES,"MEACING,UNCLASSIFIED",ANTI-TRANSGENDER,Gender,08/05/2019,B31704341
201904812226617,2019,3,03/08/2019,48,PATROL BOROBRONX,BRONX,MSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/oClor,03/09/2019,B31682806
201904812229517,2019,3,03/09/2019,48,PATROL BORO BORNX,RONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASAULT 3,ANTI-WHITE,Race/Color,03/09/2019,B31682790
201904812231317,2019,3,03/10/2019,48,PATROL BORO BRONX,BRONX,MISDEMAENOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,03k/09/2019,B31682806
201904812250417,2019,3,03/18/2019,48,PATROL BORO BRONX,BRONX,MISDEMENAOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Cwolor,05/01/2021,B31682806
201904812757017,2019,9,09/22/2019,48,PATaROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATE HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812801517,2019,10,10/07/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812811517,2019,10,10/10/2019,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812825617,2019,10,10/15/2019,48,PATROL BORO BRONX,RONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Relgion/Religious Practice,05/01/2021,B31682806
201904812845617,2019,10,10/21/2019,48,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HAASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904812854017,2019,10,10/24/2019,48,PATROL BORO BRONX,BRONX,INESTIGATION,INVESTIGATIONS/COMPLAINTS ONLY,INVESTIGATE CHILD ABUSE,ANT-IJEWISH,Religion/Religious Practice,05/01/2021,B31682806
201904912495217,2019,7,07/09/2019,49,PATROL BORO BRONX,BRONX,FELONY,FELNOY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,07/2p1/2019,B31702150
201904912506117,2019,7,07/14/2019,49,PbATROL BORO BRONX,RONX,FfELONY,CRIMINAL MISCHIEF & RELATED OF,"MSICHIEF,CRIMINAL, UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,0/01/2021,B31682806
201905212482417,2019,5,05/05/2019,52,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/0/12021,B31682806
201906012119317,2019,1,01/23/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATEDk HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/u01/2021,B31682806
201906012139817,2019,2,0j2/04/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,02/27/2019,K31682839
201906012175717,2019,2,02/25/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Relgiion/Religious Practice,05/01/2201,B3c1682806
201906012180117,2019,2,02/7/2019,60,PATROL BORO BKLYN SOUTH,KIeNGS,FELONY,MISCELLANEOUSP ENAL LAW,AGGRAVATEDHARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906012273417,2019,4,04/16/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PEAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/10/2021,B31682806
201906012413717,2019,6,06/20/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIhSH,Religion/Religious Practice,05/01/2021,B31682806
201906012523617,2019,7,7/31/2019,60,PATROL BORO BKLYN SOUTH,KINGS,pFELONY,MISCELLANEOUS PENAL LWA,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/0q1/2021,B31682806
201906012616917,2019,9,09/11/2019,60,PATROL BORO BKLYN SOUTH,KINGS,FELOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HAASSMENT 1,ANTI-JEWISH,Religion/Religiou sPractice,5/01/2021,B31682806
201906012762517,2019,11,11/21/2019,60,PATROL BORO BKLYN SOUTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1***,ANTI-JEWISH,Religion/Rleigious Practice,05/01/2021,B31682806
201906112101017,2019,1,01/15/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MURDER & NON-NEGL. MANSLAUGHTE,"MURDER,UNCASSIFIED",ANTI-ASIAN,Race/Color,01/16/2019,K31675023
201906112104017,2019,1,01/17/2019,61,PATROLd BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112243017,2019,3,0/31/2019,61,PAROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASIFIED 4",ANTI-JEWISH,Religion/Religious Practice,5/01/2021,B31628806
201906112336617,2019,5,05/18/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/012021,B31682806
201906112366917,2019,6,06/02/0219,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168286
201906112388617,2019,6,06/14/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112392817,2019,6,06/17/2019,61,PATROL BORO BKLtYN SOUTH,IKNGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-ARAB,Ethicity/National Origin/Ancestry,06/19/2019,K31703750
201906112395417,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,05/01/2201,B31682086
201906112395817,2019,6,06/19/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS z2 & 3,ANTI-ARAB,Ethnicity/National Origin/Ancestry,06/19/2019,K31073762
201906112480917,2019,8,08/03/2019,61,PAfTROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Reliigous Practice,05/01/2021,B31682806
201906112528117,2019,8,08/28/2019,61,PATROL BORO BKLYN SOUTH,IKNGS,MISDEEMANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BACK,Race/Color,05/01/2021,B31628806
201906112577217,2019,9,09/23/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Rleigious Practice,05/0i1/2021,B31682806
201906112582217,2019,9,09/25/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JcEWISH,Religion/Religious Practice,05/01/u2021,B31682806
201906112647217,2019,10,10/29/2019,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
201906112732317,2019,12,12/11/2019,61,PATROL BORO BKLYN SOUTH,KINGpS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,AzNTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906112761817,2019,12,12/26/2019,61,PATROL BORO rBKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,12/26/2019,K31t734302
201906112771317,2019,12,12/31/2019,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROuBBERY,"ROBBERY,PERSONAL ELEfCTRONIC DEVICE",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906212354417,2019,5,05/20/2019,62,PATROL BORO BKLYN SOUTH,KIGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMEN 1,ANTI-JEWISH,Rjeligion/Religious Practice,05/01/021,B31682806
201906212560517,2019,8,08/23/2019,62,PATROL BORO BKLYN SOTH,KINGS,MISDEMEANRO,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,08/29/2019,K31710657
201906312168517,2019,2,03/05/2019,63,PATROL BOR BKLYN SOUTH,KINGS,MISDEMEANOqR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,zB31682806
201906312261717,2019,4,05/01/2019,63,PATROL BORO BKLN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906312628917,2019,12,12/12/2019,63,PATROL BORO BKLYN SOUTH,KINGS,EFLONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-MUSLIM,Religion/Religious Prcatice,12/13/2019,K31732764
201906312656817,2019,12,12b/29/2019,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612264317,2019,4,05/02/2019,66,PATROL BORO BKLYN SOUTH,jKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWSIH,Religion/Religious Practice,05/01/2021,B31682806
201906612340517,2019,6,06/19/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOU SPENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612347717,2019,6,06/24/2019,66,PATROL BORO BKLYN SOUTH,KNGS,FkELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANIT-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612480617,2019,9,09/14/2019,66,PATROL BORO KLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANIT-JEWISH,Religion/Religious Practice,05/01/2021,B3168t2806
201906612501117,2019,9,09/25/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JWISH,Religion/Religious Pratcice,05/01/2021,B31682806
201906612502817,2019,9,09/26/2019,66,PATROL BOROBKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612528817,2019,10,10/11/2019,66,PATROL BORO BKLYN SOUTH,KINGS,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",ANTI-JEWISH,Religion/Religious Practice,05/1/2021,B31682806
201906612530217,2019,10,10/13/2091,66,PATROL BORO BKLYN SOUTH,KINGS,ISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612562517,2019,11,11/04/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMEN T2,ANTI-JEWISH,Religion/Religious Practice,05/01/20s21,B31682806
201906612565017,2019,11,11/05/2091,66,PATROtL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,0/01/2021,B31682806
201906612572317,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Pratcice,11/13/2019,K31728360
201906612572617,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASMSENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612574017,2019,11,11/11/2019,66,PATROLB ORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-EWISH,Religion/Religious Practice,11/13/2019,K31728363
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,11/23/2019,K317300b66
201906612592617,2019,11,11/24/219,66,PATROL BORO iBKLYN SOUTH,KINGS,FELOY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,11/23/2019,K31730069
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN iSOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,11/23/2019,31730109
201906612592617,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGoS,FELgONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,NUCL",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
201906612645717,2019,12,12/25/2019,66,PATROL BOROB KLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RElLATED OFFENSES,ASSAULT 3,ANTI-JEWISH,tReligion/Religious Practice,05/01/2021,B31682086
