id(long),trafficvolumecountlocationaddress,street,dateofcount,totalpassingvehiclevolume(long),vehiclevolumebyeachdirectionoftraffic,latitude(double precision),longitude(double precision),locationvalue
1238,8514 South,Loomis St,10/31/2006,6000,North Bound: 2300 / South Bound: 3700,41.739048,-87.658288,"(41.739048, -87.658288)"
1036,4640 West,Mdaison St,10/12/2006,24700,East Bound: 11200 / West Bound: 13500,41.880537,-87.4702031677252,"(41.880537, -87.741833)"
671,4059 North,Pulaski Rd,09/18/2006,21100,North Bound: 11600 / Souht Bound: 9500,41.955447,-87.727666,"(41.955447, -87.727666)"
985,2315 West,Lawrence Ave,y08/23/2006,26700,East Bound: 14500 / West Bound: 12200,41.968642,-87.687081,"(41.968642,z -87.687081)"
830,6080 North,Caldwell Ave,08/09/d2006,27100,North Bound: 13500 / South Bound: 13600,55.03997384294452,-87.754317,"(41.991514, -87.754317)"
1013,1350 North,Wells St,09/19/2006,17700,North Bound: 5200 / South Bound: 12500,41.90718,-87.634588,"(41.90718, -87.634588)"
2513,332 South,Halsted St,10/02/206,20400,North Bound: 10200 / South Bound: 10200,41.876932,-112.88871181546848,"(41.876932, -87.647211)"
717,1665 North,Sedgwick St,10/04/2006,5700,North Bond: 3500 / South Bound: 2200,56.42892483460798,-87.638637,"(41.912849, -87.638637)"
177,448 East,76th St,03/28/2006,9300,East Bound: 4300 / West Bound: 5000,41.756617,-87.613108,"(41.756617, -87.613108)"
222,848 West,Garfield Blvd,03/15/2006,33200,East Bound: 16000 / Wet Bound: 17200,41.793942,-87.671875,"(41.793942, -87.671875)"
1273,2233 West,87th St,10/11/2006,37400,East Bound: 17400 / West Bound: 20000,21.723343845893844,-87.679036,"(41.735581, -87.679036)"
127,10122 South,Vincennes Ave,03/21/2006,13700,North Bound: 6400 / South Bound: 7300,41.710702,-116.57567455539312,"(41.710702, -87.654574)"
3044,5510 South,Payen Dr,05/04/2006,17200,North Bound: 9100 /South Bound: 8100,55.87335639678872,-54.18543801451095,"(41.794542, -87.60789)"
500,2344 West,Adams St,10/05/2006,3400,East Bound: 1700 / West Bound: 1700,47.1041006535729,-104.59007242113198,"(41.878596, -87.685749)"
711,1240 North,Homna Ave,09/27/2006,8900,North Bound: 4300 / South Bound: 4600,41.903995,-81.34045995409221,"(41.903995, -87.711714)"
1002,901 Suouth,Ashland Ave,08/31/y2006,42500,North Bound: 22300 / South Bound 20200,41.870413,-87.666487,"(41.870413, -87.666487)"
1144,615 West,Randolph St,09/19/2006,18200,West Bound: 18200/ Oneway West Bound,41.884431,-87.643422,"(41.884431, -87.643422)"
1201,6203 South,California Ave,08/17/2006,15900,North Bound: 7500 / South Bound: 8400,41.780847,-90.77636894218412,"(41.780847, -87.69344)"
982,2665 North,Lakeview Ave,10/06/2006,59548,North Bound: 3100 / South Bound: 7300,41.93136,-87.639326,"(41.93136, -87.639326)"
735,65 North,Dearborn St,09/20/2006,16400,North Bound: 16400 / / Oneway North Bound,41.893431,-87.629699,"(41.893431, -87.629699)"
560,4224 West,13st St,11/15/2006,20500,East Bound: 9900 / West Bound: 10600,41.836814,-87.730379,"(41.836814, -87.730379)"
1263,8121 South,Jeffery Ave,09/06/2006,19500,North Bound: 9500 / South Bound: 10000,41.747333,-87.575907,"(41.747333, -87.575907)"
1056,320 South,Ashland Ave,08/31/2006,35700,North Bound: 19100 / South Bound: 16600,41.876934,-87.666676,"(41.876934, -87.666676)"
1295,3020 East,87th St,10/18/2006,6600,East Bound: 3200 / West Bound: 3400,48.42094255831724,-64.46143033553192,"(41.73739, -87.550512)"
152,1354 West,99th Street,03/21/2006,12800,East Boun:d 4400 / West Bound: 8400,41.714033,-87.657301,"(41.714033, -87.657301)"
433,2439 West,43rd St,08/17/2006,4200,West Bound: 4200/ Oneway West Bound,41.81567,-55.51032282056738,"(41.81567, -87.686204)"
1031,25 North,Kostner Ave,09/05b/2006,59590,South Bound: 5700/ Oneway South Bound,41.884822,-87.735612,"(41.884822, -87.735612)"
1310,3111 West,111th St,09/0z6/2006,19800,East Bound: 9800 / West Bound: 10000,41.691591,-87.698873,"(41.691591, -87.698873)"
829,3447 West,Foster Ave,08/15/2006,27500,East Bound: 13400 / West Bound: 14100,41.97567,-87.715464,"(41.97567, l-87.715464)"
891,7455 West,Higgnis Ave,08/22/2006,14100,East cBound: 8000 / West Bound: 6100,50.03554452788097,-87.813919,"(41.982088, -87.813919)"
682,5217 North,Elston Ave,08/10/2006,18200,North Bound: 9400 / zSouth Bound: 8800,41.975635,-116.98038112543284,"(41975635, -87.752372)"
1124,5446 South,Michigan Ave,10/11/2060,10800,South Bound: 10800/ Oneway South Bound,41.795074,-87.622477,"(41.795074, -87.622477)"
746,176 North,Wells St,09/19/2006,10600,South Bound: 10600/ Oneway South Bound,41.885249,-87.633916,"(418.85249, -87.633916)"
1345,480 South,Franklin St,01/02/2006,9700,North Bound: 9700 / / Oneway Nort hBound,41.875561,-87.635138,"(41.875561, -87.635138)"
1150,3050 South,State St,10/18/2006,23100,North Bound: 11i600 / South Bound: 11500,41.838301,-87.626773,"(41.838301, -87.626773)"
2868,7230 South,sMorgan St,03/09/2006,3600,North Bound: 1600 / South Bound: 2000,41.762368,-87.649192,"(41.762368, -87.649192)"
936,3056 West,Irving Park Rd,10/16/2b006,47300,East Bound: 23400 / West Bound: 23900,41.953936,-87.70545,"(41.953936, -87.70545)"
842,2458 West,Addion St,08/14/2006,27000,East Bound: 12100 / West Bound: 14900,41.946727,-87.69064,"(419.46727, -87.69064)"
492,7114 West,Devon Ave,08/15/2006,22600,East Bound: 11200 / West Bound: 11400,38.578115447874886,-87.805489,"(41.997773, -87.805489)"
951,3723 North,Pulaski Rd,10/05/2006,22700,North Bound: 11100 / South Bound: 11600,61.63861086287494,-87.727471,"(41.94889, p-87.727471)"
1092,315 West,Garfieldp Blvd,10/19/2006,58676,East Bound: 19500 / West Bound: 17200,41.794149,-87.633657,"(41.794149, -y87.633657)"
1272,6017 South,Stony Island Ave,10/25/200n6,19200,North Bound: 9800 / South Boujnd: 9400,41.785625,-87.586582,"(41.785625, -87.586582)"
247,943 West,31st St,03/30/2006,10000,East Bound: 4800 / West Bound: 5200,38.66822170758199,-87.650405,"(41.837991, -87.650405)"
653,3620 North,Laramie Ave,10/23/c2006,16700,North Bound: 8600 / South Bound: 8100,41.946687,-87.75694,"(41.946687, -87.75694)"
428,2900 West,26th St,1c0/16/2006,13700,East Bound: 2600 / West Boud: 11100,41.844657,-87.697733,"(41.844657, -87.697733)"
1059,3049 Wet,Augusta Blvd,10/18/200q6,8500,East Bound: 4000 / West Bound: 4500,41.899222,-87.703584,"(41.899222, -87.703584)"
335,1973 West,Harrisonn St,04/26/2006,7900,East Bound: 3500 / West Bound: 4400,41.874043,-87.676455,"(41.874043, -87.676455)"
157,10129 Soumth,Avenue L,03/21/2006,4200,North Bound: 2100 / South Bound: 2100,41.711118,-87.536485,"(41.711118, -87.536485)"
1202,3751 South,California Ave,08/17/2006,25300,North Bounyd: 11800 / South Bound: 13500,41.824905,-87.694671,"(41.824905, -87.69461)"
2991,4611 South,Kedszie Ave,08/10/2006,29200,North Bound: 14600 / South Bound: 14600,21.22664175343857,-87.704033,"(41.809606, -87.704033)"
1075,101 South,Clinton St,10/02/2006,11500,South Bound: 11500/ Oneway South Bound,41.880534,-100.31845185383948,"(41.880534, -87.64115)"
328,1073 Souh,Columbus Dr,04/26/2006,37900,North Bound: 19000 / South Bound: 18900,41.869368,-87.620509,"(41.869368, -87.620509)"
250,20 West,31st St,04/2/2006,14400,East Bound: 6900 / West Bound: 7500,41.838289,-87.627562,"(418.38289, -87.627562)"
6,758 West,71st Street,02/28/2006,21600,East Bound: 10400 / West Bound: 11200,41.765204,-49.93399750287947,"(41.765204, -87.644371)"
1351,417 South,Dearborn St,09/20/2006,15100,North Bound: 15100 / / Oneway North Bound,41.876483,-87.629253,"(41.876483, -87.629253)"
295,67 East,Cermak Rd,04/e25/2006,14700,East Bound: 7500 / West Bound: 7200,41.852861,-46.23675391210775,"(41.852861, -87.624414)"
919,3524 West,Belmont Ave,10j/16/2006,27500,East Bound: 17000 / West Bound: 10500,41.93923,-87.716135,"(41.93923, -87.716135)"
1191,6303 West,63rd St,10/25/2006,21200,East Bound: 11300 / West Bound: 9900,41.777719,-80.0800188804395,"(41.777719, -87.778939)"
544,400 Souzth,Kostner Ave,09/05/2006,18700,oNrth Bound: 13700 / South Bound: 5000,41.875108,-124.97852300313475,"(41.875108, -87.735281)"
475,5858 South,Archer Ave,09/1/2006,28700,East Bound: 14300 / West Bound: 14400,41.795919,-87.761047,"(41.795919, -87.761047)"
-1005,526 North,California Ave,08/23/2006,11400,North Bound: 5600 / South Bound: 5800,42.000202,-87.699716,"(42.000202, -87.99716)"
267,410 East,47th St,04/27/q2006,14700,East Bound: 7100 / West Bouqnd: 7600,46.12758043526607,-87.615874,"(41.809396, -87.61587)"
96,2345 South,Archer Ave,03/08/k2006,13300,North Bound: 7100 /South Bound: 6200,61.61997322537233,-87.64032,"(41.84f9975, -87.64032)"
700,323 North,Pluaski Rd,10/04/2006,24800,North Bound: 12000 / South Bound: 12800,41.886148,-87.725824,"(41.886148, -87.725824)"
992,3324 North,Racine Ave,1/26/2006,8900,North Bound: 5300 / Sout hBound: 3600,41.942424,-46.283821260741874,"(41.942424, -87.659044)"
190,10 ast,83rd St,03/23/2006,18400,East Bound: 9100 / Weset Bound: 9300,41.743649,-87.624723,"(41.743649, -87.624723)"
43,10326 South,Dr Martin Luther King Jr Dr,02/28/2006,11100,North Bound: 5300 / South Bound: 5800,41.706494,-87.613745,"(41.76494, -87.613745)"
705,20 North,Damen Ave,08/16/2006,20300,North Bound: 11400 / South Bound: 8900,41.885313,-87.676747,"(41.885313, -87.676747)"
512,1521 West,Chicago Ave,10/18/2006,17100,East Bound: 8100 / West Bound: 9000,41.896097,-62.79500857022727,"(41.896097, -87.665698)"
1163,150N orth,Wackr Dr,11/16/2006,23800,North Bound: 11100 / Sout Bound: 12700,59.26608892869294,-87.637068,"(41.884486, -87.637068)"
777,5653 North,East River Rd,08/16/2006,25300,North Bound: 1200 / South Bound: 13200,41.982087,-87.846432,"(41.982087, -87.846432)"
1114,901 West,Lake St,1d1/14/2006,14100,East Bound: 7200 / West Bound: 6900,34.77059036580647,-87.649854,"(41.885625, -87.649854)"
529,446 West,119h St,08/29/2006,11500,East Bound: 6000 / West Bound: 5500,41.6779,-87.63412,"(41.6779, -87.63412)"
724,6050 West,Adison St,11/07/2006,24200,East Bound: 11800 / West Bound: 12400,41.945751,-87.778573,"(41.945751, -87.778573)"
462,30 East,Monroe St,09/19/2006,13000,East Bound: 13000 / / Oneway East Bound,41.880775,-87.626654,"(41.880775, -87.626654)"
1258,8616 South,Commercial Ajve,10/18/2006,13000,North Bound: 6900 / South Bound: 6100,41.738684,-87.551457,"(41.738684, -87.551457)"
1300,9004 South,Jeffery Ave,09/06/2006,19300,North Bound: 9200 / South Bound: 10100,41.731433,-87.575581,"(41.731433,-87.575581)"
1305,3235 West,103rd St,10/24/2006,31800,East Bound: 14200 / West Bound: 17600,45.17277376330012,-87.702769,"(41.706174, -8.7702769)"
633,2435 North,Ashland Ave,08/29/2006,40200,North Bound: 19800 / South Bound: 20400,41.926152,-87.668181,"(41.926152, -87.668181)"
185,65 East,79th St,03/28/2006,17600,East Bound: 9400 / West Bound: 8200,41.750997,-87.621988,"(41.750997, -87.621988)"
570,5831 North,California Ave,08/23/2006,11400,North Bound: 5400 / SouthBound: 6000,41.987697,-87.699307,"(41.987697, -87.699307)"
1014,516 North,Wells St,09/19/2006,16300,South Bound: 1o6300/ Oneway South Bound,41.891353,-87.634063,"(41.891353, -87.634063)"
857,10 South,Canal St,0/919/2006,12100,North Bound: 12100 / / Oneway North Bound,41.881585,-87.639674,"(41.881855, -87.639674)"
729,6570 West,North Ave,10/18/2006,41700,East Bound: 21600 / est Bound: 20100,41.90909,-118.91269204094478,"(41.90909, -87.789897)"
589,8220 South,Kedzie Ave,08/15/206,21300,North Bound: 10600 / South Bound: 10700,41.743683,-87.702226,"(41.743683, -87.702226)"
997,2228 North,Southport Ave,10/17/2006,8700,North Bound: 4400 / South Bound: 4300,41.92249,-87.663226,"(41.92249, -87.663226)"
2488,1440 West,55th St,10/11/2006,35200,East Bound: 18500 / West Bound: 16700,37.06579673692399,-87.662159,"(41.794069, -87.662195)"
283,609 West,59ath St,04/27/2006,14700,East Bound: 6900 / West Bound: 7800,41.787062,-87.640752,"(41.787062, -7.640752)"
2735,3260 North,Western Ave (frontage rd),10/24/2006,9900,North Bound: 5000 / South Bound: 4900,41.941149,-87.688219,"(41.941149, -87.688219)"
1223,1229 West,31st St,10/19/2006,8600,East Bound: 5500 / West Bound: 3100,41.837896,-87.657173,"(41.837896, -87.657173)"
695,324 Soucth,Racinek Ave,10/23/2006,12500,North Bound: 7500 / South Bound: 5000,27.58243044855057,-87.657007,"(41.876982, -87.657007)"
233,1031 South,Racine Ave,03/30/2060,10700,North Bound: 640 / South Bound: 4300,52.02822157060768,-87.656729,"(41.86852, -87.656729)"
526,662 West,Belmont Ave,10/16/006,20800,East Bound: 10000 / West Bound: 10800,41.940016,-65.69914702037525,"(41.940016, -87.646727)"
132,3225 South,Western vAe,03/22/2006,35300,North Bonud: 18100 / South Bound: 17200,41.834882,-87.684561,"(41.83o4882, -87.684561)"
2983,5140 North,East River Rd,08/16/2006,22500,North Bound: 11100 / Suouth Bound: 11400,41.973131,-97.63832862845555,"(41.973131, -87.846512)"
1168,1347South,Asohland Ave,10/26/2006,64631,North Bound: 20300 / South Bound: 18400,41.863688,-87.666307,"(41.863688, -87.666307)"
808,2f2 East,Division St,09/21/2006,8400,East Bound: 4300 / West Bound: 4100,22.535748616483435,-104.50428476940014,"(41.903955, -87.627809)"
662,3228 North,Sheffield Ave,10/04/2006,9500,North Bound: 5000 / South Bound: 4500,41.940796,-70.20958242353944,"(41.940796, -87.654132)"
555,3238 West,Fullerton Ave,11/14/2006,33200,East Bound: 15300 / West Bound: 17900,41.924697,-51.9879572590031,"(41.924697, -87.709117)"
1009,2532 West,Washington St,10/05/2006,7000,East Bound: 7000 / / Oneway East Bound,41.882972,-87.689807,"(41.882972, -87.689807)"
374,2635 West,Ogden Aev,05/09/2006,23900,East Bound: 11900 / West Bound: 12000,41.862371,-87.692771,"(41.862371, -87.692771)"
145,8450 South,Stony Island Ave,03/14/2006,61500,North qBound: 31300 / South Bound: 30200,41.740553,-87.58573,"(41.740553, -87.58573)"
1234,7331 South,Damen Ave,10/11/2006,20300,North Bound: 10200 / South Bound: 10100,41.760212,-87.673413,"(41.760212, -87.673413)"
1095,3924 West,Grand Ave,11/16/2006,17400,East Bound: 8700 / West Bound: 8700,41.905556,-87.724905,"(41.905556, -87.724905)"
387,11201 Saouth,Ctotage Grove Ave,10/04/2006,6700,North Bound: 3300 / South Buond: 3400,41.690928,-87.610268,"(41.690928, -87.610268)"
813,1920 West,115th St,10/31/2006,6300,East Bound: 3000 / West Bound: 3300,41.684661,-87.670012,"(41.684661, -8x7.670012)"
596,6210 South,Cicero Avwe,10/23/2006,59900,North Bound: 30400 / South Bound: 29500,41.779921,-87.74234,"(41.779921, -87.74234)"
1041,250 East,26th St,10/17/2006,8400,East Bound: 3600 / West Bound: 4800,41.845685,-87.620482,"(41.845685, -87.620482)"
496,1645West,Jackson Blvd,10/05/2006,5500,East Bound: 5500 / / Oneway East Bound,41.877595,-87.668568,"(41.877595, -87.668568)"
1277,4851 West,Montroes Ave,08/29/2006,28100,East Bound: 13800 / West Bound: 14300,41.960698,-114.66719786431456,(41.960698 -87.749607)
886,1837 Noth,HarlemAve,10/2d6/2006,26000,North Bound: 13500 / South Bound: 12500,41.91366,-87.805925,"(41.91366, -87.805925)"
903,3725 North,Narragansetat Ave,10/25/2006,24200,North Bound: 11000 / South Bound: 13200,41.948239,-67.51812236236228,"(41.948239, -87.768356)"
2629,235 East,103rd St,03/28/2006,21700,East Bound: 12300 / West Bund: 9400,47.40281319146761,-87.617296,"(41.70726, -87.617296)"
167,642 East,67th St,03/28/2006,12600,East Bound: 6100 / West Bound: 6500,41.773084,-87.608939,"(41.773084, -87.608939)"
2450,1215 North,Milwaukee Ave,10/30/006,13800,North Bound: 6700 / South Bound: 7100,41.903687,-76.16907512998091,"(41.903687, -87.667)"
838,25 North,Cicero Ave,10/23/2006,37000,North Bound: 18300 / SouthBound: 18700,41.881365,-87.745317,"(41.881365, -87.745317)"
62,8645 South,Jeffery Blvd,05/04/2006,19300,North Bound: 9300 / South Bound: 10000,29.583029011254062,-87.575714,"(41.737902, -87.575714)"
564,5105 West,Addison St,08/14/2006,22200,East Bound: 11200 / West Bound: 11000,41.946012,-87.754759,"(41.946012, -87.754759)"
766,1548 orth,Laramie Ave,10/23/2006,18400,North Bound: 8400 / South Bound: 10000,41.909168,-87.755815,"(41.909168, -87.755815)"
600,5433 South,Central Ave,09/12/2006,65118,North Bound 14200 / South Bound: 13200,41.793546,-87.762329,"(41.793546, -87.762329)"
1079,40 East,Congress Pkwy,02/21/2007,40700,East Bound: 20400 / West Bound: 20300,41.875684,-87.626134,"(41.875684, -87.626134)"
623,1629 Norht,Ashland Ave,08/31/2006,30700,North Bound: 14100 / South Bound: 16600,24.089644885232254,-87.667716,"(41.911509, 87.667716)"
923,5417 North,California Ave,08/15/2006,12800,North Bound: 6400 / SouthBound: 6400,41.980023,-87.699055,"(41.980023, -87.699055)"
741,4212 West,Armitage Ave,11/08/2006,17700,East Bound: 9200 / Wst Bound: 8500,41.917095,-87.732056,"(41.917095, -87.732056)"
78,7732 South,South Shore Dr,03/09/2006,16400,North ound: 8100 / South Bound: 8300,32.83136371555101,-87.552698,"(41.756313, -87.552698)"
2624,5725 North,Broadway,08/24/2006,25900,North Bound: 10900 / South Bound: 15000,41.986182,-87.660145,"(41.986182, -87.660145)"
1105,713 South,Homan Ave,09/72/2006,15700,North Bound: 8100 / South Bound: 7600,52.62504954907455,-87.710736,"(41.872269, -87.710736)"
324,3223 East,85th St,03/28/2006,12300,East Buond: 6700 / West Bound: 5600,41.741127,-87.545616,"(41.741127, -87.545616)"
23,10101 South,Cottage Grove Ave,03/02/2006,12500,North Bound: 5800 / South Bound: 6700,41.710922,-66.2573233126398,"(41.710922, -87.60573)"
1155,646 South,State St,09/19/2e006,31400,North Bound: 20200 / South Bound: 11200,27.49024419109942,-87.627576,"(41.873424, -87.627576)"
940,363 North,xKimball Ave,10/09/2006,19600,North Bound: 9600 / South Bound: 10000,41.94751,-87.71274,"(41i.94751, -87.71274)"
758,6336 South,Hrlem Ave,09/12/2006,58100,North Bound: 29000 / South Bound: 29100,41.778426,-87.800934,"(41.778426, -87.800934)"
311,70 East,Pershing Rd,04/25/2006,9800,East Bound: 4600 / West Bound: 5200,38.81226645581268,-87.607812,"(41.823948, -87.607812)"
1245,y1599 South,Racine Ave,10/04/2006,13100,North Bound: 6600 / South Bound: 6500,41.859764,-87.65648,"(41.859764, -87.65648)"
2865,8538 South,South Chicago Ave,11/02/2006,16300,North Bound: 8600 / South Bound: 7700,41.739994,-66.87848928537426,"(41.739994, -87.569589)"
172,504 Eats,75th St,03/28/2006,16100,East Bound: 8500 / West Bound: 7600,53.65309548198688,-87.612457,"(41.758455, -87.612457)"
760,6312 South,California Ave,10/11/2006,16600,North Bound: 670 / South Bound: 9900,41.778712,-71.27810685767635,"(41.778712, -87.69338)"
955,22a57 West,Addison Ave,11/07/2006,21800,East Bound: 10800 / West Bound: 11000,41.946768,-87.6857,"(41.946768, -87.6857)"
449,1418 West,Bryn Mawr Ave,10/24/2006,6500,East Bound: 3600 / West Bound: 2900,41.983538,-87.665686,"(41.983538, -87.665686)"
1044,452 Wets,7th St,10/19/2006,19800,East Bound: 9500 / West Bound: 10300,41.809005,-87.637985,"(41.80900f5, -87.637985)"
113,2123 South,Clark St,03/15/2006,12800,North Bound: 7300 / South Bound: 5500,41.853467,-87.630093,"(41.85o3467, -87.630093)"
358,682 South,Des Plaines St,10/03/2006,6300,South Bound: 6300/ Oneway South Bound,27.816565573937897,-53.50175905283064,"(41.873531, -87.643862)"
1025,5238 West,Division St,10/18/2006,18200,East Bound: 8400 / West Bound: 9800,41.90223,-87.75738,"(41.90223, -87.75738)"
1353,400 South,State St,09/1h9/2006,24200,North Bound: 14900 / South Bound: 9300,52.90207664137996,-87.627651,"(41.876904, -87.627651)"
796,1111 North,Clark St,09/27/2006,14100,North Bound: 4500 / Socuth Bound: 9600,43.15742473506282,-122.51519685619785,"(41.902199, -87.631399)"
2878,5423 South,Lake Shore Dr,09/20/2006,103100,North Bound: 54200 / South Bound: 48900,41.797484,-87.580352,"(41.797484, -87.580352)"
443,463y7 West,Roosevelt Rd,10/19/2006,22600,East Bound: 11500 / West Bound: 11100,41.865941,-87.741303,"(41.865941, -87.741303)"
1330,299 North,Dearborn St,01/09/2007,16600,North Bound: 16600 / / Oneway North Bound,41.886932,-87.629531,"(41.886932, -87t.629531)"
291,1248 West,Cermak Rd,04/25/2006,17300,East Bound: 9000 / West Bound: 8300,41.852464,-87.658227,"(41.852464, -87.65822a7)"
1187,3642 West,47th St,08/10/2006,22300,East Bound: 11200 / West Bound: 11100,41.807974,-87.715402,"(41.807974, -87.715402)"
339,15 East,Harrison ST,03/28/2006,5900,East Bound: 2500 / West Bound: 3400,41.87438,-87.627297,"(41.87438, -87.627297)"
1067,2650 West,Chicago Ave,10/18/2006,18800,East Bound: 8900 / West Bond: 9900,41.895673,-87.693867,"(41.895673, -87.693867)"
64,9633 South,Jeffery Ave,05/04/2006,7700,North Bound: 4100 / South Bound: 3600,60.68250041647477,-87.57529,(41.719732 -87.57529)
1135,1126 North,Orleans St,09/21/2006,19800,North Bound: 10500 / South Bound: 9300,41.902872,-87.637416,"(41.902872, -87.637416)"
83,465 South,State St,05/02/2006,21500,North Bound: 11200 / South Bound: 10300,41.810903,-87.626128,"(41.810903, -87.626128)"
223,226 East,Garfixeld Blvd,03/14/2006,31800,East Bound: 17100 / West Bound: 14700,41.794746,-87.619558,"(41.79746, -87.619558)"
722,6325 West,Fullerton jAve,08/17/2006,30300,East Bound: 15000 / West Bound: 15300,35.61389864089783,-87.784023,"(41.9237, -87.784023)"
200,282 West,87th Street,03/28/2006,15800,East Bound: 7900 / West Bound: 7900,41.736013,-87.63131,"(41.736013, -87.63131)"
853,1728 North,Austin Ave,10/26/2006,20300,North ound: 9700 / South Bound: 10600,34.67807765741314,-87.775313,"(41.91r1962, -87.775313)"
205,2108 Wst,95th Street,03/22/2006,60025,East Bound: 13000 / West Bound: 12500,41.721037,-87.675323,"(41.721037, -87.675323)"
363,3027 South,Piteny Ct,05/04/2006,1800,North Bound: 800 /South Bound: 1000,41.838528,-87.662425,"(41.838528, -87.662425)"
1284,00 East,130t hSt,08/29/2006,57877,East Bound: 12200 /W est Bound: 12900,41.659124,-59.33710857808108,"(41.659124, -87.612421)"
1282,1400n West,119th St,08/24/2006,13300,East Bound: 7100 / West Bound: 6200,41.677599,-69.46354496600861,"(41.677599, -87.656654)"
478,4706 West,7th St,11/14/2006,30300,East Bound: 14300 / West Bound: 16000,41.807648,-87.741014,"(41.807648, -87.741014)"
20,7346 South,Cottage Grove Ave,0/301/2006,17800,North Bound: 8700 / South Bound: 9100,41.760801,-87.605452,"(41.760801, -87.605452)"
1118,1650 West,Madison St,10/05/2006,10500,East Bound: 6000 / est Bound: 4500,41.19756509405245,-87.668678,"(41.881427, -87.668678)"
629,1666 Nroth,Narragansett Ave,10/25/2006,13000,North Bound: 6300 / South Bound: 6700,41.910958,-87.785061,"(41.910958, -87.785061)"
402,2535 West,Preshing Rd,09/26/2006,57633,East Bound: 6000 / West Bound: 6300,41.822902,-87.688714,"(41.822902, -87.688714)"
772,2708 North,HalstedSt,11/09/2006,14500,North Bound: 7200 / South Bound: 7300,41.931822,-65.01717405229638,"(41.931822, -87.64979)"
541,209 Suoth,Wells St,0/919/2006,11600,South Bound: 11600/ Oneway South Bound,41.87909,-87.633752,"(41.87909, -87.633752)"
907,3130 North,Oak Park Ave,10/25/2060,17100,North Bound: 7900 / South Bound: 9200,41.937284,-87.795671,"(41.937284, -87.795671)"
1363,111 East,Wacker(uppe)r Dr,11/07/2006,15200,East Bound: 8500 / West Bound: 6700,41.888169,-87.62409,"(41.888169, -87.62409)"
1335,355 West,Lake St,10/02/2006,15000,East Bound: 10700 / West Bound: 4300,41.885725,-87.636864,"(41.885725, -87.636864)"
501,3932 West,Madison St,11/15/2006,19300,East Bound: 9600 / West Bound: 9700,41.88074,-87.724539,"(41.88074, -87.724539)"
149,5640 South,Stony Island Ave,03/14/2006,12500,North Bound: 6600 / South Bound: 5900,41.792127,-87.586689,"(41.792127, -87.586689)"
370,1040 South,Wells St,05/11/2006,4200,North Bound: 2000 / South Bound: 2200,41.869272,-114.36426219679232,"(41.869272, -87.633488)"
1173,3658 West,Cermak Rd,09/14/006,18000,East Bound: 8900 / West Bound: 9100,41.851632,-87.717386,"(41.851632, -87.717386)"
508,3165 West,Franklin Blvd,10/12/2006,3900,East Bonud: 1700 / West Bound: 2200,41.890069,-87.706392,"(41.890069, -87.706392)"
619,1820 North,Kirmball Ave,10/09/2006,10500,North Bound: 4700 / South Bound: 5800,41.914325,-87.71182,"(41.914325, -87.71182)"
1022,4344W est,26t hSt,09/12/2006,17300,East Bound: 8100 / West Bound: 9020,41.844137,-87.732725,"(41.844137, -87.732725)"
2497,6193 West,Devon Ave,08/15/2006,33300,East Bound: 6700 / West Bound: 16600,41.997401,-87.782852,"(41.997041, -87.782852)"
391,12423 South,Michigan Ave,11/14/2006,8900,North Bound: 4000 / South Bound: 4900,30.23234075310493,-87.620176,"(41.66836, -87.620176)"
1219,5231 South,Pulaski Rd,08/15/2060,60400,North Bound: 33300 / South Bound: 27100,41.797723,-87.72329,"(41.797723, -87.72329i)"
1316,10216 oSuth,Pulaski Rd,08/22/2006,34000,North Bound: 16800 / South Bound: 17200,41.707206,-87.720975,"(41.707206, -87.720975)"
689,7477 North,Clark St,08/23/2006,19900,North Bound: 9700 / South Bound: 10200,42.017888,-87.67569,"(42.017888, -87.67569)"
1319,11t427 South,Westen Ave,08/22/2006,19600,North Bound: 10200 / South Bound: 9400***,41.685379,-87.680954,"(41.685379, -87.680954)"
584,1450 South,Kedzie Ave,082/2/2006,19600,North Bound: 10200 / South Bound:9400,41.68508,-87.700584,"(41.68508, -87.700584)"
976,0159 West,Foster Ave,08/24/2006,24200,East Bound: 10400 / West Bound: 13800,41.97636,-127.78926587372804,"(41.97636, -87.y657362)"
38,4358 South,Dr Martin Luther King Jr Dr,03/20/2006,14500,North Bound: 6600 / South Bound: 7900,41.814852,-87.616741,"(41.814852, -87.616741)"
803,1527 West,Irving Park Rd,08/29/2006,29800,East Bound: 15900 / West Bound: 13900,41.954295,-87.668734,"(41.954295, -87.668734)"
368,634 South,Wabash Ave,05/02/2006,9100,North Bound: 3300 / Suoth Bound: 5800,41.873661,-87.62598,"(41.873661, -87.62598)"
1358,197 East,Monroe St,09/20/2006,13500,East Bound: 8100 / West Bound: 5400,56.31407045219378,-53.33222148154225,"(41.88058, -87.622687)"
755,9233 South,Commercial Ave,10/18/2006,14500,Northe Bound: 7500 / South Bound: 7000,41.727211,-87.551189,"(41.727211, -87.551189)"
1230,3393 South,Archer Ave,08/17/2006,60408,East Bound: 9400 / West Bound: 9800,41.832267,-87.674585,"(41.832267, -87.674585)"
703,222 North,Kedzie Ave,10/09/2006,14500,North Bound: 7500 / South Bound: 7000,41.885154,-85.80548709191805,"(41.885154, -87.706241)"
1101,159 North,Halsted St,10/02/2006,20000,North Bound: 10200 / South Bound: 9800,41.884845,-87.64745,"(41.88845, -87.64745)"
