county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,7235,07/30/2021 12:00:00 AM,34.30828379,-118.2282411,1307970,24705,3997767,269155,2266,5,13841,51
Los Angeles,California,4447,07/31/2021 12:00:00 AM,34.30828379,-118.2282411,9081653,24721,27617219,64620,3686,108,6020,22
Los Angeles,California,6037,08/01/2021 12:00:00 AM,34.30828379,-118.2282411,1315677,24740,4018046,64694,4021,19,14259,-192
Los Angeles,California,6037,08/02/2021 12:00:00 AM,35.215164542476074,-74.60282725640793,1319492,24756,4031815,64731,3815,16,13769,37
Los Angeles,California,6037,08/03/2021 12:00:00 AM,39.47176551616245,-118.2282411,-4649038,24772,4039837,64754,3853,16,8022,23
Los Angeles,California,6037,08/04/2021 12:00:00 AM,34.30828379,-118.2282411,1326361,96086,4047097,64784,3016,14,7260,30
Los Angeles,California,6238,08/05/2021 12:00:00 AM,34.30828379,-118.2282411,1329537,24793,4063317,64800,3176,7,16220,16
Los Angeles,California,5409,08/06/2021 12:00:00 AM,34.30828379,-62.42028969697546,1332289,24806,4076632,64853,2752,13,13315,53
Los Angeles,California,6037,08/07/2021 12:00:00 AM,39.20309480696388,-118.2282411,7441853,24833,4088383,-127001,3043,27,11751,-360
Los Angeles,California,6037,08/08/2021 12:00:00 AM,34.30828379,-77.37606859740075,1339138,76224,4097958,64529,3806,21,9575,36
Los Angeles,California,6037,08/09/2021 12:00:00 AM,34.30828379,-118.2282411,1342839,24874,4116121,64593,3701,20,18163,64
Los Angeles,California,6037,08/10/2021 12:00:00 AM,34.30828379,-157.4745264640805,1347023,24892,4124955,64633,4184,18,8834,-193
Los Angeles,California,6037,08/11/2021 12:00:00 AM,34.30828379,-118.2282411,-4263610,-34706,24080261,64665,3347,113,7377,32
Los Angeles,California,6037,08/12/2021 12:00:00 AM,34.30828379,-118.2282411,1353071,24918,4148367,64694,2701,7,16035,29
Los Angeles,California,6037,08/13/2021 12:00:00 AM,20.096420503515255,-96.53790257763066,1356249,24935,4163848,64744,3178,17,15481,50
Los Angeles,California,6037,08/14/2021 12:00:00 AM,34.30828379,-82.45391239202155,1359897,81002,4176356,64845,3648,32,12508,101
Los Angeles,California,6037,08/15/2021 12:00:00 AM,34.30828379,-118.2282411,1362848,-37778,4188640,218420,2951,35,12284,75
Los Angeles,California,6037,08/16/2021 12:00:00 AM,34.30828379,-118.2282411,1376551,-40824,4214548,65021,13703,30,25908,101
Los Angeles,California,6042,08/17/2021 12:00:00 AM,38.892775832906096,-107.82790719666656,1380415,25061,4227429,65097,3864,29,12881,76
Los Angeles,California,6037,08/18/2021 12:00:00 AM,34.30828379,-118.2282411,1383186,25080,-13970943,-108145,2771,19,7270,42
Los Angeles,California,3545,08/19/2021 12:00:00 AM,34.30828379,-157.76266724864,1385784,-32425,4251704,65170,2598,9,17005,31
Los Angeles,California,6037,08/20/2021 12:00:00 AM,34.30828379,-118.2282411,7853016,25117,29956107,65259,2888,28,15253,89
Los Angeles,California,6037,08/21/2021 12:00:00 AM,37.85401149123335,-137.78494745020188,-3704789,25152,4280215,217196,2841,35,13258,140
Los Angeles,California,4827,08/22/2021 12:00:00 AM,34.30828379,-118.2282411,7460680,25182,4293363,65508,3119,30,13148,109
Los Angeles,California,6037,08/23/2021 12:00:00 AM,34.30828379,-118.2282411,1397480,25214,4309137,-99650,2848,32,15774,121
Los Angeles,California,6037,08/24/2021 12:00:00 AM,27.43539298934728,-118.2282411,1400837,25240,4318553,65690,3357,26,9416,61
Los Angeles,California,6037,08/25/2021 12:00:00 AM,34.30828379,-118.2282411,1403053,25245,4326204,-121719,2216,5,7651,67
Los Angeles,California,6109,08/26/2021 12:00:00 AM,34.30828379,-118.2282411,1403053,25245,4326204,65757,0,0,0,0
Los Angeles,California,6037,08/24/2022 12:00:00 AM,34.30828379,-118.2282411,3396657,33096,11057328,94812,0,0,0,0
Los Angeles,California,6128,08/25/2022 12:00:00 AM,34.30828379,-148.87247328938025,3396657,-34261,11057328,94812,0,0,0,0
Los Angeles,California,6037,08/26/2022 12:00:00 AM,34.30828379,-118.2282411,3403028,33124,11063718,94840,0,0,0,0
Los Angeles,California,6037,08/27/2022 12:00:00 AM,34.30828379,-118.2282411,3405184,33138,11087642,94864,0,0,0,0
Los Angeles,California,6037,08/28/2022 12:00:00 AM,34.30828379,-118.2282411,3408413,33155,11090871,94885,0,0,0,0
Los Angeles,California,6037,08/29/2022 12:00:00 AM,34.30828379,-118.2282411,3410937,33171,-12031848,94906,0,0,0,0
Los Angeles,California,6037,08/30/2022 12:00:00 AM,34.30828379,-118.2282411,3413783,75711,11120267,94973,0,119,0,0
Los Angeles,California,6037,08/31/2022 12:00:00 AM,34.30828379,-121.15911831283258,3413783,-40455,11120267,247824,0,0,0,0
Los Angeles,California,6037,09/01/2022 12:00:00 AM,34.30828379,-118.2282411,3413783,33187,11120267,94973,0,-69,0,0
Los Angeles,California,6037,09/02/2022 12:00:00 AM,34.30828379,-118.2282411,3418798,91494,11125282,94995,0,0,0,0
Los Angeles,California,6037,09/03/2022 12:00:00 AM,34.30828379,-133.5166578709452,3420213,85792,11143314,95071,0,-69,0,0
Los Angeles,California,6037,09/04/2022 12:00:00 AM,34.30828379,-152.71326736880889,3421995,33227,11145476,226582,0,0,0,0
Los Angeles,California,6037,09/05/2022 12:00:00 AM,34.30828379,-118.2282411,3423672,33334,11147155,239380,0,0,0,0
Los Angeles,California,6037,09/06/2022 12:00:00 AM,34.30828379,-89.15450812289868,3425863,33348,11155657,95314,0,0,0,0
Los Angeles,California,6037,09/07/2022 12:00:00 AM,34.30828379,-118.2282411,3425863,33348,11166567,95311,0,0,0,0
Los Angeles,California,6439,09/08/2022 12:00:00 AM,28.47233140760366,-118.2282411,3425863,86684,11166567,95311,0,0,0,0
Los Angeles,California,6037,09/09/2022 12:00:00 AM,50.72905823272622,-120.15296798834494,3430358,74393,11171070,95349,0,0,0,0
Los Angeles,California,6037,09/10/2022 12:00:00 AM,34.30828379,-118.2282411,3431991,33398,11172712,95365,0,0,0,0
Los Angeles,California,4438,09/11/2022 12:00:00 AM,34.30828379,-118.2282411,3433754,33414,11174559,95415,0,0,0,0
Los Angeles,California,6037,09/12/2022 12:00:00 AM,34.30828379,-75.87648018271281,3435551,-32703,27443271,95537,0,0,0,0
Los Angeles,California,6037,09/13/2022 12:00:00 AM,34.30828379,-149.65224333093187,3437648,-36235,-15792125,95550,0,0,0,0
Los Angeles,California,6037,09/14/2022 12:00:00 AM,34.30828379,-118.2282411,3437648,33447,11199214,95550,0,0,0,0
Los Angeles,California,6037,09/15/2022 12:00:00 AM,34.30828379,-133.19598819419213,3437648,87047,11199214,218701,0,0,0,0
Los Angeles,California,6037,09/16/2022 12:00:00 AM,34.30828379,-118.2282411,3441113,33483,11202686,-98769,0,0,0,0
Los Angeles,California,6817,09/17/2022 12:00:00 AM,34.30828379,-118.2282411,3442653,33497,11204226,95601,0,0,0,0
Los Angeles,California,6037,09/18/2022 12:00:00 AM,34.30828379,-118.2282411,3444076,33509,11205815,95632,0,0,0,0
Los Angeles,California,6037,09/19/2022 12:00:00 AM,34.30828379,-118.2282411,3445630,33519,11228636,236407,0,0,0,-192
Los Angeles,California,8983,09/20/2022 12:00:00 AM,34.30828379,-118.2282411,3447249,33532,11233276,95796,0,0,0,0
Los Angeles,California,6037,09/21/2022 12:00:00 AM,34.30828379,-118.2282411,3447249,33532,-12024014,95796,0,-70,0,0
Los Angeles,California,6037,09/22/2022 12:00:00 AM,26.604985453305773,-97.0597081695576,3447249,33532,11233276,95796,0,0,0,-193
Los Angeles,California,6037,09/23/2022 12:00:00 AM,34.30828379,-118.2282411,3450411,33565,11236439,95829,0,0,0,314
Los Angeles,California,6037,09/24/2022 12:00:00 AM,34.30828379,-118.2282411,7719656,-39670,11237759,-119376,0,108,0,0
Los Angeles,California,6037,09/25/2022 12:00:00 AM,34.30828379,-146.82361267619913,-4290856,33587,30615767,95868,0,0,0,-1
Los Angeles,California,6037,09/26/2022 12:00:00 AM,34.30828379,-118.2282411,-4171293,33598,11261469,95956,0,0,1212,-67
Los Angeles,California,6037,09/27/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,86385,11266623,95965,0,0,0,-198
Los Angeles,California,6037,09/28/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,33603,11266623,-113594,0,0,0,0
Los Angeles,California,6037,09/29/2022 12:00:00 AM,34.30828379,-118.2282411,-4003497,33603,11266623,95965,0,0,0,0
Los Angeles,California,6744,09/30/2022 12:00:00 AM,49.5893913552132,-118.2282411,3458848,33628,11269064,95990,0,0,0,332
Los Angeles,California,6037,10/01/2022 12:00:00 AM,34.30828379,-118.2282411,9565750,-39454,11270213,96071,0,0,0,0
Los Angeles,California,6037,10/02/2022 12:00:00 AM,34.30828379,-118.2282411,3461037,-38598,11271253,-112361,0,0,0,0
Los Angeles,California,6037,10/03/2022 12:00:00 AM,34.30828379,-118.2282411,3462836,96629,11274613,96133,0,0,0,0
Los Angeles,California,6037,10/04/2022 12:00:00 AM,34.30828379,-118.2282411,3464157,33740,11296777,226636,0,0,0,0
Los Angeles,California,6037,10/05/2022 12:00:00 AM,25.892647505516912,-118.2282411,3464157,33740,11296777,96217,0,0,0,0
Los Angeles,California,6037,10/06/2022 12:00:00 AM,34.30828379,-118.2282411,3464157,100579,-13224758,96217,0,-66,0,0
Los Angeles,California,6037,10/07/2022 12:00:00 AM,34.30828379,-118.2282411,-4559119,33740,31337811,-121193,0,-71,0,0
Los Angeles,California,6037,10/08/2022 12:00:00 AM,34.30828379,-118.2282411,3467319,33772,11299943,282322,0,0,0,312
Los Angeles,California,6037,10/09/2022 12:00:00 AM,34.30828379,-118.2282411,3468152,33785,11301145,96279,0,0,0,0
Los Angeles,California,5760,10/10/2022 12:00:00 AM,34.30828379,-118.2282411,3469663,33797,11317981,96423,0,0,0,-2
Los Angeles,California,6037,10/11/2022 12:00:00 AM,19.510097486927272,-173.291678882134,-4032438,33811,11320843,96437,0,0,0,0
Los Angeles,California,6037,10/12/2022 12:00:00 AM,34.30828379,-118.2282411,3470848,33811,11320843,96437,0,0,0,0
Los Angeles,California,6037,10/13/2022 12:00:00 AM,34.30828379,-118.2282411,9302502,33811,11320843,254570,0,0,0,0
Los Angeles,California,6037,10/14/2022 12:00:00 AM,34.30828379,-118.2282411,3472418,33832,-13746189,96458,0,0,0,0
Los Angeles,California,6037,10/15/2022 12:00:00 AM,40.48409235748298,-118.2282411,3472418,33832,11322413,96458,0,0,0,0
Los Angeles,California,6037,10/16/2022 12:00:00 AM,34.30828379,-118.2282411,-3943234,33862,11324703,96496,0,0,0,0
Los Angeles,California,6037,10/17/2022 12:00:00 AM,34.30828379,-118.2282411,3475930,33875,11339926,96677,0,0,0,0
Los Angeles,California,6037,10/18/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,-13637121,96692,0,0,0,332
Los Angeles,California,6037,10/19/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,11341915,96692,0,0,0,0
Los Angeles,California,6441,10/20/2022 12:00:00 AM,34.30828379,-160.18372839470243,3476928,73435,11341915,96692,0,0,0,0
Los Angeles,California,6037,10/21/2022 12:00:00 AM,34.30828379,-118.2282411,3481103,33915,11346090,96718,0,0,0,0
Los Angeles,California,6037,10/22/2022 12:00:00 AM,34.30828379,-118.2282411,3482181,33924,11347168,96727,0,0,0,0
Los Angeles,California,6037,10/23/2022 12:00:00 AM,34.30828379,-118.2282411,3483444,33936,11348431,96748,0,0,0,0
Los Angeles,California,5589,10/24/2022 12:00:00 AM,34.30828379,-118.2282411,3484615,33945,11362031,96886,0,0,0,0
Los Angeles,California,6037,10/25/2022 12:00:00 AM,34.30828379,-118.2282411,3484615,33945,11362031,96886,-1172,-6,-1948,-6
Los Angeles,California,6037,10/26/2022 12:00:00 AM,34.30828379,-165.67193998399685,7706757,33951,11363979,96892,0,0,0,0
Los Angeles,California,6037,10/27/2022 12:00:00 AM,34.30828379,-118.2282411,3485787,33951,11363979,96892,0,0,0,-197
Los Angeles,California,6037,10/28/2022 12:00:00 AM,34.30828379,-118.2282411,3488288,33975,11368121,96890,0,-65,0,0
Los Angeles,California,6037,10/29/2022 12:00:00 AM,34.30828379,-118.2282411,3489106,33981,11368939,96896,0,118,0,0
Los Angeles,California,6037,10/30/2022 12:00:00 AM,34.30828379,-118.2282411,3490492,33986,-15573284,96905,0,0,0,0
Los Angeles,California,5363,10/31/2022 12:00:00 AM,34.30828379,-85.54280107157366,3491716,33992,11385679,96998,0,0,0,0
Los Angeles,California,6037,11/01/2022 12:00:00 AM,34.30828379,-141.91486172790098,3493150,33999,28307590,97005,0,0,0,0
Los Angeles,California,6037,11/02/2022 12:00:00 AM,34.30828379,-166.68181011669878,3493150,33999,11388213,97005,0,0,0,0
Los Angeles,California,6037,11/03/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,88517,11388213,97005,0,0,0,0
Los Angeles,California,6037,11/04/2022 12:00:00 AM,34.30828379,-118.2282411,3496108,34015,-13498772,97005,0,0,0,0
Los Angeles,California,6037,11/05/2022 12:00:00 AM,34.30828379,-118.2282411,3497583,34023,11392688,97013,0,0,0,0
Los Angeles,California,3277,11/06/2022 12:00:00 AM,45.10036052790146,-60.80606932174404,3500252,34032,11395357,97034,0,0,0,0
Los Angeles,California,9044,11/07/2022 12:00:00 AM,34.30828379,-118.2282411,-3925709,34032,11411646,97106,0,0,0,0
Los Angeles,California,6037,11/08/2022 12:00:00 AM,34.30828379,-171.29687850706864,3500252,34032,11412662,97106,0,0,0,0
Los Angeles,California,6037,11/09/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11412662,97106,0,0,0,0
Los Angeles,California,6037,11/10/2022 12:00:00 AM,34.28649222165715,-118.2282411,7822577,34032,26014448,97106,0,0,0,0
Los Angeles,California,6037,11/11/2022 12:00:00 AM,34.30828379,-118.2282411,3506367,34065,11418792,97140,0,0,0,0
Los Angeles,California,6037,11/12/2022 12:00:00 AM,34.30828379,-118.2282411,3507936,73629,11420361,97149,0,0,0,0
Los Angeles,California,7583,11/13/2022 12:00:00 AM,34.30828379,-118.2282411,9472078,34091,11448277,97283,1932,10,7065,118
Los Angeles,California,6037,11/14/2022 12:00:00 AM,34.30828379,-118.2282411,-3907157,34091,11448277,97283,0,0,0,0
Los Angeles,California,6037,11/15/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34098,11451463,218380,0,0,0,0
Los Angeles,California,6037,11/16/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34098,11451463,97290,0,0,0,0
Los Angeles,California,6037,11/17/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34098,11451463,97290,0,0,0,0
Los Angeles,California,6037,11/18/2022 12:00:00 AM,34.30828379,-118.2282411,-4670602,34118,11456376,97310,0,0,0,0
Los Angeles,California,6037,11/19/2022 12:00:00 AM,34.30828379,-142.63603472304897,3521712,34125,11457994,97317,0,0,0,0
Los Angeles,California,6037,11/20/2022 12:00:00 AM,34.30828379,-118.2282411,3524896,34135,11461178,97355,0,0,0,0
Los Angeles,California,3100,11/21/2022 12:00:00 AM,34.30828379,-118.2282411,3524896,34135,11485817,97416,0,0,0,0
