OBJECTID,DEF_FEATURE,COORD_SRC,ACCURACY_FT,SHAPE_Length
1985,ROAD,SOURCEL,0,0.0682684007614042
1986,FENCE,DRG,40,5.73404444752167e-05
1987,ROAD_OFFSET,SOURCEL,0,0.00294103262211227
1988,ROAD_OFFSET,SOURCEL,0,0.00275467929702697
1989,ROAD_OFFSET,IMG,40,0.0368500096490062
1990,ROAD,IMG,40,0.1379929829508
1991,ROAD,IMG,40,0.0116618907326483
1992,ROAD,SOURCEL,0,0.0155500060032345
1993,ROAD,IMG,40,0.0108406741734078
1994,ROAD,SOURCEL,0,0.00601623418120006
1995,RIDGE,DRG,40,0.0161805612621277
1996,TRAIL,DLG,40,0.00686771645192804
1997,ROAD,SOURCEL,0,0.0016004139948051
1998,ROAD,SOURCEL,0,0.00568878437469864
1999,ROAD_OFFSET,SOURCEL,40,0.180932803502491
2000,ROAD_OFFSET,SOURCEL,40,0.0680946129843738
2001,ROAD_OFFSET,SOURCEL,40,0.00665895946328223
2002,ROAD_OFFSET,SOURCEL,40,5.85030157793314e-05
2003,SUBDIVISION,DRG,40,0.000666667177192337
2004,NLCS_BOUNDARY,SOURCEL,0,0.0156724608412231
2005,NLCS_BOUNDARY,SOURCEL,0,0.0303801094332428
2006,NLCS_BOUNDARY,SOURCEL,0,0.155768778481306
2007,SUBDIVISION,CADNSDI,,0.000903404031787712
2008,SUBDIVISION,CADNSDI,,0.00111288996708799
2009,SUBDIVISION,CADNSDI,,0.00118165241244893
2010,SUBDIVISION,CADNSDI,,0.00207684867142755
2011,ELEVATION,DRG,0,0.00485215161468837
2012,ROAD_OFFSET,IMG,40,0.00874417260125425
2013,ROAD,IMG,40,0.0518909887531019
2014,ROAD,IMG,40,0.0233084226825197
2015,ROAD,IMG,40,7.93651532972099e-05
2016,FENCE,DRG,40,8.70333913389367e-05
2017,ROAD_OFFSET,SOURCEL,40,0.000831761244419656
2018,ROAD_OFFSET,SOURCEL,40,0.000532662491427547
2019,ROAD_OFFSET,SOURCEL,40,0.0168972531384491
2020,SUBDIVISION,CADNSDI,0,9.85286964381161e-05
2021,ROAD_OFFSET,SOURCEL,40,0.00195759321730265
2022,ROAD_OFFSET,SOURCEL,40,0.0129429865198489
2023,SUBDIVISION,CADNSDI,0,8.17020002088939e-05
2024,ROAD_OFFSET,SOURCEL,40,0.00228703522833651
2025,ROAD_OFFSET,SOURCEL,40,0.0857368694638561
2026,ROAD_OFFSET,SOURCEL,40,0.0359292350093099
2027,ROAD_OFFSET,SOURCEL,40,0.0360706090096495
2028,ROAD_OFFSET,SOURCEL,40,0.0119908058791589
2029,FENCE,DRG,40,0.0101248685483738
2030,SHORELINE,DRG,40,0.00319607866990518
2031,FENCE,DRG,40,0.0180419025956489
2032,SHORELINE,DRG,40,0.00247022104833443
2033,POINT-TO-POINT,SOURCEL,0,0.00864892713111767
2034,ELEVATION,DRG,40,0.00216710403541606
2035,UNKNOWN,DRG,,0.00977782118225445
2036,ELEVATION,DRG,40,0.0139383507457677
2037,SUBDIVISION,DRG,40,0.000860325985152999
2038,ELEVATION,DRG,40,0.00374357890334298
2039,RIDGE,SOURCEL,0,0.00276615276711093
2040,ROAD,SOURCEL,0,0.115144210019801
2041,ROAD,SOURCEL,0,0.0421581992602611
2042,ROAD,SOURCEL,0,0.0150790851290811
2043,ROAD,SOURCEL,0,0.0176563045177363
2044,ROAD,SOURCEL,0,0.0128029710597985
2045,ROAD,SOURCEL,0,9.01960720776884e-05
2046,ROAD,SOURCEL,0,0.000783954866144476
2047,SUBDIVISION,CADNSDI,,0.00400283306416485
2048,ELEVATION,DRG,,0.00141758456571528
2049,SUBDIVISION,CADNSDI,,0.0054728307381942
2050,SUBDIVISION,CADNSDI,,0.0173374416268145
2051,SUBDIVISION,CADNSDI,,0.0212984236822095
2052,SUBDIVISION,CADNSDI,,0.0866827227534092
2053,SUBDIVISION,CADNSDI,,0.00464240754198881
2054,SUBDIVISION,CADNSDI,,0.00171550411713456
2055,UNKNOWN,UNK,,0.0318117815411614
2056,UNKNOWN,UNK,,0.00625314280239159
2057,UNKNOWN,UNK,,0.0117849658371406
2058,SUBDIVISION,CADNSDI,,0.0141753142072206
2059,ELEVATION,SOURCEL,,0.0161532167725353
2060,SUBDIVISION,CADNSDI,,0.00128546171297727
2061,SUBDIVISION,CADNSDI,0,0.00300639458944257
2062,SUBDIVISION,CADNSDI,0,0.0237859827217949
2063,ROAD,SOURCEL,0,0.0213345064469643
2064,ROAD,IMG,40,0.00156609097055406
2065,UNKNOWN,DRG,40,0.0128708945499309
2066,FENCE,DRG,40,0.0367282530628538
2067,ROAD,DLG,40,0.00317773428740218
2068,POINT-TO-POINT,DRG,40,4.65584838286108e-05
2069,SHORELINE,DLG,40,8.59312827312735e-05
2070,ROAD,IMG,40,0.00323224522380654
2071,SHORELINE,DLG,40,0.00238368267173527
2072,SHORELINE,DLG,40,0.000119110094325713
2073,SHORELINE,DLG,40,0.000172650241268614
2074,ROAD,SOURCEL,0,0.0102601860091766
2075,ROAD,SOURCEL,0,0.000134588362194119
2076,ROAD,IMG,40,0.0431088757038795
2077,ROAD_OFFSET,SOURCEL,0,0.0222051161176628
2078,UNKNOWN,UNK,,0.00133100999762446
2079,ROAD_OFFSET,SOURCEL,0,0.00826704157085283
2080,ROAD_OFFSET,SOURCEL,0,0.00821734674732963
2081,ROAD,SOURCEL,0,6.87159825598828e-05
2082,ROAD,SOURCEL,0,0.0182475842213585
2083,ROAD_OFFSET,SOURCEL,0,0.104091623598777
2084,SUBDIVISION,GCD,0,0.0170565735969451
2085,ROAD_OFFSET,SOURCEL,40,0.00198187445138684
2086,ROAD_OFFSET,SOURCEL,40,0.00181734858155103
2087,ROAD_OFFSET,SOURCEL,40,0.0877267500341663
2088,ROAD_OFFSET,SOURCEL,40,7.29423687472173e-05
2089,ROAD_OFFSET,SOURCEL,40,0.128984185315668
2090,ROAD_OFFSET,SOURCEL,40,0.0446719154636621
2091,ROAD_OFFSET,SOURCEL,40,0.19661741617682
2092,ROAD_OFFSET,SOURCEL,40,0.000123231444137251
2093,UNKNOWN,UNK,,0.00519640691016938
2094,SUBDIVISION,CADNSDI,,0.0288266971390953
2095,UNKNOWN,UNK,,0.0339791256138597
2096,SUBDIVISION,CADNSDI,,0.00104722673185145
2097,SUBDIVISION,CADNSDI,,0.000694395141107453
2098,SUBDIVISION,CADNSDI,,0.00535875703191607
2099,UNKNOWN,UNK,,0.000133047705343385
2100,UNKNOWN,UNK,,0.00562140723961514
2101,UNKNOWN,UNK,,0.00243458604124325
2102,UNKNOWN,UNK,,0.0113506360529265
2103,UNKNOWN,UNK,,0.0594624329018832
2104,POINT-TO-POINT,MAP,40,7.31903320410739e-05
2105,NLCS_BOUNDARY,MAP,40,0.00713064372448305
2106,ROAD_OFFSET,SOURCEL,0,0.00366875612457905
2107,NLCS_BOUNDARY,SOURCEL,0,0.0048949595211104
2108,NLCS_BOUNDARY,SOURCEL,0,0.00164693099645532
2109,ROAD,SOURCEL,0,0.00010958874336806
2110,ROAD,SOURCEL,0,0.014062340589348
2111,ROAD,SOURCEL,0,7.04014005682052e-05
2112,ROAD_OFFSET,SOURCEL,0,0.0186956047520292
2113,POINT-TO-POINT,MAP,40,7.44531335383479e-05
2114,SUBDIVISION,CADNSDI,0,0.0433096775284109
2115,SUBDIVISION,CADNSDI,0,0.0196558657670601
2116,SUBDIVISION,CADNSDI,0,0.0066085127356306
2117,ROAD_OFFSET,SOURCEL,40,0.0339851488631078
2118,SUBDIVISION,CADNSDI,0,0.00649363926561774
2119,ROAD_OFFSET,SOURCEL,40,0.0217501746545248
2120,SUBDIVISION,CADNSDI,0,9.91316560049228e-05
2121,POINT-TO-POINT,MAP,40,0.000170963869568574
2122,POINT-TO-POINT,MAP,40,5.6855844380285e-05
2123,ROAD_OFFSET,SOURCEL,0,0.0775759291056481
2124,ROAD_OFFSET,SOURCEL,40,9.8023874242842e-05
2125,SUBDIVISION,CADNSDI,0,0.0201602381842781
2126,SUBDIVISION,CADNSDI,0,0.00579768453171906
2127,ROAD_OFFSET,SOURCEL,40,0.00302764717688035
2128,SUBDIVISION,CADNSDI,0,9.1613419568519e-05
2129,ROAD_OFFSET,SOURCEL,40,0.0774773156751234
2130,ROAD_OFFSET,SOURCEL,40,0.0461137161880553
2131,ROAD_OFFSET,SOURCEL,40,7.51242320734542e-05
2132,SHORELINE,DRG,40,0.00238660300596863
2133,UNKNOWN,UNK,,0.00838231113581217
2134,RIDGE,SOURCEL,0,0.00637966735907736
2135,RIDGE,SOURCEL,0,0.0128910654634075
2136,ELEVATION,SOURCEL,0,0.018122727168357
2137,UNKNOWN,UNK,,0.00389600287161904
2138,ELEVATION,SOURCEL,0,0.00625710114568635
2139,POINT-TO-POINT,SOURCEL,0,0.000722476526729685
2140,ELEVATION,SOURCEL,0,0.000774492864132338
2141,POINT-TO-POINT,SOURCEL,0,0.00144111577521005
2142,POINT-TO-POINT,SOURCEL,0,0.00316950430732253
2143,UNKNOWN,UNK,,0.0189380562411209
2144,UNKNOWN,UNK,,0.00884610568948671
2145,ROAD,SOURCEL,0,0.000164765721004739
2146,ROAD_OFFSET,DOQ,40,0.00566862978087389
2147,GRAZING_BOUNDARY,SOURCEL,0,0.0127969134400669
2148,RIM,DEM,,0.0384897282374081
2149,POINT-TO-POINT,MAP,40,7.30215138290896e-05
2150,SUBDIVISION,CADNSDI,,0.0661473568078142
2151,UNKNOWN,UNK,,0.00418796757581231
2152,ELEVATION,DRG,40,0.0178934430754138
2153,SUBDIVISION,CADNSDI,0,0.00121623010589155
2154,NLCS_BOUNDARY,CADNSDI,0,0.0478190578602924
2155,WATERCOURSE,SOURCEL,0,0.0115537785136594
2156,ROAD,SOURCEL,0,5.89258134106923e-05
2157,ROAD,DOQ,40,0.0159201337621886
2158,UNKNOWN,UNK,,0.00864282109455274
2159,ROAD_OFFSET,SOURCEL,0,0.004513301430025
2160,SUBDIVISION,CADNSDI,0,0.00598367428730472
2161,LAVA,DRG,40,0.00876743488626641
2162,ROAD,SOURCEL,0,6.1301052726481e-05
2163,ROAD_OFFSET,SOURCEL,40,0.0896871306141861
2164,TRAIL,SOURCEL,0,6.08063486980919e-05
2165,ROAD,SOURCEL,0,8.41799062145682e-05
2166,ROAD_OFFSET,SOURCEL,40,0.0822592912876874
2167,ROAD_OFFSET,SOURCEL,40,0.00476962717362701
2168,ROAD_OFFSET,SOURCEL,40,0.0395638329987015
2169,SUBDIVISION,CADNSDI,0,0.00114732278367876
2170,UNKNOWN,UNK,,5.57943478347043e-05
2171,ROAD_OFFSET,SOURCEL,40,0.0294989975878672
2172,ROAD_OFFSET,SOURCEL,40,0.0445060034099388
2173,ROAD_OFFSET,SOURCEL,40,0.0451798677354348
2174,ROAD_OFFSET,SOURCEL,40,0.0932145510569516
2175,ROAD_OFFSET,SOURCEL,0,0.0938796372890679
2176,FENCE,DRG,40,0.00554676278187135
2177,ROAD,SOURCEL,0,5.58699227038775e-05
2178,ROAD,SOURCEL,0,0.00011913804810416
2179,ROAD_OFFSET,SOURCEL,40,0.0224116016406527
2180,ROAD_OFFSET,SOURCEL,40,0.000336915417001618
2181,ROAD_OFFSET,SOURCEL,40,0.0187724328615549
2182,ROAD_OFFSET,SOURCEL,40,0.0212058309633534
2183,SUBDIVISION,CADNSDI,0,9.29830001954062e-05
2184,ROAD_OFFSET,MAP,40,0.00446540885493804
2185,SUBDIVISION,CADNSDI,0,0.0377874869435605
2186,SUBDIVISION,CADNSDI,0,0.0243710244371577
2187,SUBDIVISION,CADNSDI,0,0.0162351995832898
2188,SUBDIVISION,CADNSDI,0,0.051161333684746
2189,SUBDIVISION,CADNSDI,0,0.000109552023686287
2190,SUBDIVISION,CADNSDI,0,0.000393259683181601
2191,SUBDIVISION,CADNSDI,0,0.000765467464200872
2192,FENCE,DRG,40,0.00671025210299705
2193,ROAD_OFFSET,SOURCEL,0,0.0332703556884829
2194,ROAD_OFFSET,SOURCEL,40,0.176199583023917
2195,ROAD_OFFSET,SOURCEL,40,0.137745799716909
2196,SUBDIVISION,CADNSDI,,0.00279779330120058
2197,UNKNOWN,UNK,,0.0215618745456568
2198,ROAD_OFFSET,SOURCEL,40,0.0900504602537457
2199,UNKNOWN,UNK,,0.00743310745339963
2200,ELEVATION,SOURCEL,0,0.0207794360863485
2201,FENCE,DRG,40,0.000105509627528464
2202,WATERCOURSE,SOURCEL,0,0.0220645466752335
2203,SUBDIVISION,CADNSDI,0,7.82580472844139e-05
2204,SUBDIVISION,CADNSDI,0,0.0195878155117657
2205,ROAD_OFFSET,SOURCEL,40,0.0861683820986241
2206,ROAD,SOURCEL,0,5.70312117029833e-05
2207,ROAD,SOURCEL,0,0.0221666117840407
2208,SHORELINE,DLG,40,0.00190178726559999
2209,ROAD,DLG,40,0.0139483443774981
2210,ROAD,DLG,40,0.00596347911328532
2211,ROAD,SOURCEL,0,5.65204062063531e-05
2212,ROAD,DLG,40,0.00793365231333397
2213,POINT-TO-POINT,DRG,40,0.00519080613228935
2214,ROAD_OFFSET,SOURCEL,0,0.190946029671849
2215,POINT-TO-POINT,DRG,40,0.00629660001731142
2216,ROAD_OFFSET,SOURCEL,40,0.0481549943659972
2217,SUBDIVISION,CADNSDI,0,0.0120187040430954
2218,ROAD_OFFSET,SOURCEL,0,9.83799033797525e-05
2219,RIDGE,DRG,40,0.0616218683011337
2220,POINT-TO-POINT,DIS,40,0.00111486394127859
2221,SUBDIVISION,CADNSDI,0,0.0377914486635966
2222,SUBDIVISION,CADNSDI,0,0.0442279106634667
2223,POINT-TO-POINT,DRG,40,0.000309638740852373
2224,SHORELINE,DLG,40,0.00429264663776741
2225,LAVA,DRG,40,0.0076678503018386
2226,ROAD_OFFSET,SOURCEL,0,0.0394657578999284
2227,ROAD,SOURCEL,0,7.46132041187542e-05
2228,SUBDIVISION,GCD,0,0.0170177745745042
2229,SUBDIVISION,CADNSDI,0,0.0533904121521979
2230,ROAD,SOURCEL,0,0.115946636862858
2231,SUBDIVISION,CADNSDI,0,0.0290514713335396
2232,SUBDIVISION,CADNSDI,0,7.80640679299389e-05
2233,ROAD_OFFSET,SOURCEL,40,0.0359768674786052
2234,ROAD_OFFSET,SOURCEL,40,0.0365998154083219
2235,ROAD,SOURCEL,0,0.0097469801401335
2236,SUBDIVISION,CADNSDI,0,0.017099362880839
2237,SUBDIVISION,CADNSDI,0,0.00245842601879992
2238,SUBDIVISION,CADNSDI,0,0.0172001298607865
2239,ROAD_OFFSET,SOURCEL,40,0.0048252546585672
2240,ROAD_OFFSET,SOURCEL,40,8.41923914256687e-05
2241,ROAD,SOURCEL,0,0.0285562154750969
2242,RIDGE,DRG,40,0.0070206888058068
2243,RIDGE,DRG,40,0.00298589893644113
2244,ROAD_OFFSET,DOQ,40,0.00488648324196208
2245,ROAD_OFFSET,SOURCEL,0,0.0110643362860198
2246,ROAD_OFFSET,SOURCEL,40,7.3895090758926e-05
2247,ROAD_OFFSET,SOURCEL,40,0.0133447533636119
2248,ROAD_OFFSET,SOURCEL,0,5.78198343322049e-05
2249,ROAD,SOURCEL,0,7.98155585924944e-05
2250,ROAD_OFFSET,SOURCEL,40,0.0514487627288523
2251,ROAD_OFFSET,SOURCEL,40,0.121567141128067
2252,ROAD_OFFSET,SOURCEL,40,0.107846662628194
2253,ROAD_OFFSET,SOURCEL,40,0.251737355101046
2254,ROAD_OFFSET,SOURCEL,40,0.0784391457040399
2255,ROAD_OFFSET,SOURCEL,40,0.155437465010249
2256,POINT-TO-POINT,DIS,0,8.69591433960259e-05
2257,FENCE,DRG,40,5.88859143055648e-05
2258,ROAD,SOURCEL,0,0.0941475218213355
2259,ROAD,SOURCEL,0,0.00850278361642848
2260,ROAD_OFFSET,SOURCEL,0,0.189164785540633
2261,ROAD_OFFSET,SOURCEL,0,7.29241125837303e-05
2262,ROAD,SOURCEL,0,0.202423294206381
2263,ROAD,SOURCEL,0,6.05253569256657e-05
2264,ROAD_OFFSET,SOURCEL,0,0.0657672941102263
2265,SUBDIVISION,CADNSDI,,0.00510558351894551
2266,ROAD_OFFSET,SOURCEL,40,0.00141836898049234
2267,ROAD_OFFSET,DOQ,40,0.0152748873381829
2268,SHORELINE,DRG,40,0.00171807664230962
2269,FENCE,DRG,40,0.0584630082806282
2270,SUBDIVISION,GCD,0,0.0170148949488759
2271,NLCS_BOUNDARY,SOURCEL,0,7.96160714895307e-05
2272,SHORELINE,DLG,40,0.212790803161395
2273,SUBDIVISION,CADNSDI,0,0.021766916008605
2274,ROAD_OFFSET,SOURCEL,0,0.143360191438075
2275,SUBDIVISION,CADNSDI,0,0.0411595641755402
2276,SUBDIVISION,CADNSDI,0,0.00847475606110459
2277,SUBDIVISION,CADNSDI,0,0.0169632632060889
2278,SUBDIVISION,CADNSDI,0,0.0170294010618503
2279,SUBDIVISION,CADNSDI,0,0.294223224093734
2280,SUBDIVISION,CADNSDI,0,0.0299013650755808
2281,SUBDIVISION,CADNSDI,0,0.0415460245636338
2282,SUBDIVISION,CADNSDI,0,0.0316572507716122
2283,SUBDIVISION,CADNSDI,0,0.0139078631188859
2284,ROAD,SOURCEL,0,0.019090969637228
2285,SUBDIVISION,CADNSDI,0,0.00020482119003304
2286,SUBDIVISION,CADNSDI,0,0.0055755077513206
2287,SUBDIVISION,CADNSDI,0,0.0119756320741437
2288,ROAD,SOURCEL,0,0.000235400710281145
2289,SUBDIVISION,CADNSDI,0,0.0320646042192334
2290,ROAD_OFFSET,SOURCEL,40,0.193330017391619
2291,ROAD_OFFSET,SOURCEL,40,0.0282886489810203
2292,ROAD_OFFSET,SOURCEL,40,0.0310346137704199
2293,ROAD_OFFSET,SOURCEL,40,0.00858100152077348
2294,ROAD_OFFSET,SOURCEL,40,0.00178330705311939
2295,ROAD_OFFSET,SOURCEL,40,0.00580118954918475
2296,ROAD_OFFSET,SOURCEL,40,0.00495684804373675
2297,ROAD_OFFSET,SOURCEL,40,0.109653634952406
2298,ROAD,SOURCEL,0,0.0703204861393621
2299,FENCE,DRG,40,0.0572931028138451
2300,SHORELINE,DLG,40,0.004498724348677
2301,SHORELINE,DLG,40,0.0137660382621285
2302,FENCE,DRG,40,0.0386601965906113
2303,SUBDIVISION,GCD,0,0.0169640792558947
2304,ROAD_OFFSET,SOURCEL,40,0.0113953227785006
2305,ROAD_OFFSET,SOURCEL,40,7.15017184889224e-05
2306,ROAD_OFFSET,SOURCEL,40,0.00487647062658283
2307,ROAD_OFFSET,MAP,40,0.077134282051643
2308,ROAD,SOURCEL,0,0.063334729322773
2309,ROAD_OFFSET,SOURCEL,40,0.0694468565395947
2310,ROAD_OFFSET,MAP,40,0.0247888982880261
2311,ROAD_OFFSET,MAP,40,0.00344436014570382
2312,ROAD_OFFSET,DOQ,60,0.0344084488830988
2313,ROAD_OFFSET,MAP,40,0.00679962259690088
2314,SUBDIVISION,CADNSDI,0,0.0305272941117835
2315,ROAD_OFFSET,SOURCEL,0,0.0731758466619577
2316,SUBDIVISION,CADNSDI,0,0.0724750470924905
2317,WATERCOURSE,SOURCEL,0,0.0188820801220458
2318,SUBDIVISION,CADNSDI,0,0.0127163333540985
2319,ROAD,SOURCEL,0,0.0255129329753009
2320,ROAD,SOURCEL,0,0.105826886998469
2321,ROAD,SOURCEL,0,0.00240169172549354
2322,SUBDIVISION,CADNSDI,0,0.00613466760993634
2323,ROAD,SOURCEL,0,0.00804064960111841
2324,ROAD_OFFSET,SOURCEL,0,0.0598842348040814
2325,ROAD,SOURCEL,0,0.121603198352911
2326,ROAD,SOURCEL,0,0.0461185650974101
2327,ROAD,SOURCEL,0,6.75677252113631e-05
2328,POINT-TO-POINT,DRG,40,0.00139430260629994
2329,ROAD,SOURCEL,0,0.0134070775390968
2330,ROAD,DLG,40,0.00813246972955824
2331,POINT-TO-POINT,DRG,40,0.00177647005092502
2332,ROAD,SOURCEL,0,0.000595282641336704
2333,UNKNOWN,DRG,40,0.0505018334461062
2334,RIDGE,DRG,40,0.00079466425364923
2335,ROAD,SOURCEL,0,0.000889153416513489
2336,ROAD,IMG,40,0.00152210125777701
2337,ROAD,SOURCEL,0,8.03197626027798e-05
2338,ROAD,SOURCEL,0,0.00699382903674958
2339,ROAD_OFFSET,SOURCEL,40,0.0712472584248233
2340,ROAD_OFFSET,SOURCEL,40,0.0129349321189641
2341,ROAD_OFFSET,SOURCEL,40,0.0932264563347802
2342,SUBDIVISION,CADNSDI,0,0.0266064492466253
2343,SUBDIVISION,CADNSDI,0,0.00632568706137382
2344,SUBDIVISION,CADNSDI,0,0.192028858767711
2345,ROAD,SOURCEL,0,0.0462694419084411
2346,ROAD,SOURCEL,0,0.0162516677834176
2347,ROAD_OFFSET,SOURCEL,0,0.0369893859205109
2348,VEGETATION,DRG,40,0.0284037640985118
2349,FENCE,DRG,40,6.93651861202667e-05
2350,VEGETATION,DRG,40,6.33023450120543e-05
2351,ROAD_OFFSET,SOURCEL,0,0.0111000609546267
2352,ROAD_OFFSET,SOURCEL,0,6.90487344948459e-05
2353,ROAD_OFFSET,SOURCEL,0,0.0104313168119
2354,ROAD_OFFSET,SOURCEL,0,0.0104305521143572
2355,ROAD_OFFSET,SOURCEL,0,6.71758536227285e-05
2356,ROAD,SOURCEL,0,9.2437616323982e-05
2357,ROAD,SOURCEL,0,0.0164661435664781
2358,ROAD,SOURCEL,0,0.00512708097590733
2359,ROAD,SOURCEL,0,0.0252548705755305
2360,ROAD,SOURCEL,0,0.00382554274215784
2361,PARKING_AREA,IMG,40,0.0023379034263786
2362,SUBDIVISION,CADNSDI,0,0.00529710516016177
2363,SUBDIVISION,DRG,40,0.00363151359700683
2364,SUBDIVISION,CADNSDI,0,0.0404477641989444
2365,SUBDIVISION,CADNSDI,0,0.0017215262103199
2366,ROAD_OFFSET,SOURCEL,0,0.263704046258722
2367,SHORELINE,MAP,40,0.0577886140700548
2368,ROAD_OFFSET,SOURCEL,40,8.01731559159424e-05
2369,ROAD,SOURCEL,0,0.0165261261366487
2370,SUBDIVISION,CADNSDI,0,0.0133828782149981
2371,POINT-TO-POINT,DIS,0,0.0354756754407373
2372,ROAD_OFFSET,SOURCEL,40,0.112278506215975
2373,ROAD_OFFSET,SOURCEL,40,0.0313317467130484
2374,ROAD_OFFSET,SOURCEL,0,0.0341887421487707
2375,ROAD_OFFSET,SOURCEL,0,0.000153431152840265
2376,ROAD_OFFSET,SOURCEL,40,0.012525832015288
2377,SUBDIVISION,CADNSDI,40,0.00295006005190699
2378,ROAD_OFFSET,SOURCEL,40,0.0394121816344695
2379,ROAD_OFFSET,SOURCEL,40,0.0845169333229527
2380,ROAD_OFFSET,SOURCEL,40,5.61771623819754e-05
2381,ROAD_OFFSET,SOURCEL,40,0.0862214553300157
2382,ROAD_OFFSET,SOURCEL,40,5.93021891876032e-05
2383,ROAD_OFFSET,SOURCEL,40,0.115151929492712
2384,ROAD_OFFSET,SOURCEL,40,0.0358034116695408
2385,ROAD_OFFSET,SOURCEL,40,0.0373711942566007
2386,ROAD,SOURCEL,0,0.0147792639687623
2387,SHORELINE,DLG,40,0.00953210304288624
2388,VEGETATION,DRG,40,0.0303930298583188
2389,UNKNOWN,UNK,,0.0170608468121373
2390,FENCE,DRG,40,0.0735776541102331
2391,ROAD,SOURCEL,0,7.46717542690047e-05
2392,ROAD_OFFSET,SOURCEL,0,0.113386988036221
2393,ROAD_OFFSET,DOQ,40,0.0442794396988082
2394,ROAD,SOURCEL,0,0.00875438085831538
2395,ROAD_OFFSET,SOURCEL,40,0.0844081817449597
2396,ROAD_OFFSET,SOURCEL,40,0.052950218911787
2397,ROAD_OFFSET,DOQ,40,0.0849694544353858
2398,ROAD_OFFSET,DOQ,40,0.0148700686020034
2399,ROAD,SOURCEL,0,0.0412881011648667
2400,ROAD_OFFSET,SOURCEL,0,0.0938603620098782
2401,ROAD_OFFSET,SOURCEL,0,0.150869237424508
2402,ROAD_OFFSET,SOURCEL,0,0.0618604899698687
2403,ROAD,UNK,-1,0.00017898094911897
2404,ROAD_OFFSET,SOURCEL,0,0.0616687592995057
2405,ROAD_OFFSET,SOURCEL,0,5.51041607010869e-05
2406,ROAD_OFFSET,SOURCEL,40,0.00888252896193592
2407,ROAD_OFFSET,SOURCEL,40,0.00790202741181115
2408,ROAD_OFFSET,SOURCEL,40,0.0197944099069873
2409,ROAD_OFFSET,SOURCEL,40,0.00860007584614627
2410,ROAD_OFFSET,SOURCEL,40,0.0901620182829634
2411,JURISDICTION,SOURCEL,100,0.00378221520772322
2412,ROAD,SOURCEL,40,0.01809097473953
2413,ROAD_OFFSET,SOURCEL,40,0.0466426081023418
2414,ROAD,SOURCEL,0,7.08107520256367e-05
2415,ROAD,SOURCEL,0,0.0198279622576229
2416,ROAD_OFFSET,SOURCEL,40,0.00877519581498047
2417,ROAD_OFFSET,SOURCEL,40,0.138786281266094
2418,ROAD_OFFSET,SOURCEL,40,0.0929682234144691
2419,ROAD_OFFSET,SOURCEL,40,0.0349505106245418
2420,ROAD_OFFSET,SOURCEL,0,0.0304201255199909
2421,ROAD,SOURCEL,0,0.028838098216805
2422,SHORELINE,DLG,40,0.00438882090340341
2423,ROAD,SOURCEL,0,0.00110384849234018
2424,TRAIL,SOURCEL,0,0.0154761150782065
2425,ROAD_OFFSET,SOURCEL,0,0.0098672674994736
2426,ROAD,SOURCEL,0,0.0123497500105274
2427,ROAD,SOURCEL,0,0.029053024043157
2428,ROAD,SOURCEL,0,7.12789383135087e-05
2429,ROAD,SOURCEL,0,0.0992363272901225
2430,TRAIL,SOURCEL,0,0.00352312990249408
2431,ROAD_OFFSET,SOURCEL,0,7.41716242027121e-05
2432,ROAD,SOURCEL,0,0.0353350846735363
2433,ROAD,SOURCEL,0,0.000123185148628126
2434,SHORELINE,DRG,40,0.0020590237979101
2435,ROAD_OFFSET,SOURCEL,40,0.0700819310828666
2436,ROAD_OFFSET,SOURCEL,40,0.120555184663422
2437,ROAD,SOURCEL,0,0.0362900782865751
2438,RIDGE,DRG,40,0.0237761756286152
2439,ROAD,SOURCEL,0,5.65379080177494e-05
2440,WATERCOURSE,DLG,40,0.00141925277734181
2441,ROAD,IMG,40,0.00145422343354613
2442,UNKNOWN,DRG,40,0.00525661551618165
2443,UNKNOWN,DRG,40,0.00175315357125079
2444,POINT-TO-POINT,DRG,40,0.00017939887735525
2445,ROAD,SOURCEL,0,0.0411173409550843
2446,ROAD,SOURCEL,0,0.0155260909051668
2447,UNKNOWN,DRG,40,0.00437859540084388
2448,ROAD,SOURCEL,0,0.00769958807652364
2449,SUBDIVISION,CADNSDI,,0.0146654733250252
2450,RIGHT-OF-WAY,GPS,30,0.000214932520788756
2451,RIGHT-OF-WAY,GPS,30,0.00964182117064161
2452,RIGHT-OF-WAY,GPS,30,0.00963332614886681
2453,SUBDIVISION,CADNSDI,0,0.0667098193519106
2454,ROAD,DLG,,0.000193344678744529
2455,ROAD,SOURCEL,0,0.00893439691511596
2456,ROAD_OFFSET,SOURCEL,0,0.0767562855097694
2457,ROAD_OFFSET,SOURCEL,0,0.0114838518683518
2458,UNKNOWN,UNK,,7.23078858494858e-05
2459,ROAD_OFFSET,SOURCEL,0,0.0262362291966107
2460,ROAD_OFFSET,SOURCEL,0,8.08600397933029e-05
2461,ROAD_OFFSET,SOURCEL,0,0.350064066888837
2462,ROAD_OFFSET,SOURCEL,40,0.0349690412650893
2463,ROAD_OFFSET,SOURCEL,40,0.0273352262431934
2464,ROAD_OFFSET,SOURCEL,40,0.0273255319104148
2465,POINT-TO-POINT,DIS,0,5.61637234772375e-05
2466,ROAD_OFFSET,SOURCEL,40,0.0366919115788498
2467,ROAD_OFFSET,SOURCEL,40,7.74178076923529e-05
2468,ROAD_OFFSET,SOURCEL,40,0.0848686330504947
