Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
63500,COMM. ON CONSUMER CREDIT,210,Health Spa Revolving Fund,"TITLE 59, SEC. 2011",2013,1,$0.00
63500,COMM. ON CONSUMER CREDIT,220,Ok Mortgage Brokers Recov Fund,"TITLE 59, SEC. 2091",2013,1,$0.00
63500,COMM. ON CONSUMER CREDIT,230,Deferred Deposit Lenders Rev F,"TITLE 59, SECTION 3118",2013,1,$93534.47
63500,COMM. ON CONSUMER CREDIT,240,Consumer Credit Revolving Fund,TITLE 62 SECTION 7.5,2013,1,$0.00
63500,COMM. ON CONSUMER CREDIT,250,Consumer Cr. Adm Exp Revolving,TITLE 14A SECTION 6-301,2013,1,$3827404.12
63500,COMM. ON CONSUMER CREDIT,260,OK Mortg Broker Loan Orig Recv, ,2013,1,$243837.63
64500,CONSERVATION COMMISSION,200,Revolving Fund-Sm Watershed,TITLE 27A SECTION 3-3-405,2013,1,$5161.92
64500,CONSERVATION COMMISSION,205,GIS Revolving Fund,"TITLE 82, SECTION 1501-205.4",2013,1,$9144.34
64500,CONSERVATION COMMISSION,210,Conservation Cost-Share Fund,"TITLE 27A, CH 3, ARTICLE III, SEC 3-3-115",2013,1,$7.04
64500,CONSERVATION COMMISSION,215,OCC Infrastructure Revolv Fnd, ,2013,1,$329118.16
64500,CONSERVATION COMMISSION,220,Carbon Sequestratrion Assess C, ,2013,1,$7843.75
64500,CONSERVATION COMMISSION,245,Donation Fund,"TITLE 27A, SEC.3-2-106 A.4.",2013,1,$357420.72
64500,CONSERVATION COMMISSION,250,OK Con Comm Infrastructure Rev,TITLE 27A SECTION 3-2-110,2013,1,$3961930.98
64500,CONSERVATION COMMISSION,400,Federal Funds,"TITLE 82, SEC. 1501.205",2013,1,$8793984.39
64500,CONSERVATION COMMISSION,405,REAP Water Projects Fund,"TITLE 62, SECTION 7.5",2013,1,$0.00
64500,CONSERVATION COMMISSION,410,Tar Creek Mine Reclamation Fnd,TITLE 27A SECTION 2-1060,2013,1,$0.00
64500,CONSERVATION COMMISSION,415,Sugar Creek Watershed, ,2013,1,$3206515.27
64500,CONSERVATION COMMISSION,424,State Emergency Fund,"TITLE 62, SEC. 139.47",2013,1,$0.69
64500,CONSERVATION COMMISSION,490,American Recov. & Reinv. Act, ,2013,1,$1497102.71
65000,DEPARTMENT OF VETERANS AFFAIRS,205,Dept Of Vet Affairs Trust Fnd,"TITLE 72, SEC. 63.16",2013,1,$5020678.03
65000,DEPARTMENT OF VETERANS AFFAIRS,210,War Vet. Comm. Rev. Fund,"TITLE 72, SEC. 67.11 & 67.13",2013,1,$89987.71
65000,DEPARTMENT OF VETERANS AFFAIRS,215,Capital Improvement Program,"TITLE 72, SEC 63.19D,",2013,1,$69946.65
65000,DEPARTMENT OF VETERANS AFFAIRS,220,Ok Dept Veterans Affairs Fund,"TITLE 72, SEC. 222",2013,1,$6782940.26
65000,DEPARTMENT OF VETERANS AFFAIRS,225,OK Honor Flights Revolving Fd,"TITLE 68, SEC 2368.20",2013,1,$1259.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400,Federal Funds,"TITLE 62, SEC. 34.48 & 34.9",2013,1,$9185513.49
65000,DEPARTMENT OF VETERANS AFFAIRS,405,Federal Funds-St Accredit Ag,"TITLE 62, SEC. 34.48 & 34.9",2013,1,$317709.49
65000,DEPARTMENT OF VETERANS AFFAIRS,425,Fed Matching Fund-Constrct Prj,"TITLE 62, SECTION 34.9 & 34.48 AND TITLE 72, SECTION 65.1",2013,1,$5603861.46
66000,S. E. OKLA. ST. UNIV.,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$237181.53
66000,S. E. OKLA. ST. UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$528099.53
66000,S. E. OKLA. ST. UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$172234.96
66000,S. E. OKLA. ST. UNIV.,455,Student Union Rev Bonds 2003,"TITLE 70, SECTION 4001",2013,1,$0.00
66000,S. E. OKLA. ST. UNIV.,479,Capital Bond Projects, ,2013,1,$0.00
66000,S. E. OKLA. ST. UNIV.,490,American Recov. & Reinv. Act, ,2013,1,$0.00
66000,S. E. OKLA. ST. UNIV.,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$598720.25
66000,S. E. OKLA. ST. UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$721013.50
66500,S. W. OKLA. ST. UNIV.,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$10659065.44
66500,S. W. OKLA. ST. UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$1600107.80
66500,S. W. OKLA. ST. UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$1271854.38
66500,S. W. OKLA. ST. UNIV.,445,2003 Revenue Bond Construction,"TITLE 70, SECTION 4006",2013,1,$3.75
66500,S. W. OKLA. ST. UNIV.,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.02
66500,S. W. OKLA. ST. UNIV.,479,Capital Bond Projects, ,2013,1,$0.00
66500,S. W. OKLA. ST. UNIV.,480,Sale Oil & Gas Leases Cap Imp,"TITLE 70, SECTION 4301",2013,1,$0.03
66500,S. W. OKLA. ST. UNIV.,490,American Recov. & Reinv. Act, ,2013,1,$0.00
66500,S. W. OKLA. ST. UNIV.,600,Section 13-Const & Purch Bldg,"TITLE 70, SECTION 3904",2013,1,$3501288.98
66500,S. W. OKLA. ST. UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$1767625.13
67000,J.D. MCCARTY CENTER,202,JD McCarty Center for Children,"HB 2487, SECTION 18",2013,1,$0.00
67000,J.D. MCCARTY CENTER,210,Mccarty Ctr Handicapped Fund,"TITLE 63, SEC. 485.11",2013,1,$4139650.91
67000,J.D. MCCARTY CENTER,215,Gifts And Bequests Fund,"TITLE 63, SECTION 485.4",2013,1,$208855.62
67700,SUPREME COURT,200,Okla Court Inf Sys Rev Fund,"TITLE 20, SEC. 1315 B",2013,1,$27024518.63
67700,SUPREME COURT,205,Supreme Court Revolving Fund,"TITLE 20, SECTION 1310.1",2013,1,$270980.32
67700,SUPREME COURT,210,Supreme Court Admin. Rev. Fund, ,2013,1,$194363.72
67700,SUPREME COURT,215,Law Library Revolving Fund,"TITLE 20, SECTION 1227",2013,1,$1025180.90
67700,SUPREME COURT,225,Legal Svcs Revolving Fund,TITLE 12 SEC. 921.1 (H),2013,1,$2.02
67700,SUPREME COURT,230,State Judicial Revolving Fund,"TITLE 20, SECTION 1310.2",2013,1,$1910887.60
67700,SUPREME COURT,405,Federal Grant Funds,"TITLE 62, SEC 34.48",2013,1,$17988.46
67800,COUNCIL ON JUDICIAL COMPLAINTS,200,Coun on Jud Compl Revolv Fund, ,2013,1,$423881.79
69500,OKLAHOMA TAX COMMISSION,200,Ok Tax Comm Revolving Fund,"TITLE 62, SEC 221",2013,1,$8982379.82
69500,OKLAHOMA TAX COMMISSION,210,OTC & OSF Joint Computer Enhan,OS 68-265,2013,1,$16547290.00
69500,OKLAHOMA TAX COMMISSION,215,Okla.Tax Comm.Reimbursement Fd,"TITLE 68, SECTION 113, OKLAHOMA STATUTES",2013,1,$3914109.93
69500,OKLAHOMA TAX COMMISSION,220,License Plate Special Program, ,2013,1,$300.00
69500,OKLAHOMA TAX COMMISSION,230,Used Tire Recycling Indemn Fnd,"TITLE 68, SEC. 27A 2-11-404",2013,1,$1210452.85
69500,OKLAHOMA TAX COMMISSION,250,Ok Film Enhancement Rebate Pgm,"TITLE 68, SECTION 3625",2013,1,$42087.12
69500,OKLAHOMA TAX COMMISSION,285,Ad Valorem Reimburemdnt Fund,"TITLE 62, SEC. 193",2013,1,$8010732.44
71500,TEACHERS RETIREMENT SYSTEM,200,Revolving Fund,"TITLE 62, SEC. 158",2013,1,$11009350.56
71500,TEACHERS RETIREMENT SYSTEM,340,Teachers Retirement System Ded,TITLE 62 SECTION 34.93,2013,1,$29454220.93
74000,STATE TREASURER,200,St Treasurer's Revolv Fund,"TITLE 62, SEC. 89.5",2013,1,$924730.63
74000,STATE TREASURER,210,State Land Reimbursement Fund,"TITLE 62, SEC. 194",2013,1,$0.00
74000,STATE TREASURER,215,Sec Lend & Cust Fee Revol Fund,"TITLE 62, SECTION 90",2013,1,$383857.18
74000,STATE TREASURER,220,Oklahoma Taxpayer Relief Revol,"TITLE 68, SECTION 2355.2",2013,1,$0.00
74000,STATE TREASURER,260,Unclaimed Property Fund,"TITLE 60, SECTION 668",2013,1,$5782643.58
74000,STATE TREASURER,265,Unclaimed Prop Clearinghse Fnd,"TITLE 60, SECTION 668.1",2013,1,$0.00
74000,STATE TREASURER,270,Statewide Circuit Eng Dist Rev, ,2013,1,$0.00
74000,STATE TREASURER,275,Seed for OK Kids, ,2013,1,$97033.39
74000,STATE TREASURER,315,EDGE Fund, ,2013,1,$478.96
74000,STATE TREASURER,820,OCIA 1998 Lease Rev Sinking Fd,"TITLE 73, SEC. 177.1",2013,1,$0.00
74000,STATE TREASURER,822,OCIA 1999A Rev Bnd Sinking Fnd,"TITLE 73, SECTION 301",2013,1,$2669.12
74000,STATE TREASURER,824,OCIA 1999B Rev Bnd Sinking Fd,"TITLE 73, SECTION 301",2013,1,$134620.66
74000,STATE TREASURER,826,OCIA 1999C Rev Bnd Sinking Fnd,"TITLE 73, SECTION 301",2013,1,$49.01
74000,STATE TREASURER,828,OCIA Fac Rev Bnd Snk Fnd 1999D,"TITLE 73, SECTION 151, 168,178,182 & 301",2013,1,$127.21
74000,STATE TREASURER,829,OCIA Fac Rev Bnd Snk Fnd 2003C,"TITLE 73, SECTION 153-A",2013,1,$572883.63
74000,STATE TREASURER,830,OCIA Fac Rev Bnd Snk Fnd 2003D,"TITLE 73, SECTION 153-A",2013,1,$110177.90
74000,STATE TREASURER,831,OCIA Fac Rev Bnd Snk Fnd 2003E,"TITLE 73, SECTION 153-A",2013,1,$410457.05
74000,STATE TREASURER,832,OCIA Fac Rev Bnd Snk Fnd 2004A,"TITLE 73, SECTION 151 ECT",2013,1,$4690403.52
74000,STATE TREASURER,833,OCIA Fac Rev Bnd Snk Fnd 2005A,"TITLE 73, SECTION 163",2013,1,$250043.79
74000,STATE TREASURER,834,OCIA Fac Rev Bnd Snk Fnd 2005C,"TITLE 173, SECTION 161",2013,1,$688487.19
74000,STATE TREASURER,835,OCIA Fac Rev Bnd Snk Fnd 2005D,"TITLE 173, SECTION 161",2013,1,$658887.26
74000,STATE TREASURER,837,OCIA 2006 REVENUE BOND SINKING,"TITLE 73, SECTION 161",2013,1,$680408.77
74000,STATE TREASURER,838,OCIA 2005F REVENUE BOND SINKIN,"TITLE 73, SECTION 161",2013,1,$15619791.82
74000,STATE TREASURER,839,OCIA 2005G Revenue Bond Sinkin,TITLE  73 SECTION 161,2013,1,$0.00
74000,STATE TREASURER,842,2006D VRDO Revenue Bond Sinkin,TITLE  73 SECTION 161,2013,1,$3383698.00
74000,STATE TREASURER,843,2006C Revenue Bond Sinking Fun,TITLE  73 SECTION 161,2013,1,$613738.20
74000,STATE TREASURER,865,St Ok Inst Bldg Bonds 65 Fund,"TITLE 62, SEC. 57.63",2013,1,$0.00
74000,STATE TREASURER,868,St Ok Building Bonds-68 Fund,"TITLE 62, SEC. 57.125",2013,1,$0.00
74000,STATE TREASURER,872,Cap Impvmnt Auth Rev Bonds 86,"TITLE 73, SEC. 153",2013,1,$0.00
74000,STATE TREASURER,875,Cap Impvmnt Auth Lease Revenue,"TITLE 73, SEC. 153",2013,1,$0.00
74000,STATE TREASURER,876,Cap Impvmnt Auth Bldg Bonds,"TITLE 73, SEC. 168 D",2013,1,$0.00
74000,STATE TREASURER,878,Cap Impvmnt Bldg Bnds Sink Fun,"TITLE 73, SEC. 153",2013,1,$0.00
74000,STATE TREASURER,893,OK Bldg Refunding Bonds-2003,"TITLE 73, SECTION 155",2013,1,$9476179.30
74000,STATE TREASURER,894,OCIA 94A Rev Refund Sink Fund,"TITLE 62, SEC. 7.5",2013,1,$0.00
74000,STATE TREASURER,895,OCIA Fac Rev Bond Sinking Fd,"TITLE 73, SEC 178-182",2013,1,$0.00
74000,STATE TREASURER,896,OCIA Fac Rev Bond Reserve Fund,"TITLE 73, SEC 178-182",2013,1,$0.00
74000,STATE TREASURER,897,OCIA St Off Bldg Bond Sinking,"TITLE 73, SEC 168.5",2013,1,$0.00
75000,TULSA COMMUNITY COLLEGE,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$1509282.70
75000,TULSA COMMUNITY COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$1445797.64
75000,TULSA COMMUNITY COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$824499.57
75000,TULSA COMMUNITY COLLEGE,470,Bldg Leasehold Fund Cap Outlay,"TITLE 70, SEC. 4413 C AND 3206 J",2013,1,$0.00
75000,TULSA COMMUNITY COLLEGE,475,Revenue Bonds Student Center,"TITLE 70, SEC. 4001, 4004, 4006",2013,1,$5118.65
75000,TULSA COMMUNITY COLLEGE,479,Capital Bond Projects, ,2013,1,$0.00
75000,TULSA COMMUNITY COLLEGE,483,Tulsa Comm Coll District Bonds,"TITLE 62, SEC. 7.5",2013,1,$5000.00
75000,TULSA COMMUNITY COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
75300,UNIFORM BUILDING CODE COMMISSION,285,OK Unif Bldg Code Comm Rev Fnd, ,2013,1,$762916.05
75300,UNIFORM BUILDING CODE COMMISSION,490,American Recov. & Reinv. Act, ,2013,1,$0.00
75500,USED MOTOR VEHICLE & PARTS,200,Ok Used Motor Veh & Parts Fund,"TITLE 47, SEC. 582 F",2013,1,$283613.69
76000,UNIVERSITY OF OKLAHOMA,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$21845355.08
76000,UNIVERSITY OF OKLAHOMA,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$0.00
76000,UNIVERSITY OF OKLAHOMA,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$21234088.95
76000,UNIVERSITY OF OKLAHOMA,460,Donated Funds Capital Impvmnts,"TITLE 70, SEC. 3305",2013,1,$183344.00
76000,UNIVERSITY OF OKLAHOMA,476,Reg Of OU Stud Facil Rev Bonds,"TITLE 70, SEC. 4001",2013,1,$51267575.19
76000,UNIVERSITY OF OKLAHOMA,479,Capital Bond Projects, ,2013,1,$0.00
76000,UNIVERSITY OF OKLAHOMA,490,American Recov. & Reinv. Act, ,2013,1,$6437585.59
76000,UNIVERSITY OF OKLAHOMA,495,Federal Construction Fund,"TITLE 70, SEC. 3305",2013,1,$0.00
76000,UNIVERSITY OF OKLAHOMA,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$11052909.38
76000,UNIVERSITY OF OKLAHOMA,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$3556597.59
76100,UNIV. OF OKLA. LAW CENTER,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$1169360.21
76100,UNIV. OF OKLA. LAW CENTER,490,American Recov. & Reinv. Act, ,2013,1,$0.00
76500,OU TULSA,290,Ed & Gen Operating Fund, ,2013,1,$681373.98
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$78183802.06
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,293,Comp Univ Capital Projects Rev,TITLE 62 SECTION 46.1,2013,1,$0.00
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,296,Comp. Cancer Ctr Debt Service,"TITLE 62, CH 1, SEC 160.1",2013,1,$5516206.25
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$79463839.59
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,475,Bond Projects Fund,"TITLE 70, SEC. 4006",2013,1,$2293709.28
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,490,American Recov. & Reinv. Act, ,2013,1,$839712.18
77100,OUHSC PROF. PRAC. PLAN.,444,Auxiliary Travel & Payroll,"TITLE 74, SECTION 500.3",2013,1,$11036054.52
77200,BD. OF CHEM. TEST ALCOHOL/DRUG,200,Revolving Fund,"TITLE 47, CH 67, SEC 759",2013,1,$162456.39
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,290,Educ & Gen Oper Revolving Fund,"TITLE 70, SEC. 3901",2013,1,$3015727.11
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,293,Comp Univ Capital Projects Rev,TITLE 62 SECTION 46.1,2013,1,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$71744.28
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$655983.45
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,450,Master Lease Purchase Fund,"TITLE 70, SECTION 3206.6",2013,1,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,479,Capital Bond Projects, ,2013,1,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,490,ARRA, ,2013,1,$896462.58
77500,OSU MEDICAL AUTHORITY,290,OSU Med. Auth. Disbursing Fund, ,2013,1,$6862204.22
79000,BD. OF VETERINARY MED. EXAM.,200,Vet Medical Examiners Fund,"TITLE 59, SEC. 698.28",2013,1,$460504.97
79000,BD. OF VETERINARY MED. EXAM.,210,Comm Pet Breeders Enforcemt Fd,"TITLE 59, SEC. 5009",2013,1,$869.68
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,200,State Vocational-Tech Fund,"TITLE 70, SEC. 14-105",2013,1,$4066582.77
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,205,Ok Telecom Tech Training Fund,"TITLE 17, SEC 139.109",2013,1,$0.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,215,OK Career Tech AG Rev Fund,"TITLE 47, SECTION 1104.7",2013,1,$1085.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 34.64 E",2013,1,$0.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,430,Agency Relationship Fund-Fed,"TITLE 62, SEC. 34.48, 34.9 AND TITLE 70, SEC. 14-103",2013,1,$203682.09
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,490,American Recov. & Reinv. Act, ,2013,1,$195418.41
80500,DEPARTMENT OF REHABILITATION SERVICES,205,Sch for Blind/Deaf Rev Fund,"TITLE 68, SEC 2368.3",2013,1,$21661.17
80500,DEPARTMENT OF REHABILITATION SERVICES,212,Ok Schl For The Blind Rev Fund,"TITLE 62, SEC. 34.9 & TITLE 62, SEC 161",2013,1,$83554.85
80500,DEPARTMENT OF REHABILITATION SERVICES,213,Ok Scl For The Deaf Rev Fund,"TITLE 62, SEC. 34.9 & TITLE 62, SEC 161",2013,1,$321327.19
80500,DEPARTMENT OF REHABILITATION SERVICES,216,Rehab Services - Donation Fund,"TITLE 62, SEC. 34.9",2013,1,$676175.90
80500,DEPARTMENT OF REHABILITATION SERVICES,218,Interpreter Certification Fund,"TITLE 62, SEC. 34.9 & TITLE 56 SEC. 199.2,C",2013,1,$28228.78
80500,DEPARTMENT OF REHABILITATION SERVICES,235,Telecom For Hearing Impair Fd,"TITLE 63, SEC. 2418 C",2013,1,$426963.70
80500,DEPARTMENT OF REHABILITATION SERVICES,340,Drs Medical & Assistance Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,350,Rehab Services Disb Fund,"TITLE 74, SEC. 166.7",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,351,Rehab Services Disbursing Fund,"TITLE 74, SEC 166.7",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,352,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2013,1,$4840172.81
80500,DEPARTMENT OF REHABILITATION SERVICES,353,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2013,1,$4111722.35
80500,DEPARTMENT OF REHABILITATION SERVICES,354,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2013,1,$970.00
80500,DEPARTMENT OF REHABILITATION SERVICES,355,FY05 Rehab Services Disb Fund,"TITLE 74, SECTION 166.7",2013,1,$-66.95
80500,DEPARTMENT OF REHABILITATION SERVICES,356,FY06 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2013,1,$209.84
80500,DEPARTMENT OF REHABILITATION SERVICES,357,FY07 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2013,1,$1144.90
80500,DEPARTMENT OF REHABILITATION SERVICES,358,FY08 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,380,Education Lottery Fund,"TITLE 62, SEC. 34.9",2013,1,$2171.09
80500,DEPARTMENT OF REHABILITATION SERVICES,410,Rehab Services - Federal Fund,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,426,Oil Setlmt Fund-Stripper Well,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,491,FY11 Surplus Property Fund,"TITLE 74, SEC 62.5",2013,1,$16.97
80500,DEPARTMENT OF REHABILITATION SERVICES,492,FY12 Surplus Property Fund,"TITLE 74, SECTION 62.5",2013,1,$1.44
80500,DEPARTMENT OF REHABILITATION SERVICES,493,FY13 Surplus Property Fund,"TITLE 74, SEC 62.5",2013,1,$17008.84
80500,DEPARTMENT OF REHABILITATION SERVICES,496,Surplus Property Fund,"TITLE 74, SECTION 62.5",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,497,Surplus Property Fund,"TITLE 74, SECTION 62.5",2013,1,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,499,FY09 Surplus Property Fund,"TITLE 74, SECTION 62.5",2013,1,$0.97
80700,HEALTH CARE AUTHORITY,200,Ok Health Care Auth Revolving,"TITLE 63, SEC. 5016",2013,1,$10686268.98
80700,HEALTH CARE AUTHORITY,205,Supp Hospital Offset Pymt Prg,"TITLE 63, SEC 3241.4",2013,1,$8339050.18
80700,HEALTH CARE AUTHORITY,230,Nursing Fac Quality Of Care Fd,"TITLE 56, SECTION 2002, H",2013,1,$86776.38
80700,HEALTH CARE AUTHORITY,240,OHCA Federal Disallowance Fund,"TITLE 63, SECTION 5017",2013,1,$5480344.00
80700,HEALTH CARE AUTHORITY,245,Hlth Emp & Economy Imp Act,"TITLE 56, CH 16, SEC 1010.1, H",2013,1,$21815003.51
80700,HEALTH CARE AUTHORITY,250,Belle Maxine Hilliard Canc Trt,"TITLE 63, CH 1, ARTICLE 5, SEC 1-559",2013,1,$0.00
80700,HEALTH CARE AUTHORITY,255,OHCA Medicaid Program Fund,TITLE 63 SECTION 5020,2013,1,$0.00
80700,HEALTH CARE AUTHORITY,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$632975.07
80700,HEALTH CARE AUTHORITY,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
81500,EMPLOYEES BENEFITS DEPARTMENT,210,EBC Wellness Program Rev Fnd,"TITLE 74, SECTION 1384",2013,1,$89.43
81500,EMPLOYEES BENEFITS DEPARTMENT,220,EBC Administration Rev. Fund,"TITLE 74, CH 38A, SEC 1368",2013,1,$456897.47
82500,UNIV. HOSPITALS AUTHORITY,201,University Hosp Auth Disb Fund,"TITLE 63, SEC 3221",2013,1,$2710727.77
82500,UNIV. HOSPITALS AUTHORITY,210,Univ Hosp Auth Mktg Revolving,"TITLE 63, SEC. 3221.1",2013,1,$0.00
82500,UNIV. HOSPITALS AUTHORITY,215,Donation Fund - Hospital,"TITLE 60, SEC. 385; TITLE 62, SEC. 34.9",2013,1,$2255874.29
82500,UNIV. HOSPITALS AUTHORITY,400,Federal Funds,"TITLE 62, CH1, SEC 34.9 & 34.48",2013,1,$6.67
83000,DEPARTMENT OF HUMAN SERVICES,200,Grants And Donations,"TITLE 62, SEC. 34.9",2013,1,$1276172.03
83000,DEPARTMENT OF HUMAN SERVICES,210,Income Tax Checkoff Revolv Fun,"TITLE 68, SEC 2368.16",2013,1,$4176.00
83000,DEPARTMENT OF HUMAN SERVICES,215,Quality of Care Development Fu,"TITLE 10, SEC 410.1",2013,1,$662.50
83000,DEPARTMENT OF HUMAN SERVICES,220,Revolving Fund,"TITLE 62, SECTION 34.9",2013,1,$1064931.31
83000,DEPARTMENT OF HUMAN SERVICES,225,Child Abuse Multidiscplry Acct,"TITLE 10A, SECTION 1-9-103",2013,1,$175212.94
83000,DEPARTMENT OF HUMAN SERVICES,230,Indigent Health Care Rev Fund,"TITLE 56, SEC. 59.1",2013,1,$3755.00
83000,DEPARTMENT OF HUMAN SERVICES,245,Adaptive Grant Program - MR,"TITLE 47, SECTION 1104.1",2013,1,$60123.00
83000,DEPARTMENT OF HUMAN SERVICES,250,Support Adoption License Plate,"TITLE 47, SECTION 1136, 81.",2013,1,$13400.00
83000,DEPARTMENT OF HUMAN SERVICES,255,Southern Ok Res Ctr Pauls Val,"TITLE 62, SECTION 165",2013,1,$509460.52
83000,DEPARTMENT OF HUMAN SERVICES,260,OK Silver Haired Legislature,"TITLE 68, SECTION 2368.3A",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,265,Choose Life Assistance Program,"TITLE 47, SECTION 1104.6",2013,1,$4080.00
83000,DEPARTMENT OF HUMAN SERVICES,270,Reintegration of Inmates Rev F,"TITLE 57, SEC 521.2",2013,1,$60906.04
83000,DEPARTMENT OF HUMAN SERVICES,320,Human Services Disbursing Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,321,Human Services Disbursing Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,322,Human Services Disbursing Fund,"TITLE 56, SEC 224",2013,1,$6253404.80
83000,DEPARTMENT OF HUMAN SERVICES,323,Human Services Disbursing Fund,"TITLE 56, SEC 224",2013,1,$15946839.15
83000,DEPARTMENT OF HUMAN SERVICES,324,FY14 Human Services Disb Fund,"TITLE 56, SECTION 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,325,Fy 05 Human Svcs Disb Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,326,Fy 06 Human Svcs Disb Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,327,Fy 07 Human Svcs Disb Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,328,FY08 Human Svcs Disb Fund,"TITLE 56, SEC 224",2013,1,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,329,Human Services Disbursing Fund,"TITLE 56, SEC 224",2013,1,$0.00
