X,Y,OBJECTID,FIELD_VISIT,VISIT_DATE,OBSERVER,ORGANIZATION,STYLE_FAIL,LS_TYPE1,LS_TYPE2,MATERIAL,ACTIVITY,FAIL_DATE,WIDTH_M,DEPTH_M,LENGTH_M,HEIGHT_M,ELEV_CROWN,ASPECT,SLIDE_ANGLE,SLOPE_ANGLE,AREA_ESTIMATE,TOE_CONDITION,BR_ON_SLOPE,BR_CONTROL,TALUS,SPRINGS,SEEPS,PIPING,OUTSIDE_ME,HEADCUTS,SURF_OBSERV,CAUSE1,CAUSE2,COMMENTS,SOURCE,SOURCEPUB_DATE,BANK_POSITION,REMEDIATED,TOWN,GlobalID,Creator,CreateDate,Editor,EditDate,VERIFIED,RPTDATE_GEO,LS_DAY_GEO,LS_MONTH_GEO,LS_YEAR_GEO
474201.0486,237539.5678,2187,Yes,2012/12/06 00:00:00+00,"SPP, JHB",FEA,Gully,,,,,,,,400,4,,,,,,,,,,,,,,,,,,through ROW for electric lines on RB,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Cambridge,{0A903A28-FEE0-4E13-AC60-273B67E5337E},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446090.5691,94604.9471000005,2188,Yes,2006/11/16 00:00:00+00,Leslie Fernandes,ANR,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Pawlet,{2663400A-B044-4073-8852-62F053315130},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
445422.6212,94472.7358999997,2189,Yes,2006/11/16 00:00:00+00,Leslie Fernandes,ANR,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Pawlet,{24F6CF66-7E62-4977-9D3A-F3143B1DFEC8},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
444867.2057,93467.0151000004,2190,Yes,2006/11/16 00:00:00+00,Leslie Fernandes,ANR,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Pawlet,{8E575EEC-DCE0-4458-999C-EBA5947FD40C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
444892.0735,93743.3122000005,2191,Yes,2006/11/16 00:00:00+00,Leslie Fernandes,ANR,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Pawlet,{574A1013-E783-4CE9-A588-6404B0EBB788},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
450671.4644,96577.8312999997,2192,Yes,2006/08/29 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,4,,,,,,,,,,,,,,,,,,RB trib,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Danby,{D2F1B37E-3C9B-46D0-845F-410861D5B33F},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
450593.4509,96543.7975999992,2193,Yes,2006/08/29 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,6,,,,,,,,,,,,,,,,,,RB,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Danby,{E841AAB4-3366-4747-9378-ED4FF8D67819},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
448873.0992,95881.8017999995,2194,Yes,2006/08/29 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,20,,,,,,,,,,,,,,,,,,LB at valley margin,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Pawlet,{6D8679F6-053F-415F-8A76-91DC06FF2D6B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446746.2503,95460.5414000005,2195,Yes,2006/10/23 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,,fr LB corn field,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Pawlet,{5F8E2D72-A259-4549-AF72-6EFFAC4A4AA4},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
445608.3982,122457.907299999,2196,Yes,2006/07/26 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,12,,,,,,,,,,,,,,,,,,"RB, gully lined with rip-rap","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Castleton,{EDF2342D-524D-457A-9316-981709EE595B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
455459.1163,262856.8937,2197,Yes,2006/09/20 00:00:00+00,O'Shea,Carmi Consulting,Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Swanton,{4B448A74-9282-41B6-8BF1-16F8C6F936B7},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
455302.2955,264805.238600001,2198,Yes,2006/09/20 00:00:00+00,O'Shea,Carmi Consulting,Gully,,,,,,,,0,8,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Swanton,{13156489-875D-4515-B807-6B1A520DA2FA},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
456244.924,265056.1423,2199,Yes,2006/09/20 00:00:00+00,O'Shea,Carmi Consulting,Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Swanton,{AF2A03B0-F85F-4A38-97B8-6C5AF8554088},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
457685.512,266311.3344,2200,Yes,2006/09/21 00:00:00+00,O'Shea,Carmi Consulting,Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,,Sediment Input,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Sheldon,{0B30AEC5-882E-4880-9C58-FE9AF9B5D419},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
456212.2437,259670.4782,2201,Yes,2007/10/10 00:00:00+00,Noelia Báez Rodríguez,The Johnson Company,Gully,,,,,,,,3,3,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,St. Albans Town,{A2ABE5BB-37AC-45B5-849D-055455A68FB6},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
487873.6127,233932.2533,2202,Yes,2006/08/23 00:00:00+00,"Staci P., Stacey A., Gerad, Chris",ANR,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,,bank failure on both sides,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Both,,Johnson,{307ED443-4294-4E39-A00C-E8503D47F45E},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
487937.2934,233804.616,2203,Yes,2006/08/23 00:00:00+00,"Staci P., Stacey A., Gerad, Chris",ANR,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Johnson,{A52EDCB8-1146-4042-B389-722AA1B01ABE},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
487906.6809,233863.7585,2204,Yes,2006/08/23 00:00:00+00,"Staci P. Stacey A., Gerad, Chris",ANR,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Johnson,{BB8759C2-2091-4724-967A-E892A85D4069},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
475561.8032,186318.944599999,2205,Yes,2006/09/20 00:00:00+00,Nicolas Miller,Field Geology Services,Gully,,,,,,,,0,3,,,,,,,,,,,,,,,,,,"gully around culvert; RB","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Waitsfield,{A1B51CAE-8A1E-4D8D-B5C6-8A2FFDAF272D},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
466415.8082,177707.2304,2206,Yes,2007/08/17 00:00:00+00,S. Parker,Fitzgerald Environmental,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,,15' wide 100' long,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Warren,{23DF9D23-2ECF-44D6-9B18-E0018F13140E},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
469430.125,174808.8125,2207,Yes,2007/08/22 00:00:00+00,S. Parker,FMR/ Fitzgerald Environmental,Gully,,,,,,,,0,20,,,,,,,,,,,,,,,,,,10' wide on left bank,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Warren,{6305CC62-9B01-4FCF-9806-218B23808B12},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
501473.5581,155028.7227,2208,Yes,2012/11/08 00:00:00+00,as,Redstart,Gully,,,,,,,,12,70,,,,,,,,,,,,,,,,,,On LB at huge debris jam/channel avulsion/sediment deposit,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Tunbridge,{D31E6617-B438-4AB5-9C82-C76F72B93DD2},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
443503.1648,214039.954399999,2209,Yes,2007/07/12 00:00:00+00,SPP,"FEA, RMP",Gully,,,,,,,,0,4,,,,,,,,,,,,,,,,,,"10' wide, 100' long","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,South Burlington,{298011E8-B1F0-4CE9-8C3A-3654CC153890},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446097.3732,224253.953299999,2210,Yes,2007/07/16 00:00:00+00,SPP,"FEA, RMP",Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,,17' wide up to two drainage ditches,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Colchester,{C345CF98-DB09-4ABC-BABA-984315A4311B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446064.0838,224158.989,2211,Yes,2007/07/16 00:00:00+00,SPP,"FEA, RMP",Gully,,,,,,,,0,4,,,,,,,,,,,,,,,,,,6.5' wide and 60' deep SI Ditch,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Colchester,{5C05B1F9-F04E-4A41-90D8-834A0C0206C6},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
447185.8562,227544.9002,2212,Yes,2006/08/30 00:00:00+00,jared carrano,rmp,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Colchester,{D540091A-706D-4F08-A8AD-103CF2B54F95},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
444673.9145,217000.3188,2213,Yes,2007/07/06 00:00:00+00,SPP,"FEA, RMP",Gully,,,,,,,,0,10,,,,,,,,,,,,,,,,,,some restoration work failed,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,South Burlington,{70085F82-AEA6-441C-BBFA-17C68BDFDD65},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
445033.7974,217635.749700001,2214,Yes,2007/07/06 00:00:00+00,SPP,"FEA, RMP",Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,,15 feet long 5 feet wide,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Burlington,{0F77FF62-9ED3-41E2-8D32-0443009C29B0},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
486886.7406,159694.533600001,2215,Yes,2006/09/07 00:00:00+00,Mary N. & Mike B.,Bear Creek Environmental,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Randolph,{B8B9599C-FD30-494A-9A58-7836B73D9DBF},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
459005.6806,275103.8771,2216,Yes,2006/06/20 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,10,,,,,,,,,,,,,,,,,,"161, RB, top of ravine","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{FE309874-F67F-42FE-9E5F-5F706E820109},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458982.9176,275109.620999999,2217,Yes,2006/06/20 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,10,,,,,,,,,,,,,,,,,,"160, RB, top of ravine","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{590EB12B-5A7C-4FEE-9CBE-358015817A07},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458797.0801,275058.9914,2218,Yes,2006/06/20 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,20,,,,,,,,,,,,,,,,,,"RB, tile outlet, top of ravine","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{DC050F5F-7818-49FF-9DCD-140025248501},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458773.5414,275061.8356,2219,Yes,2006/06/20 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,20,,,,,,,,,,,,,,,,,,"RB, tile outlet, top of ravine","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{7CA6CF7C-B25B-431B-9DA3-04137B82D3D6},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458853.507,274120.6504,2220,Yes,2006/06/08 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,8,,,,,,,,,,,,,,,,,,"RB, tile outlet top of ravine","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{33394A5A-1330-4E28-B9DD-E6E8F7BB98DF},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458848.9907,274176.502900001,2221,Yes,2006/06/08 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,25,,,,,,,,,,,,,,,,,,"RB, stm ro fr farmyard","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{4EC1FEC2-0AB9-4E3C-AC6F-ADC699AFC85C},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
458824.2627,274539.2634,2222,Yes,2006/06/08 00:00:00+00,KLU,SMRC,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,,"RB, gully fr fields top of valley wall","Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Highgate,{125E84A2-5A7A-48BA-8C32-1F39A2D876A1},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
476064.9282,262846.6304,2223,Yes,2007/04/04 00:00:00+00,Noelia Báez Rodríguez,The Johnson Company,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,,drainage ditch,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Enosburg,{D0FC2796-5044-4CDF-8B50-50BD83454057},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
522494.1877,168985.796499999,2224,Yes,2007/10/09 00:00:00+00,"Ruddell, Mulligan",Redstart,Gully,,,,,,,,25,12,,,,,,,,,,,,,,,,,,RB_beneath recent clearing,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Corinth,{D6C37E85-A701-4E9D-AA3F-2C1DFDF5CFC4},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
521562.7831,168249.493899999,2225,Yes,2007/10/04 00:00:00+00,McLane,Redstart,Gully,,,,,,,,70,4,,,,,,,,,,,,,,,,,,associated with outlet of tile drain,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Corinth,{6F218CA8-779C-49F6-B7BB-F0D49A31AA2A},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
524080.1408,169854.2993,2226,Yes,2007/10/03 00:00:00+00,"Ruddell, Mulligan",Redstart,Gully,,,,,,,,165,10,,,,,,,,,,,,,,,,,,gully on small trib_considered it more than rejuvenation,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Bradford,{C2BDD1CD-BF9F-48A2-88D2-B2B45BDB6D04},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
459479.4671,237266.786599999,2227,Yes,2010/01/04 00:00:00+00,S. Parker,FEA,Gully,,,,,,,,150,3,,,,,,,,,,,,,,,,,,Width is 10' LB causing SB DS,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Westford,{691146CB-76C4-4E16-9558-9EF0FF289E06},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
534810.0086,200212.1084,2228,Yes,2010/08/02 00:00:00+00,ruddell,Redstart,Gully,,,,,,,,200,4,,,,,,,,,,,,,,,,,,multiple small gullies somewhat healed near new one being cut from rd ditch,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Barnet,{1988E499-AE8F-451F-91F5-4D03FD2913AD},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
534768.7035,200272.825300001,2229,Yes,2010/08/02 00:00:00+00,ruddell,Redstart,Gully,,,,,,,,60,5,,,,,,,,,,,,,,,,,,LB near VW pinch_somewhat healed,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Left,,Barnet,{27EFDE88-E16F-4BED-90DA-1894FC56E29D},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
527486.0744,204019.243100001,2230,Yes,2010/06/15 00:00:00+00,ruddell,Redstart,Gully,,,,,,,,5,3,,,,,,,,,,,,,,,,,,small gully near US end of reach,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Peacham,{73DFDA8F-D1E2-4D8E-8940-3EFD6FEFD5B7},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
445363.3789,206411.2477,2231,Yes,2006/11/07 00:00:00+00,"LG, KD",LWP,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Charlotte,{DBB2DDAC-961D-4038-84B4-ACD1703EC57B},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
445867.5753,204510.8462,2232,Yes,2006/11/26 00:00:00+00,"LG, TG",LWP,Gully,,,,,,,,0,40,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Charlotte,{4F655229-556C-48E5-9E26-625AEC8140D4},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446867.991,204194.977600001,2233,Yes,2006/11/25 00:00:00+00,"LG, TG",LWP,Gully,,,,,,,,0,40,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Charlotte,{B47E48D8-92C2-4DA3-90B0-69902264FACF},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
446874.5559,204179.7216,2234,Yes,2006/11/25 00:00:00+00,"LG, TG",LWP,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Charlotte,{6595CCB3-3D2C-426E-A709-664B3DCDAB21},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
441450.4669,207153.3794,2235,Yes,2007/05/10 00:00:00+00,LG,LWP,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Shelburne,{DBC3FBE8-04DD-4460-A4C2-C48899400847},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
450081.5264,207874.191,2236,Yes,2008/09/02 00:00:00+00,LG,LWP,Gully,,,,,,,,0,5,,,,,,,,,,,,,,,,,,1 ft wide,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,St. George,{1207F0F1-F0AA-46AF-9DAF-BB889D829696},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
441934.9806,204653.463400001,2237,Yes,2011/07/13 00:00:00+00,J.Clark,MMI,Gully,,,,,,,,5,5,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Charlotte,{8D3C16C2-D6E7-46CC-8D91-4FE29C06E064},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
440941.4667,117904.7136,2238,Yes,2006/05/09 00:00:00+00,"LG, SH",RRPC,Gully,,,,,,,,0,12,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Poultney,{113FCB79-0F65-451E-A8AF-4DEFAD6883A2},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
488474.6146,49725.9024,2239,Yes,2006/09/21 00:00:00+00,ADS,LNRP,Gully,,,,,,,,0,15,,,,,,,,,,,,,,,,,, ,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Dummerston,{4DBC25B1-C3F1-4319-92EE-C1CB9529E298},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
488088.3883,49589.6919,2240,Yes,2006/09/21 00:00:00+00,ADS,LNRP,Gully,,,,,,,,0,50,,,,,,,,,,,,,,,,,,RB,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Newfane,{A33F541B-C2DC-4E0E-BB05-3FB5EB4FE0BB},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
485031.473,49169.3664999995,2241,Yes,2006/09/21 00:00:00+00,ADS,LNRP,Gully,,,,,,,,0,100,,,,,,,,,,,,,,,,,,RB,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Newfane,{DDC7D746-6C0B-4FC7-8662-93A550319854},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
485186.9945,49218.9704999998,2242,Yes,2006/09/21 00:00:00+00,ADS,LNRP,Gully,,,,,,,,0,100,,,,,,,,,,,,,,,,,,RB,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,Right,,Newfane,{3255AA80-1B3D-4122-AA78-DB6987B4C445},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
477119.7623,49637.6738000009,2243,Yes,2006/08/23 00:00:00+00,ADS,LNRP,Gully,,,,,,,,0,0,,,,,,,,,,,,,,,,,,Just forming,"Vermont Agency of Natural Resources, 2018, Watershed Management Division, Rivers Progream, Stream Geomorphic Assessment.",2018,,,Dover,{C63EB0BE-5FAA-4A44-884F-A8609A97E84F},ANR_ADMIN,2020/01/08 20:32:07+00,ANR_ADMIN,2020/01/08 20:32:07+00,Yes,,,,
