OBJECTID,ID,LOCAL_ID,ASMNT_DT,ADMIN_ST,ADM_UNIT_CD,RPRN_AREA_STRM_NM,REACH_ID,NHD_RCH_CD,ASMNT_APRCH,REACH_LGTH_KM,REACH_LGTH_MI,REACH_BREAK_RATIONALE,PTNTL_DESC,ALTR_PTNTL,ENTRENCHMENT_RATIO,SBTRT_MATRL,STREAM_TYPE,WIDTH_DEPTH_RATIO,SINUOSITY,GRADIENT,LIVESTOCK_SEASON,COMMENTS,FLOW,FLOODPLAIN_INUNDATED,RATIONALE,STABLE_BEAVER_DAM,RATIONALE_2,SINUOSITY_WIDTH_DEPTH_GRADE_BAL,RATIONALE_3,RPRN_AREA_EXPND,RATIONALE_4,WTRSHD_NOT_CONTRIBUTE_IMPAIR,RATIONALE_5,STABLE_RPRN_VEG,RATIONALE_6,RCRT_STABLE_RPRN_VEG,RATIONALE_7,SPCS_INDCT_RPRN,RATIONALE_8,ROOTS_WTHSTND_HI_FLOW,RATIONALE_9,VEG_HIGH_VIGOR,RATIONALE_10,VEG_PRTCT_BANKS,RATIONALE_11,WOODY_MAT_SOURCE,RATIONALE_12,CHAR_ADEQUATE_DSPTE_ENERGY,RATIONALE_13,POINT_BARS_REVEG,RATIONALE_14,BANK_LTRLY_STABLE,RATIONALE_15,STRM_NOT_INCISING,RATIONALE_16,STRM_BLNCD,RATIONALE_17,RATE_TREND,RATE_RATIONALE,TREND_MTHD,TREND_RATIONALE,THERMOMETER,PRIORITY,VEG_NOTES,FCTR_PRSNT,AGMNT_FLOWS,CHANNELIZATION,FLOW_REG,MINING,OIL_FIELD_DSCHRGE,ROAD,UPSTRM_CHNL_CND,OTHER,FCTR_EXPLN,REPORT,CMLTVE_NOTES,SG_GRS_FRBS,DSTNC_SG_BRSH,CREATE_DATE,MODIFY_DATE,created_date,last_edited_date,GlobalID,SG_GRS_PRSNT,PRFD_FRB_AVLBL,Shape__Length
34,{CD56A732-5654-419C-9084-02395CDCC38E},,2003/07/17 00:00:00+00,CO,COG02000,EAGLE_RIVER_LOWER,,,COMPLETE_RECON,,2.99268277,,,,,,,,,,,Dotsero to Gypsum,PERENNIAL,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"Willow, Cottonwood, Hawthorn, Currany, Skunk Brush, Dogwood, Alder, etc.",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{8554B03D-2CE5-46FF-B41A-D851FE89F0CA},,,4816.03266436378
35,{1CBA0058-73B5-4E8B-A5E4-0279BA3646F4},,2002/06/04 00:00:00+00,CO,COG02000,ABRAMS_CREEK_UPPER_NR,,,COMPLETE_RECON,,0.36862986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR- No Longer Riparian,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2022/01/05 22:57:57+00,{D123AC99-E5E6-45B4-A3B1-ABB7CCB92B6F},,,593.224769178426
36,{CE3ED3E4-DA1A-4B4E-9A69-0297C120CCEF},412,2004/06/07 00:00:00+00,CO,COF02000,Grape_Ck_3,126,,COMPLETE_RECON,0,3,,,,,,,,,,,,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{AD9BC4FC-021F-4880-859D-36ACA1A6835E},,,6172.16781532422
37,{43825FD3-9276-4376-A2C1-02AD55FEBB3E},Camp Creek Lotic,2020/07/16 00:00:00+00,CO,COS06000,Camp Creek Lotic,Camp Creek Lotic Near Little Willow Ck,,COMPLETE_RECON,0,0.2,Between two lentic systems,Narrow channel between two lentic systems. Single channel confined by alluvial fan and rock outcrop,Same as potential but with a county road along one side of the system,,,,,,,,,INTERMITTENT,YES,Obligate riparian species present,NA,Not Applicable,NO,Channel is over-widened and deepened,YES,Has achieved potential extent in altered capability state,YES,Do not see impairment,YES,Good diversity,YES,Mats of herbaceous vegetation and young and mature willow and alder,YES,Obligate species present and abundant sedges,YES,"In most areas, with a few exceptions",YES,Plants are vigorous,YES,Borderline no in just a few locations,NA,N/A,YES,Rocky in stream with plenty of willow and alder,YES,Point bars have appropriate vegetation,NO,Nickpoints along stream bank,YES,No incision apparent,NO,Erosion and sedimentation along the sides of banks,PFC,The system has stabilizing riparian species but lateral instability is a concern,,,PFC-LOW,LOW,"Alder, ROWO, CAAQ, SAEX, ACMI2, DAFR5, FRVI, RIBES, ARAN, JUAR, CANE, IRMI, CIAR",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2020/09/11 16:11:32+00,2022/01/27 23:18:56+00,{1F36D21C-CA08-4D75-A31F-74A96EDA23CB},,,401.442945152567
38,{5CD0C44B-F098-4623-829C-02B0865ABF1A},,2010/05/05 00:00:00+00,CO,COG01000,Blue Creek ,reach 6,,COMPLETE_RECON,0,0,Reach #6,,,,,,,,,,,,YES,,NA,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"Wide variety of riparian species including coyote willow, fremont & NL cottonwood, sedges, rushes, equisetum, birch",,NO,NO,NO,NO,NO,NO,NO,NO,,YES, See photo. appears to be stable.,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{8DFC31AC-2C41-4C81-B654-8F8126504C16},,,1345.88364498314
39,{8786C390-D0C1-4E36-A36C-02CBBA32A305},38,1995/09/18 00:00:00+00,CO,CON05000,BEAR_CANYON_CREEK_REACH 5,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NO,,NO,,NO,,NO,(3) Streambed very straight – deeply entrenched in gully. (4) No riparian zone. (5) Upland has bare loose soil and large gully/rills contributing.,NO,,NO,,NO,,NO,,NO,,NO,,NO,(6) No riparian species – few Rushes at head. (7) No riparian species. (9) Streambed appears to have cut at least a foot with the last rainfall – foot high headcut at contributing gullies and at the head of the reach is a 3-4 foot headcut. (11) Banks col,NO,,NA,,NO,,NO,,NO,(13) Streambed is deep “V” gully – very straight. (15) Stream entrenched in deep gully. (16) Headcut at head of reach and gullies which feed the reach have additional cuts. (17) HA!  Dominant Vegetation Species:  No riparian species Utilization:  This ar,,,,,,MED,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,This reach (5) is in a deep (20+ foot) gully with a “V” shape.  It has no riparian vegetation except a few Rushes at its head.  Its head consists of a headcut that is 3-4 feet deep.  The bed is lined with silt and appears to have by a recent flow (yester,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{016BE0D5-968A-45F8-8AAE-0AB03E610211},,,2031.91356220936
40,{D9CB6045-013E-4D50-A344-02CFD7668EB3},85,1995/09/18 00:00:00+00,CO,CON05000,BULL_CANYON_REACH 2,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,NA,,NA,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,"Dominant Vegetation Species:  No riparian species
		Upland Species:  Pinon Pine, Juniper, Bitterbrush, Mormon Tea
		Utilization:  N/A

		Species		%		Class (Includes Wildlife)
		N/A		N/A		N/A",,,,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,This reach has a high gradient with many interruptions in the channel as it drops over steep cliff faces.  The streambed is composed of bedrock.  Not much soil remains over the rock as there is not much vegetation to stabilize it.  The streambanks are ba,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{76EECF2C-12F3-4BF7-B084-E7203941A326},,,1073.44108116636
41,{426329A3-F655-4C94-8BC6-02D5DFA1CB9A},,2004/04/28 00:00:00+00,CO,COG02000,SHARRARD_GULCH_NR,,,COMPLETE_RECON,,1.25814924,,,,,,,,,,,"Non-Riparian  Sec. 8, 9 T6S R94W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR- No Longer Riparian,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2022/01/05 22:57:57+00,{D7B70EEB-F534-473F-A445-54A3E9463299},,,2024.70112219787
42,{DD77FBAB-3127-4C66-995B-02F85B4E25D9},Deep Channel A-3 Parcel,2001/01/01 00:00:00+00,CO,CON05000,Deep Channel - A-3 Parcel,A-3 Parcel East,,COMPLETE_RECON,0,0.3,extent of A-3 parcel,,,,,,,,,,deferred rotational use,INTERMITTENT,YES,,NA,,NO,East – Channel narrow and small but entrenched. No surface flow currently. Actual channel in better condition than West section.,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,East  - Channel somewhat entrenched but no lateral or headcut type of erosion.  However – heavy trampling (during saturated conditions) throughout vegetated bottom. Overall East end is currently in much better condition than West end. Different livestock use – McAndrews (west) is season long. Keystone (east) end has rotating defined use period resulting in overall shorter duration of use.,NA,,YES,,NA,,YES,More in east end.  West end raw and eroding.,YES,East – Channel stable and vegetated but entrenched. Entire valley bottom shows heavy trampling/post-holing through rushes and grasses (further from channel). Rotation may allow alternate year recovery between. Tramping to this degree would likely result in decline in condition.,YES,,FARS,"East – heavy tramping across valley bottom.  Tamarisk, tall white top, cocklebur common.",APPARENT,"East – entrenched channel, heavy trampling.",FAR-MID,LOW,"Riparian vegetation: Baltic rush, inland salt grass, unknown sedges (2+spp), seaside arrowgrass (Triglochin)
 Noxious/invasive weeds: tall whitetop (lepidium latifolium), tamarisk (some), cocklebur (some not lots)
",NO,NO,NO,NO,NO,NO,NO,NO,NO,"Entrenchment, vertical and lateral cutting, erosion, trampling, noxious/invasive weeds.",NO,"Entrenchment, vertical and lateral cutting, erosion, trampling, noxious/invasive weeds.",,,,,2017/11/30 20:50:36+00,2017/11/30 13:50:28+00,{7CF9EBA3-536D-4DAE-B1F8-E510C590F150},,,1077.28093844221
43,{1B85A122-08E7-4AE7-8D14-02F8BC3FB1BD},605,2011/07/07 00:00:00+00,CO,CON05000,JOE_BUSH_GULCH_REACH 3,34,,COMPLETE_RECON,0,0,,,,,,,,,,,,,NO,,NA,,NO,,NO,,YES,"Comments: Too entrenched to access fp.
Overly straight, very entrenched.
Nick points throughout.",NO,,NO,,NO,,NO,,NA,,NO,,NA,"Fence crosses at: 751515, 4421650

8 & 10) Devoid of riparian vegetation.

Noxious weeds: Canada thistle, Houndstongue, Musk thistle, Bull thistle",NO,,NA,,YES,,NO,,NO,"Comments: 
14.) System lacked point bars (should have had them)
15.) Though too entrenched to move laterally.
16.) Several nick points throughout.",,,,,,MED,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,none on form.,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{FFED3ED2-1956-4186-8991-9274EE887B28},,,1950.9133485623
44,{7E3CFDD9-A1F5-427A-AC51-02FF0253AD0D},393,2000/09/18 00:00:00+00,CO,CON01000,Day Creek,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000102,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{8EAFED9D-F924-4BD2-B792-B79B9F9A3FF1},,,1960.44068181084
45,{D8A273DF-7C05-4D8D-AFA3-0312E049F58D},280,2006/09/07 00:00:00+00,CO,CON01000,Yampa River -  R3,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,1405000203,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{A20A63E1-4307-4019-8407-BE799FE9DEEB},,,1365.97279814272
46,{EF640266-53DF-4F6F-BFAF-0328F7F98559},,2001/05/16 00:00:00+00,CO,COG02000,BUTLER_CREEK_LOWER,,,COMPLETE_RECON,,1.3952042,,,,,,,,,,,Reach 2,,NA,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"Alder, Willow",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{9BAD85FE-AFA3-48DA-B9F6-61709F6C7C21},,,2245.25940575727
47,{DEA7A658-9252-4EE1-A13D-032E45C11E22},,1999/06/01 00:00:00+00,CO,COS06000,Sage Hen Gulch (upper),J022,14020003000514,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NO,,YES,,NA,,YES,,NA,Not Applicable,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/12 23:24:14+00,{91FCA310-C60D-4B2B-BE52-ECDBC64C7BC0},,,707.248455702247
48,{01E7E001-D511-472E-A065-033796893841},CAR 04,2009/06/16 00:00:00+00,CO,COS06000,6105 Skunk Creek CAR04,,14020002003909,COMPLETE_RECON,0,0.36,,,,,,,,,,,,,YES,,NA,Not Applicable,NO,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,NO,,NA,Not Applicable,NO,,NO,,YES,,FARD,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/12 23:25:42+00,{291F2F98-2B78-470A-8470-34B628F73794},,,539.07393434259
49,{8C9D0A48-AB53-4DA2-AA33-03405EEAE400},293,2006/08/01 00:00:00+00,CO,CON05000,STINKING_WATER_CREEK_REACH 7,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,NO,,NA,,YES,Comments:  5’ incised channel very straight.  BRTE dominate understory,NA,,NA,,,,NA,,NA,,NO,,NA,"Comments: No riparian vegetation.  Plants include rabbitbrush, sagebrush, and cheatgrass understory.  Minimal desired herbaceous vegetation",NO,,NA,,NO,,NO,,NO,Comments:  High flow event this year flushed through incised channel.,NF,,,,,MED,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"No riparian plants lack of adequate moisture.  Channel incised 5’ on average within current channel.
Overall channel 10-30’ incised.  Tamarisk limited in cover.  Recent sign of elk in the area.  System unstable, lack of adequate streambank vegetation.",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{85FEF1A0-7F3E-41C3-B2FB-C0A35509FB79},,,1143.16050100404
50,{B1E43366-55CD-408B-A22F-034DAAE24C91},601SCNY0101,2010/08/30 00:00:00+00,CO,COS01000,SALTER CANYON,,,COMPLETE_RECON,0,0,ESTIMATE FROM PHOTOS,,,,,,,,,,WALKED ABOUT A 0.25 MILE REACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{DFAB6184-55AA-4EAC-9A9F-4A1751A5A6A3},,,1626.96352931725
51,{BA0824A9-D5F8-4E13-8DB5-035AA174CE4B},137165897,2009/03/03 00:00:00+00,CO,COF03000,Biedell Creek (Upper),,13010004004356,COMPLETE_RECON,1,0,,,,,,,,,,,130100040604,,NO,,NA,,NO,,NO,,YES,,YES,,YES,,YES,,YES,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,FARD,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{5AA1A937-92FE-4695-A96A-E0EBF84E1B74},,,3477.23766631822
52,{BA0241A9-D5F8-4E13-8DB5-035AA174CE4B},137165897,1999/01/01 00:00:00+00,CO,COF03000,Biedell Creek (Upper),,13010004004356,COMPLETE_RECON,1,0,,,,,,,,,,,130100040604,,NO,,NA,,NO,,NO,,YES,,YES,,YES,,YES,,YES,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{CA6EE57C-6D6F-4510-89FE-1B784A5E12A6},,,3477.23766631822
53,{F129B41E-13EF-4F7E-9BF1-03A2AD502B99},,2014/01/01 00:00:00+00,CO,COS06000,6317 Long Gulch CAR 10,CAR 10,14020003000330,COMPLETE_RECON,0,0,,,,,,,,,,,Ephemeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NF,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/02/17 12:00:05+00,2021/09/15 16:04:47+00,{223C2E6C-3B38-43D2-9163-4A6BF333CA11},,,76.2703642527886
54,{51DF57C3-2AE8-4A6C-946D-03AA9142AC71},305ROCK0103,1996/06/01 00:00:00+00,CO,COS01000,ROCKY DRAW,,,SELECTIVE_INSPECT,0,0,MCPHEE PARK,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{80D8D61A-3839-459C-B58F-61C3561E6818},,,193.135240541564
55,{F53E9B93-266D-48C0-B626-03BB9C0404F9},159338577,1999/06/30 00:00:00+00,CO,COF03000,Cat Creek,Entire BLM McMahon Allot,13010002000646,COMPLETE_RECON,1.03351387,1,,,,,,perennial,,,,,130100020204,,NO,Top Downcut,YES,,NO,too wide,NO,,NO,erosion excess sediment,YES,,YES,,YES,,YES/NO,,YES,,NO,not good veg. cover,NA,,NO,enaccesable flood plain,YES/NO,<Null>some are some aren't,YES,,NO,downcutting,NO,excess erosion and deposition,FARD,Functional-At Risk Downward,,Downward,FAR-LOW,,"many places wet good veg, not good veg. cover",YES,NO,NO,NO,NO,NO,NO,YES,NO,beaver pond water level fluctuation? Sedimentation,YES,Cat Creek is a perennial stream with a lot of beaver activity. Much erosion and deposition is apparent due to bank erosion and possibly upstream watershed conditions. Water level fluctuations in the beaver ponds could also be contributing to unstable ban,,,,,2015/01/12 12:00:05+00,2021/12/28 23:05:24+00,{64C45F4C-D08D-4974-B3C8-B8773F48C411},,,1033.51387117348
56,{0A5FC68D-66ED-42D3-BFFD-03C7ECF5FD06},,1995/09/26 00:00:00+00,CO,COS06000,Rock Creek Park,,14020002004093,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,NO,,NO,,YES,,NO,,YES,,NO,,,,YES,,NA,Not Applicable,YES,,YES,,YES,,FARD,Downward,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/12 23:27:06+00,{B581E675-0166-4B8C-8230-45922800A258},,,922.023103237441
57,{12ACE48F-8598-4A8D-B6D8-03ECB6C9045A},526,2009/09/02 00:00:00+00,CO,CON05000,BIG_DUCK_CREEK_REACH 4,15,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,YES,,NO,,YES,Similar to reach above though this reach is in a wider and flatter part of the valley bottom,YES,,YES,,YES,,YES,,NO,,YES,,NA,"6-Herbaceous only.  Willows few, tiny and heavily browsed (barely alive).  7 and 9 -Yes, though sparse and mostly vegetated with upland species.  11-Upland species on banks are the main stabilizing factor.  WEEDS: Bull thistle, Canadian Thistle, Perennia",YES,,YES,,YES,,YES,,YES,"Yes, but they are trampled out-not stable.  16- Yes at road (below) (reach break) channel seems to be downcutting.",FARNA,"bank disturbance, discontinous riparian vegetation",,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,Less riparian vegetation than Reach 2,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{0C51257E-52D8-4CF1-81D6-7221B9F9763E},,,642.233579731908
58,{08BA06C5-42CD-47E8-B73F-03EF27A87E92},160658958,1999/06/22 00:00:00+00,CO,COF03000,West Park Creek,,13010004000089,COMPLETE_RECON,1,1,,,,,,,,,,,130100040204,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{43D28757-3131-4361-B0CE-1FA76370D5E1},,,1109.94337916228
59,{8E7D6124-9512-44B0-8BA3-03F8BF3B4EFE},157,2007/07/24 00:00:00+00,CO,CON01000,Temple Gulch -  R4,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000201,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{B06AE817-4F86-4B3C-B4D0-95E8BD08BF19},,,524.618247043203
60,{086F89BE-0A5B-48B6-830D-040A39DDA685},,2004/08/12 00:00:00+00,CO,COG01000,Roan Creek ,reach 6,,COMPLETE_RECON,0,0,reach #6,,,,,,,,,,perennial,PERENNIAL,NA,,YES,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"willow, scarpus, spikerush, horsetail, redtop",NO,NO,NO,NO,NO,NO,NO,NO,NO,road encroachment,YES,,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{5F838737-6A55-4012-8D71-8397AEDBA357},,,4456.5005920802
61,{4E2EC6FE-B871-4719-AA11-04346145C514},,2003/06/24 00:00:00+00,CO,COG01000,Gibbler Gulch Creek ,reach 2,,COMPLETE_RECON,0,0,2 upper reach downstream of private,,,,,,,,,,,,NA,,NA,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"wild rose, dogwood, willow, aspen, birch, rushes, geranium, yarrow, narrowleaf cottonwood",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{7262275E-1EC6-4AAD-BFBE-C9A158AE4493},,,2522.44132961879
62,{C1C9BD5A-218D-4A5A-B44E-043E640D250A},"Cebolla Creek South, Zone 6",2018/08/09 00:00:00+00,CO,COS06000,Cebolla Creek,"Cebolla Creek-Zone 6, South",,COMPLETE_RECON,0,1,Land Ownsership Boundaries,,,,,B4- Approxiamted,,,,,,PERENNIAL,YES,Some woody debris is present along banks and riparian vegetation extends beyond the immediate banks,NA,Not Applicable,YES/NO,"Gradient and width/depth ratio are in balance. Sinuosity is limited by development along the streamsides upstream and downstream of the reach, and by a county road throughout",YES,"Riparian area has mostly reached its potential extent, with the exceptions of areas immediately next to the road. ",YES,No visible impairment from upstream. ,YES,Good mix of woody and herbaceous riparian vegetation. Grasses and sedges abundant on immediate banks,YES,"Could have few more young willows, but otherwise good regeneration",NO,"Floodplain is small (fitting with stream characteristics) but where present, riparian vegetation indicates good access to the water table",YES,"Both woody and herbaceous species are capable of withstanding higher flow events. However, herbaceous community dominated by reed canarygrass (unsure if native or non-native). ",YES,No signs of significant browse on any plants,YES,Rationale Not Recorded,YES,"Stream is surrounded by conifers, some of which have fallen into the creek and are dissipating energy.",YES,Large boulders are common on the side of the creek and in the channel. Plenty of woody material around the creek,YES,Nearly all banks and point bars are well-vegetated,YES,"Stream banks are laterally stable, with the exception of areas where trees have uprooted and fallen into the stream, destabilizing the soil around the root mass",YES,Stream has low to no risk of incision with a cobbly channel bottom,YES,No signs of excessive sediment in the stream. ,PFC,"The stream is functioning well and the channel and surrounding riparian area have the expected characteristics for this stream type. The surrounding uplands provide woody material to dissipate energy and the stream banks are well-vegetated with woody and herbaceous riparian vegetation. The road to the east of the river prevents the channel from shifting and reduces the potential sinuosity (although this would be limited by the steep hillsides near the edge of the road, regardless). ",,,PFC-UP,,"Willow, alder, reedgrass, JUAR, Carex aquatilus",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"County road to the east of the stream is the limiting factor to sinuosity, but does not prevent stream from reaching PFC",,,,,2018/08/27 20:37:03+00,2022/11/15 17:45:11+00,{9B4F7E70-F17E-4246-B222-9BFF1F936C49},,,1762.88856758139
63,{2F01F2CD-0009-407F-8D89-045A2A4CE39F},,1995/08/24 00:00:00+00,CO,COS06000,Mineral Hill,,14020002003104,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,Not Applicable,YES,,NO,,YES,,YES,,NO,,YES,,YES,,YES,,YES,,YES,,YES,,NA,Not Applicable,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2022/01/12 23:28:27+00,{C4052DE8-948E-4590-9FFC-B8FA7429BFC2},,,916.110392706793
64,{920DDB0F-708C-416D-8821-045B381A76D1},125206822,2017/10/30 00:00:00+00,CO,COF03000,Brook Creek,,13010003000091,COMPLETE_RECON,2.959,2.29999995,Need to combine entire segment,,,<1.4,, A,<12,<1.2,4-10%,Summer ,130100030202,PERENNIAL,YES,Rationale Not Recorded,NA,Rationale Not Recorded,NO,see cumulative notes,NO,see cumulative notes,YES,Rationale Not Recorded,NO,see cumulative notes,NO,see cumulative notes,YES,Rationale Not Recorded,YES,Rationale Not Recorded,NO,see cumulative notes,NO,see cumulative notes,YES,Rationale Not Recorded,YES,Rationale Not Recorded,NA,Rationale Not Recorded,NO,see cumulative notes,YES,Rationale Not Recorded,YES,Rationale Not Recorded,FARU,,APPARENT,,FAR-UP,,see cumulative notes,NO,NO,NO,NO,NO,NO,NO,NO,NO,Functional at risk rating is due to geology and landform of the area rather than management.,YES,"Width to depth ratio is high due to geology and landform of the area. no diverse riparian vegetation present along streambanks as well as older age class dominated,not a lot of recruitment or younger vegetation on along stream. Oak brush encroachment on riparian area is out competing riparian vegetation. There's evidence of bank shearing from past from wildlife and domestic livestock use but banks appear to be stable. Stream banks are not laterally stable channeling is evident on several areas on middle to downstream segment. Functional at risk rating is due more to geology and landform of the area rather than management.",,,,,2017/12/04 21:58:57+00,2022/10/27 23:02:51+00,{11E16FB0-C826-46E1-8D02-DA76ABA7B04A},,,3721.12638574514
65,{EA074DD4-29B4-4E00-9B64-046623F7C4C9},,1995/08/15 00:00:00+00,CO,COS06000,Powderhorn,,14020002000701,COMPLETE_RECON,0,0,,,,,,,,,,,,,NA,,NA,Not Applicable,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NA,,YES,,NA,Not Applicable,NO,,NO,,NO,,NF,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"Largely a wet meadow area, channel development is recent phenomenon precipitated by loss of vegetation, cover, vehicle/livestock trails. Portions of the drainage between meadow areas where there was probable channel development have been altered with pit",,,,,2015/01/12 12:00:05+00,2022/01/12 23:29:49+00,{6ACA5011-BD6E-4252-A6FC-F534C141F181},,,1908.09583808741
66,{A1F40C01-75E8-4669-BCC0-0474E6DE8341},295,2000/05/26 00:00:00+00,CO,COF02000,Trail_Gl_Bvr_Ck,191,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{47AE4E4E-2AC0-4528-BB61-B627F52F3DE8},,,2045.73036495756
