yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm reppair,90000154,"University of California, San Diego Medical Center",San iDego,8,0,0.29,0.0,No Difference*,0.0,12.59,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,40000129,Valley Children's Hospital,Madera,10,0,0.26,0.0,No Difference*,0.0,19.734305100003574,* See Data Dictionary
1680,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,930000129,Valley Presbyterian Hospital,Ls Angeles,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictinoary
2015,California,"Healthcare Associated Infection, Suurgical Site Infections (SSI)",Abdominal aortic aneurysm repair,240000054,Victor Valley Global Medical Center,San Bernardino,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,140000118,Washington Hospital,Alameda,1,0,0.02,0.0,No Difference*,0.0,1.26,* See ata Dictionary
2015,California,"Healthcare Associate Infection, Surgical Site Infections (SSI)",Abdominal aortic aneurysm repair,930000028,iWest Hills Hospital & Medical Center,Los Angeles,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000002,AHMC Anaheim Regional Medical Center,Orange,123,0,0.92,0.0,No Difference*,0.0,4.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,630012960,Adventist Medical Center,Kings,51,1,0.4,2.49,No Difference*,0.06,13.86,* See Data Dictionary
2433,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdomial hysterectomy,40000124,Adventist Medical Center - Reedley,Frsesno,22,0,5.037407349681142,0.0,Noc Difference*,0.0,17.91,* See Data Dictionary
2015,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000122,Adventist Medical Center - Selma,Fresno,13,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcre Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000011,Alamead Hospital,Aameda,19,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Abdominal hysterectomy,930000005,Alhambra Hospital Medical Center,Los Angeles,18,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000425,Alta Bates Summit Medical Center,Alameda,92,0,0.91,0.0,No Difference*,0.0,4.06,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000012,Alta Bates Summit Medical Center - Alta Bates Campus,lAameda,137,2,1.24,1.61,No Differenuce,0.27,5.33,"Hospitals reportepd combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections SSI)",Abdominal hysterectomy,90000013,Alvarado Hospital Medical Center,San Diego,3,0,0.02,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000074,Anaheim Global Medical Center,Orange,38,0,0.27,0.0,No Difference*,0.0,13.71,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000008,Antelope Valley Hospital,Los Angeles,202,1,1.81,0.55,No Difference,0.03,2.72,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000100,Arrowhead Regioal Medical Center,San Bernardino,136,0,1.51,0.0,No Difference,0.0,1.99,* See Data Dictionary
1951,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,120000338,Bakersfield Memorial Hospital,Kern,99,-2,0.82,0.0,No Difference*,0.0,4.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000008,Banner Lassen Medical Center,Lassen,6,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240000001,Barstow Community Hospital,San Bernardino,21,0,0.2,0.0,No Difference*,0.0,18.08,* See Data Dictinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000114,Barton Memorial Hospital,El Dorado,34,0,0.26,0.0,N Difference*,0.0,14.24,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000012,Bevrly Hospital,Los Angeles,48,0,0.34,0.0,No Difference*,0.0,10.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000002,California Hospital Medical Center - Los Angeles,Los Angeles,225,0,1.81,0.0,No Difference,0.0,1.65,* See Data Dictionary
1544,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000002,California Pacific Medical Center - California West Campus Hospital,San Francisco,138,3,0.79,1.26,No Difference*,0.03,7.02,* See Data Dictioanry
2015,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hyterectomy,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1182,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Farncisco,57,0,0.44,0.0,No Difference*,0.0,8.37,* See Data Dictionary
2081,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000018,California Pacific Medical Center - St. Lukes Campus Hospital,San Francisco,16,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000004,Cedars-Sinai Medical Cnter,Los Angeles,382,0,2.24,0.0,No Difference,0.0,1.34,* See Data Dictionary
1757,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hrysterectomy,930000022,Centinela Hospital Medical Center,Los Angeles,19,0,0.25,0.0,No Difference*,0.0,20.339822035032896,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal ihysterectomy,40000119,Central Valley General Hospital,Kings,1,0,0.01,0.0,No Difference*,0.0,22.19685028500479,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Sit eInfections (SSI)",Abdomial hysterectomy,930000034,Children's Hospital Los Angeles,Los Angeles,1,0,0.05,0.0,o Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,220000003,Chinese Hospital,San Francisco,15,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2455,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectovmy,240000003,Chino Valley Medical Center,San Bernardino,3,0,0.02,0.0,N Difference*,0.0,1.26,* See Data Dictionary
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000070,Citrus Valley Medical Center - IC Campus,os Angeles,152,1,1.03,0.97,No Difference,0.03,5.42,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare ssociated Infection, Surgical Site Infections (SSI)",Abdominal hysterecotmy,930000036,City of Hope Helford Clinical Research Hospital,Los Agneles,141,0,2.62,0.0,No Difference,0.0,1.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000095,Clovis Community Medical Center,Frsno,400,6,2.69,2.23,No Difzference,0.9,4.64,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominalhysterectomy,930000038,Coast Plaza Hospital,Los Angeles,15,0,0.1,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1301,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysetrectomy,930000114,College Medical Center,Los Angeles,7,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1147,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000259,Coulsa Regional Medical Center,Colusa,4,0,0.02,0.0,No Difefrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000082,Community Hospital Long Beach,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000040,Community Hospital of Huntington Park,Los Angeles,1,0,0.01,0.0,No Differnce*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Adominal hysterectomy,240000082,Community Hospital of San Bernardino,San Bernardno,44,0,0.32,0.0,No Difference*,0.0,11.64,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectoy,70000137,Community Hospital of The Monterey Peninsula,Monterey,75,1,0.51,1.96,No Difference*,0.05,10.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000014,Community Memorial Hospital - San Buenaventura,Ventura,137,2,1.07,1.88,No Difference,0.32,6.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000101,Community Regional Medical Center,resno,295,4,2.33,1.71,No Differecne,0.55,4.14,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000195,Contra Costa Regional Medical Center,Contra Costa,68,0,0.61,0.0,No Difference*,0.0,6.03,* See Data Dictionary
1314,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000006,Corona Regional Medical Center,Riverside,79,2,0.55,3.66,No Difference*,0.44,13.23,"Hospitales reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000117,Dameron Hospital,San Joaquin,43,0,0.35,0.0,No Difference*,0.0,10.45,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,120000336,Delano Regional Medical Center,ern,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,250000008,DesertRegional Medical Center,Rverside,174,4,1.77,2.27,No Difference,0.72,5.47,* See Data Dictionary
2824,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,240001330,Desert Valley Hospital,Saan Bernardino,30,1,0.31,3.19,No Difference*,0.08,17.74,* See Data Dictionary
1737,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000118,Doctors Hospital of Manteca,Sa nJoaquin,19,-2,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Abdominal hysterectomy,30000122,Doctors Medical Center,Stanislaus,110,1,0.89,1.13,No Difference*,0.03,22.0269276804071,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical eSite Infections (SSI)",Abdominal hysterectomy,70000139,Dominican Hospital,Santa Cruz,62,0,0.52,0.0,No Diqfference*,0.0,7.04,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysetrectomy,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,9,1,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000053,East Los Angeles Doctors Hospital,Los Anwgeles,14,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictiolnary
2015,Californita,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,140000183,Eden Medical Cneter,Alameda,25,0,0.2,0.0,o Difference*,0.0,1.26,* See Daa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infectiuons (SSI)",Abdominal hysterectomy,250000011,Eisenhower Medical Center,Riverside,31,0,0.28,0.0,No Difference*,0.0,13.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70001351,El Camino Hospital,Santa Clara,390,1,3.07,0.33,No Difference,0.02,1.61,* See Data Dictionary
1213,Calfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,70000136,El Camino Hospital Los Gatos,Santa Clara,60,0,0.37,0.0,No Difference*,0.0,9.92,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,90000040,El Centro Regional Medical Center,Imperial,25,-2,0.32,3.12,No Difference*,0.08,17.36,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,30000125,Emanuel Medical Center,Stanislaus,44,2,0.3,6.65,No Difference*,0.81,24.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hyterectomy,230000013,Enloe Medical Center - Esplanade,Butte,9,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectmy,230000019,Fairchild Medical Center,Ssikiyou,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,230000005,Feather River Hospital,Butte,13,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgica Site Infections (SSI)",Abdominal hysterectomy,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,37,0,0.31,0.0,No Difference*,0.0,11.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,205,0,-2.6669349128572573,0.0,No ifference,0.0,2.58,"Hospitals reported combined data, see Data Dictionary"
2098,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,110000008,Frank R. Howard Memorial Hospital,Mendocino,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,50000016,French Hospital Medical Center,San Luis Obispo,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,40000254,Fresno jSurgical Hospital,Fresno,12,0,4.957600373483347,0.0,No Diference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,60000058,Garden Grove Hospital and Medical Centger,Orange,44,0,0.31,0.0,No Difference*,0.0,12.02,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000032,Gardens Regional Hospitl and Medical Center,Los Angeles,11,0,0.09,0.0,No Difference*,0.0,1.26,* See Datai Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Abdominal hysterectomy,930000058,Garfield Medical Cventer,Los Angeles,137,1,0.72,1.39,No Differenc*,0.04,7.74,* See Data Dictionary
