X,Y,OBJECTID_12,ProjectID,RchID,SegID,SGAT_ID,GlobalID,ProjectName,OrganizationID,Observers,IsNotAssessed,WhyNotAssessed,IsAdminJudgement,AdminJudgementEntity,AdminStreamTypeDeparture,SegmentLocation,SegmentLength,CompletionDate,SevenDayRain,Weather,KnownFloodHistory,SketchDone,PhotoLogDone,WatershedZone,Segmentation,SegmentationComment,AlluvialFan,ConfinementType,ValleyWidth,ValleyWidthDetermination,InRockGorge,HumanChangedWidth,IsNoGradeControl,BankfullWidth,MaximumDepth,MeanDepth,FloodproneWidth,RecentlyAbandonedFloodplain,SinuosityType,RifflesType,RiffleSpacingDistance,IsRiffleSpacingDistanceNA,SiltClayPresent,DetritusPercent,WoodyDebrisNumber,LargestBedParticle,LargestBarParticle,StraighteningLength,ParticleUnits,StreamType,Bedform,BedMaterial,SubclassSlope,ReferenceStreamType,ReferenceBedform,ReferenceBedMaterial,ReferenceSubclassSlope,TypicalBankSlope,MaterialTypeLower,MaterialTypeUpper,ConsistencyLower,ConsistencyUpper,ChannelCanopy,MassFailures,FailureMeanHeight,Gullies,GullyMeanHeight,SpringSeep,AdjacentWetland,FlowStatus,DebrisJamsNumber,Impoundments,ImpoundmentLocation,StormwaterInputsNumber,UpstreamFlowRegulation,IsNoChannelConstriction,BridgeCulvertAssessment,BeaverDamsNumber,BeaverDamAffectedLength,BarMidNumber,BarPointNumber,BarSideNumber,BarDiagonalNumber,BarDeltaNumber,BarIslandNumber,FloodChutesNumber,NeckCutoffsNumber,ChannelAvulsionsNumber,BraidingNumber,SteepRifflesNumber,HeadCutsNumber,TributaryRejuvenation,StreamFord,Straightening,Dredging,Comments,HabAssessStreamType,HabAssessCondition,GeoAssessConfinement,ChannelEvolutionModel,AdjustmentNarrative,GeoAssessCondition,GeoAssessSensitivity,DateEdited,IsRiffleSpacingApplicable,IsBarParticleNotApplicable,IsBedParticleNotApplicable,IsBarBedParticleNotEvaluated,IsQCPassed,IsQC2Passed,MassFailuresNumber,GulliesNumber,FieldMeasuredSlope,FlowRegType,FlowRegUse,FlowRegUpDownStream,IsNoStormwaterInputs,HumanElevatedFloodplain,IsQC3Passed,SubBedForm,rhaStreamType,rhaDepartureType,rhaComments,GulliesLength,RCHAFFBYMAJFLOOD,CHANDIMSSIGCHANGEBYFLOOD,CHANDIMRESPMAJFLOOD,ChannelEnlargement,FLOODAFFCROSSCOMMENT,ESRI_OID
469702.0398,182406.7831,1695,36,T9.3-S1.01,B,36_T9.3-S1.01B,{86E59802-30DD-4B12-90F7-5945F6BAAD1D},Mad River,21,"R Hill, N Miller",0,,0,,,From Culvert that crosses golf course to access road above Sugar Lodge,1898,2006/05/25 00:00:00+00,Yes,"sunny, high 60's",Yes,Yes,Yes,Source,Other Reason,,None,NW,47,Measured,No,No,1,12.6000003814697,0.970000028610229,0.639999985694885,41,0.970000028610229,Moderate,Complete,25,0,Yes,4,5,250,180,292.079986572266,mm,B,Step-Pool,Gravel,None,,,,,Steep,,,,,Open,None,0,None,0,Minimal,None,Moderate,0,None,,0,None,0,No,0,0,0,0,30,1,2,1,3,0,0,0,0,0,No,No,Straightening,None,Undersized culvert in golf course causing large delta to form US. Scour through delta immediately US of culvert and across top of culvert.,High,Good,Confined,F,,Fair,High,2007/01/02 16:18:29+00,,0,0,0,32703,2147483647,,,,None,,,1,,1,,,,,,,,,,,263
468794.8922,182078.9449,1692,36,T9.3-S2.01,B,36_T9.3-S2.01B,{6EA41A23-A4B6-4245-8056-F73EE9B49EAF},Mad River,21,"R Hill,  N Miller",0,,0,,,Sewage pipe weir near tennis courts upstream to headwaters,3620,2006/05/24 00:00:00+00,Yes,sunny 70,Yes,Yes,Yes,Unknown,Planform and Scope,,Yes,SC,27,Measured,No,No,0,16.5,2.94000005722046,1.89999997615814,34,4.57999992370605,Low,Complete,15,0,Yes,2,20,780,290,0,mm,B,Step-Pool,Cobble,a,,,,,Steep,,,,,Closed,None,0,None,0,Abundant,None,Moderate,1,None,,1,None,0,No,0,0,2,0,50,0,0,0,3,0,0,0,0,0,No,No,None,None,Dredging above first culvert,High,Good,Confined,F,,Good,Moderate,2007/01/02 16:18:30+00,,0,0,0,28671,2139095039,,,,None,,,0,,1,,,,,,,,,,,264
456846.9337,75628.3340000007,808,23,M11,C,23_M11C,{F66976E8-868D-477D-AAF6-F43A18352DDD},Battenkill River,25,J. Field/A. Patmos,1,impounded,1,Shannon Pytlik,No,Dufresne Pond upstream of Manchester,1991,2004/08/05 00:00:00+00,Yes,sunny 70's,Yes,No,No,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,E,Riffle-Pool,Sand,None,,,,,,,,,,,None,0,None,0,,,,0,,,0,,0,,0,0,,,,,,,0,0,0,0,0,0,,No,None,None,,,,,,,Good,,2011/03/21 12:09:18+00,,0,0,0,28578,2138046401,,,,,,,1,,1,,,,,,,,,,,265
452103.5816,243997.6094,270,108,M02,B,108_M02B,{1582EF1D-A566-484D-A028-DC9982C15F28},Deer Brook,5,"Bethany Remmers, Juliette Hancock",0,,0,,,Segment is located upstream of the Georga Industrial Park.,1022,2006/07/17 00:00:00+00,Yes,"Very hot, muggy, 90s",No,Yes,Yes,,Planform and Scope,,None,VB,219,Measured,No,No,1,18.5,2.79999995231628,2.38000011444092,219,3.20000004768372,Moderate,Sedimented,200,0,Yes,25,18,248,140,0,mm,E,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,0,None,0,Minimal,Minimal,Low,3,None,,1,None,1,No,0,0,1,1,11,0,0,0,3,0,0,0,0,1,No,No,None,None,Obtained multiple bankfull elevation measurements from bench features along the segment.,High,Good,Unconfined,F,"Evidence of slight hisotric incision, with widening presently occurring.",Good,High,2007/04/17 10:05:48+00,,0,0,0,32767,2147481599,,,,None,,,0,,1,,,,,,,,,,,266
505913.1226,197373.2338,1535,32,M3.01,B,32_M3.01B,{F374BBE3-9EC9-405B-AFA8-C101BA9C2B73},Winooski - Montpelier to Cabot,0,"Mary, Emily, Sacha Pealer",0,,0,,,Segment is807 feet long.  This segment begins approx. 130 feet downstream of the Brook Road box culvert and continues approx. 800 feet downstream until valley opens up and the channel is less incised.  ~ 380 feet upstream of confluence with Winooski R.,807,2012/10/28 00:00:00+00,No,sunny,Yes,Yes,Yes,,Channel Dimensions,,None,BD,280,Measured,No,Yes,1,36.1500015258789,3.29999995231628,2.51999998092651,110,5.5,Low,Complete,78,0,No,0,9,17.7999992370605,4.94000005722046,807.378845214844,inches,C,Riffle-Pool,Gravel,b,,,,,Steep,,,,,Open,None,,None,,None,Minimal,Moderate,0,None,,,,0,Yes,0,0,3,0,9,0,0,0,0,0,0,0,2,0,No,No,Straightening   ,None,"Human-caused change in valley width changes valley type from Very Broad to Broad, however channel is very limited by rip rap in many locations.  Confinement ratio changes from 15.0 to 6.6.",,,Unconfined,F,"Major historic incision, likely as a result of the placement of Brook Road and Hudson Ave.  Much of segment is armored by hard bank or rip rap.  Low erosion.  This is preventing widening in many places, so segment remains in stage F-II.  Aggradation and planform adjustment are minor.",Fair,Very High,2013/04/08 07:55:38+00,,0,0,0,32767,1874919423,0,0,,,,None,0,,1,,Riffle-Pool,,,0,Yes,No,No,193,"Reach was affected by flooding, landowner notes that location where cross section was done was affected by flooding.  Indicated that the channel 'went down' (incised).  Channel enlargement calculated using RTOB.",267
507374.3303,193542.3419,1530,32,M3.05,B,32_M3.05B,{03F7DD50-D404-4F56-8668-1D69C1D9837F},Winooski - Montpelier to Cabot,0,"Mary, Emily",0,,0,,,This segment is located in M3.05 where the valley is semi-confined.  Sediment transport segment.,888,2012/10/23 00:00:00+00,Yes,cloudy,Yes,Yes,Yes,,Valley Width,Planform & Slope,None,SC,73,Measured,No,Yes,1,38.7999992370605,3,1.91999995708466,45.2999992370605,5,Low,Complete,93.0999984741211,0,Yes,0,34,18.7999992370605,5.90000009536743,152.991058349609,inches,F,Riffle-Pool,Cobble,None,B,Riffle-Pool,Cobble,None,Steep,,,,,Open,Multiple,30,None,,Abundant,None,Moderate,0,None,,,,1,No,0,0,1,1,13,1,1,0,1,0,0,1,1,0,No,No,Straightening   ,None,"Upstream end of segment is aggradational, but was included in the segment because the valley is semi-confined.  Segment is generally sediment transport.  Although Brook Road is not technically a Phase 2 valley wall (state numbered highway), we feel that in this system it is acting as a confining feature (Phase 2 valley wall).  Phase 1 valley width is semi-confined, Brook Road changes Phase II valley width, but still is semi-confined (human-caused change in valley width changes confinement ratio from 3.7 to 2.2).  RAF was not clear at location of cross section, but was clear at a few feet upstream, so that elevation was used.",,,Unconfined,F,"Major historic incision; aggradation at top of segment - then becomes sediment transport segment with lower w/d ratio.  Segment is widening through bank erosion.  Minor planform adjustment - most of adjustment is taking place at top of segment where it is aggradational. Stage is early F-III since width to depth ratio is not very high.",Fair,Extreme,2013/04/08 07:57:51+00,,0,0,0,32767,1858142207,2,0,,,,None,0,,1,,Riffle-Pool,,,0,No,,,,,268
487343.0451,159310.9098,1294,4,T2.01,B,4_T2.01B,{FC0C6C17-6733-45E1-907F-35E2C335C4BE},White River - Third Branch,4,Lisa,0,,0,,,"Along US 12, north of Union High",5533,2003/08/28 00:00:00+00,No,Sunny,No,Yes,Yes,Transfer,Channel Dimensions,,None,NC,250,Estimated,No,No,1,44,3.09999990463257,2.29999995231628,52,8.80000019073486,High,Not Applicable,,1,Yes,7,30,,,119.75,,F,Plane Bed,Sand,None,,,,,Steep,Silt/Clay,Sand,Non-cohesive,Non-cohesive,Open,Multiple,58.3333320617676,One,0,None,None,Moderate,3,None,,0,None,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,Straightening,None,See T2.01A,High,Fair,Unconfined,F,"aggradation, degraded historically",Fair,Extreme,2007/04/03 12:16:07+00,Not Applicable,1,1,0,27579,2146435071,,,,None,,,1,,1,,,,,,,,,,,269
510351.3454,223691.347200001,889,34,R25,B,34_R25B,{621C9829-A473-40C8-B84D-3138552CB5E9},Upper Lamoille,7,"Kerry O'Brien, Elise DeLuna",0,,0,,,downstream from bridge in village to RR bridge,4265,2008/08/26 00:00:00+00,No,"sunny, 70",No,Yes,No,Transfer,Other Reason,downstream segment impounded,None,NW,388,Measured,No,Yes,1,97,5.25,4.5,388,7.09999990463257,Low,Not Applicable,,0,No,5,2,,,2785.94995117188,,C,Plane Bed,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Low,0,None,,16,Store-release Dam,0,No,0,0,0,1,1,0,0,0,0,0,0,0,0,0,No,No,With Windrowing ,Dredging,"upstream part of segment through village shows bedrock, cobbles and higher gradient (steeper).  It settles out to more gravelly downstream of village.  Water quality issues throughout reach evident from slippery rocks and visual turbidity, likely stormwater issues.  As we approach more intensive planning in this segment, may want to add an additional segment and assess the section through the village separately.  Left bank had riprap and walls (foundation walls) for armoring (DMS lists ""multiple"")",High,Fair,Unconfined,F,Degrading after extensive bank armoring,Good,High,2009/02/03 12:00:00+00,Not Applicable,1,1,0,32767,2145320959,,,,None,,None,0,,0,,,,,,,,,,,270
514505.9539,223274.8155,890,34,R27,B,34_R27B,{7CC1871C-D363-4A29-B562-E7ACE99B28A8},Upper Lamoille,7,"K. Gemmett, S. Pomeroy, A. Pugh, D. Goodwin (USDA)",0,,0,,,From base of falls in E. Hardwick dwnstrm to upstream from Riverside farm bridge,6612,2004/08/17 00:00:00+00,Yes,"Partly cloudy, 70",Yes,Yes,No,Transfer,Channel Dimensions,"Seg B is a plane bed, Seg A is riffle pool and shows more depositional features",None,VB,895,Estimated,No,No,1,80,6,5.40000009536743,300,9.10000038146973,Low,Not Applicable,,0,No,5,48,,6,0,inches,C,Plane Bed,Cobble,c,,,,,Steep,,,,,Open,One,15,None,,Minimal,Minimal,Moderate,0,None,,0,None,1,No,0,0,0,1,3,0,0,0,1,0,0,0,1,0,No,No,None,None,"Segment re-walked and data updated 06/29/07.
Incision ratio higher , erosion lengths and depositional also increased during 07 field check, adjustments made to data and RGA to reflect a hire ratios.",High,Good,Unconfined,F,"During 2007 field check, additonal aggradational and planform changes evident.  Stream ""pulling away"" more from valley wall and establishing new floodplains at base of valley wall on RB.  LB up against productive agricultural field, some erosion.",Good,Moderate,2008/12/23 13:00:07+00,Not Applicable,0,1,0,32765,2144337663,1,,,None,,None,1,,0,,,,,,,,,,,271
515254.8706,224558.2184,891,34,R28,B,34_R28B,{76CDBBCB-CE09-4874-BD1E-9F3042A8358D},Upper Lamoille,7,Kerry O'Brien,0,,0,,,Upstream of falls in East Hardwick village,2560,2008/10/28 00:00:00+00,Yes,"50s, rainy/snowy",No,Yes,No,Response,Channel Dimensions,upstream and downstream segments are subreaches,None,BD,758,Estimated,No,No,0,85,4.09999990463257,3.40000009536743,700,4.09999990463257,Low,Sedimented,225,0,Yes,15,15,300,210,0,mm,C,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Moderate,0,None,,1,None,0,No,0,0,1,4,3,4,0,0,0,0,0,0,2,0,No,No,None,None,"Weir at bridge in East Hardwick with falls just below.  B-type stream in upstream segment C, transporting sediment.  Grade control at downstream end of this segment also, very aggradational situation.",High,Fair,Unconfined,F,planform/widening,Fair,High,2008/12/23 12:00:00+00,,0,0,0,32765,2144796671,,,,None,,None,0,,0,,,,,,,,,,,272
515876.1623,224756.6997,892,34,R28,C,34_R28C,{2FCD3719-A529-4F3B-87DD-E3DDC53B013A},Upper Lamoille,7,Kerry O'Brien,0,,0,,,From south end of Michaud's fields downstream to opening in E. Hardwick,4800,2004/08/19 00:00:00+00,Yes,"cloudy, 50s",No,Yes,No,Transfer,Subreach,confined to B,None,NW,325,Estimated,No,No,1,81,5.09999990463257,3.25999999046326,126,5.09999990463257,Low,Not Applicable,,0,No,10,25,,,1010.09997558594,,B,Plane Bed,Cobble,c,B,Plane Bed,Cobble,c,Steep,,,,,Open,None,,None,,Abundant,Minimal,Moderate,0,None,,0,None,0,No,0,0,2,4,0,1,0,0,3,0,0,0,1,0,No,No,Straightening   ,None,"old channels were counted as wetlands, had standing water, veg…old channels are accessed flood chutes.  Section confined naturally and therefore subreach.",High,Good,Plane Bed,F,"naturally confined channel, reasonably stable",Good,Moderate,2008/12/23 11:32:00+00,Not Applicable,1,1,0,32767,2145320959,,,,None,,None,1,,0,,,,,,,,,,,273
519220.4354,228664.672499999,893,34,R30,B,34_R30B,{BB6D4ACB-5555-4B02-9BDB-F089EDA62F21},Upper Lamoille,7,"Kerry O'Brien, Staci Pomeroy, Elise DeLuna",0,,0,,,"From farm bridge across from large red farmhouse, downstream to where river opens into fields",9370,2008/08/21 00:00:00+00,Yes,partly sunny 70,No,Yes,Yes,Transfer,Banks and Buffers,upstream segement wooded and less development than downstream,None,VB,680,Estimated,No,Yes,1,62,3.20000004768372,2.29999995231628,142,5.09999990463257,Low,Not Applicable,,0,No,5,34,,,1590.89001464844,,C,Plane Bed,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Minimal,None,Moderate,0,None,,1,None,0,No,0,0,4,0,2,0,1,0,0,0,0,0,1,0,No,No,With Windrowing ,None,"Segment impacted by historic agricltural straightening and undersized structures.  Channel width varies a great deal throughout reach due to channelization around structures, etc.   Fast moving, very cobbly stream.  Very little erosion.",High,Good,Plane Bed,F,incision varying but largely due to historic agricultural straightening and undersized structures  //// Staci - 8/14/17 - updated sensitivity to Moderate based on stream type C3,Fair,Moderate,2017/08/14 10:55:04+00,Not Applicable,1,1,0,32765,2145386495,,,,None,,None,1,,0,,,,,,,,,,,274
542446.9216,228541.634,1393,35,T102,B,35_T102B,{917A5F54-5A4E-40B1-974D-6F287C1F6A03},East Branch Passumpsic,7,"Ben, Staci",0,,0,,,Upstream of bridge at winterset downstream to segment break,3342.60009765625,2003/09/16 00:00:00+00,Yes,rain,Yes,No,Yes,Response,Channel Dimensions,,None,BD,621,Measured,No,No,1,83,4.09000015258789,4.03000020980835,201,5,Low,Not Applicable,,0,Yes,10,45,8,7,2304.419921875,inches,C,Plane Bed,Gravel,None,,,,,Steep,,,,,Open,One,30,None,,Minimal,None,Moderate,0,None,,0,None,0,No,0,0,0,4,4,1,0,0,1,0,0,0,0,0,No,No,Straightening   ,Dredging,updated data on 9/13/06.  Some changes in aggradational features and erosion lengths.  Riprap at bridge is excessive...footings of new bridge are wide enough to accomodate channel but riprap is cascading into channel and causing contriction.,High,Fair,Unconfined,F,"Aggradation
2003 data missing individual answers to row questions.  Filled in based on existing data",Fair,Very High,2009/09/01 08:54:09+00,Not Applicable,0,0,0,32767,2145386495,1,,,None,,None,1,,0,,,,,,,,,,,275
542815.8455,229452.6116,1392,35,T102,C,35_T102C,{A5DBA134-A039-4554-90F3-FCF3C337A418},East Branch Passumpsic,7,"Staci, Andrea",0,,0,,,"From northern end of Calkin's 12 acre field, upstream to reach break near mass failure/Rte 114.",2843,2003/09/18 00:00:00+00,Yes,sunny,Yes,No,Yes,Response,Channel Dimensions,,None,SC,430,Estimated,No,Yes,1,90,3.05999994277954,2.74000000953674,290,4.05999994277954,Moderate,Sedimented,501,0,Yes,8,15,390,150,205.009994506836,mm,C,Plane Bed,Gravel,None,,,,,Moderate,,,,,Open,None,,None,,Minimal,None,Moderate,0,None,,0,None,1,No,0,0,2,8,0,1,1,0,0,0,0,0,3,0,No,No,Straightening   ,None,Updated on 9/13/06.  More depositional features and slightly less erosion than the data showed in 2003.,High,Fair,Unconfined,F,Aggradation & Widening,Fair,Very High,2009/09/01 08:54:09+00,,0,0,0,32767,2144862207,,,,None,,None,1,,0,,,,,,,,,,,276
503938.5308,254249.1669,1575,90,R45,B,90_R45B,{9718BDFC-6276-4A83-A609-1C9FA6B0DC4C},Upper Missisquoi,36,DB/AW,0,,0,,,Downstream end of segment is approximately 455' downstream of Rte 100 crossing.,1600.51000976562,2010/08/24 00:00:00+00,Yes,sunny 70's,No,Yes,Yes,,Channel Dimensions,incision high,None,VB,651,Measured,No,Yes,0,45,4.80000019073486,3.53999996185303,430,7.80000019073486,Moderate,Sedimented,146,0,Yes,5,5,15.1999998092651,14.6000003814697,0,inches,C,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,,None,,None,None,Moderate,0,None,,,,0,Yes,0,0,0,3,7,1,0,0,5,0,0,0,0,0,No,No,None,None,"Step 4.6: small irrigation withdrawal in R45A, there is no impoundment associated with this withdrawal.

RAF: There is a short section of berm on the right bank that is not representative of the segment. This reach is incised as shown by the cross section not taken in the berm area. Removal of the berm may be valuable in finding locations to regain access to floodplain for the segment. ",,,Unconfined,F,"Historic degradation with very high incision ratio, loss of floodplain access. Current widening and some planform adjustment.",Fair,Very High,2011/07/15 11:35:54+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,0,,Riffle-Pool,,,0,,,,,,277
535759.1721,199962.430199999,1051,6,M103,B,6_M103B,{33EA0BFD-BB73-4802-BFD6-C58DC9852FB7},Stevens River,7,"Ruddell, O'Brien",0,,0,,,From ~350 ft DS of I-91 culverts to ~100 ft DS of Anderson St. bridge,2258.60009765625,2010/07/28 00:00:00+00,Yes,"sunny, clouding in, 70s",No,Yes,Yes,,Valley Width,"heavy encroachment on RB from I-91, which is elevated 32 ft above stream - massive fill, not clear where original grade may have been",None,NW,400,Measured,No,Yes,1,62.7999992370605,5.19999980926514,3.49000000953674,360,5.19999980926514,Low,Sedimented,200,0,No,2,10,18.2000007629395,10.6000003814697,2203.64013671875,inches,C,Plane Bed,Cobble,None,,,,,Moderate,,,,,Open,None,,None,,Minimal,Minimal,Moderate,0,,,,,0,Yes,0,0,0,3,3,0,0,0,2,0,0,0,1,0,No,No,With Windrowing ,Dredging,"much of segment likely windrowed during I-91 construction; critical access to floodplain is near location of x-section (mid-segment), as windrowing is higher at other points along stream and likely restricts floodplain access to a greater degree in those areas; wetland plants commonplace in the vicinity of that floodplain access",,,Unconfined,F,"arrested stage II-III: historic incision due primarily to windrowing, subsequent widening and planform change arrested by extensive armoring",Fair,High,2011/06/15 20:56:37+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,6.19999980926514,1,Riffle-Pool,Riffle-Pool,Plane Bed,"segment likely extensively windrowed in conjunction with I-91 construction; lacks features, woody debris; pool and undercut size rank evaluations not applicable due to lack of features",0,,,,,,278
511261.3369,240195.4099,1411,164,T12.01,B,164_T12.01B,{F054FE7A-DB0E-4BDF-9E0C-4B818CE1FFED},Black,31,"Matt Goclowski, Staci Pomeroy",0,,0,,,1776 feet above confluence with Black River up to about 2962.5 feet upstream from confluence.,1186.5,2010/09/08 00:00:00+00,No,Intermitant rain showers,No,Yes,Yes,,Substrate Size,,None,VB,625,Estimated,No,No,1,50,3.32999992370605,2.20000004768372,562,3.90000009536743,Moderate,Complete,165,0,Yes,0,23,6.5,4.80000019073486,0,inches,C,Riffle-Pool,Gravel,c,,,,,Steep,,,,,Open,One,10,None,,None,None,Low,2,None,,,None,1,No,0,0,1,2,2,2,0,0,0,0,0,0,0,0,No,Yes,None,None,,,,Unconfined,F,,Good,High,2011/04/21 21:34:24+00,,0,0,0,32767,2143354623,1,0,,None,,None,1,,0,,Riffle-Pool,,,0,,,,,,279
449963.4436,258745.7755,1102,7,M02,B,7_M02B,{858F495B-3647-4124-BE3B-B0D9127C28C7},Stevens Brook,2,Mike Winslow / Jim Mackenzie,0,,0,,,"From first ag. bridge crossing on downstream end to ~1,500' (in valley not channel) upstream of Newton Rd. where a trib. enters from N.",19441,2005/09/21 00:00:00+00,Yes,sunny and clear,No,Yes,Yes,Response,,,None,VB,740,,No,No,0,18.5,2.09999990463257,1.75,95,3.09999990463257,High,Not Applicable,,0,Yes,14,32,200,1,0,mm,E,Dune-Ripple,Sand,None,,,,,Shallow,Silt/Clay,Sand,Cohesive,Non-cohesive,Open,None,0,,,Minimal,Minimal,Moderate,0,None,,4,Diversion,0,Yes,1,100,2,2,2,2,1,0,0,2,0,0,0,0,Yes,Yes,Straightening,None,"Reg. appearance of boulders and cobbles in lower parts of segment though sand still dominates.  Large pools below ag. bridges not recorded as impoundments but perhaps should have been.  Little vertebrate life.  Riffles/steps sedimented therefore spacing not evaluated.  Some tributaries rejuvenating, but not all.  Grade controls associated with ag. road crossings; ""ledges"" artificial.",Low,Fair,Unconfined,F,Degradation and planform adjustment,Fair,Very High,2008/10/14 12:00:00+00,Not Applicable,0,0,0,28671,1071636469,,,,,,,0,,0,,,,,,,,,,,280
