Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
63000,DEPARTMENT OF SECURITIES,205,Investor Education Revolving,"TITLE 71, CHAPTER 1, SECTION 1-122",2014,01,$1222250.21
63200,SPEECH-LANGUAGE PATHOLOGY & AUDIOLOGY,200,Speech Path & Audio Lic Fund,"TITLE 59, SEC. 1614",2014,01,$102597.01
63300,OKLA. CITY COMMUNITY COLLEGE,290,Ed & Gen Oper Revolving Fund,"TITLE 70, SEC. 3901",2014,01,$6120087.22
63300,OKLA. CITY COMMUNITY COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$1310615.17
63300,OKLA. CITY COMMUNITY COLLEGE,479,Capital Bond Projects, ,2014,01,$0.00
63300,OKLA. CITY COMMUNITY COLLEGE,480,Student Facilities Const Fund,"TITLE 62, SECTION 7.5 AND TITLE 70, SECTION 4001",2014,01,$9590.92
63300,OKLA. CITY COMMUNITY COLLEGE,481,"Math, Science, and Eng. Rv Bd","TITLE 70, SECTION 4002",2014,01,$699.88
63300,OKLA. CITY COMMUNITY COLLEGE,483,OCCC Theatre Const Rev Bd 2010, ,2014,01,$353345.37
63300,OKLA. CITY COMMUNITY COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
63500,COMM. ON CONSUMER CREDIT,200,Cons Cred Investigation Fund,"TITLE 14A, SEC. 6-106 A",2014,01,$0.00
63500,COMM. ON CONSUMER CREDIT,210,Health Spa Revolving Fund,"TITLE 59, SEC. 2011",2014,01,$0.00
63500,COMM. ON CONSUMER CREDIT,220,Ok Mortgage Brokers Recov Fund,"TITLE 59, SEC. 2091",2014,01,$0.00
63500,COMM. ON CONSUMER CREDIT,230,Deferred Deposit Lenders Rev F,"TITLE 59, SECTION 3118",2014,01,$89142.81
63500,COMM. ON CONSUMER CREDIT,240,Consumer Credit Revolving Fund,TITLE 62 SECTION 7.5,2014,01,$0.00
63500,COMM. ON CONSUMER CREDIT,250,Consumer Cr. Adm Exp Revolving,TITLE 14A SECTION 6-301,2014,01,$4424829.95
63500,COMM. ON CONSUMER CREDIT,260,OK Mortg Broker Loan Orig Recv, ,2014,01,$284007.63
64500,CONSERVATION COMMISSION,200,Revolving Fund-Sm Watershed,TITLE 27A SECTION 3-3-405,2014,01,$203802.39
64500,CONSERVATION COMMISSION,205,GIS Revolving Fund,"TITLE 82, SECTION 1501-205.4",2014,01,$9144.34
64500,CONSERVATION COMMISSION,210,Conservation Cost-Share Fund,"TITLE 27A, CH 3, ARTICLE III, SEC 3-3-115",2014,01,$7.16
64500,CONSERVATION COMMISSION,215,OCC Infrastructure Revolv Fnd, ,2014,01,$0.42
64500,CONSERVATION COMMISSION,220,Carbon Sequestratrion Assess C, ,2014,01,$11852.70
64500,CONSERVATION COMMISSION,245,Donation Fund,"TITLE 27A, SEC.3-2-106 A.4.",2014,01,$921481.78
64500,CONSERVATION COMMISSION,250,OK Con Comm Infrastructure Rev,TITLE 27A SECTION 3-2-110,2014,01,$3919932.02
64500,CONSERVATION COMMISSION,400,Federal Funds,"TITLE 82, SEC. 1501.205",2014,01,$8594052.73
64500,CONSERVATION COMMISSION,405,REAP Water Projects Fund,"TITLE 62, SECTION 7.5",2014,01,$0.00
64500,CONSERVATION COMMISSION,410,Tar Creek Mine Reclamation Fnd,TITLE 27A SECTION 2-1060,2014,01,$0.00
64500,CONSERVATION COMMISSION,415,Sugar Creek Watershed, ,2014,01,$3117227.11
64500,CONSERVATION COMMISSION,424,State Emergency Fund,"TITLE 62, SEC. 139.47",2014,01,$0.69
64500,CONSERVATION COMMISSION,425,Emergency Drought Relief Fund, ,2014,01,$300000.00
64500,CONSERVATION COMMISSION,490,American Recov. & Reinv. Act, ,2014,01,$1918632.05
65000,DEPARTMENT OF VETERANS AFFAIRS,205,Dept Of Vet Affairs Trust Fnd,"TITLE 72, SEC. 63.16",2014,01,$4592425.96
65000,DEPARTMENT OF VETERANS AFFAIRS,210,War Vet. Comm. Rev. Fund,"TITLE 72, SEC. 67.11 & 67.13",2014,01,$99675.71
65000,DEPARTMENT OF VETERANS AFFAIRS,215,Capital Improvement Program,"TITLE 72, SEC 63.19D,",2014,01,$40728.65
65000,DEPARTMENT OF VETERANS AFFAIRS,220,Ok Dept Veterans Affairs Fund,"TITLE 72, SEC. 222",2014,01,$8542819.36
65000,DEPARTMENT OF VETERANS AFFAIRS,225,OK Honor Flights Revolving Fd,"TITLE 68, SEC 2368.20",2014,01,$1048.00
65000,DEPARTMENT OF VETERANS AFFAIRS,230,Buffalo Soldier Lic Pl Revl Fd,"TITLE 47, SEC 1104.16",2014,01,$1600.00
65000,DEPARTMENT OF VETERANS AFFAIRS,400,Federal Funds,"TITLE 62, SEC. 34.48 & 34.9",2014,01,$18673816.01
65000,DEPARTMENT OF VETERANS AFFAIRS,405,Federal Funds-St Accredit Ag,"TITLE 62, SEC. 34.48 & 34.9",2014,01,$338771.49
65000,DEPARTMENT OF VETERANS AFFAIRS,425,Fed Matching Fund-Constrct Prj,"TITLE 62, SECTION 34.9 & 34.48 AND TITLE 72, SECTION 65.1",2014,01,$2955100.06
66000,S. E. OKLA. ST. UNIV.,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$12006.84
66000,S. E. OKLA. ST. UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$32248.53
66000,S. E. OKLA. ST. UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$365063.14
66000,S. E. OKLA. ST. UNIV.,455,Student Union Rev Bonds 2003,"TITLE 70, SECTION 4001",2014,01,$0.00
66000,S. E. OKLA. ST. UNIV.,479,Capital Bond Projects, ,2014,01,$0.00
66000,S. E. OKLA. ST. UNIV.,490,American Recov. & Reinv. Act, ,2014,01,$0.00
66000,S. E. OKLA. ST. UNIV.,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$208162.93
66000,S. E. OKLA. ST. UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$607420.97
66500,S. W. OKLA. ST. UNIV.,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$8570961.65
66500,S. W. OKLA. ST. UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$659814.16
66500,S. W. OKLA. ST. UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$2243274.70
66500,S. W. OKLA. ST. UNIV.,445,2003 Revenue Bond Construction,"TITLE 70, SECTION 4006",2014,01,$3.87
66500,S. W. OKLA. ST. UNIV.,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.02
66500,S. W. OKLA. ST. UNIV.,479,Capital Bond Projects, ,2014,01,$0.00
66500,S. W. OKLA. ST. UNIV.,480,Sale Oil & Gas Leases Cap Imp,"TITLE 70, SECTION 4301",2014,01,$0.03
66500,S. W. OKLA. ST. UNIV.,490,American Recov. & Reinv. Act, ,2014,01,$0.00
66500,S. W. OKLA. ST. UNIV.,600,Section 13-Const & Purch Bldg,"TITLE 70, SECTION 3904",2014,01,$2115445.10
66500,S. W. OKLA. ST. UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$68873.34
67000,J.D. MCCARTY CENTER,202,JD McCarty Center for Children,"HB 2487, SECTION 18",2014,01,$0.00
67000,J.D. MCCARTY CENTER,210,Mccarty Ctr Handicapped Fund,"TITLE 63, SEC. 485.11",2014,01,$7413134.84
67000,J.D. MCCARTY CENTER,215,Gifts And Bequests Fund,"TITLE 63, SECTION 485.4",2014,01,$189218.80
67700,SUPREME COURT,200,Okla Court Inf Sys Rev Fund,"TITLE 20, SEC. 1315 B",2014,01,$29555161.29
67700,SUPREME COURT,205,Supreme Court Revolving Fund,"TITLE 20, SECTION 1310.1",2014,01,$269152.26
67700,SUPREME COURT,210,Supreme Court Admin. Rev. Fund, ,2014,01,$1251302.94
67700,SUPREME COURT,215,Law Library Revolving Fund,"TITLE 20, SECTION 1227",2014,01,$988727.71
67700,SUPREME COURT,225,Legal Svcs Revolving Fund,TITLE 12 SEC. 921.1 (H),2014,01,$2.02
67700,SUPREME COURT,230,State Judicial Revolving Fund,"TITLE 20, SECTION 1310.2",2014,01,$3580064.12
67700,SUPREME COURT,405,Federal Grant Funds,"TITLE 62, SEC 34.48",2014,01,$218.21
67800,COUNCIL ON JUDICIAL COMPLAINTS,200,Coun on Jud Compl Revolv Fund, ,2014,01,$721592.56
69500,OKLAHOMA TAX COMMISSION,200,Ok Tax Comm Revolving Fund,"TITLE 62, SEC 221",2014,01,$10678652.89
69500,OKLAHOMA TAX COMMISSION,210,OTC & OSF Joint Computer Enhan,OS 68-265,2014,01,$12213991.10
69500,OKLAHOMA TAX COMMISSION,215,Okla.Tax Comm.Reimbursement Fd,"TITLE 68, SECTION 113, OKLAHOMA STATUTES",2014,01,$5951873.65
69500,OKLAHOMA TAX COMMISSION,220,License Plate Special Program, ,2014,01,$300.00
69500,OKLAHOMA TAX COMMISSION,230,Used Tire Recycling Indemn Fnd,"TITLE 68, SEC. 27A 2-11-404",2014,01,$3801632.48
69500,OKLAHOMA TAX COMMISSION,250,Ok Film Enhancement Rebate Pgm,"TITLE 68, SECTION 3625",2014,01,$4925991.07
69500,OKLAHOMA TAX COMMISSION,285,Ad Valorem Reimburemdnt Fund,"TITLE 62, SEC. 193",2014,01,$3257545.82
71500,TEACHERS RETIREMENT SYSTEM,200,Revolving Fund,"TITLE 62, SEC. 158",2014,01,$2445194.26
71500,TEACHERS RETIREMENT SYSTEM,340,Teachers Retirement System Ded,TITLE 62 SECTION 34.93,2014,01,$27348316.31
74000,STATE TREASURER,200,St Treasurer's Revolv Fund,"TITLE 62, SEC. 89.5",2014,01,$1349322.94
74000,STATE TREASURER,210,State Land Reimbursement Fund,"TITLE 62, SEC. 194",2014,01,$0.00
74000,STATE TREASURER,215,Sec Lend & Cust Fee Revol Fund,"TITLE 62, SECTION 90",2014,01,$819646.70
74000,STATE TREASURER,220,Oklahoma Taxpayer Relief Revol,"TITLE 68, SECTION 2355.2",2014,01,$0.00
74000,STATE TREASURER,260,Unclaimed Property Fund,"TITLE 60, SECTION 668",2014,01,$7307892.99
74000,STATE TREASURER,265,Unclaimed Prop Clearinghse Fnd,"TITLE 60, SECTION 668.1",2014,01,$0.00
74000,STATE TREASURER,270,Statewide Circuit Eng Dist Rev, ,2014,01,$0.00
74000,STATE TREASURER,275,Seed for OK Kids, ,2014,01,$81035.00
74000,STATE TREASURER,315,EDGE Fund, ,2014,01,$488.61
74000,STATE TREASURER,820,OCIA 1998 Lease Rev Sinking Fd,"TITLE 73, SEC. 177.1",2014,01,$0.00
74000,STATE TREASURER,822,OCIA 1999A Rev Bnd Sinking Fnd,"TITLE 73, SECTION 301",2014,01,$0.00
74000,STATE TREASURER,824,OCIA 1999B Rev Bnd Sinking Fd,"TITLE 73, SECTION 301",2014,01,$0.00
74000,STATE TREASURER,826,OCIA 1999C Rev Bnd Sinking Fnd,"TITLE 73, SECTION 301",2014,01,$0.00
74000,STATE TREASURER,828,OCIA Fac Rev Bnd Snk Fnd 1999D,"TITLE 73, SECTION 151, 168,178,182 & 301",2014,01,$0.00
74000,STATE TREASURER,829,OCIA Fac Rev Bnd Snk Fnd 2003C,"TITLE 73, SECTION 153-A",2014,01,$0.00
74000,STATE TREASURER,830,OCIA Fac Rev Bnd Snk Fnd 2003D,"TITLE 73, SECTION 153-A",2014,01,$0.00
74000,STATE TREASURER,831,OCIA Fac Rev Bnd Snk Fnd 2003E,"TITLE 73, SECTION 153-A",2014,01,$279248.23
74000,STATE TREASURER,832,OCIA Fac Rev Bnd Snk Fnd 2004A,"TITLE 73, SECTION 151 ECT",2014,01,$6049948.27
74000,STATE TREASURER,833,OCIA Fac Rev Bnd Snk Fnd 2005A,"TITLE 73, SECTION 163",2014,01,$259493.46
74000,STATE TREASURER,834,OCIA Fac Rev Bnd Snk Fnd 2005C,"TITLE 173, SECTION 161",2014,01,$931762.88
74000,STATE TREASURER,835,OCIA Fac Rev Bnd Snk Fnd 2005D,"TITLE 173, SECTION 161",2014,01,$682183.42
74000,STATE TREASURER,837,OCIA 2006 REVENUE BOND SINKING,"TITLE 73, SECTION 161",2014,01,$705962.82
74000,STATE TREASURER,838,OCIA 2005F REVENUE BOND SINKIN,"TITLE 73, SECTION 161",2014,01,$7506640.04
74000,STATE TREASURER,842,2006D VRDO Revenue Bond Sinkin,TITLE  73 SECTION 161,2014,01,$58811.54
74000,STATE TREASURER,843,2006C Revenue Bond Sinking Fun,TITLE  73 SECTION 161,2014,01,$638983.76
74000,STATE TREASURER,868,St Ok Building Bonds-68 Fund,"TITLE 62, SEC. 57.125",2014,01,$0.00
74000,STATE TREASURER,872,Cap Impvmnt Auth Rev Bonds 86,"TITLE 73, SEC. 153",2014,01,$0.00
74000,STATE TREASURER,893,OK Bldg Refunding Bonds-2003,"TITLE 73, SECTION 155",2014,01,$0.00
74000,STATE TREASURER,894,OCIA 94A Rev Refund Sink Fund,"TITLE 62, SEC. 7.5",2014,01,$0.00
74000,STATE TREASURER,895,OCIA Fac Rev Bond Sinking Fd,"TITLE 73, SEC 178-182",2014,01,$0.00
74000,STATE TREASURER,897,OCIA St Off Bldg Bond Sinking,"TITLE 73, SEC 168.5",2014,01,$0.00
75000,TULSA COMMUNITY COLLEGE,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$578212.91
75000,TULSA COMMUNITY COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$1905168.50
75000,TULSA COMMUNITY COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$710168.61
75000,TULSA COMMUNITY COLLEGE,470,Bldg Leasehold Fund Cap Outlay,"TITLE 70, SEC. 4413 C AND 3206 J",2014,01,$0.00
75000,TULSA COMMUNITY COLLEGE,475,Revenue Bonds Student Center,"TITLE 70, SEC. 4001, 4004, 4006",2014,01,$5221.76
75000,TULSA COMMUNITY COLLEGE,479,Capital Bond Projects, ,2014,01,$0.00
75000,TULSA COMMUNITY COLLEGE,483,Tulsa Comm Coll District Bonds,"TITLE 62, SEC. 7.5",2014,01,$256741.60
75000,TULSA COMMUNITY COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
75300,UNIFORM BUILDING CODE COMMISSION,285,OK Unif Bldg Code Comm Rev Fnd, ,2014,01,$1098431.96
75300,UNIFORM BUILDING CODE COMMISSION,490,American Recov. & Reinv. Act, ,2014,01,$0.00
75500,USED MOTOR VEHICLE & PARTS,200,Ok Used Motor Veh & Parts Fund,"TITLE 47, SEC. 582 F",2014,01,$713167.33
76000,UNIVERSITY OF OKLAHOMA,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$22704551.38
76000,UNIVERSITY OF OKLAHOMA,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$0.00
76000,UNIVERSITY OF OKLAHOMA,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$20588674.41
76000,UNIVERSITY OF OKLAHOMA,460,Donated Funds Capital Impvmnts,"TITLE 70, SEC. 3305",2014,01,$140822.80
76000,UNIVERSITY OF OKLAHOMA,476,Reg Of OU Stud Facil Rev Bonds,"TITLE 70, SEC. 4001",2014,01,$72822117.59
76000,UNIVERSITY OF OKLAHOMA,479,Capital Bond Projects, ,2014,01,$0.00
76000,UNIVERSITY OF OKLAHOMA,490,American Recov. & Reinv. Act, ,2014,01,$534667.64
76000,UNIVERSITY OF OKLAHOMA,495,Federal Construction Fund,"TITLE 70, SEC. 3305",2014,01,$0.00
76000,UNIVERSITY OF OKLAHOMA,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$7875018.56
76000,UNIVERSITY OF OKLAHOMA,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$4770682.00
76100,UNIV. OF OKLA. LAW CENTER,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$1038722.38
76100,UNIV. OF OKLA. LAW CENTER,490,American Recov. & Reinv. Act, ,2014,01,$0.00
76500,OU TULSA,290,Ed & Gen Operating Fund, ,2014,01,$683749.98
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,290,Educ & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$85498225.77
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,293,Comp Univ Capital Projects Rev,TITLE 62 SECTION 46.1,2014,01,$0.00
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,296,Comp. Cancer Ctr Debt Service,"TITLE 62, CH 1, SEC 160.1",2014,01,$5305318.04
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$57605376.45
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,475,Bond Projects Fund,"TITLE 70, SEC. 4006",2014,01,$0.37
77000,UNIV. OF OKLA. HEALTH SCIENCES CENTER,490,American Recov. & Reinv. Act, ,2014,01,$569496.18
77100,OUHSC PROF. PRAC. PLAN.,444,Auxiliary Travel & Payroll,"TITLE 74, SECTION 500.3",2014,01,$11582630.33
77200,BD. OF CHEM. TEST ALCOHOL/DRUG,200,Revolving Fund,"TITLE 47, CH 67, SEC 759",2014,01,$138965.53
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,290,Educ & Gen Oper Revolving Fund,"TITLE 70, SEC. 3901",2014,01,$1851059.08
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,293,Comp Univ Capital Projects Rev,TITLE 62 SECTION 46.1,2014,01,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$1694439.04
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,296,OSU College Osteopathic Medici,"TITLE 62, CH1, SEC 160.2",2014,01,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$548863.13
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,450,Master Lease Purchase Fund,"TITLE 70, SECTION 3206.6",2014,01,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,479,Capital Bond Projects, ,2014,01,$0.00
77300,OSU-COLLEGE OF OSTEOPATHIC MED.,490,ARRA, ,2014,01,$897025.58
77500,OSU MEDICAL AUTHORITY,290,OSU Med. Auth. Disbursing Fund, ,2014,01,$9297798.00
79000,BD. OF VETERINARY MED. EXAM.,200,Vet Medical Examiners Fund,"TITLE 59, SEC. 698.28",2014,01,$426750.27
79000,BD. OF VETERINARY MED. EXAM.,210,Comm Pet Breeders Enforcemt Fd,"TITLE 59, SEC. 5009",2014,01,$869.68
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,200,State Vocational-Tech Fund,"TITLE 70, SEC. 14-105",2014,01,$3841050.09
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,205,Ok Telecom Tech Training Fund,"TITLE 17, SEC 139.109",2014,01,$0.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,215,OK Career Tech AG Rev Fund,"TITLE 47, SECTION 1104.7",2014,01,$1585.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 34.64 E",2014,01,$0.00
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,430,Agency Relationship Fund-Fed,"TITLE 62, SEC. 34.48, 34.9 AND TITLE 70, SEC. 14-103",2014,01,$688436.76
80000,OKLA. CAREER AND TECHNOLOGY EDUCATION,490,American Recov. & Reinv. Act, ,2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,205,Sch for Blind/Deaf Rev Fund,"TITLE 68, SEC 2368.3",2014,01,$21661.17
80500,DEPARTMENT OF REHABILITATION SERVICES,212,Ok Schl For The Blind Rev Fund,"TITLE 62, SEC. 34.9 & TITLE 62, SEC 161",2014,01,$127875.48
80500,DEPARTMENT OF REHABILITATION SERVICES,213,Ok Scl For The Deaf Rev Fund,"TITLE 62, SEC. 34.9 & TITLE 62, SEC 161",2014,01,$331371.73
80500,DEPARTMENT OF REHABILITATION SERVICES,216,Rehab Services - Donation Fund,"TITLE 62, SEC. 34.9",2014,01,$734528.76
80500,DEPARTMENT OF REHABILITATION SERVICES,218,Interpreter Certification Fund,"TITLE 62, SEC. 34.9 & TITLE 56 SEC. 199.2,C",2014,01,$24155.71
80500,DEPARTMENT OF REHABILITATION SERVICES,235,Telecom For Hearing Impair Fd,"TITLE 63, SEC. 2418 C",2014,01,$365586.44
80500,DEPARTMENT OF REHABILITATION SERVICES,340,Drs Medical & Assistance Fund,"TITLE 62, SECTION 34.9",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,350,Rehab Services Disb Fund,"TITLE 74, SEC. 166.7",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,351,Rehab Services Disbursing Fund,"TITLE 74, SEC 166.7",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,352,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,353,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2014,01,$6344601.84
80500,DEPARTMENT OF REHABILITATION SERVICES,354,Rehab Services Disbursing Fund,"TITLE 74, SECTION 166.7",2014,01,$6755859.78
80500,DEPARTMENT OF REHABILITATION SERVICES,355,FY05 Rehab Services Disb Fund,"TITLE 74, SECTION 166.7",2014,01,$-66.95
80500,DEPARTMENT OF REHABILITATION SERVICES,356,FY06 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2014,01,$209.84
80500,DEPARTMENT OF REHABILITATION SERVICES,357,FY07 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2014,01,$1144.90
80500,DEPARTMENT OF REHABILITATION SERVICES,358,FY08 Rehab Services Disb Fund,"TITLE 74, SEC 166.7",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,380,Education Lottery Fund,"TITLE 62, SEC. 34.9",2014,01,$2171.09
80500,DEPARTMENT OF REHABILITATION SERVICES,410,Rehab Services - Federal Fund,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,426,Oil Setlmt Fund-Stripper Well,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,491,FY11 Surplus Property Fund,"TITLE 74, SEC 62.5",2014,01,$16.97
80500,DEPARTMENT OF REHABILITATION SERVICES,492,FY12 Surplus Property Fund,"TITLE 74, SECTION 62.5",2014,01,$1.44
80500,DEPARTMENT OF REHABILITATION SERVICES,493,FY13 Surplus Property Fund,"TITLE 74, SEC 62.5",2014,01,$257.08
80500,DEPARTMENT OF REHABILITATION SERVICES,494,Surplus Property Sales Fund,"TITLE 74, SECTION 62.5",2014,01,$29802.00
80500,DEPARTMENT OF REHABILITATION SERVICES,496,Surplus Property Fund,"TITLE 74, SECTION 62.5",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,497,Surplus Property Fund,"TITLE 74, SECTION 62.5",2014,01,$0.00
80500,DEPARTMENT OF REHABILITATION SERVICES,499,FY09 Surplus Property Fund,"TITLE 74, SECTION 62.5",2014,01,$0.97
80700,HEALTH CARE AUTHORITY,200,Ok Health Care Auth Revolving,"TITLE 63, SEC. 5016",2014,01,$16490479.73
80700,HEALTH CARE AUTHORITY,205,Supp Hospital Offset Pymt Prg,"TITLE 63, SEC 3241.4",2014,01,$9121398.04
80700,HEALTH CARE AUTHORITY,230,Nursing Fac Quality Of Care Fd,"TITLE 56, SECTION 2002, H",2014,01,$45621.65
80700,HEALTH CARE AUTHORITY,240,OHCA Federal Disallowance Fund,"TITLE 63, SECTION 5017",2014,01,$12261841.77
80700,HEALTH CARE AUTHORITY,245,Hlth Emp & Economy Imp Act,"TITLE 56, CH 16, SEC 1010.1, H",2014,01,$12566120.54
80700,HEALTH CARE AUTHORITY,250,Belle Maxine Hilliard Canc Trt,"TITLE 63, CH 1, ARTICLE 5, SEC 1-559",2014,01,$0.00
80700,HEALTH CARE AUTHORITY,255,OHCA Medicaid Program Fund,TITLE 63 SECTION 5020,2014,01,$0.00
80700,HEALTH CARE AUTHORITY,340,CMIA Programs Disbursing Fund,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$61333261.34
81500,EMPLOYEES BENEFITS DEPARTMENT,210,EBC Wellness Program Rev Fnd,"TITLE 74, SECTION 1384",2014,01,$0.00
81500,EMPLOYEES BENEFITS DEPARTMENT,220,EBC Administration Rev. Fund,"TITLE 74, CH 38A, SEC 1368",2014,01,$1555.49
82500,UNIV. HOSPITALS AUTHORITY,201,University Hosp Auth Disb Fund,"TITLE 63, SEC 3221",2014,01,$3422907.27
82500,UNIV. HOSPITALS AUTHORITY,210,Univ Hosp Auth Mktg Revolving,"TITLE 63, SEC. 3221.1",2014,01,$0.00
82500,UNIV. HOSPITALS AUTHORITY,215,Donation Fund - Hospital,"TITLE 60, SEC. 385; TITLE 62, SEC. 34.9",2014,01,$2353845.19
82500,UNIV. HOSPITALS AUTHORITY,400,Federal Funds,"TITLE 62, CH1, SEC 34.9 & 34.48",2014,01,$6.67
83000,DEPARTMENT OF HUMAN SERVICES,200,Grants And Donations,"TITLE 62, SEC. 34.9",2014,01,$1365171.24
83000,DEPARTMENT OF HUMAN SERVICES,210,Income Tax Checkoff Revolv Fun,"TITLE 68, SEC 2368.16",2014,01,$2879.00
83000,DEPARTMENT OF HUMAN SERVICES,215,Quality of Care Development Fu,"TITLE 10, SEC 410.1",2014,01,$662.50
83000,DEPARTMENT OF HUMAN SERVICES,220,Revolving Fund,"TITLE 62, SECTION 34.9",2014,01,$76262.05
83000,DEPARTMENT OF HUMAN SERVICES,225,Child Abuse Multidiscplry Acct,"TITLE 10A, SECTION 1-9-103",2014,01,$171660.88
83000,DEPARTMENT OF HUMAN SERVICES,230,Indigent Health Care Rev Fund,"TITLE 56, SEC. 59.1",2014,01,$1511.00
83000,DEPARTMENT OF HUMAN SERVICES,245,Adaptive Grant Program - MR,"TITLE 47, SECTION 1104.1",2014,01,$17616.00
83000,DEPARTMENT OF HUMAN SERVICES,250,Support Adoption License Plate,"TITLE 47, SECTION 1136, 81.",2014,01,$14750.00
83000,DEPARTMENT OF HUMAN SERVICES,255,Southern Ok Res Ctr Pauls Val,"TITLE 62, SECTION 165",2014,01,$588947.61
83000,DEPARTMENT OF HUMAN SERVICES,260,OK Silver Haired Legislature,"TITLE 68, SECTION 2368.3A",2014,01,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,265,Choose Life Assistance Program,"TITLE 47, SECTION 1104.6",2014,01,$3680.00
83000,DEPARTMENT OF HUMAN SERVICES,270,Reintegration of Inmates Rev F,"TITLE 57, SEC 521.2",2014,01,$14480.03
83000,DEPARTMENT OF HUMAN SERVICES,320,Human Services Disbursing Fund,"TITLE 56, SEC 224",2014,01,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,321,Human Services Disbursing Fund,"TITLE 56, SEC 224",2014,01,$0.00
83000,DEPARTMENT OF HUMAN SERVICES,322,Human Services Disbursing Fund,"TITLE 56, SEC 224",2014,01,$932734.66
