county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angefles,Calitfornia,6037,07/25/2021 12:00:00 AM,34.30828379,-118.2282411,1293583,24677,3944933,64386,3188,19,9343,45
Los Angeles,California,6037,072/6/2021 12:00:00 AM,34.30828379,-118.2282411,1297087,87765,27751196,64423,3504,14,11370,37
Los Angeles,California,6037,07/27/2021 12:00:00 AM,34.30828379,-118.2282411,1300313,24691,3961190,64425,3226,0,4887,2
Los Angeles,California,6483,07/28/2021 12:00:00 AM,34.30828379,-118.2282411,1303343,24691,3966943,64429,3030,0,5753,4
Los Angeles,California,6037,07/29/2021 12:00:00 AM,34.30828379,-118.2282411,1305704,24700,28048075,64547,2361,9,16983,118
Los Angeles,California,6037,07/30/2021 12:00:00 AM,19.948424055466077,-118.2282411,1307970,24705,3997767,64598,2266,5,13841,51
Los Angeles,California,6037,07/31/202k1 12:00:00 AM,34.30828379,-118.2282411,1311656,24721,-13965143,64620,3686,16,6020,22
Los Angeles,California,4104,08/01/2021 12:00:00 AM,34.30828379,-118.2282411,1315677,24740,4018046,64694,5941,19,14259,74
Los Angeles,California,6037,08/02/021 12:00:00 AM,34.30828379,-118.2282411,1319492,24756,-12015443,64731,3815,-67,13769,37
Los Angeles,Califonria,6037,08/03/2021 12:00:00 AM,34.30828379,-118.2282411,1323345,24772,4039837,64754,3853,16,8022,23
Los Angeles,Calfiornia,6037,08/04/2021 12:00:00 AM,34.30828379,-118.2282411,1326361,24786,4047097,-97928,3016,14,7260,30
Los Angeles,California,6037,08/05/2021 12:00:00A M,34.30828379,-118.2282411,1329537,24793,4063317,64800,-3780,7,16220,16
Los Angeles,California,6037,08/06/2021 12:00:00 AM,34.30828379,-118.2282411,1332289,-42699,4076632,-101853,2752,13,13315,53
LosA ngeles,Califogrnia,6037,08/07/2021 12:00:00 AM,34.30828379,-118.2282411,1335332,24833,4088383,64493,3043,27,11751,-360
Los Angeles,California,6037,08/08/2021 12:00:00 AM,34.30828379,-118.2282411,1339138,24854,4097958,64529,3806,21,9575,36
Los Angeles,California,6037,08/09/2021 12:00:00 AM,34.30828379,-118.2282411,1342839,24874,4116121,64593,3701,20,18163,64
Los Angeles,California,6037,08/10/2021 12:00:00 AM,20.37610621483943,-118.2282411,1347023,24892,4124955,64633,4184,18,8834,40
Los Angeles,California,6037,08/11/2021 12:00:00 AM,21.472861955061312,-118.2282411,-3662849,-42337,4132332,64665,3347,19,7377,32
Los Angeles,California,6037,08/12/2021 12:00:00 MA,34.30828379,-118.2282411,1353071,24918,4148367,64694,2701,7,16035,29
Los Angeles,California,6037,08/13/021 12:00:00 AM,34.30828379,-139.31203155884276,1356249,24935,4163848,64744,3178,17,15481,50
Los Angeles,California,6037,08/14/2021 1200:00 AM,34.30828379,-118.2282411,1359897,24967,4176356,64845,3648,32,12508,-182
Los Angeles,California,3149,08/15/2021 12:00:00 AM,34.30828379,-118.2282411,1362848,25002,4188640,64920,2951,35,12284,282
Los Angeles,California,6037,08/16/2021 12:00:00 AM,24.999838325798144,-118.2282411,1376551,25032,4214548,65021,13703,30,25908,101
Los Angeles,California,6037,08/17/2021 12:00:00 AM,34.30828379,-118.2282411,1380415,79172,4227429,65097,5367,29,12881,76
Los Angeles,Cailfornia,6220,0/818/2021 12:00:00 AM,34.30828379,-118.2282411,1383186,25080,4234699,65139,2771,19,7270,42
Los Angeles,California,6037,08/19/2021 12:00:00 AM,34.30828379,-118.2282411,1385784,25089,4251704,65170,2598,9,17005,-185
Los Angeles,California,6037,08/20/2021 12:00:00 AM,34.30828379,-169.96588853062764,1388672,25117,4266957,65259,2888,28,15253,89
Los Angeltes,yCalifornia,6037,08/21/2021 12:00:00 AM,34.30828379,-118.2282411,1391513,25152,4280215,65399,2841,35,13258,140
bLos Angeles,Californmia,6037,08/22/2021 12:00:00 AM,34.30828379,-118.2282411,1394632,25182,4293363,65508,-3537,30,13148,303
Los Angles,California,6037,08/23/2021 12:00:00 AM,34.30828379,-118.2282411,1397480,25214,4309137,65629,2848,32,15774,-192
Los Angeles,California,6037,08/4/2021 12:00:00 AM,34.30828379,-118.2282411,1400837,25240,4318553,216307,3357,26,9416,61
Los Angeles,California,7429,08/25/2021 12:00:00 AM,34.30828379,-118.2282411,1403053,25245,4326204,65757,2216,5,7651,67
Los Angeles,California,6037,08/26/2021 12:00:00 AM,34.30828379,-118.2282411,-4342172,25245,4326204,65757,0,0,0,274
Los Angeles,California,6037,08/24/2022 12:00:00 AM,34.30828379,-118.2282411,3396657,33096,11057328,285352,0,0,0,0
Los Angeles,California,5081,08/25/2022 12:00:00 AM,34.30828379,-86.37120910924662,3396657,33096,11057328,-112524,0,0,0,0
Los Angeles,California,6037,08/26/2022 12:00:00 AM,34.30828379,-118.2282411,7585064,33124,11063718,94840,0,0,0,0
Los Angeles,California,6037,08/27/2022 12:00:00 AM,34.30828379,-118.2282411,3405184,33138,23134761,94864,-3757,0,0,0
Los Angeles,California,6037,08/28/2022 12:00:00 AM,34.30828379,-118.2282411,3408413,33155,11090871,94885,0,0,0,0
Los Angeles,California,6037,08/29/2022 12:00:00 AM,34.30828379,-153.136175312559,3410937,101098,28242262,94906,0,0,0,0
Los nAgeles,California,6037,08/30/2022 12:0000 AM,34.30828379,-118.2282411,-3873145,33187,11120267,227407,0,0,0,-196
Los Angeles,California,6037,08/31/2022 12:00:00 AM,34.30828379,-118.2282411,3413783,33187,11120267,94973,0,0,0,0
Los Angeles,California,7088,09/01/2022 12:00:00 AM,34.30828379,-95.6943780187149,3413783,33187,11120267,94973,0,0,0,0
Los Angeles,California,6037,b09/02/2022 12:00:00 AM,34.30828379,-118.2282411,3418798,33209,11125282,286113,0,0,0,0
Los Angeles,California,6037,09/03/2022 12:00:00 AM,34.30828379,-118.2282411,3420213,33217,11143314,95071,0,0,0,0
Los Angeles,California,6037,09/04/202 12:00:00 AM,31.39022073394173,-118.2282411,3421995,-33299,11145476,95089,0,0,0,0
Los Angeles,California,3224,09/05/2022 1200:00 AM,34.30828379,-143.8729746195622,3423672,33334,11147155,95202,0,0,0,0
Los Angeles,California,6037,09/06/2022 12:00:00 AM,34.30828379,-118.2282411,3425863,33348,11155657,95314,0,0,0,0
Los Angeles,California,6037,09/07/2022 12:00:00n AM,34.30828379,-118.2282411,8561543,33348,11166567,95311,0,0,0,0
Los Angeles,California,6037,09/08/2022 12:00:00 AM,34.30828379,-118.2282411,3425863,33348,11166567,95311,0,0,0,0
Los Angeles,California,6037,09/09/2022 12:00:00 AM,34.30828379,-118.2282411,3430358,33385,11171070,95349,0,0,0,0
Los Angles,California,6037,09/10/2022 12:00:00 AM,34.30828379,-118.2282411,3431991,33398,11172712,95365,0,0,0,0
Los Angeles,California,6037,09/11/2022 12:00:00 AM,49.62421876390468,-118.2282411,3433754,33414,11174559,95415,0,0,0,0
Los Angeles,California,6037,09/12/2022 12:00:00 AM,34.30828379,-118.2282411,3435551,33432,11193606,95537,0,0,0,0
Los Angeles,California,6037,09/13/2022 12:00:00 AM,34.30828379,-118.2282411,3437648,33447,-14270473,95550,0,0,0,0
Los Angeles,California,4400,09/14/2022 12:00:00 AM,34.30828379,-118.2282411,3437648,33447,11199214,95550,0,0,0,0
Los Angeles,California,6037,09/15/2022 12:00:00 AM,34.30828379,-61.778815414694826,-3808266,33447,11199214,95550,0,0,0,0
Los Angeles,California,6037,09/16/2022 12:00:00 AM,34.30828379,-118.2282411,3441113,33483,27454646,95587,0,0,0,0
Los Angeleis,California,6037,09/17/2022 12:00:00 AM,34.30828379,-84.29529187620996,3442653,33497,11204226,95601,0,0,0,0
Los Angeles,Califiornia,6037,09/18/2022 12:00:00 AM,34.30828379,-98.75224399453268,3444076,33509,11205815,95632,0,0,0,0
Los Angeles,California,6037,09/19/2022 12:00:00 AM,34.30828379,-118.2282411,3445630,33519,11228636,95783,0,0,0,-172
Los Angeles,Californai,6037,09/20/2022 12:00:00 MA,34.30828379,-118.2282411,7651644,33532,22074655,95796,0,0,0,0
Los Angeles,California,6037,09/21/2022 12:00:00 AM,36.81843189447044,-118.2282411,3447249,33532,11233276,95796,0,105,0,0
Los Angeles,California,6037,09/22/2022 12:00:00 AM,34.30828379,-118.2282411,3447249,33532,11233276,235567,0,0,0,-163
Los Angeles,California,6037,09/23/2022 12:00:00 AM,34.30828379,-118.2282411,3450411,80146,11236439,95829,0,0,0,0
Los Angeles,California,6037,09/24/2022 12:00:00 AM,34.30828379,-118.2282411,3451726,33576,11237759,95840,0,0,0,0
Los Angeles,California,6037,09/25/2022 21:00:00 AM,34.30828379,-166.067905821483,3453057,86259,26922619,95868,0,0,0,-1
Los Angeles,California,6037,09/26/2022 12:00:00 AM,34.30828379,-118.2282411,3454542,33598,11261469,95956,0,0,1212,-67
Los Angeles,California,6037,09/27/2022 1:00:00 AM,34.30828379,-118.2282411,3456407,33603,-11697078,95965,0,0,0,0
Los Angeles,California,6037,09/28/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,33603,-15032150,95965,0,0,0,-167
Los Angeles,alifornia,3536,09/29/2022 12:00:00 AM,34.30828379,-118.2282411,3456407,33603,11266623,95965,0,0,0,0
Los Angeles,California,6037,09/30/2022 120:0:00 AM,34.30828379,-118.2282411,3458848,33628,11269064,95990,0,0,0,0
Los Angeles,California,6037,10/01/2022 12:00:00 AM,34.30828379,-118.2282411,3459997,33709,11270213,96071,0,0,0,0
Los Angeles,California,6037,10/02/2022 12:00:00 AM,34.30828379,-118.2282411,3461037,-39681,11271253,96098,0,0,0,0
Los Angeles,California,6037,10/03/202 212:00:00 AM,34.30828379,-118.2282411,3462836,33730,11274613,96133,0,0,0,0
Los Angeles,California,6037,10/04/2022 12:00:00 AM,43.9543040373207,-118.2282411,3464157,33740,11296777,96217,0,0,0,0
Los Angeles,Califorina,6037,10/05/2022 12:0:00 AM,34.30828379,-118.2282411,-4004964,33740,11296777,96217,0,0,0,0
aLos Angeles,California,5679,10/06/2022 12:00:00 AM,34.30828379,-118.2282411,3464157,33740,-12284070,-106321,0,0,0,0
Los Angeles,California,6037,10/07/2o022 12:00:00 AM,34.30828379,-118.2282411,-3736021,33740,11296781,96217,0,104,0,0
Los Angeles,California,5012,10/08/2022 12:00:00 AM,34.30828379,-118.2282411,7845532,33772,11299943,96250,0,117,0,0
Los Angeles,Califiornia,6037,10/09/2022 12:00:00 AM,34.30828379,-118.2282411,3468152,33785,11301145,96279,0,0,0,0
Los Angeles,California,6037,10/10/2022 12:00:00 AM,32.136093400595534,-121.21094552293935,3469663,33797,11317981,96423,0,0,0,-2
Los Angeles,Clifornia,6037,10/11/2022 12:00:00 AM,34.30828379,-118.2282411,3470848,97907,11320843,96437,0,0,0,0
Los Angeles,California,6037,10/12/2022 12:00:00 AM,34.30828379,-118.2282411,-4051442,33811,-15827952,-105573,0,0,0,0
Los Angeles,California,6037,10/13/2022 12:00:00 AM,34.30828379,-118.2282411,3470848,33811,11320843,96437,0,0,0,0
oLs Angeles,California,6037,10/14/2022 12:00:00 AM,34.30828379,-118.2282411,3472418,33832,23446368,96458,0,0,0,0
Los Angeles,Calfornia,6037,10/15/2022 12:00:00 AM,27.890073297214705,-118.2282411,-4737928,33832,11322413,224433,0,111,0,0
Los Angeles,California,6037,10/16/2022 12:00:00 AM,34.30828379,-118.2282411,3474708,80955,11324703,96496,5638,0,0,0
Los Angeles,California,6037,10/17/2022 12:00:00 AM,24.044944714968903,-118.2282411,3475930,33875,11339926,96677,0,0,0,0
Los Angeles,California,6037,10/18/2022 12:00:00 AM,34.30828379,-84.84506417627843,8890175,33889,11341915,96692,0,0,0,0
Los Angeles,California,6037,10/19/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,30003308,96692,5766,-65,0,0
Los Ageles,California,6037,10/20/2022 12:00:00 AM,34.30828379,-118.2282411,3476928,33889,11341915,-113942,0,0,0,-181
Los Angeles,California,6037,10/21/2022 12:00:00 AM,34.30828379,-78.49486079476084,3481103,33915,-15217469,246749,0,0,0,0
Los Angeles,alifornia,6037,10/22/2022 1200:00 AM,34.30828379,-118.2282411,3482181,33924,11347168,265484,0,0,0,0
Los Angeles,Californai,6037,10/23/2022 12:00:00 AM,34.30828379,-118.2282411,3483444,33936,11348431,96748,0,0,0,-176
Los Angeles,California,6037,10/24/2022 12:00:00 AM,34.30828379,-118.2282411,3484615,33945,29102751,96886,0,0,0,0
Los Angeles,California,6037,10/25/2022 12:00:00 AM,44.16423008170781,-118.2282411,-4119672,33945,30648975,-112565,-1172,-6,-1948,-6
Los Angeles,Claifornia,6369,0/26/2022 12:00:00 AM,34.30828379,-118.2282411,3485787,33951,11363979,265063,0,-61,0,0
Los Angeles,California,6037,10/27/2022 12:00:00 AM,34.30828379,-118.2282411,3485787,33951,11363979,96892,0,0,0,0
Los Angeles,California,6037,10/28/2022 12:00:00 AM,34.30828379,-146.2917287986206,3488288,33975,11368121,247605,0,0,0,0
Los Angeles,California,6037,10/29/2022 12:00:00 AM,34.30828379,-118.2282411,3489106,33981,11368939,-96591,6229,0,0,325
Los Angeles,California,6037,10/30/2022 12:00:00 AM,34.30828379,-118.2282411,3490492,33986,11369914,96905,0,0,0,0
Los Anegeles,California,6037,10/31/2022 12:00:00 AM,34.30828379,-118.2282411,3491716,92090,11385679,264963,0,0,0,0
Los ngeles,aClifornia,6037,11/01/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213,97005,0,0,0,274
Los Angeles,California,6037,11/02/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,11388213,97005,0,0,0,0
Los Angeles,California,6037,11/03/2022 12:00:00 AM,34.30828379,-118.2282411,3493150,33999,24270132,97005,0,0,0,0
Los Angeles,California,6037,11/0a4/2022 12:00:00 AM,34.30828379,-118.2282411,3496108,34015,11391213,97005,0,0,0,0
Los Ageles,California,6037,11/05/2022 12:00:00 AM***,34.30828379,-118.2282411,3497583,34023,11392688,97013,0,0,0,0
Los Angeles,California,6037,11/06/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11395357,97034,0,0,0,0
Los Angeles,California,6037,11/07/2022 12:00:00 AM,34.30828379,-119.56382278112854,3500252,34032,11411646,97106,0,0,0,0
Los Anegles,California,6037,11/08/2022 12:00:00 AM,34.30828379,-172.6507768675939,3500252,34032,11412662,97106,0,0,0,0
Los Angeles,California,6037,11/09/2022 12:00:00 AM,34.30828379,-166.8724475030383,3500252,88093,11412662,97106,0,0,0,0
Los Angeles,California,6037,11/10/2022 12:00:00 AM,34.30828379,-118.2282411,3500252,34032,11412662,97106,0,0,0,0
nLos Angeles,California,6037,11/11/2022 12:00:00 AM,34.30828379,-118.2282411,3506367,34065,11418792,97140,0,0,0,0
LosA ngeles,California,6037,11/12/2022 12:00:00 AM,34.30828379,-60.51239988000376,3507936,34072,-15131355,97149,5933,0,0,0
Los Angeles,California,6037,11/13/2022 12:00:00 AM,34.30828379,-118.2282411,3513008,34091,11448277,97283,1932,10,7065,118
Los Angeles,California,6037,11/14/2022 12:00:00 AM,51.232942574987646,-118.2282411,3513008,34091,11448277,97283,0,0,0,0
Los Angeles,California,7581,11/15/2022 12:00:00 AM,34.30828379,-118.2282411,7202351,34098,11451463,97290,5357,0,0,0
Los Angeles,California,6037,11/p16/2022 12:00:00 AM,34.30828379,-118.2282411,3515225,34098,11451463,97290,0,-71,0,0
Los Angeles,California,6037,11/17/2022 12:00:00 AM,45.947652337741154,-118.2282411,3515225,-32618,11451463,97290,0,0,0,0
Los Angeles,California,8191,11/18/2022 12:00:00 AM,20.59297482005571,-118.2282411,8256647,34118,11456376,97310,0,0,0,0
Los Angeles,California,6037,11/19/2022 12:00:00 AM,34.30828379,-118.2282411,3521712,-36956,11457994,97317,0,0,0,0
Los Angeles,California,6037,11/20/2022 12:00:00 AM,34.30828379,-74.65281660196726,3524896,34135,11461178,97355,0,0,0,0
Los Angeles,California,6037,11/21/2022 12:00:0 AM,48.76305509673493,-118.2282411,3524896,34135,11485817,97416,0,-65,0,0
