X,Y,ProjectID,AppNum,AppType,ProjectName,ProjectTown,District,Status,Description,GisLatitude,GisLongitude,LINK
443812.266905421,145366.30797488,431,1R0089,Major,,Sudbury,01,Permit,EXTENSION OF ELECTRIC DISTRIBUTION LINE,43.806405586,-73.198271961,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0089
462078.706752995,121282.766197135,432,1R0090,Major,TRAVELODGE / RAMADA,Rutland City,01,Permit,ADDITIONAL MOTEL UNITS & STORE ADJACENT,43.590761409,-72.9696119079999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0090
462708.756905681,138678.343832904,433,1R0091,Major,GERMAN HILL FARMS,Chittenden,01,Permit,CONSTRUCT ROAD FOR 15 LOT SUBDIVISION GERMAN HILL ROAD,43.747434098,-72.963030063,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0091
443738.530382016,123189.217220759,435,1R0092,Major,,Castleton,01,Permit,STORAGE BUILDING FOR TRACTORS AND TRAILERS ON ROUTE 4A IN CASTLETON,43.606750956,-73.196930739,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0092
476733.294606425,127615.439348089,438,1R0093,Major,PICKLE BARREL RESTAURANT,Killington,01,Permit,CONSTRUCT A BRIDGE AND /OR INSTALLATION OF MULTIPLATE ARCH CULVERT ON ROARING BROOK,43.6484098620001,-72.788410604,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0093
478432.97134822,126809.811523621,439,1R0094,Major,PICKLE BARREL,Killington,01,Permit,"FILLING OF LAND MORE THAN 1 ACRE, IN ADDITION TO LANDSCAPING & SEEDING",43.6412359230001,-72.767336894,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0094
473106.000167814,134417.470884739,442,1R0096,Minor,CRICKET HILL DEVELOPMENT,Killington,01,Permit,16 LOT SUBDIVISION NORTH OF STAGE & ELBOW RDS,43.709484117,-72.8336870049999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0096
456319.785998009,109929.600948904,446,1R0097,Adm. Amend,,Tinmouth,01,Permit,ELECTRIC DISTRIBUTION LINE EXTENSION TOWN ROAD #7 IN TINMOUTH,43.488311808,-73.0400310909999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0097
464334.103624787,136858.423717853,447,1R0098,Major,MOUNTAIN TOP INN,Chittenden,01,Permit,VACATION HOME SUBDIVISION,43.731101955,-72.942680792,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0098
460902.10036494,106401.726817248,451,1R0099,Major,,Wallingford,01,Permit,CONSTRUCT A COMMUNITY DIAL TELEPHONE BUILDING,43.456808885,-72.983085154,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0099
468720.2454347,104649.978055357,453,1R0100,Major,,Wallingford,01,Permit,"CONSTRUCT ELECTRIC DISTRIBUTION LINE EXT OFF  HIGHWAY #6, E. WALLINGFORD TO SERVE SEWARD LAGOON",43.441353383,-72.8863732359999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0100
442276.596515387,105224.42444992,454,1R0101,Major,LAKE ACRES,Wells,01,Permit,15 UNIT CONDOMINIUM AND 18 HOLE GOLF COURSE,43.4449948070001,-73.213136337,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0101
468990.208303652,110537.050590629,458,1R0102,Major,,Shrewsbury,01,Denied,CONSTR OF 1000' ROAD,43.494437202,-72.883430764,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0102
461752.069330745,124895.512750763,461,1R0103,Major,,Rutland City,01,Permit,CONSTRUCT 10 C0ND0MINIUM APTS. & 5 OFFICES,43.623304277,-72.973865524,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0103
445226.528683621,123488.002345304,463,1R0104,Major,CASTLETON STATE COLLEGE,Castleton,01,Permit,CONSTRUCT ACADEMIC BUILDING,43.609610493,-73.178532907,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0104
458008.348946103,122529.158458446,464,1R0105,Major,,Rutland Town,01,Permit,CONSTRUCT GOLF DRIVING RANGE OFF WEST PROCTOR ROAD IN CENTER RUTLAND,43.601836285,-73.0200548029999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0105
456525.169386696,129127.192399926,465,1R0106,Major,,Proctor,01,Permit,SALE OF EXISTING RESIDENTIAL HOUSES IN PROCTOR,43.661050592,-73.0390250519999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0106
464370.075934426,117848.227484958,468,1R0107,Major,,Clarendon,01,Permit,CONSTRUCT AN ACCESS ROAD TO SERVE 7 LOTS,43.560007838,-72.9409595989999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0107
455648.095164987,141588.138438561,470,1R0109,Major,RYAN'S MOTOR SALES/BRANDON DISCOUNT FOOD,Brandon,01,Permit,CONSTRUCTION OF A TRUCK GARAGE,43.773151517,-73.050906874,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0109
463649.336779436,124996.05884036,473,1R0110,Major,,Rutland Town,01,Dismissed,CONSTRUCT RETAIL SHOPPING CENTER,43.624332801,-72.9504467419999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0110
462571.917423255,121391.100924493,474,1R0111,Major,BROOKSIDE TENNIS/ VERMONT SPORT & FITNES,Rutland Town,01,Permit,OUTDOOR TENNIS COURT ON CURTIS AVENUE,43.591761972,-72.963516781,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0111
456101.198708872,93710.1559351513,476,1R0112,Major,,Danby,01,Permit,13 LOT RESIDENTIAL SUBDIVISION AND CONSTRUCTION OF 2 ACCESS ROADS IN DANBY,43.3423124070001,-73.041355559,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0112
472413.391736533,128676.214174668,477,1R0113,Major,"PICO PEAK SKI RESORT, INC.",Killington,01,Permit,REPLACE LOWER MAIN SKI LIFT,43.657831894,-72.8419598839999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0113
445736.346598967,110628.760005572,478,1R0114,Major,,Middletown Springs,01,Permit,EXTENSION OF ELECTRIC DISTRIBUTION LINE TO PROVIDE SERVICES TO VEILLEUX RESIDENCE,43.493934709,-73.170851687,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0114
475449.047403487,129408.784633916,479,1R0115,Major,ANTHONY WAY,Killington,01,Permit,6 RESIDENTIAL LOTS AND ROAD,43.6645171580001,-72.804363699,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0115
462261.188992133,120703.997026413,480,1R0116,Major,HOWARD BANK,Rutland Town,01,Permit,DRIVE-IN BANK CORNER OF US7 & SEWARD RD,43.585646345,-72.9673478559999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0116
446264.695263106,131123.889777762,483,1R0118,Major,,Castleton,01,Permit,"2,343' EXTENSION OF ELECTRIC DISTRIBUTION LINE TO SERVE RESIDENCE OF CHARLES CILLO",43.678355798,-73.166355892,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0118
454995.910601653,120004.377545969,484,1R0119,Major,,West Rutland,01,Permit,"4,700' EXTENSTION OF ELECTRIC DISTRIBUTION LINE TO SERVE  STANLEY BRZOZA RESIDENCE",43.578855262,-73.057203812,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0119
461100.465334726,123877.099128219,485,1R0120,Major,CRESTWOOD APARTMENTS,Rutland City,01,Permit,ADDITION OF 10 APARTMENTS TO 16 UNIT APARTMENT BLDG.,43.6141352440001,-72.981859313,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0120
461979.915240693,120950.013245473,487,1R0121,Major,,Rutland Town,01,Permit,MOBILE HOME SALES LOT,43.587779395,-72.970781137,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0121
441485.375740929,112919.8450635,488,1R0122,Major,,Poultney,01,Permit,CONSTRUCTION OF A WAREHOUSE,43.5142238930001,-73.223724735,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0122
473580.551767255,130093.631321852,490,1R0123,Major,,Killington,01,Permit,LOGGING ABOVE 2500',43.6706396800001,-72.827564362,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0123
473626.719696966,127482.519134832,492,1R0125,Major,,Killington,01,Permit,TIMBER CUTTING ABOVE 2500 FEET,43.6470744200001,-72.826941555,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0125
473059.749407813,134939.848445029,495,1R0126,Major,CRICKET HILL DEVELOPMENT,Killington,01,Permit,EXPANSION OF SUBDIVISION APPROVED BY 1R0096,43.7142237750001,-72.8342699309999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0126
461399.600249062,107065.469310906,499,1R0127,Major,TIMBER HILL ESTATES,Wallingford,01,Permit,22 LOT RES SUBDIV,43.4628259180001,-72.977038066,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0127
448757.466665952,123871.187813954,501,1R0128,Major,,Castleton,01,Permit,SALT STORAGE SHED,43.6132838730001,-73.134848152,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0128
458047.397691666,122317.8145346,502,1R0129,Major,,Rutland Town,01,Permit,COMMERCIAL STRUCTURE,43.5998569490001,-73.0195628389999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0129
457716.045308365,129941.750789787,504,1R0130,Major,T&T TRACTOR,Pittsford,01,Permit,CONSTR PUBLIC BUILDING FOR GARAGE/SHOWROOM/ OFFICE,43.668461635,-73.0243381339999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0130
442789.028027652,123563.91038592,506,1R0131,Major,,Castleton,01,Permit,SHOWROOM AND SERVICE FACILITIES FOR SNOWMOBILES AND MOTORCYCLES,43.610060391,-73.208674952,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0131
436060.89245512,130013.62244459,508,1R0132,Major,"DEVIL'S BOWL SPEEDWAY, INC.",West Haven,01,Permit,LOUNGE,43.667642302,-73.2928405499999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0132
441444.948158146,112920.196797336,514,1R0134,Major,ROBERTS GAS & ELECTRIC,Poultney,01,Permit,SHOWROOM AND OFFICE,43.514224841,-73.224164803,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0134
455021.977668305,149014.465760698,515,1R0135,Major,FORREST BROOK,Brandon,01,Permit,78 LOT SUBDIVISION OFF VT53,43.83996,-73.05927,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0135
460085.051458218,94129.888425672,519,1R0136,Major,,Mount Tabor,01,Permit,WAREHOUSE FOR BUILDING MATERIAL AND FARM SUPPLIES,43.346301925,-72.992327285,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0136
474117.998570422,104171.600581768,521,1R0137,Minor,,Mount Holly,01,Permit,4700 TELEPHONE LINE EXTENSION,43.437323002,-72.8196656919999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0137
471807.998790517,128578.742977833,522,1R0138,Major,,Killington,01,Permit,CONNECTOR ROAD AND TWO ROAD EXTENSIONS,43.6568994880001,-72.849504521,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0138
462104.098939224,137159.584911734,527,1R0139,Major,,Chittenden,01,Permit,TELEPHONE AND ELECTRIC LINE EXTENSION TO SERVE GERMAN HILL FARMS DEV. IN CHITTENDEN,43.7336894580001,-72.970373723,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0139
441341.390965883,123276.422150969,528,1R0140,Major,FIRST VERMONT BANK & TRUST CO.,Castleton,01,Permit,ONE-STORY COMMERCIAL BANKING FACILITY,43.6073715030001,-73.226592517,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0140
445480.759290038,123974.807519336,532,1R0141,Minor,,Castleton,01,Permit,TWO STEEL LIQUID NUTRIENT STORAGE TANKS,43.6139642910001,-73.1753618239999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0141
461605.264670773,118985.607846557,535,1R0142,Minor,MILL RIVER LUMBER COMPANY,Clarendon,01,Permit,OFFICE BUILDING AND STORAGE & MAINTENANCE BUILDING,43.5700503950001,-72.9753244039999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0142
474456.959039979,133623.330452904,537,1R0143,Major,,Killington,01,Permit,"10 LOT SUBDIVISION WITH 1,900 ' ACCESS ROAD",43.702393789,-72.8168542459999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0143
462044.771892308,120994.087696123,546,1R0145,Major,,Rutland Town,01,Permit,"30,000 SF OFFICE & WAREHOUSE FOR PLUMBING AND ELECTRIC SUPPLY",43.5882421920001,-72.970039462,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0145
444495.833052736,135638.304157715,547,1R0146,Major,,Hubbardton,01,Permit,"CONST 13,863 FOOT ROAD FOR 32 10 ACRE LOTS",43.7189011450001,-73.188786238,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0146
473276.139973011,100108.66824871,548,1R0147,Major,,Mount Holly,01,Abandoned,1800' ACCESS ROAD TO SERVE SIX LOTS,43.400665233,-72.8299209849999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0147
464122.765766187,130504.303821133,549,1R0148,Major,MENDON FISH AND GAME CLUB,Pittsford,01,Permit,Construction of club house on 22 acres. ,43.673908995,-72.944857306,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0148
469334.002241771,129111.807404829,553,1R0149,Adm. Amend,TALL TIMBERS,Mendon,01,Permit,TWO 14X14' LOG  CAMPING STRUCTURES  AT TALL TIMBERS CAMPING AREA,43.6616106820001,-72.8802111159999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0149
479664.198612726,123072.933284192,554,1R0150,Major,VAL ROC MOTEL,Killington,01,Permit,EXPANSION OF VAL ROC MOTEL,43.6075505480001,-72.751869622,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0150
462040.648445402,107372.912824991,557,1R0152,Major,CHURCH HILL KNOLLS,Wallingford,01,Permit,"17 LOT SUBDIVISION & 1,800 FOOT ROAD",43.4656110600001,-72.9690617109999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0152
467128.228636296,106879.555516656,562,1R0153,Major,,Wallingford,01,Permit,9 LOT SUBDIVISION,43.4613684120001,-72.906167381,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0153
440941.130246564,129157.664196136,564,1R0154,Major,,Castleton,01,Permit,"ELECTRIC DISTRIBUTION LINE EXTENSION, NORTHEAST ON TOWN HIGHWAY #13",43.660275525,-73.232173269,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0154
444701.066152286,123403.428241698,565,1R0155,Minor,WILSON PHOTOFINISHING COMPANY,Castleton,01,Permit,96 X 40' ADDITION TO INDUSTRIAL STRUCTURE,43.608778215,-73.1849839829999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0155
462848.729755977,115956.606544857,566,1R0156,Major,,Clarendon,01,Permit,NEW FACILITY FOR SALES/SERVICE OF VEH/PARTS/ACCESS,43.542920795,-72.9597267519999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0156
473510.55314815,120539.066277314,573,1R0157,Major,,Shrewsbury,01,Permit,LOGGING ABOVE 2500' IN SHREWSBURY AND MENDON,43.5845652940001,-72.828020781,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0157
475381.307898816,124142.759754443,576,1R0158,Major,,Killington,01,Permit,ALPINE TRAINING CENTER 300 FEET WEST OF KILLINGTON BASE LODGE,43.6171397790001,-72.804963602,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0158
456079.149236737,121374.906827937,595,1R0159,Major,,West Rutland,01,Permit,60 X 60 METAL BLD FOR TRAILER STORAGE SHED,43.5913292750001,-73.0438601979999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0159
459758.155243368,123496.154274177,605,1R0161,Major,,Rutland City,01,Permit,24 LOT SUBDIVISION AND 1500 FOOT ACCESS ROAD,43.610623536,-72.9984834109999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0161
468870.842956312,128380.65822944,608,1R0162,Major,KILLINGTON/PICO MOTOR INN,Mendon,01,Permit,ROAD 750 FEET BY 12 FEET PROVIDING ACCESS TO TWO LOTS,43.654989954,-72.885882078,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0162
461657.015679816,120974.071209542,609,1R0163,Major,,Rutland Town,01,Permit,WAREHOUSE,43.588041278,-72.974830191,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0163
455190.334864502,146546.683635571,610,1R0164,Minor,,Brandon,01,Permit,175 FEET OF ACCESS ROAD AND LIGNITE REMOVAL FOR SCIENTIFIC PURPOSES,43.8178447130001,-73.057036524,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0164
462650.482375187,119546.340888592,611,1R0165,Major,GENERAL ELECTRIC,Clarendon,01,Permit,MANUFACTURING FACILITY OF 90000 SF,43.575235008,-72.962430452,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0165
464577.743053206,137223.777642892,618,1R0166,Major,MOUNTAIN TOP INN,Chittenden,01,Permit,7 LOTS AND 1500 FEET OF ACCESS ROAD,43.7343893280001,-72.939711293,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0166
474173.31352636,122769.634943673,631,1R0168,Minor,,Killington,01,Permit,ELECTRICAL TRANSFORMER UNIT ON SUMMIT OF KILLINGTON MOUNTAIN,43.6046726260001,-72.8199362669999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0168
455708.221763357,140943.307127001,633,1R0169,Minor,PLEASANT VALLEY SUBDIVISI,Brandon,01,Permit,ACCESS ROAD 3800 FEET IN LENGTH TO SERVE 12 LOTS OFF US7,43.767436043,-73.050095718,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0169
461978.42428596,116405.885887922,637,1R0170,Major,,Clarendon,01,Permit,CONSTRUCTION OF 700 PUPIL SCHOOL FACILITY,43.546897266,-72.970475967,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0170
476341.30442793,126272.469698605,641,1R0171,Minor,,Killington,01,Permit,3 BAY PUMP GARAGE & RELOCATED GASOLINE PUMP ISLAND ON KILLINGTON ACCESS ROAD,43.6363078960001,-72.7931649339999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0171
462321.585153329,127136.603835966,642,1R0172,Major,,Rutland Town,01,Permit,47-lot subdivision and access road,43.64346,-72.96696,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0172
457681.221722074,116742.663318454,645,1R0173,Major,,Clarendon,01,Permit,10 ACRE GRAVEL PIT,43.549714233,-73.023723579,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0173
464585.759329594,117380.454819386,646,1R0174,Major,,Clarendon,01,Permit,"23 ACRE GRAVEL PIT, EAST SIDE OF EAST ROAD IN CLARENDON",43.5558255920001,-72.938312388,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0174
440791.538554767,95571.1086434224,647,1R0175,Minor,,Pawlet,01,Permit,"4700 FEET OF TELEPHONE TREE LINE WIRE IN RIGHT-OF-WAY OF TOWN HIGHWAY #16, PAWLET",43.3580498170001,-73.230417602,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0175
473370.409794912,134027.546576759,648,1R0176,Major,,Mendon,01,Permit,CONSTRUCTION OF A ROAD TO SERVE 13 PARCELS,43.706039161,-72.830381433,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0176
461748.507724659,121440.186118726,650,1R0177,Minor,RAHA,Rutland City,01,Permit,CONSTRUCTION OF 120' X 240' STEEL BUILDING/ TO BE USED AS HOCKEY ARENA,43.592184735,-72.973713601,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0177
470554.174223699,101942.008447491,651,1R0178,Major,,Mount Holly,01,Permit,"CONSTRUCTION OF ELECTRICAL AND TELEPHONE LINES OFF TOWN HIGHWAY #6, MOUNT HOLLY",43.4171151730001,-72.863638355,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0178
463384.292296693,128186.206236383,653,1R0179,Major,COLONIAL ESTATES,Rutland Town,01,Permit,72 Lot Subdivision,43.6529854830001,-72.953878268,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0179
468598.936599597,130604.013676584,664,1R0180,Major,,Mendon,01,Permit,LOGGING ABOVE 2500' IN MENDON,43.6750107140001,-72.8893824419999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0180
462416.747698159,121080.877257679,665,1R0181,Major,,Rutland Town,01,Permit,REGRADE 5.2 ACRE TRACT OF LAND FOR COMMERCIAL PURPOSES,43.58899602,-72.965355836,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0181
442674.395631126,123376.003816448,667,1R0183,Major,,Castleton,01,Permit,BRANCH BANKING FACILITY ON SOUTH SIDE OF HIGHWAY 4A IN CASTLETON,43.6084357730001,-73.210144638,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0183
452348.211667779,145121.984215399,668,1R0184,Major,BRANDON COILS,Brandon,01,Permit,74' X 80' ADDITION TO EXISTING INDUSTRIAL BUILDING/ BRANDON COILS,43.8047715440001,-73.0922073469999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0184
462622.674903137,124701.723481106,670,1R0185,Major,EASTWOOD DRIVE,Rutland City,01,Permit,"29 LOT SUBDIVISION W/ 1,330 FOOT ACCESS ROAD",43.6215966760001,-72.963066383,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0185
459122.219069852,133043.99297089,673,1R0186,Major,,Rutland Town,01,Permit,CONSTRUCTION OF 780' ROAD TO SERVE 5 LOTS,43.696500676,-73.007060925,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0186
461356.729481819,138874.918128137,676,1R0187,Major,,Chittenden,01,Permit,ELECTRIC & TELEPHONE DISTRIBUTION LINES,43.7490833530001,-72.979845441,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0187
474949.658390973,129588.400490946,677,1R0188,Major,,Killington,01,Permit,"34' X 34', 50 SEAT RESTAURANT ADDITION TO 'STEAKS AND THINGS' BUILDING",43.666108986,-72.810627294,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0188
464874.664196639,126256.11350301,679,1R0189,Major,,Mendon,01,Permit,50' X 100' COMMERCIAL GARAGE & 2 LOT SUBDIVISION,43.6356694840001,-72.935338433,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0189
462794.202126804,120701.020976041,681,1R0190,Major,QUALITAD SALES - QUALITY,Rutland Town,01,Permit,10000 SF INDUSTRIAL BLD & ACCESS,43.585598271,-72.960717643,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0190
477684.635854396,127423.327078319,687,1R0191,Major,NORTHBROOK COUNTRY ESTATE,Killington,01,Permit,12 CONDOMINIUM UNITS,43.646660254,-72.776561531,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0191
464692.487565287,114624.549134828,693,1R0193,Major,JORGENSON'S HONDA,Clarendon,01,Permit,30' x 45' ADD.& 40' x 50' ADD. TO EXISTING AUTO DEALERSHIP,43.530976794,-72.936814032,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0193
462810.477168513,120723.151523759,699,1R0194,Major,NEW INDUSTRIES - QUALITY,Rutland Town,01,Permit,10000 SF PRE ENGINEERED MANUF BLD,43.585756023,-72.9605285439999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0194
464989.54984784,126622.156565619,701,1R0195,Major,SANTAS LAND,Mendon,01,Permit,COMMERCIAL GIFT SHOP FACILITY,43.63901995,-72.933852551,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0195
456193.43514712,121563.038707518,707,1R0196,Major,WEST RUTLAND MALL/WESTWAY MALL,West Rutland,01,Permit,ONE STORY SHOPPING CENTER,43.5929994270001,-73.04251415,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R0196
