X,Y,OBJECTID,station_name,latitude,longitude,lldatum,station_type,cdec_id,source,last_modified_date,modified_by,date_data_refers_to,comments,station_number,station_short_name,dwr_gw_site_code,positional_accuracy,County
-121.730300000787,38.4159000000985,70,RD 2068 Well 1A shallow screen 28-38 ft bgs,38.4159,-121.7303,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"07N02E35D001M is part of a nested well.  Other wells in the nest are 07N02E35D002,3M.",07N02E35D001M,RD2068 MW-1A shallow,384159N1217303W001,"GPS, 10m",Colusa
-121.730300000787,38.4159000000985,71,RD 2068 Well 1B middle screen 213-238 ft bgs,38.4159,-121.7303,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"07N02E35D002M is part of a nested well.  Other wells in the nest are 07N02E35D001,3M.",07N02E35D002M,RD2068 MW-1B middle,384159N1217303W002,"GPS, 10m",Colusa
-121.730300000787,38.4159000000985,72,RD 2068 Well 1C deep screen 430-440 ft bgs,38.4159,-121.7303,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"07N02E35D003M is part of a nested well.  Other wells in the nest are 07N02E35D001,2M.",07N02E35D003M,RD2068 MW-1C deep,384159N1217303W003,"GPS, 10m",Colusa
-121.667487000564,38.6464219998166,73,Conaway Land Subsidence Well shallow scrn 80-90 ft bgs,38.646422,-121.667487,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N03E08C001M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C002,3M.  The other well in the cluster is 09N03E08C004M.",09N03E08C001M,CON P1 shallow,386464N1216675W001,"Survey, 1m",Yolo
-121.667487000564,38.6464219998166,74,Conaway Subsidence Well mid-shallow scrn 140-150 ft bgs,38.646422,-121.667487,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N03E08C002M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,3M.  The other well in the cluster is 09N03E08C004M.",09N03E08C002M,CON P2 mid-shallow,386464N1216675W002,"Survey, 1m",Yolo
-121.667487000564,38.6464219998166,75,Conaway Subsidence Well mid-deep screen 240-280 ft bgs,38.646422,-121.667487,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N03E08C003M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,2M.  The other well in the cluster is 09N03E08C004M.",09N03E08C003M,CON P3 middle-deep,386464N1216675W003,"Survey, 1m",Yolo
-121.667384000632,38.6464300001322,76,Conaway Extensometer screen 535-545 depth 716 ft bgs,38.64643,-121.667384,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N03E08C004M is the extensometer and part of a well cluster.  Other wells in the cluster are 09N03E08C001,2,3M (nested well).",09N03E08C004M,CON Ext and P4 deep,386464N1216675W004,"Survey, 1m",Yolo
-121.56017299998,38.6063290002797,77,Sacramento Bypass Monitoring Well - Shallow,38.606329,-121.560173,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N04E20N001M (shallow) is part of a dual completion monitoring well.  The other well (deep) has a SWN of 09N04E20N002M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",09N04E20N001M,Sac Bypass Shallow,386062N1215602W001,"GPS, 10m",Yolo
-121.56017299998,38.6063290002797,78,Sacramento Bypass Monitoring Well - Deep,38.606329,-121.560173,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"09N04E20N002M (Deep) is part of a dual completion monitoring well.  The other well (Shallow) has a SWN of 09N04E20N001M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",09N04E20N002M,Sac Bypass Deep,386062N1215602W002,"GPS, 10m",Yolo
-121.177599999542,38.6650000001604,79,Glenn Drive Well Screen 70-100 ft bgs,38.665,-121.1776,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Single Completion Well,09N07E02G001M,Glenn Drive Well,386650N1211776W001,"Survey, 1m",Sacramento
-121.522099999737,38.6868999997886,80,"American Basin Well 3 deep scrn 745-755,975-985 ft bgs",38.6869,-121.5221,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E27R002M is part of a nested well.  Other wells in the nest are 10N04E27R003,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E27R002M,AB-3 Deep,386864N1215222W001,"GPS, 10m",Sacramento
-121.522099999737,38.6868999997886,81,American Basin Well 3 middle screen 470-490 ft bgs,38.6869,-121.5221,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E27R003M is part of a nested well.  Other wells in the nest are 10N04E27R002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E27R003M,AB-3 Middle,386864N1215222W002,"GPS, 10m",Sacramento
-121.522099999737,38.6868999997886,82,American Basin Well 3 shallow screen 190-210 ft bgs,38.6869,-121.5221,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E27R004M is part of a nested well.  Other wells in the nest are 10N04E27R002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E27R004M,AB-3 Shallow,386864N1215222W003,"GPS, 10m",Sacramento
-121.594300000319,38.6783000006947,83,American Basin Well 4 deep screen 1060-1070 ft bgs,38.6783,-121.5943,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E31M001M is part of a well cluster.  Other wells in the cluster are 10N04E31M002,3,4M (nested well). DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E31M001M,AB-4 Deep,386782N1215943W001,"GPS, 10m",Sacramento
-121.594300000319,38.6783000006947,84,American Basin Well 4 middle-deep screen 795-815 ft bgs,38.6783,-121.5943,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E31M002M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M003,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E31M002M,AB-4 Middle-Deep,386782N1215943W002,"GPS, 10m",Sacramento
-121.594300000319,38.6783000006947,85,American Basin Well 4 mid-shallow screen 380-400 ft bgs,38.6783,-121.5943,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E31M003M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M002,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E31M003M,AB-4 Middle-Shallow,386782N1215943W003,"GPS, 10m",Sacramento
-121.594300000319,38.6783000006947,86,American Basin Well 4 shallow screen 170-190 ft bgs,38.6783,-121.5943,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"10N04E31M004M is part of a nested well and a well cluster.  Other wells in the nest are 10N04E31M002,3M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",10N04E31M004M,AB-4 Shallow,386782N1215943W004,"GPS, 10m",Sacramento
-121.116899999462,38.6895000001076,87,East Natoma Well Screened 55-85 ft bgs,38.6895,-121.1169,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Single Completion Well,10N08E29J001M,East Natoma Well,386895N1211169W001,"Survey, 1m",Sacramento
-121.835199999132,38.8362000001341,88,"LCB Well 13 deep scrn 600-610,670-680 ft bgs",38.8362,-121.8352,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E02D001M is part of a nested well.  Other wells in the nest are 11N01E02D002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E02D001M,LCB-13 Deep,388362N1218352W001,"GPS, 10m",Yolo
-121.835199999132,38.8362000001341,89,"LCB Well 13 middle screen 400-410,480-490 ft bgs",38.8362,-121.8352,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E02D002M is part of a nested well.  Other wells in the nest are 11N01E02D001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E02D002M,LCB-13 Middle,388362N1218352W002,"GPS, 10m",Yolo
-121.835199999132,38.8362000001341,90,LCB Well 13 shallow scrn 170-180 ft bgs,38.8362,-121.8352,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E02D003M is part of a nested well.  Other wells in the nest are 11N01E02D001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E02D003M,LCB-13 Shallow,388362N1218352W003,"GPS, 10m",Yolo
-121.812395000817,38.7793869998083,91,Zamora Subsidence Well deep screen 784-789 ft bgs,38.779387,-121.812395,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E24Q004M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q005,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E24Q004M,ZAM P1 deep,387793N1218123W001,"Survey, 1m",Yolo
-121.812395000817,38.7793869998083,92,Zamora Subsidence Well mid-deep screen 583-588 ft bgs,38.779387,-121.812395,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E24Q005M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E24Q005M,ZAM P2 middle-deep,387793N1218123W002,"Survey, 1m",Yolo
-121.812395000817,38.7793869998083,93,Zamora Subsidence Well mid-shall screen 382-387 ft bgs,38.779387,-121.812395,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E24Q006M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E24Q006M,ZAM P3 mid-shallow,387793N1218123W003,"Survey, 1m",Yolo
-121.812395000817,38.7793869998083,94,Zamora Subsidence Well shallow screen 180-200 ft bgs,38.779387,-121.812395,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E24Q007M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,6M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N01E24Q007M,ZAM P4 shallow,387793N1218123W004,"Survey, 1m",Yolo
-121.812421999682,38.7798550003287,95,Zamora Land Subsidence Extensometer depth 1000 ft bgs,38.779855,-121.812422,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N01E24Q008M is the extensometer well that accompanies a nested monitoring well.  Wells in the nest are 11N01E24Q004,5,6,7M.",11N01E24Q008M,ZAM Ext,,"Survey, 1m",Yolo
-121.812368999979,38.7794349993207,96,Zamora (Replacement) Subsidence well shallow,38.779435,-121.812369,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"ZAM(R)-P4 is a replacement well for ZAM-P4 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P2,and -P3. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report.",11N01E24Q500M,ZAM(R) P4 shallow,387794N1218124W008,"Survey, 1m",Yolo
-121.812368999979,38.7794349993207,97,Zamora (Replacement) Subsidence well middle-shallow,38.779435,-121.812369,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"ZAM(R)-P3 is a replacement well for ZAM-P3 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P2,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report.",11N01E24Q501M,ZAM(R) P3 mid-shall,387794N1218124W006,"Survey, 1m",Yolo
-121.812368999979,38.7794349993207,98,Zamora (Replacement) Subsidence well middle-deep,38.779435,-121.812369,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"ZAM(R)-P2 is a replacement well for ZAM-P2 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P3,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report.",11N01E24Q502M,ZAM(R) P2 mid-deep,387794N1218124W004,"Survey, 1m",Yolo
-121.812368999979,38.7794349993207,99,Zamora (Replacement) Subsidence Well deep,38.779435,-121.812369,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"ZAM(R)-P1 is a replacement well for ZAM-P1 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P2, -P3,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report.",11N01E24Q503M,ZAM(R) P1 deep,387794N1218124W002,"Survey, 1m",Yolo
-121.777839000133,38.8360909994641,100,River Garden Farms Field 71-231 screen 216-226 ft bgs,38.836091,-121.777839,NAD83,Groundwater,,DWR Hydstra,2021/08/25 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Water Transfer Well,11N02E05C002M,RGF Field 71-231,388361N1217778W003,"GPS, 10m",Yolo
-121.778414000068,38.8293429994711,101,River Garden Farms Field 65 Well,38.829343,-121.778414,NAD83,Groundwater,,DWR Hydstra,2021/08/25 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,Water Transfer Well,11N02E05F001M,RGF Field 65,388293N1217784W001,"GPS, 10m",Yolo
-121.60763540088,38.8232356301998,102,Sutter County MW-5A shallow screen 130 to 160 ft bgs,38.82323563,-121.6076354,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N03E02Q002M is part of a nested well.  Other wells in the nest are 11N03E02Q003M, 4, and 5M.",11N03E02Q002M,SCMW-5A,388235N1216079W001,"Survey, 1m",Sutter
-121.60763540088,38.8232356301998,103,Sutter County MW-5B Mid-Shallow screen 655-675 FT BGS,38.82323563,-121.6076354,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N03E02Q003M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 4, and 5M.",11N03E02Q003M,SCMW-5B,388235N1216079W002,"Survey, 1m",Sutter
-121.60763540088,38.8232356301998,104,Sutter County MW-5C Mid-Deep screen 910-920 FT BGS,38.82323563,-121.6076354,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N03E02Q004M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 5M.",11N03E02Q004M,SCMW-5C,388235N1216079W003,"Survey, 1m",Sutter
-121.60763540088,38.8232356301998,105,Sutter County MW-5D Deep screen 1205-1215 FT BGS,38.82323563,-121.6076354,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N03E02Q005M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 4M.",11N03E02Q005M,SCMW-5D,388235N1216079W004,"Survey, 1m",Sutter
-121.543113000096,38.8236109999636,106,Sutter Land Subsidence Well deep screen 880-890 ft bgs,38.823611,-121.543113,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N04E04N001M is part of a nested well.  Other wells in the nest are 11N04E04N002,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N04E04N001M,SUT P4 deep,388260N1215394W001,"GPS, 10m",Sutter
-121.543113000096,38.8236109999636,107,Sutter Subsidence Well mid-deep screen 295-305 ft bgs,38.823611,-121.543113,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N04E04N002M is part of a nested well.  Other wells in the nest are 11N04E04N001,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N04E04N002M,SUT P3 middle-deep,388260N1215394W002,"GPS, 10m",Sutter
-121.543113000096,38.8236109999636,108,Sutter Subsidence Well mid-shall screen 185-195 ft bgs,38.823611,-121.543113,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N04E04N003M is part of a nested well.  Other wells in the nest are 11N04E04N001,2,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N04E04N003M,SUT P2 mid-shallow,388260N1215394W003,"GPS, 10m",Sutter
-121.543113000096,38.8236109999636,109,Sutter Subsidence Well shallow screen 110-120 ft bgs,38.823611,-121.543113,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N04E04N004M is part of a nested well.  Other wells in the nest are 11N04E04N001,2,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",11N04E04N004M,SUT P1 shallow,388260N1215394W004,"GPS, 10m",Sutter
-121.543072999913,38.8238629999142,110,Sutter Land Subsidence Extensometer depth 1003 ft bgs,38.823863,-121.543073,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"11N04E04N005M is the extensometer well that accompanies a nested monitoring well.  Wells in the nest are 11N04E04N001,2,3,4M.",11N04E04N005M,SUT Ext,,"GPS, 10m",Sutter
-121.913899999802,38.8965000003792,111,LCB Well 7 deep screen 700-710 ft bgs,38.8965,-121.9139,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"12N01E07N001M is part of a nested well.  Other wells in the nest are 12N01E07N002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",12N01E07N001M,LCB-7 Deep,388965N1219139W001,"GPS, 10m",Yolo
-121.913899999802,38.8965000003792,112,LCB Well 7 middle screen 420-430 ft bgs,38.8965,-121.9139,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"12N01E07N002M is part of a nested well.  Other wells in the nest are 12N01E07N001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",12N01E07N002M,LCB-7 Middle,388965N1219139W002,"GPS, 10m",Yolo
-121.913899999802,38.8965000003792,113,LCB Well 7 shallow screen 280-290 ft bgs,38.8965,-121.9139,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"12N01E07N003M is part of a nested well.  Other wells in the nest are 12N01E07N001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",12N01E07N003M,LCB-7 Shallow,388965N1219139W003,"GPS, 10m",Yolo
-121.821899999379,38.8812999999768,114,LCB Well 9 deep screen 525-545 ft bgs,38.8813,-121.8219,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"12N01E14R001M is part of a nested well.  Other wells in the nest are 12N01E14R002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",12N01E14R001M,LCB-9 Deep,388813N1218219W001,"GPS, 10m",Yolo
-121.821899999379,38.8812999999768,115,LCB Well 9 shallow screen 230-240 ft bgs,38.8813,-121.8219,NAD83,Groundwater,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"12N01E14R002M is part of a nested well.  Other wells in the nest are 12N01E14R001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report",12N01E14R002M,LCB-9 Shallow,388813N1218219W002,"GPS, 10m",Yolo
